GeographyCode,LC6502NI0001,LC6502NI0002,LC6502NI0003,LC6502NI0004,LC6502NI0005,LC6502NI0006,LC6502NI0007,LC6502NI0008,LC6502NI0009,LC6502NI0010,LC6502NI0011,LC6502NI0012,LC6502NI0013,LC6502NI0014,LC6502NI0015,LC6502NI0016,LC6502NI0017,LC6502NI0018,LC6502NI0019,LC6502NI0020,LC6502NI0021,LC6502NI0022,LC6502NI0023,LC6502NI0024,LC6502NI0025,LC6502NI0026,LC6502NI0027,LC6502NI0028,LC6502NI0029,LC6502NI0030,LC6502NI0031,LC6502NI0032,LC6502NI0033,LC6502NI0034,LC6502NI0035
N00002530,279,42,40,46,39,96,16,91,2,6,5,6,68,4,59,8,15,7,11,16,2,74,23,8,16,10,7,10,55,9,11,18,12,5,0
N00002531,394,72,47,72,74,103,26,101,6,6,11,9,67,2,88,14,15,17,18,15,9,125,41,17,21,24,10,12,80,11,9,23,23,11,3
N00002532,281,58,29,51,50,70,23,78,6,6,7,10,43,6,69,11,10,15,9,16,8,79,30,8,12,16,4,9,55,11,5,17,15,7,0
N00002533,651,216,92,92,97,121,33,135,10,8,17,21,78,1,115,23,25,15,24,21,7,259,121,41,28,32,15,22,142,62,18,32,20,7,3
N00002534,329,119,33,51,39,67,20,69,6,2,10,5,43,3,55,15,5,12,8,11,4,131,62,17,18,16,7,11,74,36,9,11,10,6,2
N00002535,384,70,50,63,57,115,29,122,6,8,15,9,79,5,80,12,14,18,15,13,8,104,38,17,6,19,8,16,78,14,11,24,14,15,0
N00002536,435,96,71,74,68,93,33,98,4,8,7,18,59,2,131,22,17,24,29,19,20,157,56,33,33,16,10,9,49,14,13,10,5,5,2
N00002537,1189,419,136,166,150,215,103,207,19,10,18,19,133,8,253,73,30,38,40,37,35,478,222,64,59,52,34,47,251,105,32,51,39,11,13
N00002538,512,89,74,78,70,169,32,163,6,12,10,18,112,5,118,24,20,22,10,28,14,132,34,30,17,21,21,9,99,25,12,29,21,8,4
N00002539,201,85,31,26,19,25,15,28,5,3,5,2,13,0,24,7,4,2,5,4,2,107,52,17,10,9,6,13,42,21,7,9,3,2,0
N00002540,1365,285,141,245,214,397,83,421,10,18,48,41,288,16,292,39,43,63,59,61,27,391,125,59,67,71,33,36,261,111,21,67,43,15,4
N00002541,996,245,108,164,158,227,94,287,22,21,29,39,157,19,216,40,27,52,40,36,21,378,154,38,50,56,29,51,115,29,22,33,23,5,3
N00002542,250,43,31,42,39,74,21,74,5,5,5,5,52,2,57,4,10,13,11,11,8,82,27,11,13,11,10,10,37,7,5,11,12,1,1
N00002543,206,58,23,45,24,42,14,45,2,1,5,7,29,1,46,5,6,16,8,7,4,77,32,13,15,5,5,7,38,19,3,9,4,1,2
N00002544,488,82,58,80,77,150,41,159,6,6,16,17,106,8,101,17,14,20,18,22,10,170,47,30,26,32,14,21,58,12,8,18,10,8,2
N00002545,224,50,25,47,39,46,17,48,2,1,8,8,28,1,47,6,5,11,11,9,5,90,29,14,17,12,8,10,39,13,5,11,8,1,1
N00002546,199,43,31,29,27,49,20,49,2,2,3,4,37,1,35,9,5,10,3,3,5,87,24,17,12,14,7,13,28,8,7,4,6,2,1
N00002547,728,219,92,114,98,143,62,170,14,16,15,22,89,14,163,38,20,34,35,19,17,300,138,45,36,31,22,28,95,29,11,29,10,13,3
N00002548,428,174,55,58,49,64,28,73,12,8,10,7,33,3,69,16,10,12,14,12,5,204,108,23,26,19,11,17,82,38,14,10,9,8,3
N00002549,162,42,26,25,14,40,15,48,7,4,7,1,26,3,34,3,9,6,6,9,1,68,29,11,9,4,4,11,12,3,2,3,3,1,0
N00002550,210,39,34,34,31,53,19,53,2,3,4,8,32,4,44,7,5,11,8,10,3,74,18,16,9,11,8,12,39,12,10,10,4,3,0
N00002551,237,75,38,46,27,35,16,53,5,4,10,6,28,0,49,11,10,11,10,2,5,93,42,17,17,3,3,11,42,17,7,8,8,2,0
N00002552,209,68,36,36,18,29,22,25,2,0,6,4,12,1,30,3,10,7,2,2,6,113,46,14,19,8,13,13,41,17,12,4,4,2,2
N00002553,171,61,21,19,21,39,10,39,4,2,3,6,24,0,35,13,5,5,1,8,3,81,39,11,9,9,7,6,16,5,3,2,5,0,1
N00002554,280,54,36,59,52,55,24,68,6,2,6,15,35,4,61,8,5,18,14,10,6,105,32,23,18,13,7,12,46,8,6,17,10,3,2
N00002555,275,73,44,62,35,38,23,49,3,6,8,5,24,3,57,10,10,12,10,7,8,125,47,21,26,16,5,10,44,13,7,16,4,2,2
N00002556,236,86,39,37,31,30,13,22,4,0,2,6,9,1,48,16,5,8,6,8,5,129,52,26,21,15,9,6,37,14,8,6,4,4,1
N00002557,264,82,34,44,32,44,28,54,7,3,6,8,28,2,58,14,5,11,15,5,8,121,49,20,23,6,6,17,31,12,6,4,3,5,1
N00002558,227,74,25,41,27,41,19,43,3,5,6,4,25,0,36,8,3,6,6,8,5,116,53,12,21,12,5,13,32,10,5,8,5,3,1
N00002559,191,68,35,35,15,20,18,19,3,3,3,3,7,0,32,8,7,8,3,1,5,107,42,21,16,7,9,12,33,15,4,8,2,3,1
N00002560,360,47,31,50,50,153,29,159,6,7,8,12,119,7,84,14,7,17,12,23,11,59,17,8,6,11,7,10,58,10,9,19,15,4,1
N00002561,236,46,19,35,26,99,11,100,5,3,8,9,71,4,57,16,6,14,5,15,1,53,20,10,5,8,5,5,26,5,0,8,4,8,1
N00002562,252,38,23,38,30,106,17,106,2,6,8,2,86,2,49,6,5,14,10,11,3,59,18,9,6,9,6,11,38,12,3,10,9,3,1
N00002563,274,50,30,41,39,96,18,102,6,4,7,5,74,6,52,9,8,13,6,11,5,73,23,13,6,18,7,6,47,12,5,15,10,4,1
N00002564,204,54,27,33,24,37,29,43,1,5,6,8,19,4,56,8,8,12,11,11,6,80,35,13,7,1,5,19,25,10,1,8,4,2,0
N00002565,221,73,27,33,27,43,18,42,4,4,5,3,23,3,45,8,6,9,8,10,4,76,38,7,6,11,4,10,58,23,10,13,5,6,1
N00002566,236,60,18,27,36,77,18,78,3,4,3,11,56,1,57,13,1,13,11,12,7,58,33,5,3,7,4,6,43,11,8,8,7,5,4
N00002567,248,71,33,39,28,64,13,68,3,3,8,5,47,2,51,12,8,11,8,7,5,67,37,10,4,8,5,3,62,19,12,16,7,5,3
N00002568,229,60,36,26,25,60,22,55,5,8,1,6,35,0,51,3,9,8,9,15,7,89,42,11,12,5,6,13,34,10,8,5,5,4,2
N00002569,230,53,18,31,16,98,14,92,5,3,6,6,68,4,48,12,4,8,2,16,6,57,28,5,8,3,9,4,33,8,6,9,5,5,0
N00002570,170,50,13,18,24,56,9,49,5,1,4,4,35,0,37,8,4,6,6,10,3,56,27,5,7,4,7,6,28,10,3,1,10,4,0
N00002571,291,58,26,36,52,104,15,106,4,9,8,8,74,3,56,9,5,6,15,16,5,83,37,9,11,10,9,7,46,8,3,11,19,5,0
N00002572,263,40,20,33,41,117,12,110,4,3,13,10,76,4,62,10,8,10,8,22,4,60,20,4,6,12,14,4,31,6,5,4,11,5,0
N00002573,224,78,23,33,29,46,15,40,0,2,4,5,26,3,38,8,4,8,6,11,1,92,50,9,12,11,3,7,54,20,8,9,7,6,4
N00002574,234,80,31,39,25,44,15,35,4,1,2,6,22,0,33,6,4,8,3,9,3,114,55,14,16,13,7,9,52,15,12,13,3,6,3
N00002575,228,104,24,29,28,26,17,25,3,1,3,6,10,2,26,6,4,5,3,5,3,103,61,10,10,11,5,6,74,34,9,11,8,6,6
N00002576,643,175,63,90,74,200,41,167,6,5,12,15,127,2,103,20,8,19,15,33,8,194,77,29,29,21,20,18,179,72,21,30,23,20,13
N00002577,433,91,34,88,71,113,36,96,5,2,10,14,59,6,67,9,5,14,9,24,6,148,50,12,34,16,19,17,122,27,15,30,32,11,7
N00002578,240,73,34,30,45,42,16,25,0,4,1,5,14,1,36,6,3,3,10,11,3,111,38,22,16,16,12,7,68,29,5,10,14,5,5
N00002579,284,129,39,45,36,26,9,30,3,4,6,5,11,1,27,7,4,4,7,3,2,105,59,8,10,17,7,4,122,60,23,25,7,5,2
N00002580,228,63,30,25,39,60,11,55,1,4,6,3,38,3,44,7,6,5,12,13,1,80,35,11,8,15,4,7,49,20,9,6,9,5,0
N00002581,257,75,20,35,25,79,23,71,4,2,8,2,52,3,52,6,6,7,11,15,7,97,51,9,12,7,7,11,37,14,3,8,5,5,2
N00002582,1033,499,144,156,98,81,55,91,16,10,15,8,40,2,102,31,16,16,13,18,8,461,268,59,47,40,12,35,379,184,59,78,37,11,10
N00002583,217,86,32,35,29,28,7,24,3,2,2,4,13,0,28,6,3,9,4,3,3,103,47,18,13,15,9,1,62,30,9,11,6,3,3
N00002584,255,95,40,45,34,28,13,23,2,1,2,5,11,2,38,6,8,5,13,4,2,112,58,20,10,9,8,7,82,29,11,28,7,5,2
N00002585,186,84,22,25,27,22,6,26,4,1,2,5,14,0,24,7,2,6,5,3,1,86,45,12,9,13,3,4,50,28,7,8,4,2,1
N00002586,249,110,32,42,26,26,13,20,2,1,4,2,10,1,38,4,6,9,9,7,3,118,65,15,16,9,7,6,73,39,10,13,6,2,3
N00002587,541,227,86,77,66,54,31,53,8,1,5,8,26,5,73,17,12,17,13,10,4,247,115,50,25,27,12,18,168,87,23,30,18,6,4
N00002588,203,90,30,34,24,13,12,20,4,4,3,3,6,0,27,7,6,6,3,3,2,105,51,13,19,12,2,8,51,28,7,6,6,2,2
N00002589,229,89,40,30,27,27,16,28,1,2,3,1,16,5,33,8,7,7,6,4,1,103,53,14,11,11,5,9,65,27,17,9,9,2,1
N00002590,1029,338,151,195,124,162,59,173,12,10,21,20,103,7,148,31,21,34,22,24,16,388,157,80,56,48,20,27,320,138,40,84,34,15,9
N00002591,821,192,102,166,122,187,52,193,11,16,21,22,119,4,151,19,23,37,24,31,17,260,89,42,41,38,22,28,217,73,21,67,38,15,3
N00002592,364,51,40,68,54,131,20,134,6,8,11,11,93,5,82,9,11,22,15,18,7,84,23,12,15,14,14,6,64,13,9,20,14,6,2
N00002593,220,54,33,38,23,62,10,59,6,5,4,3,39,2,50,9,8,11,6,15,1,65,24,12,11,5,6,7,46,15,8,12,9,2,0
N00002594,240,91,40,38,26,31,14,32,4,3,4,4,14,3,26,3,5,6,6,4,2,104,48,23,10,9,9,5,78,36,9,18,7,4,4
N00002595,300,115,37,37,36,56,19,46,2,2,5,11,25,1,35,8,2,4,9,7,5,118,49,23,15,8,11,12,101,56,10,13,8,13,1
N00002596,325,80,34,51,61,72,27,87,9,5,12,19,39,3,63,7,6,11,15,17,7,120,51,14,14,16,11,14,55,13,9,14,11,5,3
N00002597,253,62,32,48,36,55,20,57,2,7,6,6,34,2,54,9,4,11,8,12,10,77,35,9,13,9,4,7,65,16,12,18,13,5,1
N00002598,194,82,24,26,28,24,10,18,2,1,3,5,6,1,26,3,5,7,3,7,1,93,50,12,9,8,7,7,57,27,6,7,12,4,1
N00002599,318,79,52,49,59,60,19,80,8,7,6,14,40,5,56,8,12,10,14,9,3,121,50,26,14,15,5,11,61,13,7,19,16,6,0
N00002600,230,49,31,37,50,48,15,58,1,4,6,13,28,6,54,8,6,10,14,11,5,64,29,14,7,6,5,3,54,11,7,14,17,4,1
N00002601,285,58,31,50,42,82,22,84,4,5,9,10,53,3,65,14,8,9,12,14,8,82,25,13,16,11,9,8,54,15,5,16,9,6,3
N00002602,277,54,24,48,51,89,11,84,3,4,6,14,57,0,57,12,6,11,7,16,5,78,26,9,12,15,11,5,58,13,5,19,15,5,1
N00002603,717,228,88,109,102,124,66,99,5,7,10,12,58,7,97,15,15,25,13,21,8,254,113,31,29,25,27,29,267,95,35,45,52,18,22
N00002604,284,56,36,30,55,89,18,59,3,3,4,1,47,1,43,4,6,7,8,17,1,63,21,8,6,11,7,10,119,28,19,13,35,18,6
N00002605,221,64,22,35,19,50,31,38,3,2,2,2,25,4,28,4,2,9,4,8,1,84,28,12,13,7,7,17,71,29,6,11,6,10,9
N00002606,278,129,34,34,27,37,17,30,6,5,5,2,11,1,39,12,4,5,6,7,5,118,65,12,16,9,10,6,91,46,13,8,10,9,5
N00002607,138,66,17,20,12,18,5,17,5,0,3,0,8,1,19,3,4,2,2,7,1,63,34,9,8,8,2,2,39,24,4,7,2,1,1
N00002608,209,48,21,29,33,64,14,62,6,2,4,8,42,0,35,9,4,7,4,9,2,60,26,8,7,5,6,8,52,7,7,11,16,7,4
N00002609,766,49,23,108,349,203,34,115,6,2,9,4,92,2,67,11,9,12,5,19,11,57,26,4,11,8,4,4,527,6,8,76,332,88,17
N00002610,243,56,27,39,49,56,16,38,2,1,7,3,25,0,37,6,4,10,4,7,6,85,34,13,13,8,13,4,83,14,9,9,34,11,6
N00002611,109,31,14,7,13,33,11,22,0,0,2,0,20,0,18,3,2,0,4,7,2,46,20,5,4,6,4,7,23,8,7,1,3,2,2
N00002612,242,51,27,46,38,59,21,50,3,1,7,4,34,1,58,12,4,15,8,12,7,57,16,13,7,12,2,7,77,20,9,17,14,11,6
N00002613,548,182,71,74,70,98,53,94,12,5,9,13,44,11,79,13,10,10,14,23,9,241,110,34,32,23,21,21,134,47,22,23,20,10,12
N00002614,295,113,38,47,35,42,20,34,3,4,3,3,19,2,46,12,6,7,8,10,3,109,54,15,17,11,7,5,106,44,13,20,13,6,10
N00002615,229,86,32,39,29,29,14,35,4,5,4,4,16,2,36,7,7,7,4,7,4,104,52,14,14,12,5,7,54,23,6,14,9,1,1
N00002616,265,101,49,30,34,37,14,36,3,5,5,7,16,0,38,8,7,5,8,7,3,125,62,25,9,11,9,9,66,28,12,11,8,5,2
N00002617,306,87,36,56,39,67,21,61,2,6,3,6,40,4,48,6,5,16,9,9,3,129,48,19,23,16,13,10,68,31,6,14,8,5,4
N00002618,162,73,16,28,14,25,6,24,2,4,3,0,13,2,20,8,0,5,1,4,2,71,35,8,12,8,6,2,47,28,4,8,5,2,0
N00002619,502,147,62,74,63,112,44,98,6,3,9,16,62,2,80,15,13,10,14,21,7,203,81,24,29,21,22,26,121,45,22,26,12,7,9
N00002620,374,102,50,59,46,79,38,77,1,4,5,9,55,3,61,12,7,17,8,9,8,159,64,20,22,17,10,26,77,25,19,15,12,5,1
N00002621,149,54,18,25,12,30,10,23,3,1,2,2,13,2,33,7,6,8,3,9,0,74,35,9,11,6,6,7,19,9,2,4,1,2,1
N00002622,236,71,38,25,30,56,16,47,3,3,2,5,32,2,47,3,10,6,9,13,6,89,38,20,6,9,9,7,53,27,5,11,7,2,1
N00002623,199,90,26,29,21,21,12,33,10,2,4,6,10,1,27,8,3,4,6,4,2,113,62,15,14,8,5,9,26,10,6,7,1,2,0
N00002624,198,53,30,29,27,43,16,48,8,3,5,6,26,0,32,9,5,9,4,5,0,66,23,15,6,5,6,11,52,13,7,9,12,6,5
N00002625,250,107,41,30,23,34,15,32,4,2,3,3,19,1,31,13,5,8,4,1,0,119,56,20,14,11,8,10,68,34,14,5,5,6,4
N00002626,596,154,72,107,73,168,22,165,5,5,14,17,123,1,108,23,17,20,21,20,7,195,78,26,37,22,21,11,128,48,24,36,13,4,3
N00002627,214,113,21,26,20,21,13,21,5,1,2,2,9,2,27,4,3,6,5,7,2,106,62,15,12,9,1,7,60,42,2,6,4,4,2
N00002628,707,233,78,109,82,166,39,137,4,4,8,8,112,1,134,24,13,24,23,35,15,239,126,31,37,18,8,19,197,79,30,40,33,11,4
N00002629,169,81,25,31,13,13,6,17,3,2,4,1,7,0,24,3,2,11,3,3,2,72,44,14,7,5,0,2,56,31,7,9,4,3,2
N00002630,197,93,33,22,18,22,9,16,1,1,1,0,12,1,24,10,3,0,4,5,2,79,46,12,6,7,3,5,78,36,17,15,7,2,1
N00002631,238,91,37,34,29,31,16,38,4,3,5,6,17,3,33,10,5,2,6,7,3,103,55,13,11,11,5,8,64,22,16,16,6,2,2
N00002632,275,72,42,65,36,38,22,48,3,1,9,9,26,0,49,8,6,19,6,2,8,118,42,20,24,13,7,12,60,19,15,13,8,3,2
N00002633,307,80,43,67,39,66,12,71,1,10,8,6,46,0,78,20,11,17,16,11,3,102,33,17,30,11,6,5,56,26,5,12,6,3,4
N00002634,235,38,35,42,25,74,21,90,5,9,10,8,54,4,54,7,11,11,3,13,9,59,20,10,10,7,5,7,32,6,5,11,7,2,1
N00002635,243,103,28,33,26,30,23,31,7,1,4,4,13,2,53,13,8,10,7,7,8,122,67,12,15,9,7,12,37,16,7,4,6,3,1
N00002636,302,96,42,44,41,48,31,50,6,6,3,5,28,2,78,18,11,12,13,12,12,104,40,14,13,17,5,15,70,32,11,16,6,3,2
N00002637,365,87,43,50,55,97,33,108,8,5,8,14,70,3,99,19,12,20,19,14,15,113,46,17,12,15,11,12,45,14,9,10,7,2,3
N00002638,335,85,32,49,62,74,33,83,3,3,9,10,53,5,99,24,9,16,26,11,13,110,40,17,14,16,8,15,43,18,3,10,10,2,0
N00002639,225,81,28,31,22,43,20,49,5,3,7,6,26,2,50,16,7,5,6,10,6,87,36,14,14,7,6,10,39,24,4,5,3,1,2
N00002640,268,44,25,37,34,102,26,100,2,3,7,5,79,4,71,16,11,9,11,13,11,67,15,10,9,13,9,11,30,11,1,12,5,1,0
N00002641,263,34,34,50,42,82,21,93,1,4,8,10,67,3,65,7,12,18,12,9,7,72,16,15,10,16,4,11,33,10,3,14,4,2,0
N00002642,340,44,25,65,56,125,25,146,6,7,19,12,100,2,80,13,8,12,19,16,12,70,16,6,18,13,7,10,44,9,4,16,12,2,1
N00002643,310,27,24,68,43,134,14,135,1,2,21,9,101,1,83,12,8,26,11,20,6,60,11,12,9,11,10,7,32,3,2,12,12,3,0
N00002644,235,86,32,49,23,30,15,34,1,3,5,4,16,5,37,10,2,10,5,6,4,110,51,17,21,10,7,4,54,24,10,13,4,1,2
N00002645,228,49,24,44,30,65,16,64,2,2,6,6,48,0,45,4,8,11,5,9,8,82,31,9,14,15,6,7,37,12,5,13,4,2,1
N00002646,250,75,26,49,30,35,35,45,3,5,9,4,23,1,67,13,8,14,12,9,11,111,46,11,17,11,3,23,27,13,2,9,3,0,0
N00002647,557,115,83,109,63,123,64,145,2,16,21,17,83,6,142,31,23,26,23,23,16,217,66,39,41,17,15,39,53,16,5,21,6,2,3
N00002648,152,27,15,31,25,42,12,41,0,3,6,8,24,0,41,8,5,13,3,9,3,45,13,3,4,10,7,8,25,6,4,8,4,2,1
N00002649,346,109,45,45,42,66,39,79,5,6,9,6,45,8,79,17,9,8,16,15,14,118,49,21,17,13,5,13,70,38,9,11,7,1,4
N00002650,233,96,25,43,22,18,29,24,2,4,3,1,10,4,39,10,1,11,8,1,8,127,60,17,22,10,5,13,43,24,3,7,3,2,4
N00002651,326,51,39,65,39,101,31,114,4,9,16,10,73,2,86,14,12,21,19,12,8,97,26,13,19,5,14,20,29,7,5,9,5,2,1
N00002652,215,97,34,28,24,22,10,25,4,2,4,1,13,1,36,10,7,4,9,6,0,116,66,19,10,11,3,7,38,17,6,10,3,0,2
N00002653,311,63,28,48,46,101,25,95,7,5,6,4,68,5,75,14,7,14,17,17,6,105,34,10,21,15,14,11,36,8,6,7,10,2,3
N00002654,237,80,32,33,33,45,14,47,5,4,6,2,30,0,57,27,4,6,11,5,4,81,23,18,10,15,9,6,52,25,6,11,5,1,4
N00002655,225,84,37,39,16,29,20,30,3,3,6,3,14,1,34,4,7,10,4,5,4,106,55,21,9,5,4,12,55,22,6,14,4,6,3
N00002656,472,123,69,81,60,100,39,111,6,9,11,15,66,4,104,17,17,20,21,19,10,173,70,21,33,17,13,19,84,30,22,17,7,2,6
N00002657,257,82,37,47,31,33,27,44,2,5,7,7,22,1,44,5,7,10,8,4,10,120,52,17,19,12,5,15,49,23,8,11,4,2,1
N00002658,291,88,37,54,46,39,27,46,1,2,6,8,27,2,52,10,9,10,13,5,5,125,43,20,22,17,5,18,68,34,6,16,8,2,2
N00002659,234,96,27,41,25,25,20,26,3,2,2,5,13,1,31,6,3,7,7,4,4,109,54,14,17,6,4,14,68,33,8,15,7,4,1
N00002660,286,46,33,46,46,80,35,78,3,5,5,10,49,6,77,11,11,19,10,15,11,90,21,10,18,16,11,14,41,11,7,4,10,5,4
N00002661,362,127,49,53,46,57,30,45,3,3,3,4,31,1,85,15,15,19,16,11,9,168,72,21,23,21,12,19,64,37,10,8,5,3,1
N00002662,271,66,32,42,40,68,23,62,2,5,8,6,38,3,61,9,7,8,15,17,5,111,42,16,19,12,8,14,37,13,4,7,7,5,1
N00002663,244,44,24,54,32,59,31,56,2,3,10,5,32,4,64,6,10,14,12,10,12,90,29,8,17,12,13,11,34,7,3,13,3,4,4
N00002664,218,68,35,37,23,29,26,26,1,4,5,3,12,1,54,9,8,13,10,7,7,100,41,15,13,6,10,15,38,17,8,6,4,0,3
N00002665,215,55,30,34,29,39,28,41,0,3,6,8,21,3,58,13,9,9,7,11,9,97,37,16,13,11,4,16,19,5,2,6,3,3,0
N00002666,200,53,25,31,28,48,15,53,5,1,5,5,35,2,63,13,12,9,14,7,8,60,26,8,9,7,5,5,24,9,4,8,2,1,0
N00002667,571,181,77,99,68,91,55,92,7,13,7,7,54,4,104,21,15,28,14,13,13,253,104,36,38,31,14,30,122,49,13,26,16,10,8
N00002668,217,51,34,39,32,42,19,55,2,3,12,7,28,3,48,14,7,5,9,5,8,78,25,17,13,10,6,7,36,10,7,9,6,3,1
N00002669,376,83,43,61,63,89,37,91,6,5,10,12,58,0,132,25,16,24,33,14,20,109,38,16,15,11,14,15,44,14,6,12,7,3,2
N00002670,1256,259,167,226,192,296,116,318,10,19,36,33,207,13,294,47,33,56,64,49,45,418,129,86,69,59,23,52,226,73,29,65,36,17,6
N00002671,1000,194,124,226,143,224,89,249,14,13,32,26,155,9,244,36,36,70,43,30,29,326,100,49,59,46,30,42,181,44,26,65,28,9,9
N00002672,223,93,35,38,22,21,14,32,3,6,3,7,12,1,28,7,5,6,5,2,3,95,48,15,17,5,3,7,68,35,9,12,5,4,3
N00002673,914,277,116,160,122,174,65,200,15,20,29,19,109,8,200,34,29,42,50,22,23,339,143,48,57,33,30,28,175,85,19,32,20,13,6
N00002674,216,100,31,30,26,17,12,32,6,6,5,6,9,0,26,6,3,8,4,2,3,113,61,16,12,10,5,9,45,27,6,5,6,1,0
N00002675,289,50,38,51,37,80,33,89,3,6,6,7,60,7,79,13,13,20,11,9,13,81,22,13,14,10,10,12,40,12,6,11,9,1,1
N00002676,545,152,67,100,79,101,46,133,5,6,20,18,77,7,140,33,20,27,27,19,14,199,91,32,28,22,3,23,73,23,9,25,12,2,2
N00002677,310,66,34,63,46,73,28,87,3,8,12,7,54,3,100,21,13,20,21,14,11,78,29,7,14,11,4,13,45,13,6,17,7,1,1
N00002678,273,42,41,44,40,72,34,73,1,4,8,10,47,3,69,7,11,12,13,15,11,91,25,19,14,11,6,16,40,9,7,10,6,4,4
N00002679,373,79,38,57,55,98,46,103,7,6,7,9,70,4,81,7,9,19,18,15,13,127,50,13,13,16,9,26,62,15,10,18,12,4,3
N00002680,319,53,28,46,58,111,23,123,2,8,10,16,82,5,74,17,8,10,17,13,9,69,23,6,11,11,10,8,53,11,6,15,14,6,1
N00002681,308,43,31,43,46,113,32,115,4,3,13,8,80,7,92,11,15,11,18,23,14,68,22,9,8,13,8,8,33,6,4,11,7,2,3
N00002682,332,61,30,47,61,112,21,119,4,5,8,14,85,3,90,20,8,13,24,17,8,73,24,8,10,14,8,9,50,13,9,16,9,2,1
N00002683,293,60,22,53,42,82,34,83,5,4,9,8,56,1,102,23,9,23,10,18,19,74,26,6,10,10,8,14,34,6,3,11,14,0,0
N00002684,328,51,35,47,43,123,29,139,5,6,11,11,100,6,85,15,8,18,17,16,11,70,23,16,6,10,5,10,34,8,5,12,5,2,2
N00002685,287,40,32,63,46,89,17,81,0,5,6,9,58,3,117,20,19,35,18,18,7,53,9,6,9,11,11,7,36,11,2,13,8,2,0
N00002686,255,53,29,31,38,91,13,104,3,6,4,15,73,3,70,21,11,11,12,11,4,56,25,11,6,2,6,6,25,4,1,10,9,1,0
N00002687,220,51,22,53,23,55,16,50,2,3,10,1,34,0,68,11,6,23,8,13,7,70,27,7,13,8,6,9,32,11,6,7,6,2,0
N00002688,265,40,25,49,46,75,30,77,1,3,9,12,49,3,95,16,12,18,13,20,16,65,20,9,9,11,6,10,28,3,1,13,10,0,1
N00002689,222,83,29,43,24,27,16,24,1,0,5,4,14,0,37,8,4,9,7,5,4,128,62,19,22,10,4,11,33,12,6,7,3,4,1
N00002690,175,37,19,25,20,58,16,50,2,2,2,0,42,2,37,8,5,5,8,5,6,48,6,9,13,7,8,5,40,21,3,5,5,3,3
N00002691,238,44,22,44,27,77,24,79,5,5,5,8,50,6,48,9,10,10,3,13,3,72,23,4,15,8,8,14,39,7,3,14,8,6,1
N00002692,211,51,22,26,22,76,14,83,6,3,8,7,56,3,42,7,8,7,5,8,7,60,25,8,8,6,9,4,26,13,3,3,4,3,0
N00002693,213,79,24,27,23,50,10,53,9,2,4,4,33,1,38,12,8,8,4,3,3,68,34,7,4,10,8,5,54,24,7,11,5,6,1
N00002694,242,32,28,53,22,85,22,94,5,3,14,4,62,6,54,9,8,13,8,14,2,66,13,11,16,6,8,12,28,5,6,10,4,1,2
N00002695,312,39,33,60,44,113,23,108,0,3,13,7,82,3,75,9,5,13,16,20,12,72,12,15,16,12,10,7,57,18,10,18,9,1,1
N00002696,223,37,19,45,38,71,13,68,2,3,12,7,43,1,57,10,5,10,11,12,9,65,20,7,12,11,12,3,33,5,4,11,9,4,0
N00002697,263,44,23,53,28,86,29,84,3,4,3,9,62,3,55,7,2,13,8,13,12,78,22,10,18,8,9,11,46,12,7,19,3,2,3
N00002698,392,52,41,51,48,171,29,174,6,8,15,10,129,6,84,9,11,12,17,23,12,86,18,16,13,12,16,11,48,19,6,11,9,3,0
N00002699,261,93,30,48,39,35,16,43,2,3,8,2,25,3,60,16,7,16,17,3,1,122,59,18,17,12,5,11,36,16,2,7,8,2,1
N00002700,395,74,51,81,75,80,34,85,3,7,10,14,47,4,112,20,12,22,28,16,14,133,33,24,30,19,12,15,65,18,8,19,14,5,1
N00002701,383,88,50,54,50,99,42,102,10,3,12,8,64,5,114,19,19,16,20,18,22,106,37,17,16,11,12,13,61,22,11,10,11,5,2
N00002702,267,72,26,61,41,39,28,55,5,5,8,4,32,1,68,11,5,20,15,3,14,96,41,10,17,14,4,10,48,15,6,16,8,0,3
N00002703,447,81,57,65,71,130,43,142,7,5,13,22,93,2,126,33,16,13,25,22,17,121,31,29,22,12,10,17,58,10,7,17,12,5,7
N00002704,389,42,50,69,64,131,33,141,2,9,10,12,107,1,107,10,18,21,25,14,19,74,15,17,15,12,4,11,67,15,6,23,15,6,2
N00002705,333,60,33,63,52,90,35,86,1,2,5,12,63,3,91,11,8,21,19,18,14,93,32,17,15,10,5,14,63,16,6,22,11,4,4
N00002706,317,78,29,40,49,72,49,87,8,3,12,8,49,7,101,22,12,12,22,14,19,93,38,9,9,7,8,22,36,10,5,7,12,1,1
N00002707,402,71,44,60,61,129,37,144,8,9,14,15,93,5,121,20,16,20,22,24,19,92,29,11,14,16,9,13,45,14,8,12,8,3,0
N00002708,184,81,30,27,16,17,13,28,4,1,6,2,13,2,27,10,7,4,4,1,1,88,47,15,5,9,3,9,41,20,7,12,1,0,1
N00002709,344,47,42,62,46,117,30,122,5,4,11,5,94,3,88,17,10,20,18,11,12,98,18,22,18,16,10,14,36,7,6,13,7,2,1
N00002710,314,80,30,64,52,66,22,70,5,2,4,13,41,5,66,13,4,15,18,12,4,133,43,14,32,19,12,13,45,19,10,13,2,1,0
N00002711,532,101,49,85,73,177,47,171,4,8,17,16,124,2,117,19,10,23,22,23,20,160,48,23,30,22,17,20,84,30,8,15,13,13,5
