GeographyCode,LC6102NI0001,LC6102NI0002,LC6102NI0003,LC6102NI0004,LC6102NI0005,LC6102NI0006,LC6102NI0007,LC6102NI0008,LC6102NI0009,LC6102NI0010,LC6102NI0011,LC6102NI0012,LC6102NI0013,LC6102NI0014,LC6102NI0015,LC6102NI0016,LC6102NI0017,LC6102NI0018,LC6102NI0019,LC6102NI0020,LC6102NI0021,LC6102NI0022,LC6102NI0023,LC6102NI0024,LC6102NI0025,LC6102NI0026,LC6102NI0027
N00002182,176,6,30,10,41,15,16,46,12,92,1,14,5,26,7,11,21,7,84,5,16,5,15,8,5,25,5
N00002183,124,3,40,5,31,4,9,27,5,91,2,28,5,22,4,5,22,3,33,1,12,0,9,0,4,5,2
N00002184,72,1,16,6,17,5,11,13,3,37,0,11,5,6,1,8,4,2,35,1,5,1,11,4,3,9,1
N00002185,166,5,60,6,44,6,16,24,5,123,3,48,2,37,3,13,13,4,43,2,12,4,7,3,3,11,1
N00002186,108,0,32,7,34,7,9,14,5,86,0,27,6,26,4,8,11,4,22,0,5,1,8,3,1,3,1
N00002187,129,4,38,5,26,12,12,25,7,95,2,26,3,21,8,11,18,6,34,2,12,2,5,4,1,7,1
N00002188,52,1,11,3,16,6,8,7,0,38,1,8,3,12,4,5,5,0,14,0,3,0,4,2,3,2,0
N00002189,85,3,16,4,26,5,12,18,1,62,2,11,4,20,3,9,12,1,23,1,5,0,6,2,3,6,0
N00002190,220,5,49,20,66,12,16,41,11,176,5,36,13,54,9,16,33,10,44,0,13,7,12,3,0,8,1
N00002191,67,1,15,7,17,5,7,12,3,40,1,10,3,9,2,4,9,2,27,0,5,4,8,3,3,3,1
N00002192,240,4,38,20,43,21,37,69,8,170,3,30,15,34,15,24,44,5,70,1,8,5,9,6,13,25,3
N00002193,85,0,21,6,26,5,4,19,4,59,0,16,3,19,2,3,14,2,26,0,5,3,7,3,1,5,2
N00002194,82,6,13,7,24,2,8,19,3,61,3,9,3,19,2,7,16,2,21,3,4,4,5,0,1,3,1
N00002195,138,9,19,13,28,16,16,35,2,91,5,14,10,20,11,13,17,1,47,4,5,3,8,5,3,18,1
N00002196,288,8,35,21,62,20,44,86,12,176,2,21,13,39,13,31,49,8,112,6,14,8,23,7,13,37,4
N00002197,315,14,54,29,68,20,32,90,8,231,7,44,18,58,14,25,58,7,84,7,10,11,10,6,7,32,1
N00002198,105,2,24,7,35,2,10,21,4,66,1,14,4,25,1,7,10,4,39,1,10,3,10,1,3,11,0
N00002199,127,1,27,7,37,9,6,32,8,76,1,15,5,21,5,4,19,6,51,0,12,2,16,4,2,13,2
N00002200,153,4,16,9,34,12,24,46,8,99,3,9,4,24,4,18,29,8,54,1,7,5,10,8,6,17,0
N00002201,61,0,11,2,23,3,6,14,2,34,0,4,2,13,2,5,7,1,27,0,7,0,10,1,1,7,1
N00002202,179,2,26,10,54,14,17,50,6,112,1,15,4,40,11,11,28,2,67,1,11,6,14,3,6,22,4
N00002203,597,9,88,38,139,27,76,190,30,318,2,54,17,93,14,28,92,18,279,7,34,21,46,13,48,98,12
N00002204,221,14,25,20,45,15,28,63,11,111,7,12,9,23,8,15,33,4,110,7,13,11,22,7,13,30,7
N00002205,402,5,64,32,92,23,42,131,13,270,4,42,22,66,13,30,84,9,132,1,22,10,26,10,12,47,4
N00002206,168,4,29,18,36,10,15,51,5,101,1,20,8,19,7,10,32,4,67,3,9,10,17,3,5,19,1
N00002207,147,7,19,15,35,7,14,44,6,74,5,9,5,19,5,7,22,2,73,2,10,10,16,2,7,22,4
N00002208,131,8,21,25,31,7,13,23,3,73,5,13,7,21,4,8,12,3,58,3,8,18,10,3,5,11,0
N00002209,164,3,21,16,37,12,12,56,7,97,1,11,10,27,3,8,31,6,67,2,10,6,10,9,4,25,1
N00002210,200,9,15,24,53,8,19,69,3,102,3,3,12,33,5,13,31,2,98,6,12,12,20,3,6,38,1
N00002211,96,3,19,8,23,4,13,21,5,62,2,12,5,17,2,9,11,4,34,1,7,3,6,2,4,10,1
N00002212,113,3,27,7,30,2,7,33,4,68,1,18,5,15,1,6,18,4,45,2,9,2,15,1,1,15,0
N00002213,361,12,60,26,80,19,46,108,10,229,3,38,15,55,13,27,68,10,132,9,22,11,25,6,19,40,0
N00002214,169,2,30,6,40,10,24,50,7,94,2,17,4,27,6,8,27,3,75,0,13,2,13,4,16,23,4
N00002215,113,3,21,10,33,9,8,24,5,69,0,14,6,23,5,6,11,4,44,3,7,4,10,4,2,13,1
N00002216,118,8,18,9,36,6,13,21,7,68,4,12,6,18,3,10,12,3,50,4,6,3,18,3,3,9,4
N00002217,98,2,10,7,23,6,13,32,5,50,1,6,6,7,5,4,17,4,48,1,4,1,16,1,9,15,1
N00002218,99,4,21,6,23,6,8,25,6,59,1,13,3,15,3,5,15,4,40,3,8,3,8,3,3,10,2
N00002219,92,1,12,5,39,4,7,18,6,48,1,7,3,23,1,4,7,2,44,0,5,2,16,3,3,11,4
N00002220,218,3,47,12,52,14,21,62,7,155,1,38,11,34,6,16,45,4,63,2,9,1,18,8,5,17,3
N00002221,154,5,26,12,40,9,15,39,8,92,3,14,6,26,2,9,26,6,62,2,12,6,14,7,6,13,2
N00002222,120,2,36,6,34,5,16,18,3,83,1,29,5,23,2,12,9,2,37,1,7,1,11,3,4,9,1
N00002223,57,1,16,4,12,4,5,15,0,38,1,13,3,6,1,5,9,0,19,0,3,1,6,3,0,6,0
N00002224,85,1,25,1,24,5,14,11,4,62,1,20,1,19,4,10,5,2,23,0,5,0,5,1,4,6,2
N00002225,104,2,17,9,34,9,9,20,4,59,1,8,4,20,8,6,11,1,45,1,9,5,14,1,3,9,3
N00002226,67,4,22,3,7,3,9,16,3,43,4,14,2,4,3,4,10,2,24,0,8,1,3,0,5,6,1
N00002227,81,0,18,6,22,5,10,17,3,49,0,13,4,11,3,5,11,2,32,0,5,2,11,2,5,6,1
N00002228,88,2,29,4,17,4,16,16,0,64,1,21,2,14,3,12,11,0,24,1,8,2,3,1,4,5,0
N00002229,464,6,106,27,94,36,43,140,12,296,3,72,11,67,24,30,78,11,168,3,34,16,27,12,13,62,1
N00002230,97,3,19,5,35,8,12,13,2,65,1,10,5,25,6,7,10,1,32,2,9,0,10,2,5,3,1
N00002231,77,0,17,4,24,1,7,19,5,59,0,13,2,22,1,5,14,2,18,0,4,2,2,0,2,5,3
N00002232,331,7,96,15,80,16,37,66,14,244,5,74,9,65,8,29,41,13,87,2,22,6,15,8,8,25,1
N00002233,162,5,40,8,47,4,22,32,4,116,4,28,6,36,3,15,20,4,46,1,12,2,11,1,7,12,0
N00002234,108,4,34,4,28,4,6,23,5,71,2,23,2,21,2,3,13,5,37,2,11,2,7,2,3,10,0
N00002235,100,5,17,6,33,0,11,27,1,69,4,13,2,24,0,8,17,1,31,1,4,4,9,0,3,10,0
N00002236,184,3,45,9,61,10,12,36,8,122,0,32,4,48,5,10,19,4,62,3,13,5,13,5,2,17,4
N00002237,144,2,23,14,56,6,5,34,4,112,2,16,10,48,5,3,24,4,32,0,7,4,8,1,2,10,0
N00002238,95,1,23,3,31,2,5,28,2,78,1,17,3,26,1,4,24,2,17,0,6,0,5,1,1,4,0
N00002239,86,1,17,9,22,4,6,23,4,51,1,8,4,14,2,4,16,2,35,0,9,5,8,2,2,7,2
N00002240,118,2,20,12,26,10,8,36,4,81,2,13,7,22,6,7,22,2,37,0,7,5,4,4,1,14,2
N00002241,98,2,28,3,24,3,20,16,2,72,0,20,3,19,1,15,12,2,26,2,8,0,5,2,5,4,0
N00002242,114,1,23,11,31,4,9,24,11,71,0,14,7,25,2,3,14,6,43,1,9,4,6,2,6,10,5
N00002243,71,1,12,3,15,10,11,14,5,41,1,6,0,9,5,7,9,4,30,0,6,3,6,5,4,5,1
N00002244,108,4,15,11,17,5,10,42,4,64,4,9,5,11,5,5,23,2,44,0,6,6,6,0,5,19,2
N00002245,23,4,1,1,3,0,1,13,0,12,4,0,0,1,0,1,6,0,11,0,1,1,2,0,0,7,0
N00002246,226,4,34,18,51,12,20,80,7,142,2,24,13,35,6,15,42,5,84,2,10,5,16,6,5,38,2
N00002247,211,4,26,15,52,14,24,70,6,124,4,10,9,37,7,14,38,5,87,0,16,6,15,7,10,32,1
N00002248,375,12,71,22,71,20,45,115,19,253,8,42,18,52,14,30,79,10,122,4,29,4,19,6,15,36,9
N00002249,304,6,33,24,74,18,37,102,10,192,4,16,16,55,11,28,57,5,112,2,17,8,19,7,9,45,5
N00002250,167,10,28,12,31,12,13,49,12,99,5,14,5,21,9,10,28,7,68,5,14,7,10,3,3,21,5
N00002251,202,4,36,11,60,15,18,49,9,130,3,16,7,42,7,13,35,7,72,1,20,4,18,8,5,14,2
N00002252,418,17,60,49,110,23,36,113,10,270,5,41,34,76,17,27,64,6,148,12,19,15,34,6,9,49,4
N00002253,189,10,20,26,41,9,16,57,10,109,6,12,15,26,6,8,32,4,80,4,8,11,15,3,8,25,6
N00002254,293,7,47,30,68,17,41,70,13,202,4,31,19,51,11,31,47,8,91,3,16,11,17,6,10,23,5
N00002255,255,16,30,19,46,11,32,90,11,175,8,21,11,36,8,24,58,9,80,8,9,8,10,3,8,32,2
N00002256,252,12,32,26,59,10,26,69,18,147,5,15,13,34,7,20,37,16,105,7,17,13,25,3,6,32,2
N00002257,154,4,21,7,33,15,14,56,4,96,2,10,3,24,10,10,35,2,58,2,11,4,9,5,4,21,2
N00002258,188,14,25,13,48,14,21,46,7,104,5,14,4,27,5,13,29,7,84,9,11,9,21,9,8,17,0
N00002259,167,4,17,13,35,9,25,56,8,127,4,11,9,31,6,18,42,6,40,0,6,4,4,3,7,14,2
N00002260,414,10,45,40,86,32,55,120,26,307,9,36,30,57,25,47,85,18,107,1,9,10,29,7,8,35,8
N00002261,344,15,36,21,78,28,51,106,9,212,4,21,13,54,16,35,63,6,132,11,15,8,24,12,16,43,3
N00002262,227,8,25,25,40,7,42,72,8,125,5,13,10,24,7,24,36,6,102,3,12,15,16,0,18,36,2
N00002263,244,13,20,27,68,18,30,63,5,148,5,12,13,42,8,18,45,5,96,8,8,14,26,10,12,18,0
N00002264,305,10,45,20,88,22,31,75,14,225,8,31,17,67,15,27,49,11,80,2,14,3,21,7,4,26,3
N00002265,272,6,31,13,94,23,28,65,12,219,3,21,10,77,15,26,55,12,53,3,10,3,17,8,2,10,0
N00002266,86,1,18,7,18,5,6,27,4,61,1,14,5,14,4,3,16,4,25,0,4,2,4,1,3,11,0
N00002267,161,2,29,13,48,6,13,38,12,142,2,27,12,43,5,11,33,9,19,0,2,1,5,1,2,5,3
N00002268,346,6,50,28,107,22,36,89,8,282,5,45,21,86,18,32,68,7,64,1,5,7,21,4,4,21,1
N00002269,89,3,17,3,25,3,11,25,2,67,1,11,3,22,1,7,20,2,22,2,6,0,3,2,4,5,0
N00002270,103,2,27,4,37,5,10,16,2,82,2,21,4,31,3,6,13,2,21,0,6,0,6,2,4,3,0
N00002271,82,4,18,3,18,6,9,20,4,62,3,16,1,12,4,6,17,3,20,1,2,2,6,2,3,3,1
N00002272,77,4,12,5,19,5,6,23,3,53,3,7,5,15,3,5,13,2,24,1,5,0,4,2,1,10,1
N00002273,307,8,47,19,83,16,26,97,11,220,6,28,15,66,12,19,66,8,87,2,19,4,17,4,7,31,3
N00002274,81,2,23,2,27,1,11,14,1,56,1,16,1,20,1,7,10,0,25,1,7,1,7,0,4,4,1
N00002275,76,3,22,4,23,3,7,13,1,45,2,18,0,13,1,6,5,0,31,1,4,4,10,2,1,8,1
N00002276,124,5,22,6,33,7,10,39,2,76,2,16,3,21,3,8,21,2,48,3,6,3,12,4,2,18,0
N00002277,180,6,46,9,41,6,18,50,4,145,5,41,7,33,6,15,35,3,35,1,5,2,8,0,3,15,1
N00002278,112,3,26,4,39,2,7,24,7,81,2,19,4,31,2,5,13,5,31,1,7,0,8,0,2,11,2
N00002279,70,1,22,3,20,0,8,15,1,53,0,15,3,18,0,4,12,1,17,1,7,0,2,0,4,3,0
N00002280,126,2,27,8,31,9,13,31,5,76,2,14,5,25,3,8,14,5,50,0,13,3,6,6,5,17,0
N00002281,124,4,20,8,36,3,10,33,10,92,4,13,4,29,3,7,24,8,32,0,7,4,7,0,3,9,2
N00002282,75,2,17,5,18,4,7,18,4,50,1,10,2,14,2,7,11,3,25,1,7,3,4,2,0,7,1
N00002283,94,3,20,7,35,3,6,16,4,59,1,10,4,25,2,5,8,4,35,2,10,3,10,1,1,8,0
N00002284,87,0,12,5,23,5,12,26,4,55,0,8,2,18,2,9,13,3,32,0,4,3,5,3,3,13,1
N00002285,200,2,38,14,53,13,20,53,7,139,1,25,10,41,8,9,39,6,61,1,13,4,12,5,11,14,1
N00002286,176,6,33,15,47,4,26,41,4,97,2,13,9,37,2,17,15,2,79,4,20,6,10,2,9,26,2
N00002287,101,1,20,9,24,11,11,21,4,54,0,12,4,18,8,6,6,0,47,1,8,5,6,3,5,15,4
N00002288,82,1,15,6,27,2,5,20,6,50,0,9,3,18,1,5,12,2,32,1,6,3,9,1,0,8,4
N00002289,93,0,29,5,23,5,10,20,1,64,0,18,4,18,2,6,15,1,29,0,11,1,5,3,4,5,0
N00002290,168,3,17,8,46,10,23,53,8,82,0,6,3,30,5,9,21,8,86,3,11,5,16,5,14,32,0
N00002291,179,2,33,10,37,16,19,54,8,111,1,25,6,24,12,11,27,5,68,1,8,4,13,4,8,27,3
N00002292,119,2,11,9,15,2,20,54,6,66,1,5,5,11,0,14,28,2,53,1,6,4,4,2,6,26,4
N00002293,88,7,29,2,15,6,7,18,4,45,3,13,1,11,1,4,9,3,43,4,16,1,4,5,3,9,1
N00002294,138,3,21,7,38,8,15,38,8,62,1,7,4,20,6,6,13,5,76,2,14,3,18,2,9,25,3
N00002295,183,0,27,12,47,8,32,55,2,112,0,15,8,34,6,18,29,2,71,0,12,4,13,2,14,26,0
N00002296,171,3,32,8,38,16,20,49,5,106,2,20,7,26,7,9,31,4,65,1,12,1,12,9,11,18,1
N00002297,163,4,17,9,44,9,24,53,3,74,0,11,5,28,1,12,17,0,89,4,6,4,16,8,12,36,3
N00002298,104,5,25,3,24,8,11,27,1,58,3,17,2,15,4,6,10,1,46,2,8,1,9,4,5,17,0
N00002299,174,3,20,12,32,10,23,67,7,110,2,14,7,24,7,11,39,6,64,1,6,5,8,3,12,28,1
N00002300,441,8,56,20,92,16,68,165,16,317,3,37,11,77,13,46,117,13,124,5,19,9,15,3,22,48,3
N00002301,303,5,57,15,65,14,24,111,12,196,2,38,9,48,9,16,66,8,107,3,19,6,17,5,8,45,4
N00002302,297,9,30,16,59,15,51,109,8,176,3,17,8,44,11,31,56,6,121,6,13,8,15,4,20,53,2
N00002303,238,2,50,16,51,19,17,79,4,167,1,40,10,38,10,11,54,3,71,1,10,6,13,9,6,25,1
N00002304,68,0,21,5,28,1,5,6,2,53,0,14,4,25,1,4,5,0,15,0,7,1,3,0,1,1,2
N00002305,487,10,76,25,107,45,47,158,19,359,6,53,21,85,32,33,116,13,128,4,23,4,22,13,14,42,6
N00002306,750,12,185,26,190,50,72,197,18,590,10,147,22,152,39,59,147,14,160,2,38,4,38,11,13,50,4
N00002307,206,3,27,16,47,15,27,66,5,100,0,13,5,28,9,15,26,4,106,3,14,11,19,6,12,40,1
N00002308,174,4,27,16,33,8,10,65,11,88,2,13,7,21,2,5,32,6,86,2,14,9,12,6,5,33,5
N00002309,94,0,30,5,18,2,8,28,3,63,0,20,4,15,1,2,19,2,31,0,10,1,3,1,6,9,1
N00002310,77,1,18,6,16,3,11,21,1,58,1,15,6,11,2,7,15,1,19,0,3,0,5,1,4,6,0
N00002311,133,4,22,8,30,8,7,47,7,89,4,14,7,25,2,3,29,5,44,0,8,1,5,6,4,18,2
N00002312,111,5,21,6,28,9,11,27,4,75,3,14,5,19,5,6,21,2,36,2,7,1,9,4,5,6,2
N00002313,128,0,19,6,30,7,15,44,7,57,0,9,2,18,3,4,18,3,71,0,10,4,12,4,11,26,4
N00002314,118,1,13,2,25,7,19,46,5,74,1,7,1,15,7,14,26,3,44,0,6,1,10,0,5,20,2
N00002315,154,1,22,8,38,4,20,54,7,96,0,13,7,29,2,12,30,3,58,1,9,1,9,2,8,24,4
N00002316,108,0,17,9,21,11,14,31,5,63,0,13,5,13,6,8,16,2,45,0,4,4,8,5,6,15,3
N00002317,137,1,22,15,33,14,15,33,4,80,1,12,11,21,6,11,16,2,57,0,10,4,12,8,4,17,2
N00002318,163,5,13,15,45,5,28,49,3,98,1,7,3,30,4,18,32,3,65,4,6,12,15,1,10,17,0
N00002319,322,4,33,17,85,19,42,108,14,218,4,23,10,60,13,30,74,4,104,0,10,7,25,6,12,34,10
N00002320,134,6,18,11,32,8,12,41,6,79,4,6,5,21,7,6,24,6,55,2,12,6,11,1,6,17,0
N00002321,123,3,16,9,26,7,10,44,8,65,2,9,6,18,1,3,22,4,58,1,7,3,8,6,7,22,4
N00002322,138,2,21,8,33,7,15,46,6,73,1,14,4,22,4,4,21,3,65,1,7,4,11,3,11,25,3
N00002323,149,2,21,10,37,5,18,48,8,79,2,10,6,17,2,10,27,5,70,0,11,4,20,3,8,21,3
N00002324,136,2,29,11,31,10,12,39,2,92,0,17,6,25,9,8,26,1,44,2,12,5,6,1,4,13,1
N00002325,216,4,29,11,59,10,27,63,13,128,3,15,4,35,6,14,42,9,88,1,14,7,24,4,13,21,4
N00002326,132,1,21,9,27,9,19,42,4,65,1,14,6,14,4,8,18,0,67,0,7,3,13,5,11,24,4
N00002327,650,13,88,43,153,53,77,193,30,425,6,55,30,110,38,48,119,19,225,7,33,13,43,15,29,74,11
N00002328,206,4,21,8,38,15,29,79,12,119,1,16,3,30,7,16,40,6,87,3,5,5,8,8,13,39,6
N00002329,122,1,13,8,28,8,19,43,2,76,0,12,6,19,3,9,25,2,46,1,1,2,9,5,10,18,0
N00002330,334,17,32,34,65,21,46,110,9,225,4,23,22,43,16,39,72,6,109,13,9,12,22,5,7,38,3
N00002331,278,9,30,32,70,19,27,76,15,165,4,19,16,57,15,14,30,10,113,5,11,16,13,4,13,46,5
N00002332,173,2,26,9,50,12,14,50,10,123,0,17,6,43,8,10,32,7,50,2,9,3,7,4,4,18,3
N00002333,201,8,18,21,39,10,26,75,4,120,4,9,12,26,6,19,41,3,81,4,9,9,13,4,7,34,1
N00002334,163,1,31,15,29,12,23,48,4,98,1,21,6,21,10,14,24,1,65,0,10,9,8,2,9,24,3
N00002335,276,12,29,17,48,14,41,97,18,166,7,17,10,29,7,26,58,12,110,5,12,7,19,7,15,39,6
N00002336,113,1,19,13,33,6,16,24,1,72,0,14,9,19,3,9,18,0,41,1,5,4,14,3,7,6,1
N00002337,138,2,19,18,48,6,13,25,7,103,1,14,13,40,4,10,17,4,35,1,5,5,8,2,3,8,3
N00002338,103,3,25,6,33,3,9,22,2,68,2,14,4,25,1,5,15,2,35,1,11,2,8,2,4,7,0
N00002339,138,1,20,10,34,9,15,42,7,76,0,9,6,23,4,12,16,6,62,1,11,4,11,5,3,26,1
N00002340,138,0,36,13,41,4,8,25,11,90,0,23,7,30,2,7,14,7,48,0,13,6,11,2,1,11,4
N00002341,88,0,22,10,26,6,5,18,1,58,0,13,6,18,4,4,12,1,30,0,9,4,8,2,1,6,0
N00002342,107,0,24,8,32,3,13,23,4,71,0,16,4,20,2,11,14,4,36,0,8,4,12,1,2,9,0
N00002343,173,5,44,19,40,8,11,40,6,131,4,34,12,31,5,8,32,5,42,1,10,7,9,3,3,8,1
N00002344,147,3,33,16,36,9,13,35,2,117,3,29,13,29,8,8,25,2,30,0,4,3,7,1,5,10,0
N00002345,122,8,25,7,39,4,11,24,4,94,7,16,7,31,4,8,18,3,28,1,9,0,8,0,3,6,1
N00002346,119,1,26,8,32,12,14,23,3,74,1,18,4,20,8,9,12,2,45,0,8,4,12,4,5,11,1
N00002347,310,4,44,14,76,19,31,112,10,191,3,25,12,49,12,16,66,8,119,1,19,2,27,7,15,46,2
N00002348,126,0,26,10,32,4,11,34,9,102,0,21,9,23,4,9,28,8,24,0,5,1,9,0,2,6,1
N00002349,105,4,14,9,33,3,15,24,3,68,2,12,5,24,0,10,13,2,37,2,2,4,9,3,5,11,1
N00002350,64,1,10,7,22,4,4,14,2,26,1,2,1,12,0,4,6,0,38,0,8,6,10,4,0,8,2
N00002351,628,11,93,44,141,33,69,204,33,488,8,67,33,125,25,52,154,24,140,3,26,11,16,8,17,50,9
N00002352,82,3,7,6,23,5,7,24,7,42,1,4,4,17,1,3,9,3,40,2,3,2,6,4,4,15,4
N00002353,819,7,138,59,209,45,82,238,41,641,5,109,46,176,31,71,165,38,178,2,29,13,33,14,11,73,3
N00002354,153,1,30,9,42,9,17,41,4,101,1,22,8,30,6,11,21,2,52,0,8,1,12,3,6,20,2
N00002355,124,2,18,11,38,4,8,34,9,80,1,12,7,25,1,6,20,8,44,1,6,4,13,3,2,14,1
N00002356,206,4,24,18,63,9,20,57,11,135,0,14,12,48,4,13,38,6,71,4,10,6,15,5,7,19,5
N00002357,136,3,30,9,32,9,12,35,6,104,2,27,8,25,5,10,23,4,32,1,3,1,7,4,2,12,2
N00002358,78,1,13,7,26,5,3,23,0,53,0,8,5,18,4,3,15,0,25,1,5,2,8,1,0,8,0
N00002359,89,3,20,9,21,5,6,20,5,57,2,11,5,16,2,6,12,3,32,1,9,4,5,3,0,8,2
N00002360,90,1,14,6,32,4,6,23,4,54,0,9,5,22,0,4,10,4,36,1,5,1,10,4,2,13,0
N00002361,95,1,25,5,31,4,9,15,5,66,1,16,5,21,2,8,9,4,29,0,9,0,10,2,1,6,1
N00002362,85,0,20,5,24,5,9,15,7,54,0,12,2,15,3,8,9,5,31,0,8,3,9,2,1,6,2
N00002363,83,7,16,7,24,2,7,14,6,58,6,13,6,17,0,6,7,3,25,1,3,1,7,2,1,7,3
N00002364,86,3,17,4,30,3,7,15,7,61,2,11,2,25,1,6,10,4,25,1,6,2,5,2,1,5,3
N00002365,111,0,29,6,32,12,5,22,5,78,0,20,6,22,8,4,16,2,33,0,9,0,10,4,1,6,3
N00002366,108,0,31,5,37,7,5,21,2,68,0,17,3,27,5,3,11,2,40,0,14,2,10,2,2,10,0
N00002367,185,2,40,19,41,13,18,45,7,119,2,37,13,28,9,8,18,4,66,0,3,6,13,4,10,27,3
N00002368,219,16,26,20,45,15,19,66,12,129,9,15,13,31,9,12,35,5,90,7,11,7,14,6,7,31,7
N00002369,404,28,48,41,95,30,39,113,10,284,22,36,28,61,25,32,72,8,120,6,12,13,34,5,7,41,2
N00002370,205,21,19,22,39,10,20,63,11,107,6,12,13,20,8,11,30,7,98,15,7,9,19,2,9,33,4
N00002371,233,21,26,18,45,14,28,73,8,125,9,16,12,31,9,14,31,3,108,12,10,6,14,5,14,42,5
N00002372,306,14,39,26,59,18,39,95,16,214,11,30,19,42,14,23,64,11,92,3,9,7,17,4,16,31,5
N00002373,187,5,31,31,42,10,17,46,5,114,2,22,21,21,7,12,27,2,73,3,9,10,21,3,5,19,3
N00002374,130,4,18,16,29,10,15,32,6,78,1,9,11,18,4,9,23,3,52,3,9,5,11,6,6,9,3
N00002375,194,23,21,27,37,7,20,55,4,115,10,9,20,27,3,15,28,3,79,13,12,7,10,4,5,27,1
N00002376,223,8,36,19,44,10,21,80,5,111,1,16,11,22,7,11,40,3,112,7,20,8,22,3,10,40,2
N00002377,211,4,32,15,49,10,27,64,10,153,2,23,8,43,7,20,42,8,58,2,9,7,6,3,7,22,2
N00002378,413,9,48,34,88,19,57,134,24,338,6,42,33,68,17,44,109,19,75,3,6,1,20,2,13,25,5
N00002379,328,6,41,20,75,25,49,97,15,215,2,31,11,57,14,34,58,8,113,4,10,9,18,11,15,39,7
N00002380,128,4,22,11,36,7,14,28,6,63,3,12,4,21,3,7,10,3,65,1,10,7,15,4,7,18,3
N00002381,192,3,22,6,39,10,35,73,4,97,1,11,4,21,6,16,38,0,95,2,11,2,18,4,19,35,4
N00002382,256,5,40,21,63,10,27,78,12,159,2,30,17,40,6,16,39,9,97,3,10,4,23,4,11,39,3
N00002383,231,0,21,15,54,8,27,95,11,125,0,7,11,31,5,15,48,8,106,0,14,4,23,3,12,47,3
N00002384,202,4,29,8,40,9,22,83,7,113,2,15,5,25,7,10,44,5,89,2,14,3,15,2,12,39,2
N00002385,145,3,20,10,34,10,14,53,1,81,0,12,6,23,7,10,22,1,64,3,8,4,11,3,4,31,0
N00002386,104,3,24,11,23,9,12,22,0,67,0,15,6,16,4,11,15,0,37,3,9,5,7,5,1,7,0
N00002387,179,7,34,11,52,9,20,37,9,119,5,22,7,38,6,13,23,5,60,2,12,4,14,3,7,14,4
N00002388,82,2,25,4,16,5,7,19,4,58,2,20,2,13,3,5,10,3,24,0,5,2,3,2,2,9,1
N00002389,130,3,28,17,35,3,9,27,8,94,2,17,8,31,2,8,20,6,36,1,11,9,4,1,1,7,2
N00002390,122,1,36,6,25,9,18,21,6,91,1,28,5,17,5,17,13,5,31,0,8,1,8,4,1,8,1
N00002391,185,4,16,15,41,11,26,61,11,84,2,9,3,22,5,14,23,6,101,2,7,12,19,6,12,38,5
N00002392,186,3,24,17,46,6,34,47,9,92,3,8,8,27,5,19,17,5,94,0,16,9,19,1,15,30,4
N00002393,319,5,34,26,66,20,42,107,19,188,3,14,13,46,11,28,60,13,131,2,20,13,20,9,14,47,6
N00002394,175,0,25,12,43,18,16,53,8,114,0,14,5,33,13,12,34,3,61,0,11,7,10,5,4,19,5
N00002395,209,6,36,16,47,11,22,59,12,146,4,25,11,35,9,14,39,9,63,2,11,5,12,2,8,20,3
N00002396,89,2,6,2,29,5,14,25,6,57,2,4,0,19,2,9,17,4,32,0,2,2,10,3,5,8,2
N00002397,89,4,9,3,25,8,10,21,9,67,2,6,3,19,6,9,16,6,22,2,3,0,6,2,1,5,3
N00002398,119,2,10,12,41,11,12,27,4,83,2,9,9,31,7,6,17,2,36,0,1,3,10,4,6,10,2
N00002399,97,2,6,8,27,6,12,26,10,66,0,5,8,21,3,6,16,7,31,2,1,0,6,3,6,10,3
N00002400,74,1,7,7,17,6,5,28,3,44,0,6,2,13,5,4,13,1,30,1,1,5,4,1,1,15,2
N00002401,735,17,66,23,155,53,90,307,24,535,8,47,15,128,43,65,209,20,200,9,19,8,27,10,25,98,4
N00002402,100,2,7,3,23,10,13,38,4,45,1,5,1,14,3,6,13,2,55,1,2,2,9,7,7,25,2
N00002403,180,6,13,10,48,8,18,65,12,100,3,7,6,28,4,13,35,4,80,3,6,4,20,4,5,30,8
N00002404,421,13,42,25,106,31,54,127,23,289,6,29,21,81,22,33,78,19,132,7,13,4,25,9,21,49,4
N00002405,155,2,18,6,38,6,21,60,4,94,0,12,2,25,4,17,32,2,61,2,6,4,13,2,4,28,2
N00002406,130,2,6,5,21,9,31,46,10,60,1,2,0,14,4,13,20,6,70,1,4,5,7,5,18,26,4
N00002407,114,2,3,7,27,9,19,43,4,60,0,1,6,17,7,9,19,1,54,2,2,1,10,2,10,24,3
N00002408,158,3,8,9,27,12,30,61,8,73,0,3,3,19,5,15,23,5,85,3,5,6,8,7,15,38,3
N00002409,121,1,19,4,33,9,14,37,4,74,1,11,3,21,6,10,19,3,47,0,8,1,12,3,4,18,1
N00002410,113,3,6,6,39,5,14,38,2,71,0,3,4,32,3,9,19,1,42,3,3,2,7,2,5,19,1
N00002411,161,1,9,7,27,9,20,82,6,54,1,4,1,14,0,7,26,1,107,0,5,6,13,9,13,56,5
N00002412,195,3,14,6,34,7,34,91,6,81,2,6,4,21,3,18,25,2,114,1,8,2,13,4,16,66,4
N00002413,191,1,13,6,43,11,22,88,7,89,1,7,2,30,5,10,30,4,102,0,6,4,13,6,12,58,3
N00002414,135,0,4,5,21,4,32,61,8,54,0,0,1,10,3,13,21,6,81,0,4,4,11,1,19,40,2
