GeographyCode,LC4401NI0001,LC4401NI0002,LC4401NI0003,LC4401NI0004,LC4401NI0005,LC4401NI0006,LC4401NI0007,LC4401NI0008,LC4401NI0009,LC4401NI0010,LC4401NI0011,LC4401NI0012,LC4401NI0013,LC4401NI0014,LC4401NI0015,LC4401NI0016,LC4401NI0017,LC4401NI0018,LC4401NI0019,LC4401NI0020,LC4401NI0021,LC4401NI0022,LC4401NI0023,LC4401NI0024,LC4401NI0025,LC4401NI0026,LC4401NI0027,LC4401NI0028,LC4401NI0029,LC4401NI0030,LC4401NI0031,LC4401NI0032,LC4401NI0033,LC4401NI0034,LC4401NI0035,LC4401NI0036,LC4401NI0037,LC4401NI0038,LC4401NI0039,LC4401NI0040,LC4401NI0041,LC4401NI0042,LC4401NI0043,LC4401NI0044,LC4401NI0045,LC4401NI0046,LC4401NI0047,LC4401NI0048
N00002520,274,64,210,12,9,3,108,48,60,154,7,147,243,50,193,5,4,1,91,39,52,147,7,140,3,2,1,2,2,0,1,0,1,0,0,0,28,12,16,5,3,2,16,9,7,7,0,7
N00002521,505,206,299,127,89,38,223,109,114,155,8,147,255,62,193,9,6,3,106,50,56,140,6,134,119,82,37,58,50,8,54,31,23,7,1,6,131,62,69,60,33,27,63,28,35,8,1,7
N00002522,122,64,58,51,37,14,48,26,22,23,1,22,39,10,29,3,2,1,19,8,11,17,0,17,60,40,20,31,25,6,23,14,9,6,1,5,23,14,9,17,10,7,6,4,2,0,0,0
N00002523,123,37,86,25,13,12,71,22,49,27,2,25,86,21,65,11,6,5,50,13,37,25,2,23,21,6,15,4,1,3,15,5,10,2,0,2,16,10,6,10,6,4,6,4,2,0,0,0
N00002524,163,69,94,58,42,16,75,26,49,30,1,29,86,24,62,14,10,4,46,13,33,26,1,25,45,30,15,25,21,4,17,9,8,3,0,3,32,15,17,19,11,8,12,4,8,1,0,1
N00002525,634,178,456,75,51,24,259,112,147,300,15,285,446,93,353,17,10,7,162,70,92,267,13,254,18,8,10,8,5,3,8,2,6,2,1,1,170,77,93,50,36,14,89,40,49,31,1,30
N00002526,381,108,273,33,21,12,164,82,82,184,5,179,266,59,207,5,3,2,100,52,48,161,4,157,7,5,2,4,4,0,2,1,1,1,0,1,108,44,64,24,14,10,62,29,33,22,1,21
N00002527,151,33,118,3,0,3,50,32,18,98,1,97,137,27,110,1,0,1,41,27,14,95,0,95,2,0,2,2,0,2,0,0,0,0,0,0,12,6,6,0,0,0,9,5,4,3,1,2
N00002528,95,18,77,9,6,3,42,10,32,44,2,42,84,15,69,7,4,3,35,9,26,42,2,40,2,0,2,0,0,0,0,0,0,2,0,2,9,3,6,2,2,0,7,1,6,0,0,0
N00002529,124,21,103,10,8,2,42,12,30,72,1,71,114,18,96,6,6,0,38,11,27,70,1,69,0,0,0,0,0,0,0,0,0,0,0,0,10,3,7,4,2,2,4,1,3,2,0,2
N00002530,120,28,92,21,14,7,51,13,38,48,1,47,96,13,83,9,4,5,39,8,31,48,1,47,0,0,0,0,0,0,0,0,0,0,0,0,24,15,9,12,10,2,12,5,7,0,0,0
N00002531,152,26,126,9,8,1,62,16,46,81,2,79,135,15,120,1,1,0,55,12,43,79,2,77,1,1,0,1,1,0,0,0,0,0,0,0,16,10,6,7,6,1,7,4,3,2,0,2
N00002532,119,21,98,16,9,7,65,11,54,38,1,37,94,11,83,10,6,4,50,5,45,34,0,34,1,0,1,0,0,0,1,0,1,0,0,0,24,10,14,6,3,3,14,6,8,4,1,3
N00002533,408,208,200,194,135,59,158,67,91,56,6,50,194,68,126,50,29,21,98,37,61,46,2,44,127,80,47,89,62,27,36,18,18,2,0,2,87,60,27,55,44,11,24,12,12,8,4,4
N00002534,191,92,99,76,51,25,85,40,45,30,1,29,86,33,53,23,15,8,45,17,28,18,1,17,50,22,28,28,17,11,17,5,12,5,0,5,55,37,18,25,19,6,23,18,5,7,0,7
N00002535,138,15,123,7,4,3,61,11,50,70,0,70,128,11,117,5,2,3,54,9,45,69,0,69,2,0,2,0,0,0,1,0,1,1,0,1,8,4,4,2,2,0,6,2,4,0,0,0
N00002536,209,50,159,12,4,8,90,41,49,107,5,102,177,37,140,7,1,6,71,32,39,99,4,95,0,0,0,0,0,0,0,0,0,0,0,0,32,13,19,5,3,2,19,9,10,8,1,7
N00002537,575,165,410,93,61,32,256,92,164,226,12,214,431,97,334,32,22,10,188,65,123,211,10,201,54,24,30,29,16,13,23,8,15,2,0,2,90,44,46,32,23,9,45,19,26,13,2,11
N00002538,238,53,185,26,14,12,94,34,60,118,5,113,194,31,163,10,2,8,73,24,49,111,5,106,4,3,1,2,2,0,2,1,1,0,0,0,40,19,21,14,10,4,19,9,10,7,0,7
N00002539,115,54,61,60,43,17,40,10,30,15,1,14,52,18,34,20,14,6,17,3,14,15,1,14,44,21,23,26,17,9,18,4,14,0,0,0,19,15,4,14,12,2,5,3,2,0,0,0
N00002540,629,175,454,47,35,12,296,132,164,286,8,278,505,104,401,16,10,6,226,89,137,263,5,258,16,10,6,7,7,0,8,3,5,1,0,1,108,61,47,24,18,6,62,40,22,22,3,19
N00002541,522,172,350,88,59,29,247,105,142,187,8,179,442,127,315,53,33,20,213,87,126,176,7,169,4,1,3,1,1,0,2,0,2,1,0,1,76,44,32,34,25,9,32,18,14,10,1,9
N00002542,112,29,83,13,9,4,46,18,28,53,2,51,101,25,76,7,6,1,44,17,27,50,2,48,0,0,0,0,0,0,0,0,0,0,0,0,11,4,7,6,3,3,2,1,1,3,0,3
N00002543,115,50,65,29,18,11,60,31,29,26,1,25,70,25,45,7,3,4,43,21,22,20,1,19,1,1,0,0,0,0,1,1,0,0,0,0,44,24,20,22,15,7,16,9,7,6,0,6
N00002544,279,125,154,46,36,10,149,86,63,84,3,81,181,64,117,14,10,4,94,52,42,73,2,71,9,8,1,6,5,1,3,3,0,0,0,0,89,53,36,26,21,5,52,31,21,11,1,10
N00002545,127,44,83,27,15,12,78,28,50,22,1,21,84,27,57,9,4,5,56,22,34,19,1,18,1,1,0,1,1,0,0,0,0,0,0,0,42,16,26,17,10,7,22,6,16,3,0,3
N00002546,114,54,60,31,19,12,57,33,24,26,2,24,56,20,36,5,1,4,30,17,13,21,2,19,2,2,0,2,2,0,0,0,0,0,0,0,56,32,24,24,16,8,27,16,11,5,0,5
N00002547,437,157,280,88,63,25,228,92,136,121,2,119,341,102,239,44,28,16,186,73,113,111,1,110,29,16,13,15,12,3,11,4,7,3,0,3,67,39,28,29,23,6,31,15,16,7,1,6
N00002548,279,136,143,104,72,32,142,63,79,33,1,32,102,28,74,13,4,9,60,24,36,29,0,29,149,93,56,75,58,17,70,34,36,4,1,3,28,15,13,16,10,6,12,5,7,0,0,0
N00002549,114,49,65,26,19,7,60,28,32,28,2,26,82,33,49,17,15,2,42,17,25,23,1,22,3,1,2,1,1,0,2,0,2,0,0,0,29,15,14,8,3,5,16,11,5,5,1,4
N00002550,117,41,76,21,12,9,66,28,38,30,1,29,80,27,53,6,6,0,47,20,27,27,1,26,8,2,6,7,1,6,1,1,0,0,0,0,29,12,17,8,5,3,18,7,11,3,0,3
N00002551,146,57,89,49,31,18,68,24,44,29,2,27,93,29,64,22,14,8,46,14,32,25,1,24,23,17,6,17,14,3,5,3,2,1,0,1,30,11,19,10,3,7,17,7,10,3,1,2
N00002552,117,49,68,49,31,18,50,18,32,18,0,18,60,18,42,13,8,5,29,10,19,18,0,18,39,21,18,24,14,10,15,7,8,0,0,0,18,10,8,12,9,3,6,1,5,0,0,0
N00002553,125,58,67,45,31,14,61,27,34,19,0,19,81,35,46,22,17,5,44,18,26,15,0,15,15,9,6,10,6,4,3,3,0,2,0,2,29,14,15,13,8,5,14,6,8,2,0,2
N00002554,134,39,95,35,23,12,51,16,35,48,0,48,93,22,71,12,10,2,39,12,27,42,0,42,3,1,2,2,0,2,1,1,0,0,0,0,38,16,22,21,13,8,11,3,8,6,0,6
N00002555,128,27,101,12,6,6,58,19,39,58,2,56,111,21,90,8,4,4,48,15,33,55,2,53,4,1,3,0,0,0,4,1,3,0,0,0,13,5,8,4,2,2,6,3,3,3,0,3
N00002556,122,49,73,31,23,8,60,26,34,31,0,31,79,19,60,6,2,4,46,17,29,27,0,27,27,16,11,13,10,3,10,6,4,4,0,4,16,14,2,12,11,1,4,3,1,0,0,0
N00002557,130,35,95,21,15,6,59,20,39,50,0,50,98,16,82,5,3,2,47,13,34,46,0,46,17,12,5,11,9,2,6,3,3,0,0,0,15,7,8,5,3,2,6,4,2,4,0,4
N00002558,115,29,86,20,10,10,60,18,42,35,1,34,86,17,69,11,4,7,42,12,30,33,1,32,13,3,10,3,2,1,9,1,8,1,0,1,16,9,7,6,4,2,9,5,4,1,0,1
N00002559,116,60,56,45,38,7,50,20,30,21,2,19,62,20,42,10,9,1,34,10,24,18,1,17,37,28,9,26,22,4,9,5,4,2,1,1,17,12,5,9,7,2,7,5,2,1,0,1
N00002560,152,21,131,8,4,4,39,15,24,105,2,103,135,17,118,1,0,1,31,15,16,103,2,101,6,2,4,5,2,3,1,0,1,0,0,0,11,2,9,2,2,0,7,0,7,2,0,2
N00002561,120,26,94,7,6,1,57,20,37,56,0,56,117,23,94,6,5,1,55,18,37,56,0,56,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,1,0,2,2,0,0,0,0
N00002562,128,38,90,13,8,5,58,29,29,57,1,56,114,33,81,9,5,4,52,27,25,53,1,52,3,1,2,1,1,0,1,0,1,1,0,1,11,4,7,3,2,1,5,2,3,3,0,3
N00002563,131,33,98,13,8,5,64,20,44,54,5,49,121,30,91,8,5,3,60,20,40,53,5,48,1,0,1,1,0,1,0,0,0,0,0,0,9,3,6,4,3,1,4,0,4,1,0,1
N00002564,112,35,77,22,14,8,55,20,35,35,1,34,80,17,63,6,3,3,41,13,28,33,1,32,12,8,4,4,3,1,8,5,3,0,0,0,20,10,10,12,8,4,6,2,4,2,0,2
N00002565,116,59,57,52,35,17,45,23,22,19,1,18,73,29,44,21,15,6,33,13,20,19,1,18,4,2,2,2,1,1,2,1,1,0,0,0,39,28,11,29,19,10,10,9,1,0,0,0
N00002566,122,34,88,11,8,3,71,23,48,40,3,37,109,28,81,6,4,2,64,21,43,39,3,36,0,0,0,0,0,0,0,0,0,0,0,0,13,6,7,5,4,1,7,2,5,1,0,1
N00002567,120,34,86,32,19,13,53,14,39,35,1,34,83,19,64,14,9,5,35,9,26,34,1,33,4,1,3,3,1,2,0,0,0,1,0,1,33,14,19,15,9,6,18,5,13,0,0,0
N00002568,119,42,77,32,24,8,67,18,49,20,0,20,97,28,69,22,15,7,56,13,43,19,0,19,3,2,1,1,1,0,2,1,1,0,0,0,19,12,7,9,8,1,9,4,5,1,0,1
N00002569,121,34,87,9,7,2,62,22,40,50,5,45,101,27,74,5,4,1,49,19,30,47,4,43,1,1,0,0,0,0,1,1,0,0,0,0,19,6,13,4,3,1,12,2,10,3,1,2
N00002570,120,57,63,41,30,11,63,26,37,16,1,15,59,19,40,10,5,5,36,13,23,13,1,12,42,33,9,22,21,1,20,12,8,0,0,0,19,5,14,9,4,5,7,1,6,3,0,3
N00002571,126,30,96,18,10,8,51,19,32,57,1,56,113,26,87,13,7,6,46,18,28,54,1,53,3,1,2,2,1,1,1,0,1,0,0,0,10,3,7,3,2,1,4,1,3,3,0,3
N00002572,129,34,95,13,11,2,62,21,41,54,2,52,117,30,87,8,8,0,56,20,36,53,2,51,0,0,0,0,0,0,0,0,0,0,0,0,12,4,8,5,3,2,6,1,5,1,0,1
N00002573,136,61,75,51,34,17,72,27,45,13,0,13,71,24,47,15,9,6,45,15,30,11,0,11,37,21,16,26,17,9,10,4,6,1,0,1,28,16,12,10,8,2,17,8,9,1,0,1
N00002574,122,42,80,60,31,29,48,11,37,14,0,14,65,17,48,23,13,10,30,4,26,12,0,12,11,5,6,7,5,2,3,0,3,1,0,1,46,20,26,30,13,17,15,7,8,1,0,1
N00002575,126,58,68,75,42,33,43,16,27,8,0,8,60,23,37,30,17,13,24,6,18,6,0,6,38,16,22,26,12,14,12,4,8,0,0,0,28,19,9,19,13,6,7,6,1,2,0,2
N00002576,320,131,189,129,79,50,139,50,89,52,2,50,143,40,103,31,22,9,72,18,54,40,0,40,25,13,12,11,9,2,13,4,9,1,0,1,152,78,74,87,48,39,54,28,26,11,2,9
N00002577,241,106,135,121,68,53,98,37,61,22,1,21,95,33,62,23,15,8,56,17,39,16,1,15,44,30,14,33,24,9,11,6,5,0,0,0,102,43,59,65,29,36,31,14,17,6,0,6
N00002578,129,64,65,70,45,25,45,19,26,14,0,14,45,13,32,16,8,8,16,5,11,13,0,13,16,11,5,11,9,2,4,2,2,1,0,1,68,40,28,43,28,15,25,12,13,0,0,0
N00002579,131,40,91,60,32,28,59,8,51,12,0,12,55,12,43,15,8,7,32,4,28,8,0,8,60,20,40,36,18,18,20,2,18,4,0,4,16,8,8,9,6,3,7,2,5,0,0,0
N00002580,113,34,79,32,19,13,50,14,36,31,1,30,86,20,66,18,12,6,39,8,31,29,0,29,21,12,9,12,6,6,9,6,3,0,0,0,6,2,4,2,1,1,2,0,2,2,1,1
N00002581,129,36,93,18,9,9,69,24,45,42,3,39,107,29,78,14,6,8,55,21,34,38,2,36,6,0,6,1,0,1,3,0,3,2,0,2,16,7,9,3,3,0,11,3,8,2,1,1
N00002582,519,214,305,263,152,111,211,60,151,45,2,43,181,39,142,49,21,28,94,16,78,38,2,36,265,130,135,159,95,64,100,35,65,6,0,6,73,45,28,55,36,19,17,9,8,1,0,1
N00002583,113,61,52,62,45,17,42,16,26,9,0,9,26,7,19,3,0,3,17,7,10,6,0,6,78,46,32,55,41,14,20,5,15,3,0,3,9,8,1,4,4,0,5,4,1,0,0,0
N00002584,127,58,69,63,41,22,54,17,37,10,0,10,41,11,30,9,6,3,23,5,18,9,0,9,71,35,36,45,26,19,25,9,16,1,0,1,15,12,3,9,9,0,6,3,3,0,0,0
N00002585,108,56,52,57,41,16,42,13,29,9,2,7,38,12,26,11,5,6,21,5,16,6,2,4,57,33,24,35,27,8,19,6,13,3,0,3,13,11,2,11,9,2,2,2,0,0,0,0
N00002586,126,54,72,61,36,25,46,16,30,19,2,17,46,10,36,9,3,6,21,5,16,16,2,14,67,33,34,40,22,18,25,11,14,2,0,2,13,11,2,12,11,1,0,0,0,1,0,1
N00002587,288,146,142,146,107,39,116,39,77,26,0,26,72,17,55,14,9,5,37,8,29,21,0,21,191,116,75,117,86,31,69,30,39,5,0,5,25,13,12,15,12,3,10,1,9,0,0,0
N00002588,110,60,50,53,42,11,47,17,30,10,1,9,31,7,24,4,1,3,22,6,16,5,0,5,74,49,25,46,38,8,23,10,13,5,1,4,5,4,1,3,3,0,2,1,1,0,0,0
N00002589,106,37,69,40,23,17,54,14,40,12,0,12,39,7,32,5,4,1,25,3,22,9,0,9,55,23,32,28,14,14,25,9,16,2,0,2,12,7,5,7,5,2,4,2,2,1,0,1
N00002590,528,229,299,171,109,62,257,115,142,100,5,95,185,39,146,13,7,6,98,28,70,74,4,70,249,145,104,113,73,40,122,71,51,14,1,13,94,45,49,45,29,16,37,16,21,12,0,12
N00002591,396,136,260,85,61,24,197,70,127,114,5,109,221,36,185,14,6,8,104,25,79,103,5,98,126,78,48,58,48,10,64,30,34,4,0,4,49,22,27,13,7,6,29,15,14,7,0,7
N00002592,149,27,122,7,5,2,54,19,35,88,3,85,133,20,113,0,0,0,48,17,31,85,3,82,5,1,4,2,1,1,2,0,2,1,0,1,11,6,5,5,4,1,4,2,2,2,0,2
N00002593,137,78,59,54,47,7,53,29,24,30,2,28,61,19,42,7,6,1,28,11,17,26,2,24,48,42,6,34,32,2,14,10,4,0,0,0,28,17,11,13,9,4,11,8,3,4,0,4
N00002594,127,65,62,64,43,21,49,21,28,14,1,13,34,8,26,9,4,5,16,3,13,9,1,8,77,46,31,45,33,12,27,13,14,5,0,5,16,11,5,10,6,4,6,5,1,0,0,0
N00002595,139,51,88,48,29,19,68,21,47,23,1,22,73,14,59,11,5,6,39,8,31,23,1,22,45,25,20,25,14,11,20,11,9,0,0,0,21,12,9,12,10,2,9,2,7,0,0,0
N00002596,120,21,99,20,8,12,51,13,38,49,0,49,101,13,88,10,4,6,44,9,35,47,0,47,5,0,5,3,0,3,2,0,2,0,0,0,14,8,6,7,4,3,5,4,1,2,0,2
N00002597,107,26,81,25,15,10,47,11,36,35,0,35,76,7,69,6,2,4,36,5,31,34,0,34,5,4,1,3,3,0,1,1,0,1,0,1,26,15,11,16,10,6,10,5,5,0,0,0
N00002598,104,50,54,48,30,18,45,18,27,11,2,9,32,10,22,9,5,4,17,5,12,6,0,6,52,26,26,28,16,12,22,8,14,2,2,0,20,14,6,11,9,2,6,5,1,3,0,3
N00002599,127,28,99,11,6,5,65,19,46,51,3,48,119,27,92,10,6,4,58,18,40,51,3,48,3,0,3,1,0,1,2,0,2,0,0,0,5,1,4,0,0,0,5,1,4,0,0,0
N00002600,101,22,79,13,9,4,47,11,36,41,2,39,93,16,77,8,4,4,46,10,36,39,2,37,2,1,1,1,1,0,0,0,0,1,0,1,6,5,1,4,4,0,1,1,0,1,0,1
N00002601,124,22,102,13,3,10,56,17,39,55,2,53,105,16,89,4,1,3,47,13,34,54,2,52,0,0,0,0,0,0,0,0,0,0,0,0,19,6,13,9,2,7,9,4,5,1,0,1
N00002602,107,21,86,9,5,4,49,15,34,49,1,48,96,14,82,2,1,1,45,12,33,49,1,48,1,0,1,1,0,1,0,0,0,0,0,0,10,7,3,6,4,2,4,3,1,0,0,0
N00002603,443,270,173,305,216,89,110,52,58,28,2,26,98,41,57,42,24,18,37,15,22,19,2,17,176,125,51,137,110,27,32,15,17,7,0,7,169,104,65,126,82,44,41,22,19,2,0,2
N00002604,138,64,74,62,36,26,51,26,25,25,2,23,52,27,25,15,14,1,21,11,10,16,2,14,7,3,4,5,3,2,2,0,2,0,0,0,79,34,45,42,19,23,28,15,13,9,0,9
N00002605,162,114,48,117,87,30,40,25,15,5,2,3,19,9,10,5,3,2,11,6,5,3,0,3,61,42,19,49,34,15,12,8,4,0,0,0,82,63,19,63,50,13,17,11,6,2,2,0
N00002606,195,129,66,127,91,36,58,35,23,10,3,7,53,17,36,26,10,16,22,7,15,5,0,5,92,77,15,64,55,9,27,22,5,1,0,1,50,35,15,37,26,11,9,6,3,4,3,1
N00002607,107,82,25,71,60,11,29,21,8,7,1,6,31,17,14,9,6,3,18,11,7,4,0,4,62,55,7,51,45,6,10,10,0,1,0,1,14,10,4,11,9,2,1,0,1,2,1,1
N00002608,137,69,68,59,42,17,52,24,28,26,3,23,52,24,28,10,9,1,23,13,10,19,2,17,17,15,2,12,11,1,5,4,1,0,0,0,68,30,38,37,22,15,24,7,17,7,1,6
N00002609,123,25,98,13,5,8,65,20,45,45,0,45,107,19,88,8,3,5,57,16,41,42,0,42,2,0,2,2,0,2,0,0,0,0,0,0,14,6,8,3,2,1,8,4,4,3,0,3
N00002610,122,62,60,53,31,22,50,29,21,19,2,17,53,27,26,14,10,4,29,17,12,10,0,10,21,13,8,12,8,4,8,4,4,1,1,0,48,22,26,27,13,14,13,8,5,8,1,7
N00002611,64,26,38,27,17,10,32,9,23,5,0,5,32,10,22,7,3,4,21,7,14,4,0,4,4,1,3,3,1,2,1,0,1,0,0,0,28,15,13,17,13,4,10,2,8,1,0,1
N00002612,123,50,73,62,35,27,44,15,29,17,0,17,40,14,26,11,7,4,21,7,14,8,0,8,13,7,6,8,5,3,5,2,3,0,0,0,70,29,41,43,23,20,18,6,12,9,0,9
N00002613,391,264,127,275,211,64,103,53,50,13,0,13,56,17,39,25,13,12,23,4,19,8,0,8,186,140,46,136,108,28,50,32,18,0,0,0,149,107,42,114,90,24,30,17,13,5,0,5
N00002614,153,71,82,74,44,30,70,27,43,9,0,9,80,34,46,26,16,10,45,18,27,9,0,9,5,1,4,4,1,3,1,0,1,0,0,0,68,36,32,44,27,17,24,9,15,0,0,0
N00002615,112,44,68,54,27,27,41,17,24,17,0,17,67,25,42,21,11,10,31,14,17,15,0,15,22,8,14,16,7,9,6,1,5,0,0,0,23,11,12,17,9,8,4,2,2,2,0,2
N00002616,169,94,75,108,69,39,51,24,27,10,1,9,70,30,40,29,17,12,31,12,19,10,1,9,39,29,10,29,23,6,10,6,4,0,0,0,60,35,25,50,29,21,10,6,4,0,0,0
N00002617,164,76,88,66,44,22,81,31,50,17,1,16,92,28,64,25,16,9,52,12,40,15,0,15,22,14,8,12,9,3,9,5,4,1,0,1,50,34,16,29,19,10,20,14,6,1,1,0
N00002618,106,61,45,73,48,25,29,13,16,4,0,4,42,16,26,29,14,15,9,2,7,4,0,4,51,35,16,34,27,7,17,8,9,0,0,0,13,10,3,10,7,3,3,3,0,0,0,0
N00002619,311,157,154,180,113,67,106,43,63,25,1,24,112,46,66,33,23,10,61,22,39,18,1,17,19,9,10,14,8,6,5,1,4,0,0,0,180,102,78,133,82,51,40,20,20,7,0,7
N00002620,241,131,110,119,85,34,87,39,48,35,7,28,94,40,54,23,16,7,45,21,24,26,3,23,52,38,14,40,32,8,12,6,6,0,0,0,95,53,42,56,37,19,30,12,18,9,4,5
N00002621,119,71,48,61,47,14,47,23,24,11,1,10,66,30,36,28,19,9,28,10,18,10,1,9,29,22,7,18,16,2,11,6,5,0,0,0,24,19,5,15,12,3,8,7,1,1,0,1
N00002622,145,80,65,73,57,16,45,23,22,27,0,27,74,30,44,19,16,3,30,14,16,25,0,25,12,10,2,8,8,0,4,2,2,0,0,0,59,40,19,46,33,13,11,7,4,2,0,2
N00002623,115,49,66,42,26,16,60,23,37,13,0,13,84,31,53,27,15,12,47,16,31,10,0,10,23,13,10,9,7,2,12,6,6,2,0,2,8,5,3,6,4,2,1,1,0,1,0,1
N00002624,127,77,50,78,57,21,40,20,20,9,0,9,53,24,29,24,16,8,21,8,13,8,0,8,13,10,3,10,8,2,3,2,1,0,0,0,61,43,18,44,33,11,16,10,6,1,0,1
N00002625,138,62,76,76,40,36,52,22,30,10,0,10,55,19,36,19,6,13,28,13,15,8,0,8,44,20,24,26,14,12,16,6,10,2,0,2,39,23,16,31,20,11,8,3,5,0,0,0
N00002626,294,87,207,56,30,26,138,55,83,100,2,98,212,42,170,15,4,11,102,36,66,95,2,93,30,15,15,19,10,9,10,5,5,1,0,1,52,30,22,22,16,6,26,14,12,4,0,4
N00002627,150,83,67,88,64,24,53,18,35,9,1,8,72,29,43,31,18,13,33,10,23,8,1,7,55,40,15,41,34,7,14,6,8,0,0,0,23,14,9,16,12,4,6,2,4,1,0,1
N00002628,398,174,224,174,119,55,161,53,108,63,2,61,234,70,164,62,38,24,120,30,90,52,2,50,68,51,17,53,43,10,15,8,7,0,0,0,96,53,43,59,38,21,26,15,11,11,0,11
N00002629,122,78,44,83,63,20,35,15,20,4,0,4,52,30,22,28,20,8,22,10,12,2,0,2,54,35,19,40,31,9,12,4,8,2,0,2,16,13,3,15,12,3,1,1,0,0,0,0
N00002630,108,50,58,56,32,24,41,16,25,11,2,9,45,17,28,10,6,4,28,10,18,7,1,6,52,28,24,38,22,16,11,6,5,3,0,3,11,5,6,8,4,4,2,0,2,1,1,0
N00002631,125,48,77,71,38,33,43,10,33,11,0,11,74,20,54,30,14,16,33,6,27,11,0,11,19,13,6,14,11,3,5,2,3,0,0,0,32,15,17,27,13,14,5,2,3,0,0,0
N00002632,148,54,94,35,22,13,78,32,46,35,0,35,64,11,53,7,5,2,28,6,22,29,0,29,63,32,31,22,15,7,36,17,19,5,0,5,21,11,10,6,2,4,14,9,5,1,0,1
N00002633,177,88,89,34,27,7,99,58,41,44,3,41,109,44,65,6,5,1,65,37,28,38,2,36,4,3,1,2,2,0,2,1,1,0,0,0,64,41,23,26,20,6,32,20,12,6,1,5
N00002634,122,24,98,8,5,3,53,18,35,61,1,60,106,20,86,7,5,2,44,15,29,55,0,55,1,0,1,0,0,0,1,0,1,0,0,0,15,4,11,1,0,1,8,3,5,6,1,5
N00002635,137,60,77,44,31,13,65,25,40,28,4,24,70,21,49,10,9,1,37,11,26,23,1,22,38,21,17,19,11,8,15,7,8,4,3,1,29,18,11,15,11,4,13,7,6,1,0,1
N00002636,138,36,102,22,11,11,64,25,39,52,0,52,101,19,82,3,0,3,47,19,28,51,0,51,14,4,10,8,4,4,6,0,6,0,0,0,23,13,10,11,7,4,11,6,5,1,0,1
N00002637,170,42,128,8,6,2,60,29,31,102,7,95,139,28,111,4,2,2,43,19,24,92,7,85,8,4,4,1,1,0,4,3,1,3,0,3,23,10,13,3,3,0,13,7,6,7,0,7
N00002638,165,43,122,15,12,3,74,29,45,76,2,74,135,27,108,8,6,2,54,19,35,73,2,71,8,2,6,2,1,1,5,1,4,1,0,1,22,14,8,5,5,0,15,9,6,2,0,2
N00002639,144,80,64,27,22,5,81,56,25,36,2,34,88,36,52,6,6,0,48,28,20,34,2,32,7,4,3,3,2,1,3,2,1,1,0,1,49,40,9,18,14,4,30,26,4,1,0,1
N00002640,133,39,94,13,10,3,61,25,36,59,4,55,125,36,89,9,8,1,59,24,35,57,4,53,1,0,1,0,0,0,1,0,1,0,0,0,7,3,4,4,2,2,1,1,0,2,0,2
N00002641,132,35,97,9,4,5,53,29,24,70,2,68,113,28,85,3,1,2,44,25,19,66,2,64,4,1,3,3,1,2,1,0,1,0,0,0,15,6,9,3,2,1,8,4,4,4,0,4
N00002642,172,43,129,8,7,1,76,32,44,88,4,84,166,39,127,8,7,1,70,28,42,88,4,84,1,1,0,0,0,0,1,1,0,0,0,0,5,3,2,0,0,0,5,3,2,0,0,0
N00002643,131,21,110,4,3,1,34,17,17,93,1,92,124,19,105,3,3,0,30,15,15,91,1,90,0,0,0,0,0,0,0,0,0,0,0,0,7,2,5,1,0,1,4,2,2,2,0,2
N00002644,134,50,84,51,34,17,56,14,42,27,2,25,57,13,44,7,3,4,26,8,18,24,2,22,52,25,27,33,23,10,16,2,14,3,0,3,25,12,13,11,8,3,14,4,10,0,0,0
N00002645,134,58,76,43,33,10,52,21,31,39,4,35,90,28,62,15,11,4,39,14,25,36,3,33,23,13,10,12,9,3,8,3,5,3,1,2,21,17,4,16,13,3,5,4,1,0,0,0
N00002646,173,79,94,49,40,9,76,37,39,48,2,46,91,32,59,7,6,1,42,24,18,42,2,40,28,24,4,21,19,2,7,5,2,0,0,0,54,23,31,21,15,6,27,8,19,6,0,6
N00002647,299,96,203,40,33,7,120,58,62,139,5,134,218,41,177,11,7,4,78,31,47,129,3,126,39,34,5,21,19,2,16,14,2,2,1,1,42,21,21,8,7,1,26,13,13,8,1,7
N00002648,94,36,58,23,18,5,40,17,23,31,1,30,50,14,36,7,5,2,23,8,15,20,1,19,0,0,0,0,0,0,0,0,0,0,0,0,44,22,22,16,13,3,17,9,8,11,0,11
N00002649,145,26,119,10,5,5,44,18,26,91,3,88,129,20,109,6,4,2,36,13,23,87,3,84,1,0,1,1,0,1,0,0,0,0,0,0,15,6,9,3,1,2,8,5,3,4,0,4
N00002650,124,51,73,36,21,15,61,29,32,27,1,26,57,10,47,4,1,3,30,9,21,23,0,23,40,23,17,18,10,8,18,12,6,4,1,3,27,18,9,14,10,4,13,8,5,0,0,0
N00002651,167,34,133,6,6,0,58,25,33,103,3,100,154,29,125,6,6,0,50,20,30,98,3,95,0,0,0,0,0,0,0,0,0,0,0,0,13,5,8,0,0,0,8,5,3,5,0,5
N00002652,131,59,72,55,41,14,48,16,32,28,2,26,50,8,42,7,4,3,19,3,16,24,1,23,67,39,28,40,30,10,23,8,15,4,1,3,14,12,2,8,7,1,6,5,1,0,0,0
N00002653,184,71,113,39,22,17,90,46,44,55,3,52,124,41,83,21,14,7,56,25,31,47,2,45,10,3,7,4,2,2,5,1,4,1,0,1,50,27,23,14,6,8,29,20,9,7,1,6
