GeographyCode,LC2609NI0001,LC2609NI0002,LC2609NI0003,LC2609NI0004,LC2609NI0005,LC2609NI0006,LC2609NI0007,LC2609NI0008,LC2609NI0009,LC2609NI0010,LC2609NI0011,LC2609NI0012,LC2609NI0013,LC2609NI0014,LC2609NI0015,LC2609NI0016,LC2609NI0017,LC2609NI0018,LC2609NI0019,LC2609NI0020,LC2609NI0021,LC2609NI0022,LC2609NI0023,LC2609NI0024,LC2609NI0025,LC2609NI0026,LC2609NI0027,LC2609NI0028,LC2609NI0029,LC2609NI0030,LC2609NI0031,LC2609NI0032,LC2609NI0033,LC2609NI0034,LC2609NI0035
N00000813,228,50,135,68,43,24,43,40,6,24,11,9,4,10,77,23,41,21,12,8,13,91,16,58,30,17,11,17,20,5,12,6,5,1,3
N00000814,112,17,79,21,40,18,16,22,3,17,5,8,4,2,30,8,17,5,10,2,5,44,5,35,10,16,9,4,16,1,10,1,6,3,5
N00000815,252,43,166,103,44,19,43,64,15,41,22,14,5,8,70,10,43,28,11,4,17,100,14,71,44,17,10,15,18,4,11,9,2,0,3
N00000816,215,55,128,41,55,32,32,61,18,40,8,18,14,3,54,13,26,12,9,5,15,80,19,48,17,23,8,13,20,5,14,4,5,5,1
N00000817,130,29,72,27,37,8,29,45,13,23,9,12,2,9,28,6,11,2,8,1,11,46,8,30,13,14,3,8,11,2,8,3,3,2,1
N00000818,152,42,98,45,38,15,12,24,7,14,5,5,4,3,35,11,23,9,9,5,1,77,20,50,23,22,5,7,16,4,11,8,2,1,1
N00000819,100,26,47,28,14,5,27,14,4,7,4,1,2,3,22,3,10,7,3,0,9,46,14,21,13,6,2,11,18,5,9,4,4,1,4
N00000820,176,50,96,53,33,10,30,22,8,10,7,1,2,4,41,15,19,11,6,2,7,92,23,52,26,21,5,17,21,4,15,9,5,1,2
N00000821,109,38,51,24,15,12,20,11,3,5,4,1,0,3,26,10,13,6,4,3,3,55,19,23,8,8,7,13,17,6,10,6,2,2,1
N00000822,83,31,32,8,17,7,20,19,7,6,1,3,2,6,20,6,6,1,4,1,8,30,11,15,5,6,4,4,14,7,5,1,4,0,2
N00000823,154,59,72,30,27,15,23,29,13,12,5,5,2,4,37,11,19,7,7,5,7,69,29,29,14,10,5,11,19,6,12,4,5,3,1
N00000824,105,35,50,26,18,6,20,18,4,12,6,5,1,2,23,9,8,3,3,2,6,51,17,23,14,7,2,11,13,5,7,3,3,1,1
N00000825,158,133,3,1,0,2,22,29,24,0,0,0,0,5,35,31,1,1,0,0,3,70,57,2,0,0,2,11,24,21,0,0,0,0,3
N00000826,127,109,0,0,0,0,18,28,24,0,0,0,0,4,29,25,0,0,0,0,4,59,51,0,0,0,0,8,11,9,0,0,0,0,2
N00000827,97,85,2,0,2,0,10,19,17,1,0,1,0,1,15,14,0,0,0,0,1,49,42,1,0,1,0,6,14,12,0,0,0,0,2
N00000828,92,80,1,0,1,0,11,17,16,0,0,0,0,1,18,15,0,0,0,0,3,47,40,1,0,1,0,6,10,9,0,0,0,0,1
N00000829,117,102,0,0,0,0,15,25,22,0,0,0,0,3,33,30,0,0,0,0,3,51,43,0,0,0,0,8,8,7,0,0,0,0,1
N00000830,50,44,2,0,2,0,4,5,4,0,0,0,0,1,6,5,1,0,1,0,0,28,26,1,0,1,0,1,11,9,0,0,0,0,2
N00000831,124,99,3,2,0,1,22,14,12,0,0,0,0,2,21,16,0,0,0,0,5,70,57,3,2,0,1,10,19,14,0,0,0,0,5
N00000832,95,83,1,0,1,0,11,15,14,0,0,0,0,1,20,15,1,0,1,0,4,44,42,0,0,0,0,2,16,12,0,0,0,0,4
N00000833,97,88,0,0,0,0,9,16,14,0,0,0,0,2,21,19,0,0,0,0,2,45,41,0,0,0,0,4,15,14,0,0,0,0,1
N00000834,131,116,1,0,0,1,14,28,22,1,0,0,1,5,29,24,0,0,0,0,5,59,55,0,0,0,0,4,15,15,0,0,0,0,0
N00000835,101,77,0,0,0,0,24,18,15,0,0,0,0,3,16,11,0,0,0,0,5,56,43,0,0,0,0,13,11,8,0,0,0,0,3
N00000836,124,119,1,1,0,0,4,16,15,0,0,0,0,1,22,21,1,1,0,0,0,67,64,0,0,0,0,3,19,19,0,0,0,0,0
N00000837,128,100,0,0,0,0,28,23,17,0,0,0,0,6,32,25,0,0,0,0,7,51,43,0,0,0,0,8,22,15,0,0,0,0,7
N00000838,108,83,2,0,0,2,23,22,16,0,0,0,0,6,20,14,0,0,0,0,6,46,38,2,0,0,2,6,20,15,0,0,0,0,5
N00000839,144,127,0,0,0,0,17,36,27,0,0,0,0,9,27,24,0,0,0,0,3,66,62,0,0,0,0,4,15,14,0,0,0,0,1
N00000840,112,95,2,1,1,0,15,23,18,1,1,0,0,4,22,19,1,0,1,0,2,54,45,0,0,0,0,9,13,13,0,0,0,0,0
N00000841,61,42,0,0,0,0,19,7,4,0,0,0,0,3,12,6,0,0,0,0,6,24,17,0,0,0,0,7,18,15,0,0,0,0,3
N00000842,127,95,2,0,0,2,30,14,6,1,0,0,1,7,17,13,1,0,0,1,3,70,54,0,0,0,0,16,26,22,0,0,0,0,4
N00000843,78,65,1,1,0,0,12,8,6,1,1,0,0,1,20,17,0,0,0,0,3,37,31,0,0,0,0,6,13,11,0,0,0,0,2
N00000844,84,70,2,0,0,2,12,7,4,1,0,0,1,2,15,12,0,0,0,0,3,48,40,1,0,0,1,7,14,14,0,0,0,0,0
N00000845,62,50,2,0,2,0,10,6,3,1,0,1,0,2,15,14,0,0,0,0,1,32,25,1,0,1,0,6,9,8,0,0,0,0,1
N00000846,81,61,1,0,0,1,19,9,5,0,0,0,0,4,15,12,0,0,0,0,3,35,29,1,0,0,1,5,22,15,0,0,0,0,7
N00000847,213,151,6,3,1,2,56,13,10,0,0,0,0,3,34,18,3,2,1,0,13,118,86,2,1,0,1,30,48,37,1,0,0,1,10
N00000848,59,41,1,0,0,1,17,3,1,0,0,0,0,2,9,6,1,0,0,1,2,27,20,0,0,0,0,7,20,14,0,0,0,0,6
N00000849,112,87,6,0,3,3,19,9,6,1,0,0,1,2,15,11,1,0,0,1,3,71,57,3,0,3,0,11,17,13,1,0,0,1,3
N00000850,82,73,0,0,0,0,9,3,3,0,0,0,0,0,12,10,0,0,0,0,2,49,44,0,0,0,0,5,18,16,0,0,0,0,2
N00000851,70,56,4,2,0,2,10,1,1,0,0,0,0,0,16,13,2,1,0,1,1,39,30,2,1,0,1,7,14,12,0,0,0,0,2
N00000852,270,210,6,2,1,3,54,26,18,0,0,0,0,8,43,35,1,1,0,0,7,158,119,5,1,1,3,34,43,38,0,0,0,0,5
N00000853,76,46,1,1,0,0,29,5,2,0,0,0,0,3,8,3,0,0,0,0,5,50,32,1,1,0,0,17,13,9,0,0,0,0,4
N00000854,200,150,2,0,0,2,48,10,6,1,0,0,1,3,27,15,0,0,0,0,12,118,93,1,0,0,1,24,45,36,0,0,0,0,9
N00000855,96,27,44,20,10,14,25,33,9,16,9,5,2,8,23,3,10,4,1,5,10,32,13,14,6,2,6,5,8,2,4,1,2,1,2
N00000856,92,13,46,17,10,19,33,51,5,28,12,5,11,18,17,1,6,0,2,4,10,22,7,11,5,2,4,4,2,0,1,0,1,0,1
N00000857,190,20,126,60,33,33,44,82,12,55,30,11,14,15,48,1,31,11,10,10,16,50,6,36,15,12,9,8,10,1,4,4,0,0,5
N00000858,122,22,51,25,17,9,49,39,8,16,11,3,2,15,30,6,11,6,3,2,13,43,5,18,6,7,5,20,10,3,6,2,4,0,1
N00000859,167,35,82,38,22,22,50,51,14,23,11,7,5,14,44,7,20,10,5,5,17,56,12,31,12,8,11,13,16,2,8,5,2,1,6
N00000860,201,33,95,30,28,37,73,78,16,31,15,7,9,31,51,8,27,6,10,11,16,63,7,33,8,9,16,23,9,2,4,1,2,1,3
N00000861,143,24,78,33,19,26,41,66,6,36,11,9,16,24,29,6,17,9,2,6,6,45,12,22,11,7,4,11,3,0,3,2,1,0,0
N00000862,471,70,232,91,53,88,169,183,31,99,39,14,46,53,113,19,43,19,17,7,51,145,16,78,31,18,29,51,30,4,12,2,4,6,14
N00000863,133,8,95,46,30,19,30,31,4,21,10,7,4,6,40,2,26,10,8,8,12,57,2,45,23,15,7,10,5,0,3,3,0,0,2
N00000864,162,19,82,26,27,29,61,69,10,33,9,12,12,26,45,4,20,5,8,7,21,41,4,29,12,7,10,8,7,1,0,0,0,0,6
N00000865,184,29,98,35,41,22,57,67,11,39,13,14,12,17,48,11,20,7,10,3,17,61,6,36,14,16,6,19,8,1,3,1,1,1,4
N00000866,209,37,94,38,23,33,78,73,10,37,11,10,16,26,56,11,18,8,4,6,27,64,13,30,15,8,7,21,16,3,9,4,1,4,4
N00000867,176,34,82,31,28,23,60,55,13,25,13,5,7,17,41,11,16,5,7,4,14,64,8,33,11,14,8,23,16,2,8,2,2,4,6
N00000868,173,25,88,30,25,33,60,63,11,30,13,10,7,22,40,5,20,5,6,9,15,62,9,32,10,9,13,21,8,0,6,2,0,4,2
N00000869,73,8,41,16,6,19,24,13,2,6,2,0,4,5,15,1,9,4,0,5,5,36,5,20,9,4,7,11,9,0,6,1,2,3,3
N00000870,226,10,130,64,38,28,86,57,4,32,18,8,6,21,69,3,33,14,11,8,33,82,3,57,30,16,11,22,18,0,8,2,3,3,10
N00000871,152,5,95,38,31,26,52,48,1,37,16,10,11,10,32,0,18,7,5,6,14,62,3,34,14,12,8,25,10,1,6,1,4,1,3
N00000872,107,13,61,21,18,22,33,23,1,14,3,5,6,8,28,2,18,9,6,3,8,41,5,23,9,4,10,13,15,5,6,0,3,3,4
N00000873,118,104,3,0,1,2,11,15,13,1,0,0,1,1,17,16,1,0,0,1,0,56,48,1,0,1,0,7,30,27,0,0,0,0,3
N00000874,214,96,30,9,9,12,88,72,23,10,2,4,4,39,35,16,1,1,0,0,18,69,35,14,3,3,8,20,38,22,5,3,2,0,11
N00000875,87,65,12,9,1,2,10,6,4,2,2,0,0,0,12,10,2,1,1,0,0,41,26,7,5,0,2,8,28,25,1,1,0,0,2
N00000876,38,32,2,1,1,0,4,5,4,0,0,0,0,1,10,7,1,1,0,0,2,19,17,1,0,1,0,1,4,4,0,0,0,0,0
N00000877,111,6,62,17,28,17,43,7,2,2,1,1,0,3,21,1,9,1,6,2,11,62,3,41,12,16,13,18,21,0,10,3,5,2,11
N00000878,69,23,34,21,8,5,12,3,2,0,0,0,0,1,15,5,9,6,2,1,1,28,8,13,8,2,3,7,23,8,12,7,4,1,3
N00000879,301,232,18,9,3,6,51,25,17,3,1,0,2,5,66,51,3,1,2,0,12,132,102,10,6,1,3,20,78,62,2,1,0,1,14
N00000880,84,64,13,4,4,5,7,7,6,1,0,1,0,0,17,10,6,3,3,0,1,37,31,2,1,0,1,4,23,17,4,0,0,4,2
N00000881,100,14,64,27,28,9,22,9,2,4,2,1,1,3,10,2,4,2,2,0,4,57,5,41,20,15,6,11,24,5,15,3,10,2,4
N00000882,76,2,44,19,17,8,30,5,0,4,3,0,1,1,11,0,4,2,1,1,7,43,0,28,12,12,4,15,17,2,8,2,4,2,7
N00000883,91,2,63,29,25,9,26,17,1,12,4,5,3,4,16,0,9,3,4,2,7,39,0,31,15,14,2,8,19,1,11,7,2,2,7
N00000884,81,2,54,27,11,16,25,7,0,5,3,1,1,2,17,0,12,6,3,3,5,46,1,29,13,6,10,16,11,1,8,5,1,2,2
N00000885,259,35,107,42,43,22,117,42,11,16,8,7,1,15,47,6,17,7,9,1,24,115,11,47,22,15,10,57,55,7,27,5,12,10,21
N00000886,154,84,18,3,5,10,52,46,32,4,0,0,4,10,34,19,5,0,2,3,10,51,24,7,2,3,2,20,23,9,2,1,0,1,12
N00000887,159,103,9,1,3,5,47,70,38,6,0,2,4,26,29,21,0,0,0,0,8,47,35,2,1,1,0,10,13,9,1,0,0,1,3
N00000888,188,118,25,9,11,5,45,62,44,8,4,2,2,10,41,21,7,1,5,1,13,68,44,8,3,4,1,16,17,9,2,1,0,1,6
N00000889,152,99,9,3,1,5,44,77,55,5,1,1,3,17,31,16,1,1,0,0,14,37,26,2,1,0,1,9,7,2,1,0,0,1,4
N00000890,192,95,23,11,8,4,74,61,33,4,2,1,1,24,45,22,6,2,4,0,17,69,33,8,3,3,2,28,17,7,5,4,0,1,5
N00000891,210,92,24,12,10,2,94,53,20,6,2,3,1,27,57,20,5,2,3,0,32,76,37,11,8,3,0,28,24,15,2,0,1,1,7
N00000892,195,115,44,17,16,11,36,53,35,8,2,6,0,10,34,18,10,5,4,1,6,79,43,22,9,5,8,14,29,19,4,1,1,2,6
N00000893,195,82,35,17,10,8,78,71,37,12,6,3,3,22,48,12,8,4,2,2,28,58,25,13,7,4,2,20,18,8,2,0,1,1,8
N00000894,163,73,20,6,8,6,70,58,21,6,3,1,2,31,41,19,5,2,2,1,17,49,26,7,1,4,2,16,15,7,2,0,1,1,6
N00000895,145,64,27,12,9,6,54,34,20,3,1,1,1,11,32,11,4,1,0,3,17,57,25,15,8,5,2,17,22,8,5,2,3,0,9
N00000896,174,91,17,3,6,8,66,63,30,8,2,2,4,25,36,15,2,1,1,0,19,62,37,7,0,3,4,18,13,9,0,0,0,0,4
N00000897,201,87,19,8,8,3,95,85,33,10,3,5,2,42,49,17,5,3,1,1,27,57,30,3,2,1,0,24,10,7,1,0,1,0,2
N00000898,196,85,29,11,12,6,82,69,36,12,3,6,3,21,47,18,8,5,3,0,21,65,27,8,3,3,2,30,15,4,1,0,0,1,10
N00000899,171,86,21,10,3,8,64,56,21,6,2,1,3,29,32,16,2,1,1,0,14,59,33,12,7,1,4,14,24,16,1,0,0,1,7
N00000900,86,19,24,5,8,11,43,10,3,0,0,0,0,7,18,3,6,0,1,5,9,42,8,15,5,6,4,19,16,5,3,0,1,2,8
N00000901,196,93,21,5,4,12,82,57,29,6,2,1,3,22,39,15,7,0,2,5,17,72,38,5,2,1,2,29,28,11,3,1,0,2,14
N00000902,204,104,30,7,11,12,70,75,44,10,1,6,3,21,39,14,7,1,2,4,18,65,35,9,3,2,4,21,25,11,4,2,1,1,10
N00000903,80,9,25,9,5,11,46,9,1,4,0,0,4,4,31,2,6,5,0,1,23,26,3,10,3,3,4,13,14,3,5,1,2,2,6
N00000904,251,90,51,23,16,12,110,92,37,12,5,4,3,43,52,15,10,6,1,3,27,83,29,22,9,9,4,32,24,9,7,3,2,2,8
N00000905,169,61,31,8,14,9,77,47,21,5,0,3,2,21,25,7,5,1,3,1,13,69,31,13,6,5,2,25,28,2,8,1,3,4,18
N00000906,126,4,110,47,38,25,12,15,2,13,4,5,4,0,23,1,19,4,10,5,3,72,0,65,32,18,15,7,16,1,13,7,5,1,2
N00000907,123,1,95,42,29,24,27,15,0,9,3,1,5,6,16,1,11,5,4,2,4,71,0,55,24,18,13,16,21,0,20,10,6,4,1
N00000908,126,1,101,42,32,27,24,10,0,8,6,1,1,2,23,0,19,11,5,3,4,67,1,51,13,19,19,15,26,0,23,12,7,4,3
N00000909,81,1,69,26,28,15,11,6,0,6,2,0,4,0,22,0,20,8,7,5,2,36,1,30,12,12,6,5,17,0,13,4,9,0,4
N00000910,113,4,64,28,23,13,45,13,0,7,3,3,1,6,21,1,6,1,4,1,14,59,3,39,17,12,10,17,20,0,12,7,4,1,8
N00000911,75,2,44,24,12,8,29,4,0,2,1,0,1,2,12,0,4,3,1,0,8,36,0,23,10,9,4,13,23,2,15,10,2,3,6
N00000912,87,2,63,22,25,16,22,5,0,5,1,2,2,0,10,1,7,3,4,0,2,51,1,35,12,13,10,15,21,0,16,6,6,4,5
N00000913,124,1,91,37,27,27,32,7,0,4,2,1,1,3,26,0,22,9,6,7,4,59,1,40,18,11,11,18,32,0,25,8,9,8,7
N00000914,129,7,94,35,32,27,28,14,2,9,5,3,1,3,36,2,26,10,12,4,8,49,1,38,13,13,12,10,30,2,21,7,4,10,7
N00000915,108,4,74,27,20,27,30,8,1,5,2,1,2,2,27,0,18,5,9,4,9,54,3,38,15,8,15,13,19,0,13,5,2,6,6
N00000916,108,5,80,43,20,17,23,10,1,7,2,1,4,2,22,0,18,13,1,4,4,61,4,45,22,15,8,12,15,0,10,6,3,1,5
N00000917,96,12,60,19,22,19,24,14,4,5,1,0,4,5,20,1,13,7,4,2,6,51,7,32,8,13,11,12,11,0,10,3,5,2,1
N00000918,133,13,79,31,23,25,41,18,2,9,5,4,0,7,20,1,12,6,2,4,7,65,7,39,11,9,19,19,30,3,19,9,8,2,8
N00000919,104,12,72,24,26,22,20,16,1,10,0,6,4,5,26,3,19,8,8,3,4,52,8,37,16,10,11,7,10,0,6,0,2,4,4
N00000920,61,1,43,21,11,11,17,7,0,4,1,2,1,3,14,0,11,7,2,2,3,27,1,17,8,4,5,9,13,0,11,5,3,3,2
N00000921,371,13,284,117,103,64,74,66,3,47,20,17,10,16,99,4,72,31,21,20,23,161,4,135,57,51,27,22,45,2,30,9,14,7,13
N00000922,127,31,54,23,20,11,42,28,16,5,3,1,1,7,25,2,13,4,6,3,10,60,12,29,13,10,6,19,14,1,7,3,3,1,6
N00000923,125,10,86,38,22,26,29,23,3,17,4,3,10,3,26,0,17,9,2,6,9,55,3,38,18,12,8,14,21,4,14,7,5,2,3
N00000924,96,5,71,35,15,21,20,14,0,9,5,2,2,5,19,2,14,6,2,6,3,52,2,42,22,10,10,8,11,1,6,2,1,3,4
N00000925,124,2,90,27,34,29,32,13,0,10,1,3,6,3,23,0,16,8,6,2,7,66,2,45,11,18,16,19,22,0,19,7,7,5,3
N00000926,109,84,4,0,3,1,21,10,7,0,0,0,0,3,13,9,0,0,0,0,4,67,51,4,0,3,1,12,19,17,0,0,0,0,2
N00000927,219,175,18,5,4,9,26,97,72,14,3,4,7,11,22,18,1,1,0,0,3,74,60,3,1,0,2,11,26,25,0,0,0,0,1
N00000928,168,143,7,4,0,3,18,36,32,1,0,0,1,3,28,23,2,1,0,1,3,86,75,4,3,0,1,7,18,13,0,0,0,0,5
N00000929,142,108,3,0,3,0,31,21,17,0,0,0,0,4,24,18,1,0,1,0,5,75,59,2,0,2,0,14,22,14,0,0,0,0,8
N00000930,110,91,1,0,1,0,18,12,9,0,0,0,0,3,23,18,0,0,0,0,5,57,46,1,0,1,0,10,18,18,0,0,0,0,0
N00000931,139,106,7,1,3,3,26,12,6,1,0,0,1,5,25,21,0,0,0,0,4,72,59,4,1,2,1,9,30,20,2,0,1,1,8
N00000932,116,88,5,0,1,4,23,21,15,2,0,0,2,4,19,12,1,0,0,1,6,59,44,2,0,1,1,13,17,17,0,0,0,0,0
N00000933,103,88,1,0,0,1,14,21,14,1,0,0,1,6,15,13,0,0,0,0,2,56,52,0,0,0,0,4,11,9,0,0,0,0,2
N00000934,128,107,4,0,2,2,17,18,13,2,0,1,1,3,28,21,2,0,1,1,5,56,48,0,0,0,0,8,26,25,0,0,0,0,1
N00000935,92,68,3,0,2,1,21,11,6,0,0,0,0,5,15,10,1,0,0,1,4,39,30,2,0,2,0,7,27,22,0,0,0,0,5
N00000936,180,159,1,1,0,0,20,13,9,1,1,0,0,3,33,28,0,0,0,0,5,94,83,0,0,0,0,11,40,39,0,0,0,0,1
N00000937,163,135,3,3,0,0,25,22,19,0,0,0,0,3,27,21,2,2,0,0,4,78,62,1,1,0,0,15,36,33,0,0,0,0,3
N00000938,155,138,5,0,3,2,12,9,6,1,0,0,1,2,26,23,1,0,1,0,2,84,76,1,0,1,0,7,36,33,2,0,1,1,1
N00000939,72,51,1,1,0,0,20,3,1,0,0,0,0,2,13,11,1,1,0,0,1,38,25,0,0,0,0,13,18,14,0,0,0,0,4
N00000940,78,64,3,0,1,2,11,10,9,0,0,0,0,1,15,11,1,0,1,0,3,41,35,2,0,0,2,4,12,9,0,0,0,0,3
N00000941,153,103,16,6,8,2,34,85,62,6,3,3,0,17,23,16,1,0,1,0,6,42,23,9,3,4,2,10,3,2,0,0,0,0,1
N00000942,139,109,9,1,5,3,21,24,19,2,1,0,1,3,33,22,1,0,1,0,10,71,58,6,0,4,2,7,11,10,0,0,0,0,1
N00000943,116,86,6,4,2,0,24,22,18,0,0,0,0,4,25,19,0,0,0,0,6,55,38,5,4,1,0,12,14,11,1,0,1,0,2
N00000944,73,48,8,4,0,4,17,8,2,2,1,0,1,4,12,11,0,0,0,0,1,41,26,4,2,0,2,11,12,9,2,1,0,1,1
N00000945,119,90,11,4,4,3,18,30,23,3,2,1,0,4,18,13,2,0,2,0,3,61,45,5,2,0,3,11,10,9,1,0,1,0,0
N00000946,136,19,83,39,16,28,34,11,5,4,2,1,1,2,24,2,13,5,2,6,9,66,9,41,19,8,14,16,35,3,25,13,5,7,7
N00000947,87,66,5,4,1,0,16,10,10,0,0,0,0,0,13,9,0,0,0,0,4,53,38,4,3,1,0,11,11,9,1,1,0,0,1
N00000948,119,90,5,1,3,1,24,21,18,0,0,0,0,3,18,13,2,0,1,1,3,59,41,2,1,1,0,16,21,18,1,0,1,0,2
N00000949,114,84,7,4,2,1,23,17,11,1,1,0,0,5,24,17,2,1,1,0,5,51,42,1,0,1,0,8,22,14,3,2,0,1,5
N00000950,124,61,31,12,8,11,32,15,6,6,3,0,3,3,25,11,4,2,1,1,10,52,28,11,4,6,1,13,32,16,10,3,1,6,6
N00000951,88,40,31,16,4,11,17,14,5,4,2,1,1,5,19,10,3,0,1,2,6,40,18,18,12,2,4,4,15,7,6,2,0,4,2
N00000952,163,37,71,30,17,24,55,34,14,10,0,4,6,10,35,6,14,8,1,5,15,63,13,30,13,9,8,20,31,4,17,9,3,5,10
N00000953,115,91,8,4,3,1,16,21,16,2,0,1,1,3,20,14,2,1,1,0,4,53,43,4,3,1,0,6,21,18,0,0,0,0,3
N00000954,84,8,53,31,10,12,23,13,0,11,10,1,0,2,11,3,6,5,1,0,2,38,3,24,12,4,8,11,22,2,12,4,4,4,8
N00000955,198,123,33,15,11,7,42,62,41,5,3,1,1,16,52,34,9,4,1,4,9,62,41,13,6,6,1,8,22,7,6,2,3,1,9
N00000956,257,183,34,11,11,12,40,56,40,6,1,3,2,10,49,37,9,2,3,4,3,125,88,13,5,4,4,24,27,18,6,3,1,2,3
N00000957,257,28,164,75,56,33,65,112,13,81,42,30,9,18,65,13,36,14,12,10,16,72,1,44,18,12,14,27,8,1,3,1,2,0,4
N00000958,132,12,79,36,25,18,41,46,2,28,12,10,6,16,20,2,13,5,4,4,5,51,7,27,16,7,4,17,15,1,11,3,4,4,3
N00000959,193,6,136,49,35,52,51,75,3,52,16,11,25,20,37,1,22,11,5,6,14,70,2,53,21,14,18,15,11,0,9,1,5,3,2
N00000960,239,28,144,70,35,39,67,119,16,71,40,11,20,32,51,5,27,12,10,5,19,60,6,40,16,11,13,14,9,1,6,2,3,1,2
N00000961,152,4,103,48,28,27,45,58,1,42,19,11,12,15,42,2,21,8,8,5,19,41,1,31,17,8,6,9,11,0,9,4,1,4,2
N00000962,166,21,96,43,36,17,49,45,9,21,10,7,4,15,30,3,19,9,5,5,8,66,4,39,19,16,4,23,25,5,17,5,8,4,3
N00000963,117,11,70,34,18,18,36,22,3,13,6,2,5,6,30,2,16,7,4,5,12,51,4,32,17,9,6,15,14,2,9,4,3,2,3
N00000964,151,7,107,31,34,42,37,43,5,25,11,3,11,13,31,1,24,5,11,8,6,67,1,50,12,15,23,16,10,0,8,3,5,0,2
N00000965,147,7,106,42,35,29,34,33,2,26,9,10,7,5,37,3,28,13,9,6,6,66,2,43,19,9,15,21,11,0,9,1,7,1,2
N00000966,168,14,111,43,40,28,43,57,2,37,13,11,13,18,43,4,28,7,14,7,11,58,7,39,19,15,5,12,10,1,7,4,0,3,2
N00000967,199,26,112,54,30,28,61,50,9,27,7,12,8,14,48,5,26,16,3,7,17,83,9,49,21,15,13,25,18,3,10,10,0,0,5
N00000968,149,8,98,39,32,27,43,55,5,35,11,13,11,15,31,2,21,7,9,5,8,53,1,36,20,8,8,16,10,0,6,1,2,3,4
N00000969,87,9,54,23,22,9,24,17,0,7,3,3,1,10,14,2,9,4,3,2,3,40,5,28,12,12,4,7,16,2,10,4,4,2,4
N00000970,245,37,142,63,45,34,66,65,8,40,18,9,13,17,55,8,32,15,10,7,15,93,15,51,20,19,12,27,32,6,19,10,7,2,7
N00000971,104,6,74,36,28,10,24,13,1,8,4,1,3,4,23,2,20,8,8,4,1,49,1,32,16,13,3,16,19,2,14,8,6,0,3
N00000972,122,5,88,32,32,24,29,12,1,7,3,1,3,4,17,0,9,5,3,1,8,62,3,49,16,19,14,10,31,1,23,8,9,6,7
N00000973,161,17,101,40,35,26,43,40,4,25,12,7,6,11,43,6,24,7,9,8,13,60,5,42,18,15,9,13,18,2,10,3,4,3,6
N00000974,103,3,81,34,30,17,19,15,1,9,4,1,4,5,14,1,10,5,4,1,3,48,1,37,19,12,6,10,26,0,25,6,13,6,1
N00000975,93,7,46,25,12,9,40,9,2,4,1,3,0,3,19,1,8,4,2,2,10,45,3,20,12,4,4,22,20,1,14,8,3,3,5
N00000976,60,13,27,2,18,7,20,8,0,3,0,2,1,5,13,1,6,0,6,0,6,20,5,9,1,5,3,6,19,7,9,1,5,3,3
N00000977,122,13,85,30,23,32,24,17,3,9,1,4,4,5,19,3,14,7,3,4,2,60,2,44,18,11,15,14,26,5,18,4,5,9,3
N00000978,110,12,63,31,14,18,35,20,4,11,5,2,4,5,17,0,12,6,2,4,5,48,4,26,15,7,4,18,25,4,14,5,3,6,7
N00000979,119,13,61,23,24,14,45,28,3,11,2,4,5,14,18,1,8,1,4,3,9,51,6,30,18,10,2,15,22,3,12,2,6,4,7
N00000980,120,27,53,14,18,21,40,23,3,10,3,5,2,10,19,3,8,2,3,3,8,49,12,25,8,8,9,12,29,9,10,1,2,7,10
N00000981,102,16,46,19,12,15,40,21,3,10,5,4,1,8,23,3,12,6,0,6,8,37,3,17,4,8,5,17,21,7,7,4,0,3,7
N00000982,148,25,59,33,18,8,64,27,2,11,8,2,1,14,28,6,9,5,3,1,13,56,12,20,7,9,4,24,37,5,19,13,4,2,13
N00000983,133,9,86,36,33,17,38,11,3,5,1,3,1,3,27,1,14,8,3,3,12,64,2,52,22,19,11,10,31,3,15,5,8,2,13
N00000984,198,37,84,27,35,22,77,37,4,21,6,7,8,12,37,5,13,6,5,2,19,98,19,42,13,19,10,37,26,9,8,2,4,2,9
N00000985,73,9,43,14,21,8,21,10,1,5,5,0,0,4,11,0,8,1,5,2,3,30,5,16,4,8,4,9,22,3,14,4,8,2,5
N00000986,109,21,55,21,21,13,33,19,6,8,1,5,2,5,27,6,10,2,3,5,11,35,5,19,11,6,2,11,28,4,18,7,7,4,6
N00000987,161,11,84,30,20,34,66,49,4,27,7,5,15,18,31,2,13,6,3,4,16,55,3,32,12,8,12,20,26,2,12,5,4,3,12
N00000988,76,14,40,14,16,10,22,10,0,6,2,3,1,4,20,3,10,5,3,2,7,29,8,11,3,6,2,10,17,3,13,4,4,5,1
N00000989,95,7,67,18,34,15,21,8,2,3,0,3,0,3,12,0,8,3,4,1,4,49,4,35,9,19,7,10,26,1,21,6,8,7,4
N00000990,125,23,68,19,21,28,34,14,3,7,3,2,2,4,31,7,17,7,4,6,7,47,8,25,4,9,12,14,33,5,19,5,6,8,9
N00000991,76,13,26,13,10,3,37,12,2,3,1,2,0,7,11,1,5,4,1,0,5,40,7,14,7,4,3,19,13,3,4,1,3,0,6
N00000992,242,30,108,47,35,26,104,48,5,27,7,11,9,16,56,4,22,13,3,6,30,107,18,40,19,13,8,49,31,3,19,8,8,3,9
N00000993,106,6,45,20,11,14,55,16,1,5,2,0,3,10,28,0,15,9,3,3,13,44,4,17,5,6,6,23,18,1,8,4,2,2,9
N00000994,434,69,180,83,69,28,185,74,6,27,11,14,2,41,96,19,35,16,12,7,42,194,26,87,43,28,16,81,70,18,31,13,15,3,21
