GeographyCode,LC1103NI0001,LC1103NI0002,LC1103NI0003,LC1103NI0004,LC1103NI0005,LC1103NI0006,LC1103NI0007,LC1103NI0008,LC1103NI0009,LC1103NI0010,LC1103NI0011,LC1103NI0012,LC1103NI0013,LC1103NI0014,LC1103NI0015,LC1103NI0016,LC1103NI0017,LC1103NI0018,LC1103NI0019,LC1103NI0020,LC1103NI0021,LC1103NI0022,LC1103NI0023,LC1103NI0024,LC1103NI0025,LC1103NI0026,LC1103NI0027,LC1103NI0028,LC1103NI0029,LC1103NI0030,LC1103NI0031,LC1103NI0032,LC1103NI0033,LC1103NI0034,LC1103NI0035,LC1103NI0036
N00000800,145,105,40,113,95,18,32,10,22,34,26,8,26,23,3,8,3,5,68,54,14,53,48,5,15,6,9,43,25,18,34,24,10,9,1,8
N00000801,176,128,48,126,103,23,50,25,25,59,43,16,41,32,9,18,11,7,79,66,13,63,55,8,16,11,5,38,19,19,22,16,6,16,3,13
N00000802,114,68,46,74,52,22,40,16,24,34,17,17,22,12,10,12,5,7,48,36,12,34,28,6,14,8,6,32,15,17,18,12,6,14,3,11
N00000803,140,105,35,105,85,20,35,20,15,40,30,10,33,27,6,7,3,4,63,48,15,46,36,10,17,12,5,37,27,10,26,22,4,11,5,6
N00000804,153,114,39,118,95,23,35,19,16,37,30,7,31,25,6,6,5,1,73,61,12,57,50,7,16,11,5,43,23,20,30,20,10,13,3,10
N00000805,134,86,48,102,77,25,32,9,23,30,20,10,24,19,5,6,1,5,61,40,21,47,35,12,14,5,9,43,26,17,31,23,8,12,3,9
N00000806,143,56,87,75,43,32,68,13,55,47,18,29,29,14,15,18,4,14,52,24,28,31,19,12,21,5,16,44,14,30,15,10,5,29,4,25
N00000807,187,102,85,116,82,34,71,20,51,92,52,40,59,41,18,33,11,22,58,33,25,42,28,14,16,5,11,37,17,20,15,13,2,22,4,18
N00000808,119,39,80,61,30,31,58,9,49,24,7,17,10,6,4,14,1,13,37,17,20,19,11,8,18,6,12,58,15,43,32,13,19,26,2,24
N00000809,204,89,115,116,70,46,88,19,69,82,32,50,51,27,24,31,5,26,68,39,29,39,27,12,29,12,17,54,18,36,26,16,10,28,2,26
N00000810,151,93,58,94,71,23,57,22,35,56,36,20,38,28,10,18,8,10,56,37,19,32,25,7,24,12,12,39,20,19,24,18,6,15,2,13
N00000811,148,47,101,75,39,36,73,8,65,49,21,28,25,16,9,24,5,19,45,18,27,31,17,14,14,1,13,54,8,46,19,6,13,35,2,33
N00000812,121,49,72,67,37,30,54,12,42,45,16,29,24,13,11,21,3,18,39,18,21,26,14,12,13,4,9,37,15,22,17,10,7,20,5,15
N00000813,191,94,97,125,77,48,66,17,49,91,36,55,59,30,29,32,6,26,59,33,26,38,25,13,21,8,13,41,25,16,28,22,6,13,3,10
N00000814,118,59,59,71,44,27,47,15,32,29,12,17,14,9,5,15,3,12,40,21,19,25,14,11,15,7,8,49,26,23,32,21,11,17,5,12
N00000815,159,119,40,106,96,10,53,23,30,45,36,9,33,30,3,12,6,6,82,69,13,55,53,2,27,16,11,32,14,18,18,13,5,14,1,13
N00000816,232,102,130,155,82,73,77,20,57,80,35,45,58,30,28,22,5,17,84,43,41,61,31,30,23,12,11,68,24,44,36,21,15,32,3,29
N00000817,104,73,31,68,58,10,36,15,21,19,15,4,15,13,2,4,2,2,52,40,12,36,33,3,16,7,9,33,18,15,17,12,5,16,6,10
N00000818,123,78,45,76,56,20,47,22,25,34,18,16,18,13,5,16,5,11,62,45,17,43,32,11,19,13,6,27,15,12,15,11,4,12,4,8
N00000819,132,39,93,65,29,36,67,10,57,49,10,39,25,9,16,24,1,23,38,15,23,23,11,12,15,4,11,45,14,31,17,9,8,28,5,23
N00000820,179,57,122,99,39,60,80,18,62,94,29,65,54,21,33,40,8,32,59,15,44,31,8,23,28,7,21,26,13,13,14,10,4,12,3,9
N00000821,129,47,82,71,38,33,58,9,49,40,10,30,24,8,16,16,2,14,48,25,23,28,19,9,20,6,14,41,12,29,19,11,8,22,1,21
N00000822,127,28,99,68,24,44,59,4,55,40,14,26,29,13,16,11,1,10,38,6,32,21,5,16,17,1,16,49,8,41,18,6,12,31,2,29
N00000823,146,83,63,73,56,17,73,27,46,43,21,22,17,11,6,26,10,16,54,38,16,28,23,5,26,15,11,49,24,25,28,22,6,21,2,19
N00000824,144,30,114,74,22,52,70,8,62,62,14,48,35,9,26,27,5,22,44,8,36,24,6,18,20,2,18,38,8,30,15,7,8,23,1,22
N00000825,136,71,65,77,58,19,59,13,46,30,11,19,18,10,8,12,1,11,50,34,16,34,27,7,16,7,9,56,26,30,25,21,4,31,5,26
N00000826,115,53,62,55,39,16,60,14,46,27,11,16,11,8,3,16,3,13,52,31,21,29,22,7,23,9,14,36,11,25,15,9,6,21,2,19
N00000827,121,68,53,67,50,17,54,18,36,24,9,15,10,5,5,14,4,10,33,20,13,23,16,7,10,4,6,64,39,25,34,29,5,30,10,20
N00000828,104,35,69,49,29,20,55,6,49,37,7,30,16,6,10,21,1,20,41,16,25,18,12,6,23,4,19,26,12,14,15,11,4,11,1,10
N00000829,131,67,64,63,51,12,68,16,52,30,13,17,15,11,4,15,2,13,46,27,19,26,20,6,20,7,13,55,27,28,22,20,2,33,7,26
N00000830,132,26,106,49,17,32,83,9,74,22,3,19,6,1,5,16,2,14,45,9,36,19,6,13,26,3,23,65,14,51,24,10,14,41,4,37
N00000831,134,48,86,61,38,23,73,10,63,26,8,18,11,6,5,15,2,13,57,25,32,28,20,8,29,5,24,51,15,36,22,12,10,29,3,26
N00000832,122,34,88,59,23,36,63,11,52,31,6,25,13,5,8,18,1,17,57,15,42,32,8,24,25,7,18,34,13,21,14,10,4,20,3,17
N00000833,120,24,96,51,19,32,69,5,64,28,5,23,16,4,12,12,1,11,58,16,42,25,13,12,33,3,30,34,3,31,10,2,8,24,1,23
N00000834,136,51,85,57,38,19,79,13,66,30,7,23,12,6,6,18,1,17,47,24,23,26,18,8,21,6,15,59,20,39,19,14,5,40,6,34
N00000835,112,56,56,50,40,10,62,16,46,14,5,9,4,4,0,10,1,9,50,32,18,25,21,4,25,11,14,48,19,29,21,15,6,27,4,23
N00000836,126,48,78,65,36,29,61,12,49,33,13,20,15,10,5,18,3,15,53,23,30,28,18,10,25,5,20,40,12,28,22,8,14,18,4,14
N00000837,122,49,73,62,39,23,60,10,50,33,11,22,15,9,6,18,2,16,55,21,34,28,15,13,27,6,21,34,17,17,19,15,4,15,2,13
N00000838,119,42,77,64,35,29,55,7,48,31,6,25,15,4,11,16,2,14,53,26,27,34,21,13,19,5,14,35,10,25,15,10,5,20,0,20
N00000839,156,60,96,67,42,25,89,18,71,40,13,27,15,9,6,25,4,21,65,31,34,34,21,13,31,10,21,51,16,35,18,12,6,33,4,29
N00000840,118,48,70,54,34,20,64,14,50,23,4,19,13,4,9,10,0,10,44,26,18,22,19,3,22,7,15,51,18,33,19,11,8,32,7,25
N00000841,123,11,112,46,9,37,77,2,75,69,1,68,18,0,18,51,1,50,34,5,29,20,5,15,14,0,14,20,5,15,8,4,4,12,1,11
N00000842,209,39,170,74,33,41,135,6,129,103,14,89,38,12,26,65,2,63,61,11,50,17,8,9,44,3,41,45,14,31,19,13,6,26,1,25
N00000843,107,30,77,54,20,34,53,10,43,44,11,33,25,8,17,19,3,16,34,11,23,16,8,8,18,3,15,29,8,21,13,4,9,16,4,12
N00000844,98,22,76,47,17,30,51,5,46,43,6,37,20,6,14,23,0,23,35,12,23,17,7,10,18,5,13,20,4,16,10,4,6,10,0,10
N00000845,98,25,73,49,15,34,49,10,39,38,4,34,20,2,18,18,2,16,27,10,17,12,6,6,15,4,11,33,11,22,17,7,10,16,4,12
N00000846,114,23,91,64,20,44,50,3,47,46,8,38,27,6,21,19,2,17,38,6,32,21,6,15,17,0,17,30,9,21,16,8,8,14,1,13
N00000847,367,60,307,131,41,90,236,19,217,182,12,170,54,8,46,128,4,124,107,27,80,48,19,29,59,8,51,78,21,57,29,14,15,49,7,42
N00000848,112,23,89,46,18,28,66,5,61,53,4,49,18,4,14,35,0,35,24,8,16,10,5,5,14,3,11,35,11,24,18,9,9,17,2,15
N00000849,144,35,109,58,21,37,86,14,72,64,9,55,24,6,18,40,3,37,51,16,35,25,11,14,26,5,21,29,10,19,9,4,5,20,6,14
N00000850,121,22,99,52,19,33,69,3,66,52,6,46,19,6,13,33,0,33,45,10,35,23,8,15,22,2,20,24,6,18,10,5,5,14,1,13
N00000851,115,19,96,50,11,39,65,8,57,58,4,54,22,0,22,36,4,32,35,7,28,17,5,12,18,2,16,22,8,14,11,6,5,11,2,9
N00000852,543,74,469,216,44,172,327,30,297,237,25,212,89,15,74,148,10,138,172,30,142,76,18,58,96,12,84,134,19,115,51,11,40,83,8,75
N00000853,108,30,78,41,20,21,67,10,57,44,9,35,13,2,11,31,7,24,47,13,34,18,12,6,29,1,28,17,8,9,10,6,4,7,2,5
N00000854,309,58,251,98,33,65,211,25,186,132,15,117,29,11,18,103,4,99,121,25,96,42,10,32,79,15,64,56,18,38,27,12,15,29,6,23
N00000855,104,28,76,46,14,32,58,14,44,45,13,32,20,5,15,25,8,17,29,7,22,16,4,12,13,3,10,30,8,22,10,5,5,20,3,17
N00000856,90,42,48,41,29,12,49,13,36,31,16,15,17,11,6,14,5,9,30,18,12,16,12,4,14,6,8,29,8,21,8,6,2,21,2,19
N00000857,157,81,76,96,61,35,61,20,41,59,22,37,35,14,21,24,8,16,59,40,19,37,29,8,22,11,11,39,19,20,24,18,6,15,1,14
N00000858,131,33,98,74,24,50,57,9,48,76,18,58,39,13,26,37,5,32,30,7,23,20,5,15,10,2,8,25,8,17,15,6,9,10,2,8
N00000859,138,57,81,78,46,32,60,11,49,72,35,37,47,29,18,25,6,19,43,15,28,22,11,11,21,4,17,23,7,16,9,6,3,14,1,13
N00000860,151,95,56,97,72,25,54,23,31,51,30,21,35,24,11,16,6,10,70,49,21,45,36,9,25,13,12,30,16,14,17,12,5,13,4,9
N00000861,124,73,51,63,48,15,61,25,36,38,23,15,21,12,9,17,11,6,50,33,17,27,23,4,23,10,13,36,17,19,15,13,2,21,4,17
N00000862,388,167,221,203,116,87,185,51,134,120,47,73,70,33,37,50,14,36,156,84,72,91,60,31,65,24,41,112,36,76,42,23,19,70,13,57
N00000863,128,75,53,69,57,12,59,18,41,29,19,10,20,14,6,9,5,4,43,27,16,22,19,3,21,8,13,56,29,27,27,24,3,29,5,24
N00000864,125,72,53,74,56,18,51,16,35,45,21,24,29,17,12,16,4,12,51,40,11,33,30,3,18,10,8,29,11,18,12,9,3,17,2,15
N00000865,126,77,49,80,66,14,46,11,35,47,28,19,32,26,6,15,2,13,57,42,15,38,33,5,19,9,10,22,7,15,10,7,3,12,0,12
N00000866,164,44,120,87,35,52,77,9,68,96,26,70,51,21,30,45,5,40,44,13,31,24,9,15,20,4,16,24,5,19,12,5,7,12,0,12
N00000867,159,30,129,73,20,53,86,10,76,104,21,83,51,14,37,53,7,46,35,5,30,15,2,13,20,3,17,20,4,16,7,4,3,13,0,13
N00000868,130,52,78,71,40,31,59,12,47,53,18,35,32,15,17,21,3,18,54,27,27,31,19,12,23,8,15,23,7,16,8,6,2,15,1,14
N00000869,106,20,86,53,14,39,53,6,47,38,6,32,20,3,17,18,3,15,32,9,23,16,8,8,16,1,15,36,5,31,17,3,14,19,2,17
N00000870,157,79,78,96,61,35,61,18,43,76,32,44,52,28,24,24,4,20,49,32,17,29,23,6,20,9,11,32,15,17,15,10,5,17,5,12
N00000871,155,73,82,85,57,28,70,16,54,37,19,18,25,17,8,12,2,10,59,31,28,31,22,9,28,9,19,59,23,36,29,18,11,30,5,25
N00000872,134,45,89,74,35,39,60,10,50,43,11,32,26,10,16,17,1,16,40,16,24,23,10,13,17,6,11,51,18,33,25,15,10,26,3,23
N00000873,132,35,97,64,28,36,68,7,61,59,10,49,24,6,18,35,4,31,49,15,34,23,14,9,26,1,25,24,10,14,17,8,9,7,2,5
N00000874,268,65,203,138,51,87,130,14,116,134,30,104,69,25,44,65,5,60,83,21,62,44,15,29,39,6,33,51,14,37,25,11,14,26,3,23
N00000875,124,28,96,42,18,24,82,10,72,47,6,41,12,4,8,35,2,33,48,11,37,19,9,10,29,2,27,29,11,18,11,5,6,18,6,12
N00000876,119,12,107,52,8,44,67,4,63,27,6,21,10,3,7,17,3,14,39,2,37,20,2,18,19,0,19,53,4,49,22,3,19,31,1,30
N00000877,158,32,126,66,23,43,92,9,83,69,16,53,30,14,16,39,2,37,56,8,48,24,4,20,32,4,28,33,8,25,12,5,7,21,3,18
N00000878,119,15,104,47,9,38,72,6,66,38,3,35,11,2,9,27,1,26,44,8,36,22,6,16,22,2,20,37,4,33,14,1,13,23,3,20
N00000879,398,83,315,163,65,98,235,18,217,180,28,152,53,22,31,127,6,121,143,37,106,73,28,45,70,9,61,75,18,57,37,15,22,38,3,35
N00000880,123,38,85,42,21,21,81,17,64,37,6,31,6,1,5,31,5,26,53,22,31,27,14,13,26,8,18,33,10,23,9,6,3,24,4,20
N00000881,148,35,113,62,25,37,86,10,76,60,13,47,22,9,13,38,4,34,40,12,28,23,10,13,17,2,15,48,10,38,17,6,11,31,4,27
N00000882,139,26,113,69,19,50,70,7,63,57,8,49,26,7,19,31,1,30,39,9,30,20,5,15,19,4,15,43,9,34,23,7,16,20,2,18
N00000883,133,35,98,51,25,26,82,10,72,33,9,24,15,7,8,18,2,16,53,13,40,23,8,15,30,5,25,47,13,34,13,10,3,34,3,31
N00000884,113,30,83,61,18,43,52,12,40,42,7,35,20,2,18,22,5,17,52,18,34,34,12,22,18,6,12,19,5,14,7,4,3,12,1,11
N00000885,323,56,267,178,40,138,145,16,129,189,29,160,100,22,78,89,7,82,89,21,68,54,14,40,35,7,28,45,6,39,24,4,20,21,2,19
N00000886,128,28,100,64,20,44,64,8,56,81,17,64,38,14,24,43,3,40,29,7,22,18,3,15,11,4,7,18,4,14,8,3,5,10,1,9
N00000887,133,40,93,70,31,39,63,9,54,66,18,48,33,15,18,33,3,30,45,16,29,24,11,13,21,5,16,22,6,16,13,5,8,9,1,8
N00000888,143,34,109,70,24,46,73,10,63,94,22,72,53,17,36,41,5,36,34,10,24,14,5,9,20,5,15,15,2,13,3,2,1,12,0,12
N00000889,110,44,66,53,27,26,57,17,40,50,19,31,29,13,16,21,6,15,41,23,18,20,13,7,21,10,11,19,2,17,4,1,3,15,1,14
N00000890,150,41,109,77,31,46,73,10,63,81,22,59,45,16,29,36,6,30,45,10,35,22,9,13,23,1,22,24,9,15,10,6,4,14,3,11
N00000891,181,41,140,110,27,83,71,14,57,92,14,78,55,6,49,37,8,29,61,15,46,40,12,28,21,3,18,28,12,16,15,9,6,13,3,10
N00000892,137,53,84,71,41,30,66,12,54,63,15,48,30,11,19,33,4,29,56,28,28,32,24,8,24,4,20,18,10,8,9,6,3,9,4,5
N00000893,135,40,95,76,31,45,59,9,50,88,21,67,53,18,35,35,3,32,41,15,26,19,10,9,22,5,17,6,4,2,4,3,1,2,1,1
N00000894,141,30,111,68,17,51,73,13,60,78,17,61,44,10,34,34,7,27,43,8,35,20,4,16,23,4,19,20,5,15,4,3,1,16,2,14
N00000895,121,34,87,61,29,32,60,5,55,74,21,53,39,19,20,35,2,33,30,10,20,14,8,6,16,2,14,17,3,14,8,2,6,9,1,8
N00000896,139,27,112,59,15,44,80,12,68,91,14,77,44,9,35,47,5,42,29,10,19,10,5,5,19,5,14,19,3,16,5,1,4,14,2,12
N00000897,137,29,108,75,20,55,62,9,53,83,11,72,51,8,43,32,3,29,42,15,27,22,11,11,20,4,16,12,3,9,2,1,1,10,2,8
N00000898,138,34,104,70,23,47,68,11,57,84,22,62,43,14,29,41,8,33,40,10,30,22,8,14,18,2,16,14,2,12,5,1,4,9,1,8
N00000899,158,21,137,84,13,71,74,8,66,86,11,75,54,7,47,32,4,28,38,5,33,18,4,14,20,1,19,34,5,29,12,2,10,22,3,19
N00000900,109,20,89,58,16,42,51,4,47,55,8,47,32,7,25,23,1,22,37,8,29,16,6,10,21,2,19,17,4,13,10,3,7,7,1,6
N00000901,140,19,121,86,13,73,54,6,48,88,7,81,57,6,51,31,1,30,34,9,25,20,4,16,14,5,9,18,3,15,9,3,6,9,0,9
N00000902,143,28,115,74,24,50,69,4,65,96,15,81,51,13,38,45,2,43,29,7,22,17,6,11,12,1,11,18,6,12,6,5,1,12,1,11
N00000903,94,24,70,62,20,42,32,4,28,53,14,39,34,12,22,19,2,17,28,10,18,21,8,13,7,2,5,13,0,13,7,0,7,6,0,6
N00000904,219,38,181,127,23,104,92,15,77,149,20,129,91,12,79,58,8,50,51,15,36,28,8,20,23,7,16,19,3,16,8,3,5,11,0,11
N00000905,144,37,107,86,28,58,58,9,49,85,16,69,50,9,41,35,7,28,40,11,29,22,9,13,18,2,16,19,10,9,14,10,4,5,0,5
N00000906,105,68,37,65,51,14,40,17,23,28,12,16,18,10,8,10,2,8,38,31,7,23,21,2,15,10,5,39,25,14,24,20,4,15,5,10
N00000907,129,37,92,67,30,37,62,7,55,65,13,52,29,10,19,36,3,33,43,20,23,27,16,11,16,4,12,21,4,17,11,4,7,10,0,10
N00000908,146,47,99,60,33,27,86,14,72,62,12,50,21,9,12,41,3,38,50,23,27,24,16,8,26,7,19,34,12,22,15,8,7,19,4,15
N00000909,81,40,41,52,33,19,29,7,22,21,8,13,10,5,5,11,3,8,33,19,14,22,16,6,11,3,8,27,13,14,20,12,8,7,1,6
N00000910,129,34,95,58,25,33,71,9,62,67,9,58,27,8,19,40,1,39,39,15,24,21,9,12,18,6,12,23,10,13,10,8,2,13,2,11
N00000911,109,23,86,45,20,25,64,3,61,43,7,36,18,6,12,25,1,24,34,8,26,15,7,8,19,1,18,32,8,24,12,7,5,20,1,19
N00000912,95,24,71,38,16,22,57,8,49,43,5,38,14,3,11,29,2,27,31,12,19,14,8,6,17,4,13,21,7,14,10,5,5,11,2,9
N00000913,127,41,86,62,28,34,65,13,52,42,7,35,17,5,12,25,2,23,56,27,29,33,18,15,23,9,14,29,7,22,12,5,7,17,2,15
N00000914,123,51,72,58,35,23,65,16,49,45,12,33,20,6,14,25,6,19,45,30,15,28,23,5,17,7,10,33,9,24,10,6,4,23,3,20
N00000915,116,40,76,63,27,36,53,13,40,54,11,43,32,6,26,22,5,17,37,21,16,21,15,6,16,6,10,25,8,17,10,6,4,15,2,13
N00000916,122,43,79,64,30,34,58,13,45,55,16,39,25,11,14,30,5,25,34,16,18,23,11,12,11,5,6,33,11,22,16,8,8,17,3,14
N00000917,116,46,70,63,31,32,53,15,38,38,14,24,21,11,10,17,3,14,43,19,24,29,14,15,14,5,9,35,13,22,13,6,7,22,7,15
N00000918,121,43,78,64,32,32,57,11,46,52,16,36,28,12,16,24,4,20,40,16,24,22,10,12,18,6,12,29,11,18,14,10,4,15,1,14
N00000919,108,42,66,52,30,22,56,12,44,50,14,36,26,10,16,24,4,20,31,13,18,13,9,4,18,4,14,27,15,12,13,11,2,14,4,10
N00000920,79,19,60,47,15,32,32,4,28,25,1,24,16,1,15,9,0,9,27,8,19,19,5,14,8,3,5,27,10,17,12,9,3,15,1,14
N00000921,209,146,63,134,112,22,75,34,41,116,76,40,75,60,15,41,16,25,83,64,19,55,48,7,28,16,12,10,6,4,4,4,0,6,2,4
N00000922,127,55,72,70,46,24,57,9,48,36,16,20,16,11,5,20,5,15,46,22,24,32,21,11,14,1,13,45,17,28,22,14,8,23,3,20
N00000923,114,44,70,47,27,20,67,17,50,51,14,37,23,10,13,28,4,24,34,20,14,13,9,4,21,11,10,29,10,19,11,8,3,18,2,16
N00000924,106,38,68,53,29,24,53,9,44,40,8,32,18,6,12,22,2,20,38,21,17,25,17,8,13,4,9,28,9,19,10,6,4,18,3,15
N00000925,119,43,76,45,27,18,74,16,58,46,15,31,14,8,6,32,7,25,48,23,25,24,16,8,24,7,17,25,5,20,7,3,4,18,2,16
N00000926,121,39,82,63,34,29,58,5,53,54,9,45,25,8,17,29,1,28,36,19,17,23,17,6,13,2,11,31,11,20,15,9,6,16,2,14
N00000927,202,71,131,81,33,48,121,38,83,116,42,74,43,17,26,73,25,48,61,20,41,28,9,19,33,11,22,25,9,16,10,7,3,15,2,13
N00000928,149,60,89,68,41,27,81,19,62,43,11,32,15,4,11,28,7,21,59,32,27,29,22,7,30,10,20,47,17,30,24,15,9,23,2,21
N00000929,155,38,117,65,25,40,90,13,77,57,8,49,17,2,15,40,6,34,56,21,35,29,16,13,27,5,22,42,9,33,19,7,12,23,2,21
N00000930,169,31,138,79,21,58,90,10,80,79,12,67,31,9,22,48,3,45,55,9,46,29,6,23,26,3,23,35,10,25,19,6,13,16,4,12
N00000931,246,35,211,77,26,51,169,9,160,124,12,112,23,8,15,101,4,97,79,17,62,31,13,18,48,4,44,43,6,37,23,5,18,20,1,19
N00000932,174,42,132,79,31,48,95,11,84,101,23,78,47,17,30,54,6,48,40,9,31,22,7,15,18,2,16,33,10,23,10,7,3,23,3,20
N00000933,134,29,105,57,23,34,77,6,71,68,9,59,27,9,18,41,0,41,37,13,24,16,9,7,21,4,17,29,7,22,14,5,9,15,2,13
N00000934,119,39,80,59,27,32,60,12,48,49,11,38,19,5,14,30,6,24,48,18,30,30,15,15,18,3,15,22,10,12,10,7,3,12,3,9
N00000935,115,19,96,50,13,37,65,6,59,55,5,50,28,5,23,27,0,27,38,11,27,16,6,10,22,5,17,22,3,19,6,2,4,16,1,15
N00000936,183,47,136,69,34,35,114,13,101,60,7,53,17,5,12,43,2,41,87,28,59,39,21,18,48,7,41,36,12,24,13,8,5,23,4,19
N00000937,174,57,117,80,40,40,94,17,77,62,11,51,28,7,21,34,4,30,63,22,41,33,17,16,30,5,25,49,24,25,19,16,3,30,8,22
N00000938,116,49,67,62,38,24,54,11,43,51,15,36,23,12,11,28,3,25,56,31,25,35,23,12,21,8,13,9,3,6,4,3,1,5,0,5
N00000939,90,18,72,47,15,32,43,3,40,49,5,44,20,3,17,29,2,27,24,7,17,18,6,12,6,1,5,17,6,11,9,6,3,8,0,8
N00000940,122,29,93,57,18,39,65,11,54,60,13,47,27,10,17,33,3,30,42,12,30,25,6,19,17,6,11,20,4,16,5,2,3,15,2,13
N00000941,131,85,46,89,63,26,42,22,20,33,19,14,24,14,10,9,5,4,47,37,10,37,29,8,10,8,2,51,29,22,28,20,8,23,9,14
N00000942,122,54,68,77,47,30,45,7,38,38,16,22,24,14,10,14,2,12,35,18,17,26,17,9,9,1,8,49,20,29,27,16,11,22,4,18
N00000943,105,54,51,58,38,20,47,16,31,32,20,12,19,14,5,13,6,7,38,19,19,24,15,9,14,4,10,35,15,20,15,9,6,20,6,14
N00000944,91,32,59,43,25,18,48,7,41,34,8,26,13,6,7,21,2,19,36,14,22,18,11,7,18,3,15,21,10,11,12,8,4,9,2,7
N00000945,105,66,39,70,50,20,35,16,19,26,14,12,19,11,8,7,3,4,42,29,13,27,20,7,15,9,6,37,23,14,24,19,5,13,4,9
N00000946,207,33,174,95,24,71,112,9,103,94,11,83,40,8,32,54,3,51,65,12,53,33,11,22,32,1,31,48,10,38,22,5,17,26,5,21
N00000947,117,33,84,51,23,28,66,10,56,45,14,31,17,9,8,28,5,23,43,12,31,18,8,10,25,4,21,29,7,22,16,6,10,13,1,12
N00000948,108,33,75,49,18,31,59,15,44,61,14,47,30,10,20,31,4,27,32,14,18,13,6,7,19,8,11,15,5,10,6,2,4,9,3,6
N00000949,134,44,90,56,23,33,78,21,57,50,14,36,24,7,17,26,7,19,55,18,37,21,8,13,34,10,24,29,12,17,11,8,3,18,4,14
N00000950,138,33,105,69,24,45,69,9,60,77,15,62,32,10,22,45,5,40,35,11,24,23,9,14,12,2,10,26,7,19,14,5,9,12,2,10
N00000951,106,40,66,53,33,20,53,7,46,36,10,26,18,8,10,18,2,16,34,19,15,20,15,5,14,4,10,36,11,25,15,10,5,21,1,20
N00000952,176,53,123,88,37,51,88,16,72,102,31,71,55,22,33,47,9,38,54,16,38,24,10,14,30,6,24,20,6,14,9,5,4,11,1,10
N00000953,117,28,89,52,15,37,65,13,52,71,15,56,28,8,20,43,7,36,26,5,21,14,3,11,12,2,10,20,8,12,10,4,6,10,4,6
N00000954,121,32,89,56,25,31,65,7,58,44,9,35,18,7,11,26,2,24,45,17,28,25,13,12,20,4,16,32,6,26,13,5,8,19,1,18
N00000955,158,77,81,87,50,37,71,27,44,58,18,40,34,12,22,24,6,18,62,39,23,36,24,12,26,15,11,38,20,18,17,14,3,21,6,15
N00000956,215,58,157,111,40,71,104,18,86,134,25,109,70,18,52,64,7,57,57,22,35,29,14,15,28,8,20,24,11,13,12,8,4,12,3,9
N00000957,192,119,73,136,104,32,56,15,41,54,36,18,42,32,10,12,4,8,97,63,34,72,57,15,25,6,19,41,20,21,22,15,7,19,5,14
N00000958,132,79,53,70,55,15,62,24,38,33,19,14,18,14,4,15,5,10,49,34,15,29,24,5,20,10,10,50,26,24,23,17,6,27,9,18
N00000959,204,122,82,128,91,37,76,31,45,42,31,11,36,26,10,6,5,1,69,51,18,44,37,7,25,14,11,93,40,53,48,28,20,45,12,33
N00000960,192,112,80,125,86,39,67,26,41,82,42,40,60,33,27,22,9,13,73,50,23,46,38,8,27,12,15,37,20,17,19,15,4,18,5,13
N00000961,124,76,48,78,62,16,46,14,32,38,22,16,24,17,7,14,5,9,40,25,15,27,22,5,13,3,10,46,29,17,27,23,4,19,6,13
N00000962,159,40,119,67,29,38,92,11,81,74,17,57,28,11,17,46,6,40,60,16,44,30,13,17,30,3,27,25,7,18,9,5,4,16,2,14
N00000963,115,57,58,59,37,22,56,20,36,37,17,20,20,10,10,17,7,10,28,16,12,13,9,4,15,7,8,50,24,26,26,18,8,24,6,18
N00000964,129,73,56,67,48,19,62,25,37,29,18,11,21,13,8,8,5,3,57,40,17,30,24,6,27,16,11,43,15,28,16,11,5,27,4,23
N00000965,120,69,51,76,62,14,44,7,37,39,19,20,19,15,4,20,4,16,42,32,10,34,31,3,8,1,7,39,18,21,23,16,7,16,2,14
N00000966,148,78,70,84,60,24,64,18,46,45,23,22,27,17,10,18,6,12,59,29,30,29,21,8,30,8,22,44,26,18,28,22,6,16,4,12
N00000967,137,77,60,80,59,21,57,18,39,44,20,24,24,14,10,20,6,14,66,44,22,43,34,9,23,10,13,27,13,14,13,11,2,14,2,12
N00000968,103,51,52,64,39,25,39,12,27,43,18,25,22,12,10,21,6,15,49,26,23,34,21,13,15,5,10,11,7,4,8,6,2,3,1,2
N00000969,92,32,60,48,21,27,44,11,33,33,7,26,14,3,11,19,4,15,32,15,17,17,10,7,15,5,10,27,10,17,17,8,9,10,2,8
N00000970,243,70,173,112,42,70,131,28,103,124,37,87,57,22,35,67,15,52,66,19,47,31,11,20,35,8,27,53,14,39,24,9,15,29,5,24
N00000971,120,37,83,47,24,23,73,13,60,44,11,33,16,10,6,28,1,27,42,18,24,19,9,10,23,9,14,34,8,26,12,5,7,22,3,19
N00000972,129,45,84,65,34,31,64,11,53,51,17,34,27,13,14,24,4,20,55,17,38,29,15,14,26,2,24,23,11,12,9,6,3,14,5,9
N00000973,145,34,111,70,23,47,75,11,64,86,16,70,40,9,31,46,7,39,47,16,31,27,12,15,20,4,16,12,2,10,3,2,1,9,0,9
N00000974,120,39,81,48,28,20,72,11,61,37,12,25,13,9,4,24,3,21,47,18,29,24,14,10,23,4,19,36,9,27,11,5,6,25,4,21
N00000975,125,25,100,63,19,44,62,6,56,58,9,49,27,7,20,31,2,29,44,9,35,25,7,18,19,2,17,23,7,16,11,5,6,12,2,10
N00000976,74,19,55,44,13,31,30,6,24,37,6,31,24,4,20,13,2,11,23,9,14,15,6,9,8,3,5,14,4,10,5,3,2,9,1,8
