GeographyCode,LC6604NI0001,LC6604NI0002,LC6604NI0003,LC6604NI0004,LC6604NI0005,LC6604NI0006,LC6604NI0007,LC6604NI0008,LC6604NI0009,LC6604NI0010,LC6604NI0011,LC6604NI0012,LC6604NI0013,LC6604NI0014,LC6604NI0015,LC6604NI0016,LC6604NI0017,LC6604NI0018,LC6604NI0019,LC6604NI0020,LC6604NI0021,LC6604NI0022,LC6604NI0023,LC6604NI0024,LC6604NI0025,LC6604NI0026,LC6604NI0027,LC6604NI0028,LC6604NI0029,LC6604NI0030,LC6604NI0031,LC6604NI0032,LC6604NI0033,LC6604NI0034,LC6604NI0035,LC6604NI0036,LC6604NI0037,LC6604NI0038,LC6604NI0039,LC6604NI0040,LC6604NI0041,LC6604NI0042,LC6604NI0043,LC6604NI0044,LC6604NI0045
N00000623,139,37,102,37,9,28,42,4,38,49,23,26,11,1,10,85,11,74,21,4,17,38,2,36,17,5,12,9,0,9,54,26,28,16,5,11,4,2,2,32,18,14,2,1,1
N00000624,266,85,181,54,15,39,92,13,79,104,51,53,16,6,10,129,14,115,19,2,17,68,6,62,32,6,26,10,0,10,137,71,66,35,13,22,24,7,17,72,45,27,6,6,0
N00000625,128,38,90,23,3,20,31,7,24,56,20,36,18,8,10,62,9,53,11,1,10,23,5,18,18,2,16,10,1,9,66,29,37,12,2,10,8,2,6,38,18,20,8,7,1
N00000626,230,68,162,66,16,50,71,12,59,73,31,42,20,9,11,124,18,106,26,2,24,60,9,51,27,6,21,11,1,10,106,50,56,40,14,26,11,3,8,46,25,21,9,8,1
N00000627,224,56,168,47,8,39,81,8,73,79,31,48,17,9,8,127,12,115,19,0,19,73,6,67,25,4,21,10,2,8,97,44,53,28,8,20,8,2,6,54,27,27,7,7,0
N00000628,194,40,154,34,6,28,58,5,53,80,22,58,22,7,15,105,11,94,15,0,15,46,1,45,26,4,22,18,6,12,89,29,60,19,6,13,12,4,8,54,18,36,4,1,3
N00000629,193,33,160,41,3,38,54,6,48,80,22,58,18,2,16,113,6,107,22,0,22,45,4,41,31,1,30,15,1,14,80,27,53,19,3,16,9,2,7,49,21,28,3,1,2
N00000630,92,25,67,21,1,20,23,5,18,35,13,22,13,6,7,50,8,42,9,0,9,20,2,18,14,4,10,7,2,5,42,17,25,12,1,11,3,3,0,21,9,12,6,4,2
N00000631,204,62,142,34,10,24,80,13,67,73,29,44,17,10,7,114,13,101,13,1,12,65,5,60,28,4,24,8,3,5,90,49,41,21,9,12,15,8,7,45,25,20,9,7,2
N00000632,237,59,178,51,11,40,93,13,80,83,27,56,10,8,2,137,10,127,27,2,25,73,4,69,33,2,31,4,2,2,100,49,51,24,9,15,20,9,11,50,25,25,6,6,0
N00000633,159,45,114,45,12,33,53,7,46,51,24,27,10,2,8,89,13,76,21,2,19,44,4,40,19,6,13,5,1,4,70,32,38,24,10,14,9,3,6,32,18,14,5,1,4
N00000634,259,74,185,67,13,54,78,9,69,89,41,48,25,11,14,148,18,130,34,0,34,64,2,62,37,11,26,13,5,8,111,56,55,33,13,20,14,7,7,52,30,22,12,6,6
N00000635,228,61,167,41,7,34,96,13,83,75,31,44,16,10,6,126,12,114,16,0,16,77,4,73,24,4,20,9,4,5,102,49,53,25,7,18,19,9,10,51,27,24,7,6,1
N00000636,224,55,169,37,5,32,80,12,68,86,31,55,21,7,14,125,17,108,15,0,15,62,5,57,37,11,26,11,1,10,99,38,61,22,5,17,18,7,11,49,20,29,10,6,4
N00000637,395,114,281,86,12,74,87,11,76,176,68,108,46,23,23,196,29,167,37,2,35,70,6,64,66,14,52,23,7,16,199,85,114,49,10,39,17,5,12,110,54,56,23,16,7
N00000638,192,56,136,38,11,27,43,3,40,89,36,53,22,6,16,104,13,91,13,1,12,33,1,32,46,11,35,12,0,12,88,43,45,25,10,15,10,2,8,43,25,18,10,6,4
N00000639,190,51,139,52,9,43,41,3,38,84,31,53,13,8,5,104,16,88,27,3,24,33,2,31,36,7,29,8,4,4,86,35,51,25,6,19,8,1,7,48,24,24,5,4,1
N00000640,167,41,126,22,2,20,53,6,47,69,25,44,23,8,15,96,11,85,9,0,9,45,3,42,29,5,24,13,3,10,71,30,41,13,2,11,8,3,5,40,20,20,10,5,5
N00000641,160,33,127,54,6,48,47,5,42,49,16,33,10,6,4,88,4,84,29,1,28,34,2,32,22,1,21,3,0,3,72,29,43,25,5,20,13,3,10,27,15,12,7,6,1
N00000642,210,64,146,33,7,26,41,3,38,114,44,70,22,10,12,101,9,92,12,0,12,33,1,32,45,5,40,11,3,8,109,55,54,21,7,14,8,2,6,69,39,30,11,7,4
N00000643,190,48,142,37,3,34,77,13,64,61,24,37,15,8,7,103,12,91,18,1,17,63,9,54,15,1,14,7,1,6,87,36,51,19,2,17,14,4,10,46,23,23,8,7,1
N00000644,228,52,176,38,7,31,87,12,75,88,26,62,15,7,8,123,11,112,14,0,14,77,8,69,27,2,25,5,1,4,105,41,64,24,7,17,10,4,6,61,24,37,10,6,4
N00000645,203,50,153,27,4,23,75,13,62,89,28,61,12,5,7,115,14,101,11,0,11,62,6,56,36,6,30,6,2,4,88,36,52,16,4,12,13,7,6,53,22,31,6,3,3
N00000646,164,35,129,27,5,22,56,8,48,71,17,54,10,5,5,85,6,79,12,0,12,43,5,38,27,1,26,3,0,3,79,29,50,15,5,10,13,3,10,44,16,28,7,5,2
N00000647,275,67,208,48,7,41,60,5,55,133,45,88,34,10,24,149,21,128,26,3,23,49,3,46,51,12,39,23,3,20,126,46,80,22,4,18,11,2,9,82,33,49,11,7,4
N00000648,164,47,117,28,8,20,67,10,57,55,23,32,14,6,8,91,10,81,9,1,8,49,3,46,23,3,20,10,3,7,73,37,36,19,7,12,18,7,11,32,20,12,4,3,1
N00000649,203,56,147,49,14,35,69,7,62,72,27,45,13,8,5,110,19,91,17,1,16,50,4,46,34,9,25,9,5,4,93,37,56,32,13,19,19,3,16,38,18,20,4,3,1
N00000650,294,88,206,63,10,53,84,11,73,118,53,65,29,14,15,158,19,139,30,0,30,68,7,61,45,9,36,15,3,12,136,69,67,33,10,23,16,4,12,73,44,29,14,11,3
N00000651,73,24,49,5,1,4,22,5,17,39,13,26,7,5,2,37,6,31,1,0,1,17,0,17,16,4,12,3,2,1,36,18,18,4,1,3,5,5,0,23,9,14,4,3,1
N00000652,253,57,196,53,8,45,71,9,62,105,30,75,24,10,14,136,17,119,25,1,24,57,8,49,41,7,34,13,1,12,117,40,77,28,7,21,14,1,13,64,23,41,11,9,2
N00000653,157,48,109,27,5,22,41,6,35,74,29,45,15,8,7,79,12,67,12,1,11,31,3,28,30,6,24,6,2,4,78,36,42,15,4,11,10,3,7,44,23,21,9,6,3
N00000654,101,37,64,16,2,14,20,5,15,50,23,27,15,7,8,48,6,42,7,0,7,12,1,11,20,4,16,9,1,8,53,31,22,9,2,7,8,4,4,30,19,11,6,6,0
N00000655,157,38,119,35,5,30,43,7,36,62,18,44,17,8,9,77,10,67,18,2,16,30,3,27,20,3,17,9,2,7,80,28,52,17,3,14,13,4,9,42,15,27,8,6,2
N00000656,74,23,51,11,1,10,19,2,17,37,17,20,7,3,4,44,9,35,6,0,6,17,2,15,16,5,11,5,2,3,30,14,16,5,1,4,2,0,2,21,12,9,2,1,1
N00000657,385,92,293,62,8,54,115,16,99,176,55,121,32,13,19,186,15,171,27,1,26,80,5,75,66,7,59,13,2,11,199,77,122,35,7,28,35,11,24,110,48,62,19,11,8
N00000658,174,42,132,38,8,30,51,4,47,67,25,42,18,5,13,99,9,90,20,2,18,44,1,43,23,3,20,12,3,9,75,33,42,18,6,12,7,3,4,44,22,22,6,2,4
N00000659,183,42,141,28,3,25,54,4,50,79,26,53,22,9,13,95,8,87,14,1,13,46,1,45,25,4,21,10,2,8,88,34,54,14,2,12,8,3,5,54,22,32,12,7,5
N00000660,162,39,123,19,2,17,45,10,35,74,18,56,24,9,15,80,9,71,8,2,6,33,5,28,25,1,24,14,1,13,82,30,52,11,0,11,12,5,7,49,17,32,10,8,2
N00000661,179,46,133,45,6,39,53,10,43,71,28,43,10,2,8,101,9,92,25,1,24,42,4,38,25,3,22,9,1,8,78,37,41,20,5,15,11,6,5,46,25,21,1,1,0
N00000662,152,50,102,13,3,10,45,8,37,75,31,44,19,8,11,78,12,66,4,2,2,37,6,31,26,3,23,11,1,10,74,38,36,9,1,8,8,2,6,49,28,21,8,7,1
N00000663,203,58,145,45,11,34,67,11,56,73,27,46,18,9,9,114,13,101,22,1,21,56,8,48,32,4,28,4,0,4,89,45,44,23,10,13,11,3,8,41,23,18,14,9,5
N00000664,165,48,117,40,8,32,54,13,41,57,19,38,14,8,6,90,13,77,12,0,12,43,9,34,27,2,25,8,2,6,75,35,40,28,8,20,11,4,7,30,17,13,6,6,0
N00000665,213,58,155,47,10,37,58,11,47,85,28,57,23,9,14,98,11,87,17,0,17,44,5,39,25,4,21,12,2,10,115,47,68,30,10,20,14,6,8,60,24,36,11,7,4
N00000666,203,59,144,26,4,22,73,11,62,82,36,46,22,8,14,113,11,102,7,0,7,65,7,58,28,2,26,13,2,11,90,48,42,19,4,15,8,4,4,54,34,20,9,6,3
N00000667,234,49,185,54,9,45,89,16,73,76,21,55,15,3,12,129,16,113,22,1,21,77,11,66,22,1,21,8,3,5,105,33,72,32,8,24,12,5,7,54,20,34,7,0,7
N00000668,115,28,87,11,0,11,37,5,32,51,19,32,16,4,12,63,7,56,4,0,4,36,4,32,12,1,11,11,2,9,52,21,31,7,0,7,1,1,0,39,18,21,5,2,3
N00000669,209,45,164,44,4,40,62,4,58,87,29,58,16,8,8,110,11,99,18,0,18,58,4,54,27,6,21,7,1,6,99,34,65,26,4,22,4,0,4,60,23,37,9,7,2
N00000670,105,32,73,12,3,9,23,3,20,50,16,34,20,10,10,52,5,47,9,2,7,19,2,17,16,0,16,8,1,7,53,27,26,3,1,2,4,1,3,34,16,18,12,9,3
N00000671,83,30,53,4,1,3,23,3,20,37,12,25,19,14,5,44,14,30,2,0,2,18,3,15,14,5,9,10,6,4,39,16,23,2,1,1,5,0,5,23,7,16,9,8,1
N00000672,116,28,88,14,1,13,29,5,24,63,19,44,10,3,7,57,3,54,6,0,6,20,2,18,24,1,23,7,0,7,59,25,34,8,1,7,9,3,6,39,18,21,3,3,0
N00000673,398,129,269,48,5,43,98,20,78,197,72,125,55,32,23,197,33,164,19,3,16,82,13,69,69,10,59,27,7,20,201,96,105,29,2,27,16,7,9,128,62,66,28,25,3
N00000674,132,29,103,25,4,21,33,2,31,66,21,45,8,2,6,67,4,63,10,0,10,28,1,27,23,3,20,6,0,6,65,25,40,15,4,11,5,1,4,43,18,25,2,2,0
N00000675,175,49,126,58,9,49,33,4,29,78,32,46,6,4,2,87,3,84,31,1,30,28,0,28,25,1,24,3,1,2,88,46,42,27,8,19,5,4,1,53,31,22,3,3,0
N00000676,305,74,231,57,5,52,79,10,69,138,44,94,31,15,16,157,16,141,29,0,29,58,3,55,52,7,45,18,6,12,148,58,90,28,5,23,21,7,14,86,37,49,13,9,4
N00000677,108,26,82,18,1,17,25,5,20,53,15,38,12,5,7,59,10,49,11,0,11,18,3,15,23,5,18,7,2,5,49,16,33,7,1,6,7,2,5,30,10,20,5,3,2
N00000678,242,66,176,44,6,38,84,11,73,92,38,54,22,11,11,133,19,114,19,0,19,72,7,65,31,9,22,11,3,8,109,47,62,25,6,19,12,4,8,61,29,32,11,8,3
N00000679,265,93,172,56,18,38,91,18,73,95,43,52,23,14,9,148,26,122,27,4,23,73,8,65,36,10,26,12,4,8,117,67,50,29,14,15,18,10,8,59,33,26,11,10,1
N00000680,186,37,149,22,2,20,71,11,60,74,17,57,19,7,12,109,10,99,11,1,10,61,5,56,25,1,24,12,3,9,77,27,50,11,1,10,10,6,4,49,16,33,7,4,3
N00000681,162,45,117,27,7,20,57,9,48,56,21,35,22,8,14,95,15,80,14,3,11,45,7,38,22,2,20,14,3,11,67,30,37,13,4,9,12,2,10,34,19,15,8,5,3
N00000682,230,45,185,50,8,42,87,4,83,75,30,45,18,3,15,140,9,131,26,0,26,65,1,64,35,8,27,14,0,14,90,36,54,24,8,16,22,3,19,40,22,18,4,3,1
N00000683,175,41,134,24,2,22,68,5,63,70,26,44,13,8,5,102,14,88,10,0,10,58,3,55,24,5,19,10,6,4,73,27,46,14,2,12,10,2,8,46,21,25,3,2,1
N00000684,276,61,215,51,8,43,93,12,81,107,30,77,25,11,14,147,11,136,21,1,20,74,5,69,41,4,37,11,1,10,129,50,79,30,7,23,19,7,12,66,26,40,14,10,4
N00000685,122,36,86,17,3,14,29,6,23,62,19,43,14,8,6,63,10,53,7,0,7,26,5,21,23,2,21,7,3,4,59,26,33,10,3,7,3,1,2,39,17,22,7,5,2
N00000686,237,63,174,52,7,45,89,15,74,78,31,47,18,10,8,130,16,114,19,1,18,73,8,65,31,6,25,7,1,6,107,47,60,33,6,27,16,7,9,47,25,22,11,9,2
N00000687,152,35,117,26,3,23,44,5,39,63,19,44,19,8,11,91,12,79,10,1,9,37,2,35,32,5,27,12,4,8,61,23,38,16,2,14,7,3,4,31,14,17,7,4,3
N00000688,194,38,156,36,3,33,72,8,64,75,22,53,11,5,6,112,11,101,21,1,20,59,3,56,23,4,19,9,3,6,82,27,55,15,2,13,13,5,8,52,18,34,2,2,0
N00000689,193,41,152,37,5,32,70,8,62,66,23,43,20,5,15,110,4,106,14,0,14,56,2,54,27,2,25,13,0,13,83,37,46,23,5,18,14,6,8,39,21,18,7,5,2
N00000690,99,27,72,17,2,15,20,4,16,52,17,35,10,4,6,57,10,47,11,1,10,16,2,14,23,6,17,7,1,6,42,17,25,6,1,5,4,2,2,29,11,18,3,3,0
N00000691,117,39,78,13,2,11,26,2,24,52,23,29,26,12,14,54,7,47,6,1,5,17,1,16,15,2,13,16,3,13,63,32,31,7,1,6,9,1,8,37,21,16,10,9,1
N00000692,80,33,47,8,3,5,22,5,17,34,17,17,16,8,8,37,9,28,4,1,3,15,4,11,9,2,7,9,2,7,43,24,19,4,2,2,7,1,6,25,15,10,7,6,1
N00000693,111,33,78,15,1,14,22,2,20,61,26,35,13,4,9,55,7,48,7,0,7,19,0,19,25,6,19,4,1,3,56,26,30,8,1,7,3,2,1,36,20,16,9,3,6
N00000694,381,98,283,77,8,69,105,12,93,160,60,100,39,18,21,178,17,161,35,1,34,78,4,74,47,6,41,18,6,12,203,81,122,42,7,35,27,8,19,113,54,59,21,12,9
N00000695,236,73,163,31,7,24,54,9,45,124,43,81,27,14,13,121,17,104,13,1,12,44,5,39,53,10,43,11,1,10,115,56,59,18,6,12,10,4,6,71,33,38,16,13,3
N00000696,53,16,37,7,3,4,16,2,14,22,6,16,8,5,3,29,3,26,3,0,3,14,1,13,10,2,8,2,0,2,24,13,11,4,3,1,2,1,1,12,4,8,6,5,1
N00000697,144,45,99,46,12,34,42,10,32,47,17,30,9,6,3,80,14,66,26,2,24,31,6,25,21,5,16,2,1,1,64,31,33,20,10,10,11,4,7,26,12,14,7,5,2
N00000698,177,51,126,41,5,36,41,7,34,79,30,49,16,9,7,91,14,77,25,0,25,32,4,28,28,10,18,6,0,6,86,37,49,16,5,11,9,3,6,51,20,31,10,9,1
N00000699,66,23,43,6,1,5,16,4,12,27,9,18,17,9,8,40,9,31,4,0,4,15,3,12,10,2,8,11,4,7,26,14,12,2,1,1,1,1,0,17,7,10,6,5,1
N00000700,99,25,74,6,0,6,25,4,21,51,15,36,17,6,11,60,12,48,2,0,2,19,0,19,27,8,19,12,4,8,39,13,26,4,0,4,6,4,2,24,7,17,5,2,3
N00000701,65,26,39,6,2,4,20,4,16,29,17,12,10,3,7,35,7,28,3,1,2,15,3,12,10,3,7,7,0,7,30,19,11,3,1,2,5,1,4,19,14,5,3,3,0
N00000702,356,79,277,84,14,70,95,12,83,144,40,104,33,13,20,190,22,168,35,4,31,78,8,70,58,7,51,19,3,16,166,57,109,49,10,39,17,4,13,86,33,53,14,10,4
N00000703,129,41,88,20,2,18,43,8,35,49,22,27,17,9,8,75,17,58,11,0,11,34,7,27,20,6,14,10,4,6,54,24,30,9,2,7,9,1,8,29,16,13,7,5,2
N00000704,288,86,202,76,17,59,69,12,57,115,46,69,28,11,17,154,18,136,34,3,31,52,3,49,50,8,42,18,4,14,134,68,66,42,14,28,17,9,8,65,38,27,10,7,3
N00000705,329,105,224,89,18,71,71,16,55,140,60,80,29,11,18,162,20,142,43,3,40,50,5,45,47,8,39,22,4,18,167,85,82,46,15,31,21,11,10,93,52,41,7,7,0
N00000706,163,50,113,17,2,15,48,10,38,77,29,48,21,9,12,94,12,82,6,0,6,40,3,37,35,6,29,13,3,10,69,38,31,11,2,9,8,7,1,42,23,19,8,6,2
N00000707,156,44,112,30,5,25,50,5,45,54,25,29,22,9,13,83,7,76,12,0,12,40,4,36,21,1,20,10,2,8,73,37,36,18,5,13,10,1,9,33,24,9,12,7,5
N00000708,240,54,186,41,8,33,95,10,85,92,35,57,12,1,11,137,12,125,16,2,14,81,6,75,31,4,27,9,0,9,103,42,61,25,6,19,14,4,10,61,31,30,3,1,2
N00000709,223,62,161,43,11,32,84,7,77,78,34,44,18,10,8,124,14,110,18,1,17,67,3,64,28,6,22,11,4,7,99,48,51,25,10,15,17,4,13,50,28,22,7,6,1
N00000710,159,48,111,25,6,19,51,7,44,67,26,41,16,9,7,82,12,70,12,2,10,39,2,37,22,5,17,9,3,6,77,36,41,13,4,9,12,5,7,45,21,24,7,6,1
N00000711,243,60,183,48,6,42,59,9,50,103,33,70,33,12,21,126,12,114,27,1,26,43,4,39,35,4,31,21,3,18,117,48,69,21,5,16,16,5,11,68,29,39,12,9,3
N00000712,152,49,103,29,8,21,60,8,52,51,25,26,12,8,4,85,8,77,11,0,11,50,2,48,17,3,14,7,3,4,67,41,26,18,8,10,10,6,4,34,22,12,5,5,0
N00000713,203,53,150,41,11,30,66,5,61,77,29,48,19,8,11,111,12,99,17,1,16,58,4,54,25,5,20,11,2,9,92,41,51,24,10,14,8,1,7,52,24,28,8,6,2
N00000714,188,60,128,38,10,28,69,13,56,71,31,40,10,6,4,100,15,85,16,1,15,53,8,45,25,3,22,6,3,3,88,45,43,22,9,13,16,5,11,46,28,18,4,3,1
N00000715,353,96,257,54,4,50,90,12,78,176,65,111,33,15,18,181,29,152,23,1,22,68,6,62,70,15,55,20,7,13,172,67,105,31,3,28,22,6,16,106,50,56,13,8,5
N00000716,474,134,340,119,24,95,102,19,83,208,67,141,45,24,21,236,28,208,62,4,58,71,4,67,78,10,68,25,10,15,238,106,132,57,20,37,31,15,16,130,57,73,20,14,6
N00000717,257,65,192,71,14,57,65,8,57,100,34,66,21,9,12,134,7,127,35,1,34,50,2,48,40,3,37,9,1,8,123,58,65,36,13,23,15,6,9,60,31,29,12,8,4
N00000718,958,235,723,296,46,250,222,31,191,367,124,243,73,34,39,496,55,441,151,8,143,161,11,150,142,23,119,42,13,29,462,180,282,145,38,107,61,20,41,225,101,124,31,21,10
N00000719,128,35,93,42,9,33,38,6,32,44,20,24,4,0,4,73,8,65,26,2,24,27,2,25,17,4,13,3,0,3,55,27,28,16,7,9,11,4,7,27,16,11,1,0,1
N00000720,260,64,196,87,10,77,52,10,42,104,36,68,17,8,9,142,18,124,46,1,45,36,4,32,49,9,40,11,4,7,118,46,72,41,9,32,16,6,10,55,27,28,6,4,2
N00000721,219,66,153,49,15,34,87,11,76,73,36,37,10,4,6,131,19,112,25,4,21,76,6,70,22,7,15,8,2,6,88,47,41,24,11,13,11,5,6,51,29,22,2,2,0
N00000722,224,53,171,38,11,27,73,5,68,96,34,62,17,3,14,122,13,109,12,3,9,64,3,61,34,6,28,12,1,11,102,40,62,26,8,18,9,2,7,62,28,34,5,2,3
N00000723,209,62,147,42,11,31,85,13,72,69,28,41,13,10,3,107,13,94,14,2,12,72,5,67,16,2,14,5,4,1,102,49,53,28,9,19,13,8,5,53,26,27,8,6,2
N00000724,232,66,166,45,11,34,83,8,75,94,44,50,10,3,7,126,12,114,22,1,21,67,4,63,33,7,26,4,0,4,106,54,52,23,10,13,16,4,12,61,37,24,6,3,3
N00000725,219,57,162,44,13,31,84,17,67,73,17,56,18,10,8,115,11,104,17,1,16,66,6,60,24,3,21,8,1,7,104,46,58,27,12,15,18,11,7,49,14,35,10,9,1
N00000726,206,43,163,34,4,30,98,11,87,66,21,45,8,7,1,129,15,114,17,1,16,82,8,74,28,5,23,2,1,1,77,28,49,17,3,14,16,3,13,38,16,22,6,6,0
N00000727,97,32,65,13,2,11,23,4,19,41,16,25,20,10,10,53,8,45,9,1,8,15,2,13,19,4,15,10,1,9,44,24,20,4,1,3,8,2,6,22,12,10,10,9,1
N00000728,258,67,191,46,8,38,67,9,58,126,39,87,19,11,8,133,17,116,21,1,20,48,7,41,54,6,48,10,3,7,125,50,75,25,7,18,19,2,17,72,33,39,9,8,1
N00000729,188,58,130,25,2,23,46,3,43,95,39,56,22,14,8,102,22,80,11,0,11,34,2,32,41,11,30,16,9,7,86,36,50,14,2,12,12,1,11,54,28,26,6,5,1
N00000730,168,57,111,21,4,17,44,11,33,88,33,55,15,9,6,91,17,74,11,2,9,36,4,32,36,9,27,8,2,6,77,40,37,10,2,8,8,7,1,52,24,28,7,7,0
N00000731,88,26,62,15,1,14,17,1,16,44,16,28,12,8,4,42,5,37,4,0,4,13,0,13,19,3,16,6,2,4,46,21,25,11,1,10,4,1,3,25,13,12,6,6,0
N00000732,315,75,240,58,9,49,60,9,51,167,46,121,30,11,19,148,20,128,24,1,23,46,7,39,65,12,53,13,0,13,167,55,112,34,8,26,14,2,12,102,34,68,17,11,6
N00000733,150,53,97,21,5,16,34,5,29,77,35,42,18,8,10,79,14,65,12,2,10,28,4,24,28,4,24,11,4,7,71,39,32,9,3,6,6,1,5,49,31,18,7,4,3
N00000734,194,57,137,20,2,18,51,9,42,92,31,61,31,15,16,101,12,89,8,0,8,37,4,33,41,5,36,15,3,12,93,45,48,12,2,10,14,5,9,51,26,25,16,12,4
N00000735,203,63,140,52,14,38,58,8,50,78,32,46,15,9,6,112,14,98,26,0,26,48,5,43,28,3,25,10,6,4,91,49,42,26,14,12,10,3,7,50,29,21,5,3,2
N00000736,152,42,110,39,12,27,48,4,44,58,24,34,7,2,5,78,11,67,14,2,12,35,2,33,24,6,18,5,1,4,74,31,43,25,10,15,13,2,11,34,18,16,2,1,1
N00000737,220,61,159,50,11,39,73,11,62,74,25,49,23,14,9,114,14,100,23,1,22,56,5,51,24,2,22,11,6,5,106,47,59,27,10,17,17,6,11,50,23,27,12,8,4
N00000738,191,54,137,54,14,40,57,6,51,66,26,40,14,8,6,106,10,96,19,0,19,51,4,47,29,5,24,7,1,6,85,44,41,35,14,21,6,2,4,37,21,16,7,7,0
N00000739,251,66,185,53,9,44,95,12,83,82,34,48,21,11,10,132,15,117,22,0,22,79,8,71,21,4,17,10,3,7,119,51,68,31,9,22,16,4,12,61,30,31,11,8,3
N00000740,273,73,200,73,20,53,88,17,71,90,29,61,22,7,15,144,21,123,29,3,26,66,11,55,37,6,31,12,1,11,129,52,77,44,17,27,22,6,16,53,23,30,10,6,4
N00000741,161,45,116,48,9,39,52,11,41,51,20,31,10,5,5,86,9,77,25,2,23,34,3,31,20,2,18,7,2,5,75,36,39,23,7,16,18,8,10,31,18,13,3,3,0
N00000742,138,36,102,29,5,24,28,4,24,65,22,43,16,5,11,66,10,56,14,0,14,19,2,17,21,6,15,12,2,10,72,26,46,15,5,10,9,2,7,44,16,28,4,3,1
N00000743,97,27,70,10,2,8,27,4,23,47,14,33,13,7,6,47,4,43,5,0,5,19,1,18,17,2,15,6,1,5,50,23,27,5,2,3,8,3,5,30,12,18,7,6,1
N00000744,123,31,92,24,6,18,38,6,32,44,12,32,17,7,10,65,5,60,14,1,13,27,2,25,17,0,17,7,2,5,58,26,32,10,5,5,11,4,7,27,12,15,10,5,5
N00000745,247,61,186,70,7,63,55,6,49,96,38,58,26,10,16,128,14,114,37,0,37,46,4,42,32,10,22,13,0,13,119,47,72,33,7,26,9,2,7,64,28,36,13,10,3
N00000746,161,34,127,28,5,23,37,8,29,66,16,50,30,5,25,87,13,74,17,2,15,26,6,20,25,4,21,19,1,18,74,21,53,11,3,8,11,2,9,41,12,29,11,4,7
N00000747,212,47,165,61,11,50,44,4,40,95,29,66,12,3,9,99,8,91,26,1,25,34,1,33,32,4,28,7,2,5,113,39,74,35,10,25,10,3,7,63,25,38,5,1,4
N00000748,243,62,181,71,15,56,60,6,54,100,36,64,12,5,7,120,11,109,32,0,32,45,3,42,36,6,30,7,2,5,123,51,72,39,15,24,15,3,12,64,30,34,5,3,2
N00000749,157,45,112,26,8,18,38,5,33,71,24,47,22,8,14,85,10,75,15,1,14,29,3,26,30,4,26,11,2,9,72,35,37,11,7,4,9,2,7,41,20,21,11,6,5
N00000750,154,36,118,25,4,21,47,6,41,60,19,41,22,7,15,77,10,67,12,1,11,35,2,33,21,6,15,9,1,8,77,26,51,13,3,10,12,4,8,39,13,26,13,6,7
N00000751,236,49,187,62,8,54,51,10,41,104,24,80,19,7,12,118,11,107,31,2,29,33,2,31,40,3,37,14,4,10,118,38,80,31,6,25,18,8,10,64,21,43,5,3,2
N00000752,214,58,156,52,12,40,57,8,49,83,28,55,22,10,12,109,8,101,22,1,21,41,2,39,32,2,30,14,3,11,105,50,55,30,11,19,16,6,10,51,26,25,8,7,1
N00000753,216,61,155,61,10,51,66,13,53,72,29,43,17,9,8,126,17,109,32,0,32,53,7,46,28,5,23,13,5,8,90,44,46,29,10,19,13,6,7,44,24,20,4,4,0
N00000754,256,60,196,64,13,51,67,5,62,101,31,70,24,11,13,131,12,119,26,1,25,46,0,46,45,8,37,14,3,11,125,48,77,38,12,26,21,5,16,56,23,33,10,8,2
N00000755,191,63,128,66,15,51,43,12,31,70,30,40,12,6,6,91,16,75,27,1,26,31,6,25,27,7,20,6,2,4,100,47,53,39,14,25,12,6,6,43,23,20,6,4,2
N00000756,163,41,122,28,7,21,55,5,50,68,23,45,12,6,6,87,8,79,11,1,10,47,2,45,22,2,20,7,3,4,76,33,43,17,6,11,8,3,5,46,21,25,5,3,2
N00000757,228,58,170,59,15,44,64,5,59,89,31,58,16,7,9,119,7,112,24,0,24,49,2,47,35,3,32,11,2,9,109,51,58,35,15,20,15,3,12,54,28,26,5,5,0
N00000758,152,56,96,16,1,15,40,4,36,64,29,35,32,22,10,72,9,63,10,0,10,35,2,33,17,4,13,10,3,7,80,47,33,6,1,5,5,2,3,47,25,22,22,19,3
N00000759,151,44,107,38,2,36,32,7,25,70,27,43,11,8,3,73,7,66,21,0,21,24,1,23,23,4,19,5,2,3,78,37,41,17,2,15,8,6,2,47,23,24,6,6,0
N00000760,86,27,59,8,0,8,17,4,13,41,13,28,20,10,10,43,6,37,4,0,4,14,2,12,17,2,15,8,2,6,43,21,22,4,0,4,3,2,1,24,11,13,12,8,4
N00000761,184,51,133,24,2,22,45,5,40,83,30,53,32,14,18,94,9,85,14,0,14,40,3,37,22,3,19,18,3,15,90,42,48,10,2,8,5,2,3,61,27,34,14,11,3
N00000762,69,20,49,9,3,6,12,1,11,41,14,27,7,2,5,32,3,29,3,0,3,11,1,10,14,2,12,4,0,4,37,17,20,6,3,3,1,0,1,27,12,15,3,2,1
N00000763,172,57,115,22,3,19,39,8,31,86,34,52,25,12,13,79,13,66,11,0,11,31,6,25,24,4,20,13,3,10,93,44,49,11,3,8,8,2,6,62,30,32,12,9,3
N00000764,134,41,93,24,3,21,32,5,27,69,26,43,9,7,2,65,7,58,9,2,7,25,2,23,30,3,27,1,0,1,69,34,35,15,1,14,7,3,4,39,23,16,8,7,1
N00000765,138,57,81,14,3,11,26,10,16,77,31,46,21,13,8,71,15,56,5,0,5,20,5,15,34,5,29,12,5,7,67,42,25,9,3,6,6,5,1,43,26,17,9,8,1
