GeographyCode,LC1105NI0001,LC1105NI0002,LC1105NI0003,LC1105NI0004,LC1105NI0005,LC1105NI0006,LC1105NI0007,LC1105NI0008,LC1105NI0009,LC1105NI0010,LC1105NI0011,LC1105NI0012,LC1105NI0013,LC1105NI0014,LC1105NI0015,LC1105NI0016,LC1105NI0017,LC1105NI0018,LC1105NI0019,LC1105NI0020,LC1105NI0021,LC1105NI0022,LC1105NI0023,LC1105NI0024,LC1105NI0025,LC1105NI0026,LC1105NI0027,LC1105NI0028,LC1105NI0029,LC1105NI0030,LC1105NI0031,LC1105NI0032,LC1105NI0033,LC1105NI0034,LC1105NI0035,LC1105NI0036
N00004085,396,178,218,234,142,92,162,36,126,143,67,76,86,55,31,57,12,45,139,66,73,90,51,39,49,15,34,114,45,69,58,36,22,56,9,47
N00004086,126,32,94,71,23,48,55,9,46,54,13,41,26,9,17,28,4,24,49,16,33,33,11,22,16,5,11,23,3,20,12,3,9,11,0,11
N00004087,231,152,79,138,109,29,93,43,50,137,91,46,83,64,19,54,27,27,72,47,25,43,34,9,29,13,16,22,14,8,12,11,1,10,3,7
N00004088,149,94,55,92,71,21,57,23,34,40,21,19,24,15,9,16,6,10,60,50,10,41,36,5,19,14,5,49,23,26,27,20,7,22,3,19
N00004089,121,69,52,73,59,14,48,10,38,29,16,13,17,14,3,12,2,10,50,36,14,36,30,6,14,6,8,42,17,25,20,15,5,22,2,20
N00004090,152,96,56,93,72,21,59,24,35,46,31,15,37,29,8,9,2,7,64,45,19,34,27,7,30,18,12,42,20,22,22,16,6,20,4,16
N00004091,144,88,56,96,72,24,48,16,32,28,12,16,16,8,8,12,4,8,60,46,14,47,39,8,13,7,6,56,30,26,33,25,8,23,5,18
N00004092,132,62,70,51,33,18,81,29,52,44,24,20,18,14,4,26,10,16,49,16,33,17,8,9,32,8,24,39,22,17,16,11,5,23,11,12
N00004093,211,73,138,113,51,62,98,22,76,79,22,57,45,13,32,34,9,25,70,28,42,40,19,21,30,9,21,62,23,39,28,19,9,34,4,30
N00004094,228,99,129,117,75,42,111,24,87,96,45,51,48,29,19,48,16,32,68,33,35,39,27,12,29,6,23,64,21,43,30,19,11,34,2,32
N00004095,123,31,92,58,22,36,65,9,56,45,7,38,15,4,11,30,3,27,50,15,35,28,11,17,22,4,18,28,9,19,15,7,8,13,2,11
N00004096,119,40,79,66,30,36,53,10,43,52,14,38,28,10,18,24,4,20,39,18,21,25,14,11,14,4,10,28,8,20,13,6,7,15,2,13
N00004097,202,69,133,73,50,23,129,19,110,112,32,80,28,19,9,84,13,71,47,18,29,23,16,7,24,2,22,43,19,24,22,15,7,21,4,17
N00004098,138,40,98,64,29,35,74,11,63,55,12,43,26,10,16,29,2,27,55,23,32,29,15,14,26,8,18,28,5,23,9,4,5,19,1,18
N00004099,269,118,151,146,85,61,123,33,90,142,65,77,83,47,36,59,18,41,75,31,44,39,19,20,36,12,24,52,22,30,24,19,5,28,3,25
N00004100,156,36,120,72,24,48,84,12,72,56,15,41,25,13,12,31,2,29,54,17,37,29,8,21,25,9,16,46,4,42,18,3,15,28,1,27
N00004101,124,41,83,58,30,28,66,11,55,25,7,18,15,6,9,10,1,9,43,12,31,22,7,15,21,5,16,56,22,34,21,17,4,35,5,30
N00004102,155,61,94,70,43,27,85,18,67,77,29,48,25,18,7,52,11,41,51,24,27,32,18,14,19,6,13,27,8,19,13,7,6,14,1,13
N00004103,113,29,84,60,21,39,53,8,45,32,7,25,18,4,14,14,3,11,34,13,21,17,10,7,17,3,14,47,9,38,25,7,18,22,2,20
N00004104,91,38,53,50,32,18,41,6,35,19,10,9,13,9,4,6,1,5,35,14,21,20,11,9,15,3,12,37,14,23,17,12,5,20,2,18
N00004105,153,18,135,95,14,81,58,4,54,32,3,29,22,2,20,10,1,9,79,11,68,55,9,46,24,2,22,42,4,38,18,3,15,24,1,23
N00004106,137,33,104,77,24,53,60,9,51,51,10,41,33,8,25,18,2,16,59,19,40,34,12,22,25,7,18,27,4,23,10,4,6,17,0,17
N00004107,111,44,67,59,38,21,52,6,46,30,11,19,16,8,8,14,3,11,35,15,20,21,13,8,14,2,12,46,18,28,22,17,5,24,1,23
