GeographyCode,KS401NI0001,KS401NI0002,KS401NI0003,KS401NI0004,KS401NI0005,KS401NI0006,KS401NI0007,KS401NI0008,KS401NI0009,KS401NI0010,KS401NI0011,KS401NI0012,KS401NI0013,KS401NI0014,KS401NI0015,KS401NI0016,KS401NI0017,KS401NI0018,KS401NI0019,KS401NI0020
N00000940,131,131,0,131,122,9,7,3,109,12,0,0,0,5.34,2.29,83.21,9.16,0,0,0
N00000941,146,146,0,146,131,15,98,20,6,21,0,1,0,67.12,13.70,4.11,14.38,0,0.68,0
N00000942,127,127,0,127,122,5,11,100,3,13,0,0,0,8.66,78.74,2.36,10.24,0,0,0
N00000943,108,108,0,108,105,3,29,62,15,2,0,0,0,26.85,57.41,13.89,1.85,0,0,0
N00000944,93,93,0,93,91,2,3,18,55,17,0,0,0,3.23,19.35,59.14,18.28,0,0,0
N00000945,108,108,0,108,105,3,71,22,4,11,0,0,0,65.74,20.37,3.70,10.19,0,0,0
N00000946,224,224,0,224,207,17,6,176,21,21,0,0,0,2.68,78.57,9.38,9.38,0,0,0
N00000947,123,123,0,123,117,6,4,46,51,20,1,1,0,3.25,37.40,41.46,16.26,0.81,0.81,0
N00000948,120,120,0,120,108,12,7,46,65,2,0,0,0,5.83,38.33,54.17,1.67,0,0,0
N00000949,143,143,0,143,134,9,6,42,66,28,0,1,0,4.20,29.37,46.15,19.58,0,0.70,0
N00000950,153,153,0,153,138,15,6,95,42,7,1,2,0,3.92,62.09,27.45,4.58,0.65,1.31,0
N00000951,113,113,0,113,106,7,22,76,15,0,0,0,0,19.47,67.26,13.27,0,0,0,0
N00000952,181,181,0,181,176,5,4,129,38,10,0,0,0,2.21,71.27,20.99,5.52,0,0,0
N00000953,128,128,0,128,117,11,6,115,6,1,0,0,0,4.69,89.84,4.69,0.78,0,0,0
N00000954,122,122,0,122,121,1,7,95,7,13,0,0,0,5.74,77.87,5.74,10.66,0,0,0
N00000955,175,175,0,175,158,17,42,83,2,46,0,2,0,24.00,47.43,1.14,26.29,0,1.14,0
N00000956,248,248,0,248,215,33,16,95,12,118,0,7,0,6.45,38.31,4.84,47.58,0,2.82,0
N00000957,199,199,0,199,192,7,124,15,41,11,7,1,0,62.31,7.54,20.60,5.53,3.52,0.50,0
N00000958,135,135,0,135,132,3,30,71,3,29,0,2,0,22.22,52.59,2.22,21.48,0,1.48,0
N00000959,250,250,0,250,204,46,81,96,9,64,0,0,0,32.40,38.40,3.60,25.60,0,0,0
N00000960,200,200,0,200,192,8,101,39,16,44,0,0,0,50.50,19.50,8.00,22.00,0,0,0
N00000961,129,129,0,129,124,5,25,102,2,0,0,0,0,19.38,79.07,1.55,0,0,0,0
N00000962,160,160,0,160,159,1,8,66,84,2,0,0,0,5.00,41.25,52.50,1.25,0,0,0
N00000963,119,119,0,119,115,4,6,110,3,0,0,0,0,5.04,92.44,2.52,0,0,0,0
N00000964,132,132,0,132,129,3,2,130,0,0,0,0,0,1.52,98.48,0,0,0,0,0
N00000965,122,122,0,122,120,2,12,89,19,2,0,0,0,9.84,72.95,15.57,1.64,0,0,0
N00000966,151,151,0,151,148,3,26,95,15,11,3,1,0,17.22,62.91,9.93,7.28,1.99,0.66,0
N00000967,141,141,0,141,137,4,26,84,22,8,1,0,0,18.44,59.57,15.60,5.67,0.71,0,0
N00000968,104,104,0,104,103,1,53,29,20,2,0,0,0,50.96,27.88,19.23,1.92,0,0,0
N00000969,124,124,0,124,92,32,5,29,44,45,1,0,0,4.03,23.39,35.48,36.29,0.81,0,0
N00000970,249,249,0,249,243,6,13,104,85,47,0,0,0,5.22,41.77,34.14,18.88,0,0,0
N00000971,120,120,0,120,120,0,5,38,68,5,0,4,0,4.17,31.67,56.67,4.17,0,3.33,0
N00000972,135,135,0,135,129,6,9,21,93,12,0,0,0,6.67,15.56,68.89,8.89,0,0,0
N00000973,148,148,0,148,145,3,4,64,45,35,0,0,0,2.70,43.24,30.41,23.65,0,0,0
N00000974,120,120,0,120,120,0,7,43,65,3,2,0,0,5.83,35.83,54.17,2.50,1.67,0,0
N00000975,136,136,0,136,125,11,5,19,102,9,1,0,0,3.68,13.97,75.00,6.62,0.74,0,0
N00000976,86,86,0,86,74,12,3,2,76,5,0,0,0,3.49,2.33,88.37,5.81,0,0,0
N00000977,147,147,0,147,145,2,8,4,134,1,0,0,0,5.44,2.72,91.16,0.68,0,0,0
N00000978,152,152,0,152,134,18,6,2,144,0,0,0,0,3.95,1.32,94.74,0,0,0,0
N00000979,132,132,0,132,126,6,3,6,119,4,0,0,0,2.27,4.55,90.15,3.03,0,0,0
N00000980,145,145,0,145,128,17,8,6,129,1,1,0,0,5.52,4.14,88.97,0.69,0.69,0,0
N00000981,122,122,0,122,108,14,5,3,113,0,1,0,0,4.10,2.46,92.62,0,0.82,0,0
N00000982,141,141,0,141,126,15,4,3,131,1,2,0,0,2.84,2.13,92.91,0.71,1.42,0,0
N00000983,177,177,0,177,162,15,3,13,157,4,0,0,0,1.69,7.34,88.70,2.26,0,0,0
N00000984,189,189,0,189,160,29,5,9,171,3,1,0,0,2.65,4.76,90.48,1.59,0.53,0,0
N00000985,127,127,0,127,126,1,13,20,43,49,2,0,0,10.24,15.75,33.86,38.58,1.57,0,0
N00000986,122,122,0,122,112,10,1,5,83,33,0,0,0,0.82,4.10,68.03,27.05,0,0,0
N00000987,176,176,0,176,152,24,5,15,141,14,1,0,0,2.84,8.52,80.11,7.95,0.57,0,0
N00000988,77,77,0,77,74,3,2,2,71,1,1,0,0,2.60,2.60,92.21,1.30,1.30,0,0
N00000989,137,137,0,137,124,13,3,32,94,8,0,0,0,2.19,23.36,68.61,5.84,0,0,0
N00000990,154,154,0,154,141,13,6,8,134,4,2,0,0,3.90,5.19,87.01,2.60,1.30,0,0
N00000991,148,148,0,148,141,7,1,10,79,55,2,1,0,0.68,6.76,53.38,37.16,1.35,0.68,0
N00000992,294,294,0,294,265,29,9,11,261,5,7,1,0,3.06,3.74,88.78,1.70,2.38,0.34,0
N00000993,118,118,0,118,111,7,8,3,105,1,1,0,0,6.78,2.54,88.98,0.85,0.85,0,0
N00000994,504,503,1,505,470,35,18,73,289,116,5,4,0,3.56,14.46,57.23,22.97,0.99,0.79,0
N00000995,101,101,0,101,97,4,1,30,69,0,0,0,1,0.99,29.70,68.32,0,0,0,0.99
N00000996,124,124,0,124,123,1,23,84,8,2,7,0,0,18.55,67.74,6.45,1.61,5.65,0,0
N00000997,115,115,0,115,103,12,30,28,24,18,15,0,0,26.09,24.35,20.87,15.65,13.04,0,0
N00000998,128,128,0,128,127,1,9,105,6,7,1,0,0,7.03,82.03,4.69,5.47,0.78,0,0
N00000999,131,131,0,131,122,9,4,34,86,6,0,1,0,3.05,25.95,65.65,4.58,0,0.76,0
N00001000,133,133,0,133,129,4,5,120,6,0,0,2,0,3.76,90.23,4.51,0,0,1.50,0
N00001001,154,154,0,154,139,15,5,27,103,14,4,1,0,3.25,17.53,66.88,9.09,2.60,0.65,0
N00001002,457,457,0,457,431,26,14,137,256,48,1,1,0,3.06,29.98,56.02,10.50,0.22,0.22,0
N00001003,126,126,0,126,113,13,1,5,112,6,1,1,0,0.79,3.97,88.89,4.76,0.79,0.79,0
N00001004,147,147,0,147,143,4,4,4,139,0,0,0,0,2.72,2.72,94.56,0,0,0,0
N00001005,185,185,0,185,172,13,5,5,100,74,0,1,0,2.70,2.70,54.05,40.00,0,0.54,0
N00001006,172,172,0,172,148,24,5,11,49,27,79,1,0,2.91,6.40,28.49,15.70,45.93,0.58,0
N00001007,282,280,2,285,242,43,13,21,75,73,99,4,0,4.56,7.37,26.32,25.61,34.74,1.40,0
N00001008,100,100,0,100,85,15,3,5,44,17,31,0,0,3.00,5.00,44.00,17.00,31.00,0,0
N00001009,108,108,0,108,83,25,1,2,12,20,73,0,0,0.93,1.85,11.11,18.52,67.59,0,0
N00001010,193,193,0,193,124,69,3,8,131,33,18,0,0,1.55,4.15,67.88,17.10,9.33,0,0
N00001011,154,154,0,154,126,28,1,15,124,10,4,0,0,0.65,9.74,80.52,6.49,2.60,0,0
N00001012,143,143,0,143,128,15,1,24,70,38,10,0,0,0.70,16.78,48.95,26.57,6.99,0,0
N00001013,128,128,0,128,98,30,7,5,111,3,1,1,0,5.47,3.91,86.72,2.34,0.78,0.78,0
N00001014,116,116,0,116,107,9,2,5,66,11,32,0,0,1.72,4.31,56.90,9.48,27.59,0,0
N00001015,163,163,0,163,144,19,4,4,103,23,22,7,0,2.45,2.45,63.19,14.11,13.50,4.29,0
N00001016,166,165,1,172,100,72,4,7,89,15,55,2,0,2.33,4.07,51.74,8.72,31.98,1.16,0
N00001017,179,179,0,179,118,61,1,6,97,41,34,0,0,0.56,3.35,54.19,22.91,18.99,0,0
N00001018,151,151,0,151,115,36,11,14,58,37,31,0,0,7.28,9.27,38.41,24.50,20.53,0,0
N00001019,146,146,0,146,76,70,1,1,123,3,18,0,0,0.68,0.68,84.25,2.05,12.33,0,0
N00001020,169,169,0,169,94,75,2,2,41,54,69,1,0,1.18,1.18,24.26,31.95,40.83,0.59,0
N00001021,154,153,1,156,83,73,1,1,28,38,88,0,0,0.64,0.64,17.95,24.36,56.41,0,0
N00001022,394,391,3,401,272,129,3,5,46,190,152,5,0,0.75,1.25,11.47,47.38,37.91,1.25,0
N00001023,151,150,1,152,94,58,0,2,18,32,97,3,0,0,1.32,11.84,21.05,63.82,1.97,0
N00001024,220,220,0,220,149,71,3,1,20,112,84,0,0,1.36,0.45,9.09,50.91,38.18,0,0
N00001025,145,145,0,145,101,44,14,4,18,17,92,0,0,9.66,2.76,12.41,11.72,63.45,0,0
N00001026,147,146,1,148,103,45,0,1,42,27,78,0,0,0,0.68,28.38,18.24,52.70,0,0
N00001027,167,167,0,167,158,9,7,6,104,41,2,7,0,4.19,3.59,62.28,24.55,1.20,4.19,0
N00001028,121,121,0,121,118,3,5,6,74,35,1,0,0,4.13,4.96,61.16,28.93,0.83,0,0
N00001029,243,243,0,243,241,2,16,49,155,19,3,1,0,6.58,20.16,63.79,7.82,1.23,0.41,0
N00001030,226,226,0,226,177,49,4,12,126,23,57,4,0,1.77,5.31,55.75,10.18,25.22,1.77,0
N00001031,150,150,0,150,145,5,2,9,131,5,3,0,0,1.33,6.00,87.33,3.33,2.00,0,0
N00001032,112,112,0,112,106,6,4,48,38,17,4,1,0,3.57,42.86,33.93,15.18,3.57,0.89,0
N00001033,128,128,0,128,110,18,0,2,2,124,0,0,0,0,1.56,1.56,96.88,0,0,0
N00001034,145,145,0,145,143,2,14,125,4,2,0,0,0,9.66,86.21,2.76,1.38,0,0,0
N00001035,115,115,0,115,112,3,12,25,73,4,1,0,0,10.43,21.74,63.48,3.48,0.87,0,0
N00001036,224,224,0,224,193,31,24,67,33,99,1,0,0,10.71,29.91,14.73,44.20,0.45,0,0
N00001037,147,147,0,147,136,11,57,62,4,17,7,0,0,38.78,42.18,2.72,11.56,4.76,0,0
N00001038,278,278,0,278,271,7,57,176,45,0,0,0,0,20.50,63.31,16.19,0,0,0,0
N00001039,145,145,0,145,141,4,67,28,4,43,2,0,1,46.21,19.31,2.76,29.66,1.38,0,0.69
N00001040,121,121,0,121,117,4,3,22,84,8,4,0,0,2.48,18.18,69.42,6.61,3.31,0,0
N00001041,115,115,0,115,108,7,5,5,60,45,0,0,0,4.35,4.35,52.17,39.13,0,0,0
N00001042,304,304,0,304,295,9,73,128,43,57,3,0,0,24.01,42.11,14.14,18.75,0.99,0,0
N00001043,121,121,0,121,116,5,3,3,76,39,0,0,0,2.48,2.48,62.81,32.23,0,0,0
N00001044,164,164,0,164,152,12,1,30,78,54,1,0,0,0.61,18.29,47.56,32.93,0.61,0,0
N00001045,118,118,0,118,116,2,20,63,28,7,0,0,0,16.95,53.39,23.73,5.93,0,0,0
N00001046,115,115,0,115,113,2,72,39,4,0,0,0,0,62.61,33.91,3.48,0,0,0,0
N00001047,131,131,0,131,127,4,75,54,2,0,0,0,0,57.25,41.22,1.53,0,0,0,0
N00001048,132,132,0,132,128,4,53,62,8,8,0,1,0,40.15,46.97,6.06,6.06,0,0.76,0
N00001049,131,131,0,131,125,6,54,74,2,1,0,0,0,41.22,56.49,1.53,0.76,0,0,0
N00001050,126,126,0,126,125,1,58,64,4,0,0,0,0,46.03,50.79,3.17,0,0,0,0
N00001051,119,119,0,119,117,2,83,30,1,1,4,0,0,69.75,25.21,0.84,0.84,3.36,0,0
N00001052,108,108,0,108,100,8,7,24,38,36,3,0,0,6.48,22.22,35.19,33.33,2.78,0,0
N00001053,127,127,0,127,125,2,121,3,0,3,0,0,0,95.28,2.36,0,2.36,0,0,0
N00001054,124,124,0,124,120,4,96,19,0,7,2,0,0,77.42,15.32,0,5.65,1.61,0,0
N00001055,121,121,0,121,120,1,49,63,7,1,1,0,0,40.50,52.07,5.79,0.83,0.83,0,0
N00001056,127,127,0,127,127,0,38,66,11,11,1,0,0,29.92,51.97,8.66,8.66,0.79,0,0
N00001057,131,131,0,131,129,2,18,108,2,2,1,0,0,13.74,82.44,1.53,1.53,0.76,0,0
N00001058,135,135,0,135,134,1,116,15,1,2,1,0,0,85.93,11.11,0.74,1.48,0.74,0,0
N00001059,125,125,0,125,121,4,77,45,3,0,0,0,0,61.60,36.00,2.40,0,0,0,0
N00001060,108,108,0,108,106,2,17,88,2,1,0,0,0,15.74,81.48,1.85,0.93,0,0,0
N00001061,105,105,0,105,102,3,68,17,0,20,0,0,0,64.76,16.19,0,19.05,0,0,0
N00001062,114,114,0,114,113,1,12,87,15,0,0,0,0,10.53,76.32,13.16,0,0,0,0
N00001063,128,128,0,128,123,5,76,45,2,2,3,0,0,59.38,35.16,1.56,1.56,2.34,0,0
N00001064,295,295,0,295,272,23,103,109,4,78,1,0,0,34.92,36.95,1.36,26.44,0.34,0,0
N00001065,129,129,0,129,126,3,84,45,0,0,0,0,0,65.12,34.88,0,0,0,0,0
N00001066,128,128,0,128,121,7,25,71,23,9,0,0,0,19.53,55.47,17.97,7.03,0,0,0
N00001067,137,137,0,137,133,4,41,71,8,16,1,0,0,29.93,51.82,5.84,11.68,0.73,0,0
N00001068,169,168,1,170,154,16,20,32,34,84,0,0,0,11.76,18.82,20.00,49.41,0,0,0
N00001069,142,142,0,142,133,9,76,51,5,9,1,0,0,53.52,35.92,3.52,6.34,0.70,0,0
N00001070,218,218,0,218,212,6,67,69,63,17,2,0,0,30.73,31.65,28.90,7.80,0.92,0,0
N00001071,145,145,0,145,137,8,26,70,22,26,1,0,0,17.93,48.28,15.17,17.93,0.69,0,0
N00001072,147,147,0,147,143,4,5,107,6,29,0,0,0,3.40,72.79,4.08,19.73,0,0,0
N00001073,132,132,0,132,127,5,3,11,77,40,1,0,0,2.27,8.33,58.33,30.30,0.76,0,0
N00001074,113,113,0,113,109,4,102,5,6,0,0,0,0,90.27,4.42,5.31,0,0,0,0
N00001075,136,136,0,136,131,5,10,46,77,2,0,1,0,7.35,33.82,56.62,1.47,0,0.74,0
N00001076,146,146,0,146,139,7,47,11,55,33,0,0,0,32.19,7.53,37.67,22.60,0,0,0
N00001077,137,137,0,137,131,6,5,14,49,68,1,0,0,3.65,10.22,35.77,49.64,0.73,0,0
N00001078,148,148,0,148,138,10,8,85,31,22,1,1,0,5.41,57.43,20.95,14.86,0.68,0.68,0
N00001079,420,419,1,423,369,54,7,27,164,119,106,0,0,1.65,6.38,38.77,28.13,25.06,0,0
N00001080,167,167,0,167,149,18,9,70,42,19,23,4,0,5.39,41.92,25.15,11.38,13.77,2.40,0
N00001081,172,172,0,172,168,4,21,111,36,3,1,0,0,12.21,64.53,20.93,1.74,0.58,0,0
N00001082,203,202,1,205,180,25,1,4,115,30,55,0,0,0.49,1.95,56.10,14.63,26.83,0,0
N00001083,168,168,0,168,162,6,41,31,58,35,3,0,0,24.40,18.45,34.52,20.83,1.79,0,0
N00001084,187,186,1,188,177,11,40,27,19,78,24,0,0,21.28,14.36,10.11,41.49,12.77,0,0
N00001085,467,467,0,467,438,29,27,104,230,70,36,0,0,5.78,22.27,49.25,14.99,7.71,0,0
N00001086,132,132,0,132,131,1,21,86,18,7,0,0,0,15.91,65.15,13.64,5.30,0,0,0
N00001087,116,116,0,116,107,9,2,70,40,3,1,0,0,1.72,60.34,34.48,2.59,0.86,0,0
N00001088,110,109,1,111,107,4,16,79,6,9,1,0,0,14.41,71.17,5.41,8.11,0.90,0,0
N00001089,139,139,0,139,136,3,10,48,78,3,0,0,0,7.19,34.53,56.12,2.16,0,0,0
N00001090,109,109,0,109,106,3,6,20,82,1,0,0,0,5.50,18.35,75.23,0.92,0,0,0
N00001091,134,134,0,134,130,4,90,35,6,3,0,0,0,67.16,26.12,4.48,2.24,0,0,0
N00001092,154,154,0,154,146,8,14,99,27,12,1,1,0,9.09,64.29,17.53,7.79,0.65,0.65,0
N00001093,270,270,0,270,232,38,18,87,151,13,1,0,0,6.67,32.22,55.93,4.81,0.37,0,0
N00001094,126,126,0,126,117,9,3,15,101,7,0,0,0,2.38,11.90,80.16,5.56,0,0,0
N00001095,152,152,0,152,145,7,5,15,119,6,7,0,0,3.29,9.87,78.29,3.95,4.61,0,0
N00001096,131,131,0,131,128,3,63,62,3,1,2,0,0,48.09,47.33,2.29,0.76,1.53,0,0
N00001097,125,125,0,125,121,4,12,109,3,0,1,0,0,9.60,87.20,2.40,0,0.80,0,0
N00001098,136,136,0,136,135,1,31,54,23,28,0,0,0,22.79,39.71,16.91,20.59,0,0,0
N00001099,129,129,0,129,125,4,11,113,4,1,0,0,0,8.53,87.60,3.10,0.78,0,0,0
N00001100,116,116,0,116,114,2,17,97,1,1,0,0,0,14.66,83.62,0.86,0.86,0,0,0
N00001101,123,123,0,123,120,3,4,99,19,1,0,0,0,3.25,80.49,15.45,0.81,0,0,0
N00001102,272,272,0,272,265,7,12,204,44,11,1,0,0,4.41,75.00,16.18,4.04,0.37,0,0
N00001103,107,107,0,107,100,7,4,42,59,1,1,0,0,3.74,39.25,55.14,0.93,0.93,0,0
N00001104,132,132,0,132,130,2,6,108,14,4,0,0,0,4.55,81.82,10.61,3.03,0,0,0
N00001105,130,130,0,130,129,1,13,95,18,4,0,0,0,10.00,73.08,13.85,3.08,0,0,0
N00001106,135,135,0,135,129,6,2,17,115,0,1,0,0,1.48,12.59,85.19,0,0.74,0,0
N00001107,146,146,0,146,142,4,4,5,130,7,0,0,0,2.74,3.42,89.04,4.79,0,0,0
N00001108,112,112,0,112,104,8,0,4,107,1,0,0,0,0,3.57,95.54,0.89,0,0,0
N00001109,146,146,0,146,145,1,8,61,75,2,0,0,0,5.48,41.78,51.37,1.37,0,0,0
N00001110,167,167,0,167,146,21,4,14,139,6,1,3,0,2.40,8.38,83.23,3.59,0.60,1.80,0
N00001111,278,278,0,278,277,1,9,45,174,50,0,0,0,3.24,16.19,62.59,17.99,0,0,0
N00001112,141,141,0,141,130,11,4,12,120,5,0,0,0,2.84,8.51,85.11,3.55,0,0,0
N00001113,634,634,0,634,600,34,24,109,273,225,1,1,1,3.79,17.19,43.06,35.49,0.16,0.16,0.16
N00001114,148,148,0,148,134,14,9,2,134,1,2,0,0,6.08,1.35,90.54,0.68,1.35,0,0
N00001115,122,122,0,122,108,14,4,4,109,1,3,1,0,3.28,3.28,89.34,0.82,2.46,0.82,0
N00001116,254,254,0,254,228,26,4,22,180,39,7,2,0,1.57,8.66,70.87,15.35,2.76,0.79,0
N00001117,372,371,1,374,367,7,21,84,206,61,2,0,0,5.61,22.46,55.08,16.31,0.53,0,0
N00001118,142,142,0,142,121,21,5,11,123,3,0,0,0,3.52,7.75,86.62,2.11,0,0,0
N00001119,101,101,0,101,98,3,3,10,73,15,0,0,0,2.97,9.90,72.28,14.85,0,0,0
N00001120,125,125,0,125,122,3,8,12,85,18,1,1,0,6.40,9.60,68.00,14.40,0.80,0.80,0
N00001121,126,126,0,126,124,2,13,15,84,14,0,0,0,10.32,11.90,66.67,11.11,0,0,0
N00001122,148,148,0,148,124,24,6,9,92,38,3,0,0,4.05,6.08,62.16,25.68,2.03,0,0
N00001123,109,109,0,109,105,4,3,21,68,17,0,0,0,2.75,19.27,62.39,15.60,0,0,0
N00001124,250,250,0,250,245,5,17,110,97,24,2,0,0,6.80,44.00,38.80,9.60,0.80,0,0
N00001125,174,174,0,174,169,5,16,74,67,17,0,0,0,9.20,42.53,38.51,9.77,0,0,0
N00001126,116,116,0,116,115,1,11,13,87,4,1,0,0,9.48,11.21,75.00,3.45,0.86,0,0
N00001127,322,322,0,322,315,7,29,67,167,52,3,4,0,9.01,20.81,51.86,16.15,0.93,1.24,0
N00001128,138,138,0,138,129,9,4,16,95,22,1,0,0,2.90,11.59,68.84,15.94,0.72,0,0
N00001129,241,241,0,241,205,36,16,60,90,71,3,1,0,6.64,24.90,37.34,29.46,1.24,0.41,0
N00001130,107,107,0,107,88,19,3,12,50,42,0,0,0,2.80,11.21,46.73,39.25,0,0,0
N00001131,908,907,1,909,510,399,10,32,65,783,12,7,0,1.10,3.52,7.15,86.14,1.32,0.77,0
N00001132,127,127,0,127,125,2,8,17,93,9,0,0,0,6.30,13.39,73.23,7.09,0,0,0
N00001133,342,342,0,342,316,26,15,73,198,38,15,3,0,4.39,21.35,57.89,11.11,4.39,0.88,0
N00001134,116,115,1,117,109,8,1,66,45,2,3,0,0,0.85,56.41,38.46,1.71,2.56,0,0
N00001135,98,98,0,98,94,4,7,16,61,10,0,4,0,7.14,16.33,62.24,10.20,0,4.08,0
N00001136,174,174,0,174,151,23,5,4,130,32,2,1,0,2.87,2.30,74.71,18.39,1.15,0.57,0
N00001137,136,136,0,136,135,1,9,20,105,2,0,0,0,6.62,14.71,77.21,1.47,0,0,0
N00001138,120,120,0,120,114,6,11,21,73,15,0,0,0,9.17,17.50,60.83,12.50,0,0,0
N00001139,215,215,0,215,210,5,30,86,83,15,1,0,0,13.95,40.00,38.60,6.98,0.47,0,0
N00001140,143,143,0,143,137,6,3,16,40,81,3,0,0,2.10,11.19,27.97,56.64,2.10,0,0
N00001141,97,97,0,97,92,5,4,16,75,2,0,0,0,4.12,16.49,77.32,2.06,0,0,0
N00001142,121,121,0,121,109,12,9,10,73,27,2,0,0,7.44,8.26,60.33,22.31,1.65,0,0
N00001143,60,60,0,60,60,0,3,11,46,0,0,0,0,5.00,18.33,76.67,0,0,0,0
N00001144,113,113,0,113,109,4,5,18,76,13,1,0,0,4.42,15.93,67.26,11.50,0.88,0,0
N00001145,139,139,0,139,137,2,12,7,102,14,4,0,0,8.63,5.04,73.38,10.07,2.88,0,0
N00001146,133,133,0,133,133,0,6,17,105,3,2,0,0,4.51,12.78,78.95,2.26,1.50,0,0
N00001147,136,136,0,136,127,9,5,17,101,10,3,0,0,3.68,12.50,74.26,7.35,2.21,0,0
N00001148,113,113,0,113,112,1,3,15,67,26,2,0,0,2.65,13.27,59.29,23.01,1.77,0,0
N00001149,130,130,0,130,130,0,14,20,95,1,0,0,0,10.77,15.38,73.08,0.77,0,0,0
N00001150,126,126,0,126,123,3,7,15,94,7,3,0,0,5.56,11.90,74.60,5.56,2.38,0,0
N00001151,156,156,0,156,154,2,13,19,118,6,0,0,0,8.33,12.18,75.64,3.85,0,0,0
N00001152,148,148,0,148,148,0,14,18,113,3,0,0,0,9.46,12.16,76.35,2.03,0,0,0
N00001153,138,138,0,138,136,2,6,21,98,13,0,0,0,4.35,15.22,71.01,9.42,0,0,0
N00001154,114,114,0,114,114,0,5,21,64,20,4,0,0,4.39,18.42,56.14,17.54,3.51,0,0
N00001155,454,454,0,454,324,130,4,12,139,286,4,9,0,0.88,2.64,30.62,63.00,0.88,1.98,0
N00001156,630,630,0,630,624,6,41,84,311,189,2,3,0,6.51,13.33,49.37,30.00,0.32,0.48,0
N00001157,118,118,0,118,113,5,7,92,5,13,1,0,0,5.93,77.97,4.24,11.02,0.85,0,0
N00001158,118,118,0,118,112,6,15,86,14,2,0,1,0,12.71,72.88,11.86,1.69,0,0.85,0
N00001159,140,140,0,140,136,4,21,95,18,6,0,0,0,15.00,67.86,12.86,4.29,0,0,0
N00001160,177,177,0,177,171,6,8,12,115,42,0,0,0,4.52,6.78,64.97,23.73,0,0,0
N00001161,125,125,0,125,117,8,6,3,107,1,8,0,0,4.80,2.40,85.60,0.80,6.40,0,0
N00001162,90,90,0,90,84,6,10,50,25,3,0,2,0,11.11,55.56,27.78,3.33,0,2.22,0
N00001163,194,194,0,194,185,9,14,38,31,111,0,0,0,7.22,19.59,15.98,57.22,0,0,0
N00001164,126,126,0,126,120,6,20,74,27,4,0,1,0,15.87,58.73,21.43,3.17,0,0.79,0
N00001165,132,132,0,132,129,3,3,125,4,0,0,0,0,2.27,94.70,3.03,0,0,0,0
N00001166,259,259,0,259,255,4,7,151,83,18,0,0,0,2.70,58.30,32.05,6.95,0,0,0
N00001167,129,129,0,129,125,4,13,102,13,1,0,0,0,10.08,79.07,10.08,0.78,0,0,0
N00001168,126,126,0,126,126,0,4,43,79,0,0,0,0,3.17,34.13,62.70,0,0,0,0
N00001169,120,120,0,120,119,1,15,81,24,0,0,0,0,12.50,67.50,20.00,0,0,0,0
N00001170,131,131,0,131,128,3,6,88,35,2,0,0,0,4.58,67.18,26.72,1.53,0,0,0
N00001171,182,182,0,182,179,3,5,66,65,45,1,0,0,2.75,36.26,35.71,24.73,0.55,0,0
N00001172,115,115,0,115,109,6,13,80,7,14,0,1,0,11.30,69.57,6.09,12.17,0,0.87,0
N00001173,112,112,0,112,109,3,3,16,93,0,0,0,0,2.68,14.29,83.04,0,0,0,0
N00001174,120,120,0,120,117,3,101,15,4,0,0,0,0,84.17,12.50,3.33,0,0,0,0
N00001175,115,115,0,115,113,2,85,23,5,1,1,0,0,73.91,20.00,4.35,0.87,0.87,0,0
N00001176,113,113,0,113,111,2,3,87,22,1,0,0,0,2.65,76.99,19.47,0.88,0,0,0
N00001177,117,117,0,117,116,1,3,52,61,1,0,0,0,2.56,44.44,52.14,0.85,0,0,0
N00001178,150,150,0,150,146,4,45,99,3,3,0,0,0,30.00,66.00,2.00,2.00,0,0,0
N00001179,112,112,0,112,112,0,13,93,3,3,0,0,0,11.61,83.04,2.68,2.68,0,0,0
N00001180,111,111,0,111,97,14,5,25,3,77,1,0,0,4.50,22.52,2.70,69.37,0.90,0,0
N00001181,113,113,0,113,112,1,13,76,16,8,0,0,0,11.50,67.26,14.16,7.08,0,0,0
N00001182,112,112,0,112,112,0,101,5,4,2,0,0,0,90.18,4.46,3.57,1.79,0,0,0
N00001183,214,214,0,214,202,12,45,109,14,39,2,5,0,21.03,50.93,6.54,18.22,0.93,2.34,0
N00001184,116,116,0,116,112,4,7,67,41,1,0,0,0,6.03,57.76,35.34,0.86,0,0,0
N00001185,136,136,0,136,130,6,3,64,51,18,0,0,0,2.21,47.06,37.50,13.24,0,0,0
N00001186,111,111,0,111,110,1,16,88,5,1,1,0,0,14.41,79.28,4.50,0.90,0.90,0,0
N00001187,126,126,0,126,122,4,66,51,2,7,0,0,0,52.38,40.48,1.59,5.56,0,0,0
N00001188,371,371,0,371,356,15,68,113,58,113,19,0,0,18.33,30.46,15.63,30.46,5.12,0,0
N00001189,117,117,0,117,116,1,34,79,1,1,2,0,0,29.06,67.52,0.85,0.85,1.71,0,0
N00001190,150,150,0,150,140,10,4,31,113,2,0,0,0,2.67,20.67,75.33,1.33,0,0,0
N00001191,128,128,0,128,120,8,4,3,118,2,1,0,0,3.13,2.34,92.19,1.56,0.78,0,0
N00001192,130,130,0,130,118,12,4,4,120,2,0,0,0,3.08,3.08,92.31,1.54,0,0,0
N00001193,132,132,0,132,117,15,7,6,113,4,1,1,0,5.30,4.55,85.61,3.03,0.76,0.76,0
N00001194,123,123,0,123,116,7,1,10,111,0,1,0,0,0.81,8.13,90.24,0,0.81,0,0
