GeographyCode,KS107NI0001,KS107NI0002,KS107NI0003,KS107NI0004,KS107NI0005,KS107NI0006,KS107NI0007,KS107NI0008,KS107NI0009,KS107NI0010,KS107NI0011,KS107NI0012,KS107NI0013,KS107NI0014,KS107NI0015,KS107NI0016,KS107NI0017,KS107NI0018,KS107NI0019,KS107NI0020,KS107NI0021
N00003473,9,3,5,1,1,0,1,0,8,3,4,1,33.33,55.56,11.11,0,100.00,0,37.50,50.00,12.50
N00003474,7,1,3,3,2,0,1,1,5,1,2,2,14.29,42.86,42.86,0,50.00,50.00,20.00,40.00,40.00
N00003475,15,2,7,6,4,0,3,1,11,2,4,5,13.33,46.67,40.00,0,75.00,25.00,18.18,36.36,45.45
N00003476,19,4,11,4,1,0,1,0,18,4,10,4,21.05,57.89,21.05,0,100.00,0,22.22,55.56,22.22
N00003477,13,6,4,3,1,0,1,0,12,6,3,3,46.15,30.77,23.08,0,100.00,0,50.00,25.00,25.00
N00003478,10,4,3,3,0,0,0,0,10,4,3,3,40.00,30.00,30.00,0,0,0,40.00,30.00,30.00
N00003479,11,4,5,2,1,0,1,0,10,4,4,2,36.36,45.45,18.18,0,100.00,0,40.00,40.00,20.00
N00003480,10,1,7,2,1,0,1,0,9,1,6,2,10.00,70.00,20.00,0,100.00,0,11.11,66.67,22.22
N00003481,5,2,2,1,0,0,0,0,5,2,2,1,40.00,40.00,20.00,0,0,0,40.00,40.00,20.00
N00003482,4,0,1,3,2,0,1,1,2,0,0,2,0,25.00,75.00,0,50.00,50.00,0,0,100.00
N00003483,22,7,4,11,1,0,1,0,21,7,3,11,31.82,18.18,50.00,0,100.00,0,33.33,14.29,52.38
N00003484,24,5,4,15,1,0,1,0,23,5,3,15,20.83,16.67,62.50,0,100.00,0,21.74,13.04,65.22
N00003485,11,6,2,3,0,0,0,0,11,6,2,3,54.55,18.18,27.27,0,0,0,54.55,18.18,27.27
N00003486,32,10,4,18,3,1,2,0,29,9,2,18,31.25,12.50,56.25,33.33,66.67,0,31.03,6.90,62.07
N00003487,32,9,9,14,6,2,2,2,26,7,7,12,28.13,28.13,43.75,33.33,33.33,33.33,26.92,26.92,46.15
N00003488,36,10,6,20,4,0,1,3,32,10,5,17,27.78,16.67,55.56,0,25.00,75.00,31.25,15.63,53.13
N00003489,86,23,8,55,12,4,2,6,74,19,6,49,26.74,9.30,63.95,33.33,16.67,50.00,25.68,8.11,66.22
N00003490,24,8,0,16,2,0,0,2,22,8,0,14,33.33,0,66.67,0,0,100.00,36.36,0,63.64
N00003491,84,26,8,50,7,2,2,3,77,24,6,47,30.95,9.52,59.52,28.57,28.57,42.86,31.17,7.79,61.04
N00003492,31,9,4,18,1,0,0,1,30,9,4,17,29.03,12.90,58.06,0,0,100.00,30.00,13.33,56.67
N00003493,80,26,7,47,5,1,0,4,75,25,7,43,32.50,8.75,58.75,20.00,0,80.00,33.33,9.33,57.33
N00003494,46,24,10,12,3,0,0,3,43,24,10,9,52.17,21.74,26.09,0,0,100.00,55.81,23.26,20.93
N00003495,8,5,2,1,0,0,0,0,8,5,2,1,62.50,25.00,12.50,0,0,0,62.50,25.00,12.50
N00003496,79,24,14,41,4,0,3,1,75,24,11,40,30.38,17.72,51.90,0,75.00,25.00,32.00,14.67,53.33
N00003497,16,7,1,8,1,0,0,1,15,7,1,7,43.75,6.25,50.00,0,0,100.00,46.67,6.67,46.67
N00003498,10,4,3,3,1,0,1,0,9,4,2,3,40.00,30.00,30.00,0,100.00,0,44.44,22.22,33.33
N00003499,9,4,2,3,0,0,0,0,9,4,2,3,44.44,22.22,33.33,0,0,0,44.44,22.22,33.33
N00003500,5,0,3,2,1,0,0,1,4,0,3,1,0,60.00,40.00,0,0,100.00,0,75.00,25.00
N00003501,12,6,2,4,1,0,1,0,11,6,1,4,50.00,16.67,33.33,0,100.00,0,54.55,9.09,36.36
N00003502,9,3,1,5,3,2,0,1,6,1,1,4,33.33,11.11,55.56,66.67,0,33.33,16.67,16.67,66.67
N00003503,11,4,2,5,1,0,1,0,10,4,1,5,36.36,18.18,45.45,0,100.00,0,40.00,10.00,50.00
N00003504,4,3,1,0,0,0,0,0,4,3,1,0,75.00,25.00,0,0,0,0,75.00,25.00,0
N00003505,8,4,3,1,0,0,0,0,8,4,3,1,50.00,37.50,12.50,0,0,0,50.00,37.50,12.50
N00003506,28,10,4,14,2,0,2,0,26,10,2,14,35.71,14.29,50.00,0,100.00,0,38.46,7.69,53.85
N00003507,13,4,4,5,2,0,0,2,11,4,4,3,30.77,30.77,38.46,0,0,100.00,36.36,36.36,27.27
N00003508,20,6,6,8,1,0,1,0,19,6,5,8,30.00,30.00,40.00,0,100.00,0,31.58,26.32,42.11
N00003509,4,1,1,2,0,0,0,0,4,1,1,2,25.00,25.00,50.00,0,0,0,25.00,25.00,50.00
N00003510,9,5,2,2,1,1,0,0,8,4,2,2,55.56,22.22,22.22,100.00,0,0,50.00,25.00,25.00
N00003511,9,3,2,4,1,0,0,1,8,3,2,3,33.33,22.22,44.44,0,0,100.00,37.50,25.00,37.50
N00003512,6,2,2,2,0,0,0,0,6,2,2,2,33.33,33.33,33.33,0,0,0,33.33,33.33,33.33
N00003513,32,8,8,16,3,1,1,1,29,7,7,15,25.00,25.00,50.00,33.33,33.33,33.33,24.14,24.14,51.72
N00003514,62,15,11,36,8,0,2,6,54,15,9,30,24.19,17.74,58.06,0,25.00,75.00,27.78,16.67,55.56
N00003515,17,3,5,9,4,0,2,2,13,3,3,7,17.65,29.41,52.94,0,50.00,50.00,23.08,23.08,53.85
N00003516,41,14,5,22,3,1,1,1,38,13,4,21,34.15,12.20,53.66,33.33,33.33,33.33,34.21,10.53,55.26
N00003517,49,16,6,27,5,1,2,2,44,15,4,25,32.65,12.24,55.10,20.00,40.00,40.00,34.09,9.09,56.82
N00003518,24,11,1,12,1,0,0,1,23,11,1,11,45.83,4.17,50.00,0,0,100.00,47.83,4.35,47.83
N00003519,22,8,2,12,1,0,0,1,21,8,2,11,36.36,9.09,54.55,0,0,100.00,38.10,9.52,52.38
N00003520,29,10,10,9,3,1,1,1,26,9,9,8,34.48,34.48,31.03,33.33,33.33,33.33,34.62,34.62,30.77
N00003521,1,0,1,0,0,0,0,0,1,0,1,0,0,100.00,0,0,0,0,0,100.00,0
N00003522,11,4,6,1,1,0,1,0,10,4,5,1,36.36,54.55,9.09,0,100.00,0,40.00,50.00,10.00
N00003523,11,5,3,3,1,0,1,0,10,5,2,3,45.45,27.27,27.27,0,100.00,0,50.00,20.00,30.00
N00003524,10,2,8,0,1,0,1,0,9,2,7,0,20.00,80.00,0,0,100.00,0,22.22,77.78,0
N00003525,7,3,3,1,1,0,0,1,6,3,3,0,42.86,42.86,14.29,0,0,100.00,50.00,50.00,0
N00003526,1,0,1,0,0,0,0,0,1,0,1,0,0,100.00,0,0,0,0,0,100.00,0
N00003527,2,1,0,1,0,0,0,0,2,1,0,1,50.00,0,50.00,0,0,0,50.00,0,50.00
N00003528,9,0,4,5,2,0,2,0,7,0,2,5,0,44.44,55.56,0,100.00,0,0,28.57,71.43
N00003529,3,1,0,2,0,0,0,0,3,1,0,2,33.33,0,66.67,0,0,0,33.33,0,66.67
N00003530,4,1,1,2,0,0,0,0,4,1,1,2,25.00,25.00,50.00,0,0,0,25.00,25.00,50.00
N00003531,8,3,3,2,1,0,1,0,7,3,2,2,37.50,37.50,25.00,0,100.00,0,42.86,28.57,28.57
N00003532,5,2,1,2,1,1,0,0,4,1,1,2,40.00,20.00,40.00,100.00,0,0,25.00,25.00,50.00
N00003533,19,3,2,14,0,0,0,0,19,3,2,14,15.79,10.53,73.68,0,0,0,15.79,10.53,73.68
N00003534,9,1,0,8,0,0,0,0,9,1,0,8,11.11,0,88.89,0,0,0,11.11,0,88.89
N00003535,4,2,0,2,0,0,0,0,4,2,0,2,50.00,0,50.00,0,0,0,50.00,0,50.00
N00003536,7,3,3,1,4,2,2,0,3,1,1,1,42.86,42.86,14.29,50.00,50.00,0,33.33,33.33,33.33
N00003537,19,3,0,16,1,0,0,1,18,3,0,15,15.79,0,84.21,0,0,100.00,16.67,0,83.33
N00003538,8,2,2,4,1,0,0,1,7,2,2,3,25.00,25.00,50.00,0,0,100.00,28.57,28.57,42.86
N00003539,7,1,3,3,1,1,0,0,6,0,3,3,14.29,42.86,42.86,100.00,0,0,0,50.00,50.00
N00003540,9,2,4,3,2,0,2,0,7,2,2,3,22.22,44.44,33.33,0,100.00,0,28.57,28.57,42.86
N00003541,14,3,2,9,1,0,0,1,13,3,2,8,21.43,14.29,64.29,0,0,100.00,23.08,15.38,61.54
N00003542,21,8,3,10,2,0,0,2,19,8,3,8,38.10,14.29,47.62,0,0,100.00,42.11,15.79,42.11
N00003543,16,5,5,6,2,0,1,1,14,5,4,5,31.25,31.25,37.50,0,50.00,50.00,35.71,28.57,35.71
N00003544,7,2,1,4,0,0,0,0,7,2,1,4,28.57,14.29,57.14,0,0,0,28.57,14.29,57.14
N00003545,2,0,1,1,1,0,0,1,1,0,1,0,0,50.00,50.00,0,0,100.00,0,100.00,0
N00003546,3,0,2,1,0,0,0,0,3,0,2,1,0,66.67,33.33,0,0,0,0,66.67,33.33
N00003547,22,7,5,10,1,0,0,1,21,7,5,9,31.82,22.73,45.45,0,0,100.00,33.33,23.81,42.86
N00003548,35,5,9,21,4,0,3,1,31,5,6,20,14.29,25.71,60.00,0,75.00,25.00,16.13,19.35,64.52
N00003549,4,1,1,2,1,0,1,0,3,1,0,2,25.00,25.00,50.00,0,100.00,0,33.33,0,66.67
N00003550,6,2,2,2,1,0,1,0,5,2,1,2,33.33,33.33,33.33,0,100.00,0,40.00,20.00,40.00
N00003551,12,4,3,5,2,1,1,0,10,3,2,5,33.33,25.00,41.67,50.00,50.00,0,30.00,20.00,50.00
N00003552,13,4,3,6,2,0,1,1,11,4,2,5,30.77,23.08,46.15,0,50.00,50.00,36.36,18.18,45.45
N00003553,16,0,5,11,1,0,0,1,15,0,5,10,0,31.25,68.75,0,0,100.00,0,33.33,66.67
N00003554,22,8,5,9,2,0,1,1,20,8,4,8,36.36,22.73,40.91,0,50.00,50.00,40.00,20.00,40.00
N00003555,10,2,3,5,0,0,0,0,10,2,3,5,20.00,30.00,50.00,0,0,0,20.00,30.00,50.00
N00003556,25,8,5,12,1,0,0,1,24,8,5,11,32.00,20.00,48.00,0,0,100.00,33.33,20.83,45.83
N00003557,10,4,4,2,3,0,2,1,7,4,2,1,40.00,40.00,20.00,0,66.67,33.33,57.14,28.57,14.29
N00003558,4,1,0,3,1,0,0,1,3,1,0,2,25.00,0,75.00,0,0,100.00,33.33,0,66.67
N00003559,18,4,6,8,1,0,1,0,17,4,5,8,22.22,33.33,44.44,0,100.00,0,23.53,29.41,47.06
N00003560,6,0,4,2,1,0,1,0,5,0,3,2,0,66.67,33.33,0,100.00,0,0,60.00,40.00
N00003561,3,1,1,1,0,0,0,0,3,1,1,1,33.33,33.33,33.33,0,0,0,33.33,33.33,33.33
N00003562,2,1,0,1,0,0,0,0,2,1,0,1,50.00,0,50.00,0,0,0,50.00,0,50.00
N00003563,3,1,1,1,0,0,0,0,3,1,1,1,33.33,33.33,33.33,0,0,0,33.33,33.33,33.33
N00003564,12,3,4,5,0,0,0,0,12,3,4,5,25.00,33.33,41.67,0,0,0,25.00,33.33,41.67
N00003565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N00003566,7,1,4,2,1,0,1,0,6,1,3,2,14.29,57.14,28.57,0,100.00,0,16.67,50.00,33.33
N00003567,2,2,0,0,0,0,0,0,2,2,0,0,100.00,0,0,0,0,0,100.00,0,0
N00003568,2,1,0,1,0,0,0,0,2,1,0,1,50.00,0,50.00,0,0,0,50.00,0,50.00
N00003569,5,2,1,2,0,0,0,0,5,2,1,2,40.00,20.00,40.00,0,0,0,40.00,20.00,40.00
N00003570,4,1,2,1,0,0,0,0,4,1,2,1,25.00,50.00,25.00,0,0,0,25.00,50.00,25.00
N00003571,5,2,0,3,1,0,0,1,4,2,0,2,40.00,0,60.00,0,0,100.00,50.00,0,50.00
N00003572,5,2,0,3,1,1,0,0,4,1,0,3,40.00,0,60.00,100.00,0,0,25.00,0,75.00
N00003573,7,3,1,3,0,0,0,0,7,3,1,3,42.86,14.29,42.86,0,0,0,42.86,14.29,42.86
N00003574,3,0,1,2,1,0,1,0,2,0,0,2,0,33.33,66.67,0,100.00,0,0,0,100.00
N00003575,3,1,0,2,1,0,0,1,2,1,0,1,33.33,0,66.67,0,0,100.00,50.00,0,50.00
N00003576,2,1,0,1,0,0,0,0,2,1,0,1,50.00,0,50.00,0,0,0,50.00,0,50.00
N00003577,5,1,0,4,0,0,0,0,5,1,0,4,20.00,0,80.00,0,0,0,20.00,0,80.00
N00003578,1,0,1,0,0,0,0,0,1,0,1,0,0,100.00,0,0,0,0,0,100.00,0
N00003579,5,1,2,2,1,0,1,0,4,1,1,2,20.00,40.00,40.00,0,100.00,0,25.00,25.00,50.00
N00003580,5,2,2,1,0,0,0,0,5,2,2,1,40.00,40.00,20.00,0,0,0,40.00,40.00,20.00
N00003581,47,18,8,21,1,0,0,1,46,18,8,20,38.30,17.02,44.68,0,0,100.00,39.13,17.39,43.48
N00003582,11,3,2,6,0,0,0,0,11,3,2,6,27.27,18.18,54.55,0,0,0,27.27,18.18,54.55
N00003583,20,3,7,10,1,0,1,0,19,3,6,10,15.00,35.00,50.00,0,100.00,0,15.79,31.58,52.63
N00003584,17,3,3,11,2,0,1,1,15,3,2,10,17.65,17.65,64.71,0,50.00,50.00,20.00,13.33,66.67
N00003585,16,4,1,11,1,0,0,1,15,4,1,10,25.00,6.25,68.75,0,0,100.00,26.67,6.67,66.67
N00003586,11,2,1,8,2,1,0,1,9,1,1,7,18.18,9.09,72.73,50.00,0,50.00,11.11,11.11,77.78
N00003587,3,1,1,1,1,0,1,0,2,1,0,1,33.33,33.33,33.33,0,100.00,0,50.00,0,50.00
N00003588,10,3,3,4,1,0,1,0,9,3,2,4,30.00,30.00,40.00,0,100.00,0,33.33,22.22,44.44
N00003589,10,5,3,2,1,1,0,0,9,4,3,2,50.00,30.00,20.00,100.00,0,0,44.44,33.33,22.22
N00003590,4,2,0,2,0,0,0,0,4,2,0,2,50.00,0,50.00,0,0,0,50.00,0,50.00
N00003591,4,1,2,1,1,0,1,0,3,1,1,1,25.00,50.00,25.00,0,100.00,0,33.33,33.33,33.33
N00003592,6,4,1,1,0,0,0,0,6,4,1,1,66.67,16.67,16.67,0,0,0,66.67,16.67,16.67
N00003593,2,2,0,0,1,1,0,0,1,1,0,0,100.00,0,0,100.00,0,0,100.00,0,0
N00003594,16,5,7,4,1,0,1,0,15,5,6,4,31.25,43.75,25.00,0,100.00,0,33.33,40.00,26.67
N00003595,8,3,1,4,1,1,0,0,7,2,1,4,37.50,12.50,50.00,100.00,0,0,28.57,14.29,57.14
N00003596,8,3,1,4,3,2,0,1,5,1,1,3,37.50,12.50,50.00,66.67,0,33.33,20.00,20.00,60.00
N00003597,5,1,3,1,1,0,0,1,4,1,3,0,20.00,60.00,20.00,0,0,100.00,25.00,75.00,0
N00003598,7,1,3,3,1,0,1,0,6,1,2,3,14.29,42.86,42.86,0,100.00,0,16.67,33.33,50.00
N00003599,17,2,4,11,0,0,0,0,17,2,4,11,11.76,23.53,64.71,0,0,0,11.76,23.53,64.71
N00003600,19,7,4,8,2,0,2,0,17,7,2,8,36.84,21.05,42.11,0,100.00,0,41.18,11.76,47.06
N00003601,9,1,3,5,0,0,0,0,9,1,3,5,11.11,33.33,55.56,0,0,0,11.11,33.33,55.56
N00003602,25,8,8,9,4,0,1,3,21,8,7,6,32.00,32.00,36.00,0,25.00,75.00,38.10,33.33,28.57
N00003603,5,2,0,3,0,0,0,0,5,2,0,3,40.00,0,60.00,0,0,0,40.00,0,60.00
N00003604,15,6,1,8,1,0,0,1,14,6,1,7,40.00,6.67,53.33,0,0,100.00,42.86,7.14,50.00
N00003605,23,4,2,17,1,0,0,1,22,4,2,16,17.39,8.70,73.91,0,0,100.00,18.18,9.09,72.73
N00003606,8,5,1,2,0,0,0,0,8,5,1,2,62.50,12.50,25.00,0,0,0,62.50,12.50,25.00
N00003607,12,1,4,7,0,0,0,0,12,1,4,7,8.33,33.33,58.33,0,0,0,8.33,33.33,58.33
N00003608,14,4,3,7,1,1,0,0,13,3,3,7,28.57,21.43,50.00,100.00,0,0,23.08,23.08,53.85
N00003609,13,2,2,9,0,0,0,0,13,2,2,9,15.38,15.38,69.23,0,0,0,15.38,15.38,69.23
N00003610,6,1,1,4,0,0,0,0,6,1,1,4,16.67,16.67,66.67,0,0,0,16.67,16.67,66.67
N00003611,9,2,0,7,2,0,0,2,7,2,0,5,22.22,0,77.78,0,0,100.00,28.57,0,71.43
N00003612,4,1,1,2,0,0,0,0,4,1,1,2,25.00,25.00,50.00,0,0,0,25.00,25.00,50.00
N00003613,8,4,0,4,0,0,0,0,8,4,0,4,50.00,0,50.00,0,0,0,50.00,0,50.00
N00003614,5,1,2,2,1,0,1,0,4,1,1,2,20.00,40.00,40.00,0,100.00,0,25.00,25.00,50.00
N00003615,7,2,0,5,1,0,0,1,6,2,0,4,28.57,0,71.43,0,0,100.00,33.33,0,66.67
N00003616,4,0,1,3,1,0,0,1,3,0,1,2,0,25.00,75.00,0,0,100.00,0,33.33,66.67
N00003617,13,1,4,8,2,0,1,1,11,1,3,7,7.69,30.77,61.54,0,50.00,50.00,9.09,27.27,63.64
N00003618,4,1,1,2,2,0,1,1,2,1,0,1,25.00,25.00,50.00,0,50.00,50.00,50.00,0,50.00
N00003619,7,2,1,4,1,0,0,1,6,2,1,3,28.57,14.29,57.14,0,0,100.00,33.33,16.67,50.00
N00003620,8,1,2,5,0,0,0,0,8,1,2,5,12.50,25.00,62.50,0,0,0,12.50,25.00,62.50
N00003621,12,2,4,6,2,0,2,0,10,2,2,6,16.67,33.33,50.00,0,100.00,0,20.00,20.00,60.00
N00003622,5,2,0,3,1,0,0,1,4,2,0,2,40.00,0,60.00,0,0,100.00,50.00,0,50.00
N00003623,9,3,2,4,0,0,0,0,9,3,2,4,33.33,22.22,44.44,0,0,0,33.33,22.22,44.44
N00003624,11,1,5,5,4,0,2,2,7,1,3,3,9.09,45.45,45.45,0,50.00,50.00,14.29,42.86,42.86
N00003625,22,3,2,17,2,0,0,2,20,3,2,15,13.64,9.09,77.27,0,0,100.00,15.00,10.00,75.00
N00003626,8,3,1,4,0,0,0,0,8,3,1,4,37.50,12.50,50.00,0,0,0,37.50,12.50,50.00
N00003627,31,9,4,18,2,0,0,2,29,9,4,16,29.03,12.90,58.06,0,0,100.00,31.03,13.79,55.17
N00003628,7,2,0,5,1,0,0,1,6,2,0,4,28.57,0,71.43,0,0,100.00,33.33,0,66.67
N00003629,3,0,0,3,0,0,0,0,3,0,0,3,0,0,100.00,0,0,0,0,0,100.00
N00003630,8,2,2,4,1,1,0,0,7,1,2,4,25.00,25.00,50.00,100.00,0,0,14.29,28.57,57.14
N00003631,12,4,3,5,0,0,0,0,12,4,3,5,33.33,25.00,41.67,0,0,0,33.33,25.00,41.67
N00003632,4,3,1,0,0,0,0,0,4,3,1,0,75.00,25.00,0,0,0,0,75.00,25.00,0
N00003633,26,6,2,18,1,0,0,1,25,6,2,17,23.08,7.69,69.23,0,0,100.00,24.00,8.00,68.00
N00003634,11,4,2,5,1,0,1,0,10,4,1,5,36.36,18.18,45.45,0,100.00,0,40.00,10.00,50.00
N00003635,5,0,2,3,1,0,1,0,4,0,1,3,0,40.00,60.00,0,100.00,0,0,25.00,75.00
N00003636,4,1,1,2,0,0,0,0,4,1,1,2,25.00,25.00,50.00,0,0,0,25.00,25.00,50.00
N00003637,5,1,1,3,0,0,0,0,5,1,1,3,20.00,20.00,60.00,0,0,0,20.00,20.00,60.00
N00003638,16,4,2,10,1,0,1,0,15,4,1,10,25.00,12.50,62.50,0,100.00,0,26.67,6.67,66.67
N00003639,8,0,4,4,2,0,1,1,6,0,3,3,0,50.00,50.00,0,50.00,50.00,0,50.00,50.00
N00003640,20,6,3,11,3,0,0,3,17,6,3,8,30.00,15.00,55.00,0,0,100.00,35.29,17.65,47.06
N00003641,6,2,2,2,0,0,0,0,6,2,2,2,33.33,33.33,33.33,0,0,0,33.33,33.33,33.33
N00003642,4,1,1,2,0,0,0,0,4,1,1,2,25.00,25.00,50.00,0,0,0,25.00,25.00,50.00
N00003643,9,4,0,5,0,0,0,0,9,4,0,5,44.44,0,55.56,0,0,0,44.44,0,55.56
N00003644,8,1,0,7,0,0,0,0,8,1,0,7,12.50,0,87.50,0,0,0,12.50,0,87.50
N00003645,9,2,1,6,1,0,0,1,8,2,1,5,22.22,11.11,66.67,0,0,100.00,25.00,12.50,62.50
N00003646,18,7,3,8,0,0,0,0,18,7,3,8,38.89,16.67,44.44,0,0,0,38.89,16.67,44.44
N00003647,25,9,4,12,3,0,0,3,22,9,4,9,36.00,16.00,48.00,0,0,100.00,40.91,18.18,40.91
N00003648,3,1,0,2,0,0,0,0,3,1,0,2,33.33,0,66.67,0,0,0,33.33,0,66.67
N00003649,2,0,1,1,0,0,0,0,2,0,1,1,0,50.00,50.00,0,0,0,0,50.00,50.00
N00003650,11,5,2,4,2,2,0,0,9,3,2,4,45.45,18.18,36.36,100.00,0,0,33.33,22.22,44.44
N00003651,6,1,0,5,0,0,0,0,6,1,0,5,16.67,0,83.33,0,0,0,16.67,0,83.33
N00003652,6,1,4,1,1,0,1,0,5,1,3,1,16.67,66.67,16.67,0,100.00,0,20.00,60.00,20.00
N00003653,6,4,1,1,0,0,0,0,6,4,1,1,66.67,16.67,16.67,0,0,0,66.67,16.67,16.67
N00003654,13,4,1,8,3,0,1,2,10,4,0,6,30.77,7.69,61.54,0,33.33,66.67,40.00,0,60.00
N00003655,10,1,2,7,0,0,0,0,10,1,2,7,10.00,20.00,70.00,0,0,0,10.00,20.00,70.00
N00003656,29,9,6,14,1,0,1,0,28,9,5,14,31.03,20.69,48.28,0,100.00,0,32.14,17.86,50.00
N00003657,15,7,3,5,2,0,1,1,13,7,2,4,46.67,20.00,33.33,0,50.00,50.00,53.85,15.38,30.77
N00003658,7,3,1,3,1,0,0,1,6,3,1,2,42.86,14.29,42.86,0,0,100.00,50.00,16.67,33.33
N00003659,6,1,0,5,0,0,0,0,6,1,0,5,16.67,0,83.33,0,0,0,16.67,0,83.33
N00003660,10,1,3,6,1,0,0,1,9,1,3,5,10.00,30.00,60.00,0,0,100.00,11.11,33.33,55.56
N00003661,15,2,4,9,1,0,0,1,14,2,4,8,13.33,26.67,60.00,0,0,100.00,14.29,28.57,57.14
N00003662,7,4,0,3,1,0,0,1,6,4,0,2,57.14,0,42.86,0,0,100.00,66.67,0,33.33
N00003663,24,7,4,13,0,0,0,0,24,7,4,13,29.17,16.67,54.17,0,0,0,29.17,16.67,54.17
N00003664,30,9,5,16,2,0,1,1,28,9,4,15,30.00,16.67,53.33,0,50.00,50.00,32.14,14.29,53.57
N00003665,6,3,1,2,1,0,1,0,5,3,0,2,50.00,16.67,33.33,0,100.00,0,60.00,0,40.00
N00003666,10,4,2,4,1,0,1,0,9,4,1,4,40.00,20.00,40.00,0,100.00,0,44.44,11.11,44.44
N00003667,6,0,2,4,3,0,2,1,3,0,0,3,0,33.33,66.67,0,66.67,33.33,0,0,100.00
N00003668,13,6,6,1,2,1,0,1,11,5,6,0,46.15,46.15,7.69,50.00,0,50.00,45.45,54.55,0
N00003669,10,4,3,3,0,0,0,0,10,4,3,3,40.00,30.00,30.00,0,0,0,40.00,30.00,30.00
N00003670,5,3,1,1,0,0,0,0,5,3,1,1,60.00,20.00,20.00,0,0,0,60.00,20.00,20.00
N00003671,16,4,2,10,0,0,0,0,16,4,2,10,25.00,12.50,62.50,0,0,0,25.00,12.50,62.50
N00003672,6,1,3,2,1,0,1,0,5,1,2,2,16.67,50.00,33.33,0,100.00,0,20.00,40.00,40.00
N00003673,6,1,2,3,1,0,1,0,5,1,1,3,16.67,33.33,50.00,0,100.00,0,20.00,20.00,60.00
N00003674,5,2,1,2,2,0,0,2,3,2,1,0,40.00,20.00,40.00,0,0,100.00,66.67,33.33,0
N00003675,8,1,2,5,4,1,0,3,4,0,2,2,12.50,25.00,62.50,25.00,0,75.00,0,50.00,50.00
N00003676,15,4,3,8,1,0,0,1,14,4,3,7,26.67,20.00,53.33,0,0,100.00,28.57,21.43,50.00
N00003677,26,6,1,19,1,0,0,1,25,6,1,18,23.08,3.85,73.08,0,0,100.00,24.00,4.00,72.00
N00003678,14,3,1,10,3,1,0,2,11,2,1,8,21.43,7.14,71.43,33.33,0,66.67,18.18,9.09,72.73
N00003679,20,5,4,11,3,0,2,1,17,5,2,10,25.00,20.00,55.00,0,66.67,33.33,29.41,11.76,58.82
N00003680,15,3,2,10,2,0,1,1,13,3,1,9,20.00,13.33,66.67,0,50.00,50.00,23.08,7.69,69.23
N00003681,17,6,3,8,3,2,1,0,14,4,2,8,35.29,17.65,47.06,66.67,33.33,0,28.57,14.29,57.14
N00003682,13,0,3,10,2,0,1,1,11,0,2,9,0,23.08,76.92,0,50.00,50.00,0,18.18,81.82
N00003683,22,3,4,15,4,0,1,3,18,3,3,12,13.64,18.18,68.18,0,25.00,75.00,16.67,16.67,66.67
N00003684,20,7,4,9,2,1,0,1,18,6,4,8,35.00,20.00,45.00,50.00,0,50.00,33.33,22.22,44.44
N00003685,5,0,2,3,1,0,0,1,4,0,2,2,0,40.00,60.00,0,0,100.00,0,50.00,50.00
N00003686,13,2,2,9,1,0,0,1,12,2,2,8,15.38,15.38,69.23,0,0,100.00,16.67,16.67,66.67
N00003687,8,1,2,5,2,0,1,1,6,1,1,4,12.50,25.00,62.50,0,50.00,50.00,16.67,16.67,66.67
N00003688,20,5,2,13,2,0,1,1,18,5,1,12,25.00,10.00,65.00,0,50.00,50.00,27.78,5.56,66.67
N00003689,25,4,4,17,1,0,0,1,24,4,4,16,16.00,16.00,68.00,0,0,100.00,16.67,16.67,66.67
N00003690,9,2,2,5,2,0,0,2,7,2,2,3,22.22,22.22,55.56,0,0,100.00,28.57,28.57,42.86
N00003691,4,1,1,2,2,0,1,1,2,1,0,1,25.00,25.00,50.00,0,50.00,50.00,50.00,0,50.00
N00003692,2,1,1,0,0,0,0,0,2,1,1,0,50.00,50.00,0,0,0,0,50.00,50.00,0
N00003693,13,2,0,11,2,0,0,2,11,2,0,9,15.38,0,84.62,0,0,100.00,18.18,0,81.82
N00003694,6,1,4,1,1,0,1,0,5,1,3,1,16.67,66.67,16.67,0,100.00,0,20.00,60.00,20.00
N00003695,14,5,4,5,0,0,0,0,14,5,4,5,35.71,28.57,35.71,0,0,0,35.71,28.57,35.71
N00003696,4,0,2,2,2,0,2,0,2,0,0,2,0,50.00,50.00,0,100.00,0,0,0,100.00
N00003697,3,0,0,3,0,0,0,0,3,0,0,3,0,0,100.00,0,0,0,0,0,100.00
N00003698,14,3,3,8,0,0,0,0,14,3,3,8,21.43,21.43,57.14,0,0,0,21.43,21.43,57.14
N00003699,4,0,3,1,0,0,0,0,4,0,3,1,0,75.00,25.00,0,0,0,0,75.00,25.00
N00003700,7,3,1,3,1,0,1,0,6,3,0,3,42.86,14.29,42.86,0,100.00,0,50.00,0,50.00
N00003701,9,1,4,4,3,0,2,1,6,1,2,3,11.11,44.44,44.44,0,66.67,33.33,16.67,33.33,50.00
N00003702,15,1,6,8,1,0,1,0,14,1,5,8,6.67,40.00,53.33,0,100.00,0,7.14,35.71,57.14
N00003703,20,5,7,8,3,0,2,1,17,5,5,7,25.00,35.00,40.00,0,66.67,33.33,29.41,29.41,41.18
N00003704,14,4,5,5,2,0,2,0,12,4,3,5,28.57,35.71,35.71,0,100.00,0,33.33,25.00,41.67
