GeographyCode,KS212NI0001,KS212NI0002,KS212NI0003,KS212NI0004,KS212NI0005,KS212NI0006,KS212NI0007,KS212NI0008,KS212NI0009
N00002665,277,138,120,0,19,49.82,43.32,0,6.86
N00002666,263,112,138,0,13,42.59,52.47,0,4.94
N00002667,778,719,44,3,12,92.42,5.66,0.39,1.54
N00002668,317,288,15,8,6,90.85,4.73,2.52,1.89
N00002669,530,433,83,4,10,81.70,15.66,0.75,1.89
N00002670,1917,1645,216,7,49,85.81,11.27,0.37,2.56
N00002671,1354,1260,56,9,29,93.06,4.14,0.66,2.14
N00002672,333,310,16,1,6,93.09,4.80,0.30,1.80
N00002673,1282,1099,134,16,33,85.73,10.45,1.25,2.57
N00002674,289,276,11,0,2,95.50,3.81,0,0.69
N00002675,385,146,212,4,23,37.92,55.06,1.04,5.97
N00002676,708,460,214,7,27,64.97,30.23,0.99,3.81
N00002677,408,155,212,7,34,37.99,51.96,1.72,8.33
N00002678,368,248,98,2,20,67.39,26.63,0.54,5.43
N00002679,534,374,135,5,20,70.04,25.28,0.94,3.75
N00002680,430,246,163,4,17,57.21,37.91,0.93,3.95
N00002681,436,183,222,5,26,41.97,50.92,1.15,5.96
N00002682,457,310,137,0,10,67.83,29.98,0,2.19
N00002683,395,122,243,4,26,30.89,61.52,1.01,6.58
N00002684,458,190,243,4,21,41.48,53.06,0.87,4.59
N00002685,385,33,316,2,34,8.57,82.08,0.52,8.83
N00002686,337,21,283,2,31,6.23,83.98,0.59,9.20
N00002687,306,78,190,1,37,25.49,62.09,0.33,12.09
N00002688,375,58,292,2,23,15.47,77.87,0.53,6.13
N00002689,308,172,125,3,8,55.84,40.58,0.97,2.60
N00002690,249,151,84,0,14,60.64,33.73,0,5.62
N00002691,325,217,93,2,13,66.77,28.62,0.62,4.00
N00002692,276,188,68,1,19,68.12,24.64,0.36,6.88
N00002693,338,184,134,2,18,54.44,39.64,0.59,5.33
N00002694,319,185,108,1,25,57.99,33.86,0.31,7.84
N00002695,467,367,75,3,22,78.59,16.06,0.64,4.71
N00002696,316,187,112,2,15,59.18,35.44,0.63,4.75
N00002697,367,251,88,3,25,68.39,23.98,0.82,6.81
N00002698,536,371,130,7,28,69.22,24.25,1.31,5.22
N00002699,351,334,14,1,2,95.16,3.99,0.28,0.57
N00002700,529,440,66,3,20,83.18,12.48,0.57,3.78
N00002701,533,430,79,2,22,80.68,14.82,0.38,4.13
N00002702,371,324,32,2,13,87.33,8.63,0.54,3.50
N00002703,614,495,92,0,27,80.62,14.98,0,4.40
N00002704,558,445,86,1,26,79.75,15.41,0.18,4.66
N00002705,483,419,40,4,20,86.75,8.28,0.83,4.14
N00002706,437,257,154,1,25,58.81,35.24,0.23,5.72
N00002707,564,355,191,3,15,62.94,33.87,0.53,2.66
N00002708,264,238,23,1,2,90.15,8.71,0.38,0.76
N00002709,468,254,172,3,39,54.27,36.75,0.64,8.33
N00002710,418,293,108,2,15,70.10,25.84,0.48,3.59
N00002711,764,378,329,5,52,49.48,43.06,0.65,6.81
N00002712,373,220,149,0,4,58.98,39.95,0,1.07
N00002713,424,315,90,5,14,74.29,21.23,1.18,3.30
N00002714,490,61,390,5,34,12.45,79.59,1.02,6.94
N00002715,424,186,210,6,22,43.87,49.53,1.42,5.19
N00002716,348,36,275,7,30,10.34,79.02,2.01,8.62
N00002717,566,412,130,0,24,72.79,22.97,0,4.24
N00002718,473,135,292,5,41,28.54,61.73,1.06,8.67
N00002719,333,53,252,3,25,15.92,75.68,0.90,7.51
N00002720,344,268,60,2,14,77.91,17.44,0.58,4.07
N00002721,363,277,73,1,12,76.31,20.11,0.28,3.31
N00002722,437,348,73,3,13,79.63,16.70,0.69,2.97
N00002723,407,349,43,2,13,85.75,10.57,0.49,3.19
N00002724,230,187,30,2,11,81.30,13.04,0.87,4.78
N00002725,433,303,120,0,10,69.98,27.71,0,2.31
N00002726,1345,731,425,13,176,54.35,31.60,0.97,13.09
N00002727,390,135,211,4,40,34.62,54.10,1.03,10.26
N00002728,1055,366,643,2,44,34.69,60.95,0.19,4.17
N00002729,293,91,184,0,18,31.06,62.80,0,6.14
N00002730,271,103,129,4,35,38.01,47.60,1.48,12.92
N00002731,277,151,119,0,7,54.51,42.96,0,2.53
N00002732,307,124,171,1,11,40.39,55.70,0.33,3.58
N00002733,401,114,223,2,62,28.43,55.61,0.50,15.46
N00002734,493,107,329,1,56,21.70,66.73,0.20,11.36
N00002735,431,50,360,1,20,11.60,83.53,0.23,4.64
N00002736,357,56,278,2,21,15.69,77.87,0.56,5.88
N00002737,320,38,256,4,22,11.88,80.00,1.25,6.88
N00002738,456,194,241,1,20,42.54,52.85,0.22,4.39
N00002739,398,45,323,1,29,11.31,81.16,0.25,7.29
N00002740,383,162,209,0,12,42.30,54.57,0,3.13
N00002741,456,190,212,7,47,41.67,46.49,1.54,10.31
N00002742,379,283,80,0,16,74.67,21.11,0,4.22
N00002743,364,229,112,2,21,62.91,30.77,0.55,5.77
N00002744,267,228,31,0,8,85.39,11.61,0,3.00
N00002745,324,245,64,0,15,75.62,19.75,0,4.63
N00002746,309,249,46,1,13,80.58,14.89,0.32,4.21
N00002747,262,193,55,0,14,73.66,20.99,0,5.34
N00002748,351,223,104,1,23,63.53,29.63,0.28,6.55
N00002749,334,246,67,3,18,73.65,20.06,0.90,5.39
N00002750,261,235,21,0,5,90.04,8.05,0,1.92
N00002751,301,187,96,0,18,62.13,31.89,0,5.98
N00002752,283,137,134,3,9,48.41,47.35,1.06,3.18
N00002753,524,455,48,4,17,86.83,9.16,0.76,3.24
N00002754,410,336,54,2,18,81.95,13.17,0.49,4.39
N00002755,589,396,157,5,31,67.23,26.66,0.85,5.26
N00002756,315,68,230,1,16,21.59,73.02,0.32,5.08
N00002757,483,175,275,5,28,36.23,56.94,1.04,5.80
N00002758,254,79,156,1,18,31.10,61.42,0.39,7.09
N00002759,337,106,199,2,30,31.45,59.05,0.59,8.90
N00002760,306,91,182,3,30,29.74,59.48,0.98,9.80
N00002761,941,234,613,4,90,24.87,65.14,0.43,9.56
N00002762,364,58,277,0,29,15.93,76.10,0,7.97
N00002763,381,79,282,2,18,20.73,74.02,0.52,4.72
N00002764,427,257,139,4,27,60.19,32.55,0.94,6.32
N00002765,371,186,161,3,21,50.13,43.40,0.81,5.66
N00002766,499,356,123,2,18,71.34,24.65,0.40,3.61
N00002767,396,176,195,2,23,44.44,49.24,0.51,5.81
N00002768,362,97,245,6,14,26.80,67.68,1.66,3.87
N00002769,483,297,167,3,16,61.49,34.58,0.62,3.31
N00002770,463,304,145,3,11,65.66,31.32,0.65,2.38
N00002771,272,235,31,1,5,86.40,11.40,0.37,1.84
N00002772,297,178,101,8,10,59.93,34.01,2.69,3.37
N00002773,217,161,49,0,7,74.19,22.58,0,3.23
N00002774,640,445,158,0,37,69.53,24.69,0,5.78
N00002775,478,334,126,1,17,69.87,26.36,0.21,3.56
N00002776,292,192,88,1,11,65.75,30.14,0.34,3.77
N00002777,237,192,37,0,8,81.01,15.61,0,3.38
N00002778,254,175,60,3,16,68.90,23.62,1.18,6.30
N00002779,496,407,69,2,18,82.06,13.91,0.40,3.63
N00002780,345,269,57,0,19,77.97,16.52,0,5.51
N00002781,401,281,94,6,20,70.07,23.44,1.50,4.99
N00002782,510,416,69,2,23,81.57,13.53,0.39,4.51
N00002783,390,339,40,0,11,86.92,10.26,0,2.82
N00002784,544,486,45,7,6,89.34,8.27,1.29,1.10
N00002785,599,525,61,1,12,87.65,10.18,0.17,2.00
N00002786,503,460,34,4,5,91.45,6.76,0.80,0.99
N00002787,464,364,89,1,10,78.45,19.18,0.22,2.16
N00002788,370,234,105,1,30,63.24,28.38,0.27,8.11
N00002789,539,428,87,4,20,79.41,16.14,0.74,3.71
N00002790,493,483,9,0,1,97.97,1.83,0,0.20
N00002791,419,265,136,0,18,63.25,32.46,0,4.30
N00002792,479,291,186,0,2,60.75,38.83,0,0.42
N00002793,452,439,13,0,0,97.12,2.88,0,0
N00002794,551,386,148,9,8,70.05,26.86,1.63,1.45
N00002795,539,451,77,2,9,83.67,14.29,0.37,1.67
N00002796,571,520,43,0,8,91.07,7.53,0,1.40
N00002797,551,301,234,2,14,54.63,42.47,0.36,2.54
N00002798,415,204,209,1,1,49.16,50.36,0.24,0.24
N00002799,308,161,141,1,5,52.27,45.78,0.32,1.62
N00002800,406,238,154,7,7,58.62,37.93,1.72,1.72
N00002801,486,367,118,0,1,75.51,24.28,0,0.21
N00002802,452,96,341,4,11,21.24,75.44,0.88,2.43
N00002803,506,222,265,7,12,43.87,52.37,1.38,2.37
N00002804,412,313,94,0,5,75.97,22.82,0,1.21
N00002805,384,149,230,0,5,38.80,59.90,0,1.30
N00002806,495,108,373,8,6,21.82,75.35,1.62,1.21
N00002807,402,141,257,2,2,35.07,63.93,0.50,0.50
N00002808,513,397,104,1,11,77.39,20.27,0.19,2.14
N00002809,491,284,205,1,1,57.84,41.75,0.20,0.20
N00002810,325,251,68,1,5,77.23,20.92,0.31,1.54
N00002811,340,221,109,1,9,65.00,32.06,0.29,2.65
N00002812,397,253,139,1,4,63.73,35.01,0.25,1.01
N00002813,449,412,35,0,2,91.76,7.80,0,0.45
N00002814,501,401,86,1,13,80.04,17.17,0.20,2.59
N00002815,327,294,22,1,10,89.91,6.73,0.31,3.06
N00002816,358,142,195,0,21,39.66,54.47,0,5.87
N00002817,631,580,27,11,13,91.92,4.28,1.74,2.06
N00002818,465,407,29,4,25,87.53,6.24,0.86,5.38
N00002819,448,392,32,9,15,87.50,7.14,2.01,3.35
N00002820,609,338,251,9,11,55.50,41.22,1.48,1.81
N00002821,457,242,203,5,7,52.95,44.42,1.09,1.53
N00002822,393,300,78,2,13,76.34,19.85,0.51,3.31
N00002823,375,162,195,4,14,43.20,52.00,1.07,3.73
N00002824,372,191,177,0,4,51.34,47.58,0,1.08
N00002825,654,454,178,10,12,69.42,27.22,1.53,1.83
N00002826,406,131,267,1,7,32.27,65.76,0.25,1.72
N00002827,360,126,214,7,13,35.00,59.44,1.94,3.61
N00002828,344,130,196,2,16,37.79,56.98,0.58,4.65
N00002829,477,373,101,0,3,78.20,21.17,0,0.63
N00002830,451,268,164,5,14,59.42,36.36,1.11,3.10
N00002831,472,275,181,0,16,58.26,38.35,0,3.39
N00002832,403,340,59,1,3,84.37,14.64,0.25,0.74
N00002833,390,189,186,0,15,48.46,47.69,0,3.85
N00002834,632,337,283,1,11,53.32,44.78,0.16,1.74
N00002835,511,334,159,6,12,65.36,31.12,1.17,2.35
N00002836,444,263,167,0,14,59.23,37.61,0,3.15
N00002837,333,81,237,5,10,24.32,71.17,1.50,3.00
N00002838,454,269,180,1,4,59.25,39.65,0.22,0.88
N00002839,367,200,164,1,2,54.50,44.69,0.27,0.54
N00002840,1431,960,447,7,17,67.09,31.24,0.49,1.19
N00002841,519,493,23,1,2,94.99,4.43,0.19,0.39
N00002842,622,590,30,1,1,94.86,4.82,0.16,0.16
N00002843,389,372,13,0,4,95.63,3.34,0,1.03
N00002844,413,397,13,0,3,96.13,3.15,0,0.73
N00002845,314,296,8,1,9,94.27,2.55,0.32,2.87
N00002846,629,569,48,4,8,90.46,7.63,0.64,1.27
N00002847,644,572,66,0,6,88.82,10.25,0,0.93
N00002848,1266,1177,78,4,7,92.97,6.16,0.32,0.55
N00002849,217,195,15,3,4,89.86,6.91,1.38,1.84
N00002850,294,277,12,0,5,94.22,4.08,0,1.70
N00002851,401,370,26,0,5,92.27,6.48,0,1.25
N00002852,307,280,13,1,13,91.21,4.23,0.33,4.23
N00002853,1040,972,53,4,11,93.46,5.10,0.38,1.06
N00002854,474,420,43,0,11,88.61,9.07,0,2.32
N00002855,454,84,357,2,11,18.50,78.63,0.44,2.42
N00002856,314,288,24,0,2,91.72,7.64,0,0.64
N00002857,521,273,236,0,12,52.40,45.30,0,2.30
N00002858,440,275,125,10,30,62.50,28.41,2.27,6.82
N00002859,540,231,283,2,24,42.78,52.41,0.37,4.44
N00002860,368,118,219,7,24,32.07,59.51,1.90,6.52
N00002861,421,194,173,6,48,46.08,41.09,1.43,11.40
N00002862,271,58,205,0,8,21.40,75.65,0,2.95
N00002863,329,110,212,0,7,33.43,64.44,0,2.13
N00002864,347,135,188,2,22,38.90,54.18,0.58,6.34
N00002865,643,421,205,4,13,65.47,31.88,0.62,2.02
N00002866,482,136,324,7,15,28.22,67.22,1.45,3.11
N00002867,573,454,107,1,11,79.23,18.67,0.17,1.92
N00002868,488,465,19,2,2,95.29,3.89,0.41,0.41
N00002869,402,345,49,1,7,85.82,12.19,0.25,1.74
N00002870,587,476,85,4,22,81.09,14.48,0.68,3.75
N00002871,864,751,83,1,29,86.92,9.61,0.12,3.36
N00002872,313,280,24,3,6,89.46,7.67,0.96,1.92
N00002873,298,241,51,1,5,80.87,17.11,0.34,1.68
N00002874,295,251,32,1,11,85.08,10.85,0.34,3.73
N00002875,1081,183,867,4,27,16.93,80.20,0.37,2.50
N00002876,531,138,378,1,14,25.99,71.19,0.19,2.64
N00002877,297,128,148,4,17,43.10,49.83,1.35,5.72
N00002878,205,49,146,2,8,23.90,71.22,0.98,3.90
N00002879,434,145,278,6,5,33.41,64.06,1.38,1.15
N00002880,438,32,381,17,8,7.31,86.99,3.88,1.83
N00002881,523,61,438,4,20,11.66,83.75,0.76,3.82
N00002882,375,17,345,6,7,4.53,92.00,1.60,1.87
N00002883,478,188,282,1,7,39.33,59.00,0.21,1.46
N00002884,476,125,334,4,13,26.26,70.17,0.84,2.73
N00002885,659,302,314,5,38,45.83,47.65,0.76,5.77
N00002886,823,513,265,3,42,62.33,32.20,0.36,5.10
N00002887,661,186,447,3,25,28.14,67.62,0.45,3.78
N00002888,424,338,82,2,2,79.72,19.34,0.47,0.47
N00002889,324,242,71,3,8,74.69,21.91,0.93,2.47
N00002890,406,191,203,1,11,47.04,50.00,0.25,2.71
N00002891,633,480,147,0,6,75.83,23.22,0,0.95
N00002892,500,324,174,0,2,64.80,34.80,0,0.40
N00002893,274,201,54,3,16,73.36,19.71,1.09,5.84
N00002894,341,211,124,6,0,61.88,36.36,1.76,0
N00002895,502,374,95,8,25,74.50,18.92,1.59,4.98
N00002896,353,94,239,1,19,26.63,67.71,0.28,5.38
N00002897,998,481,473,5,39,48.20,47.39,0.50,3.91
N00002898,302,85,201,1,15,28.15,66.56,0.33,4.97
N00002899,303,24,268,0,11,7.92,88.45,0,3.63
N00002900,309,23,266,3,17,7.44,86.08,0.97,5.50
N00002901,277,19,255,1,2,6.86,92.06,0.36,0.72
N00002902,329,290,31,1,7,88.15,9.42,0.30,2.13
N00002903,747,581,128,6,32,77.78,17.14,0.80,4.28
N00002904,422,373,32,1,16,88.39,7.58,0.24,3.79
N00002905,433,384,38,4,7,88.68,8.78,0.92,1.62
N00002906,420,397,12,2,9,94.52,2.86,0.48,2.14
N00002907,634,623,11,0,0,98.26,1.74,0,0
N00002908,474,443,27,1,3,93.46,5.70,0.21,0.63
N00002909,558,542,15,0,1,97.13,2.69,0,0.18
N00002910,716,680,31,1,4,94.97,4.33,0.14,0.56
N00002911,724,670,48,0,6,92.54,6.63,0,0.83
N00002912,345,112,217,7,9,32.46,62.90,2.03,2.61
N00002913,309,29,276,0,4,9.39,89.32,0,1.29
N00002914,1272,363,871,9,29,28.54,68.47,0.71,2.28
N00002915,217,17,196,2,2,7.83,90.32,0.92,0.92
N00002916,443,40,384,3,16,9.03,86.68,0.68,3.61
N00002917,308,263,41,1,3,85.39,13.31,0.32,0.97
N00002918,339,286,36,2,15,84.37,10.62,0.59,4.42
N00002919,391,360,22,2,7,92.07,5.63,0.51,1.79
N00002920,375,344,18,4,9,91.73,4.80,1.07,2.40
N00002921,309,234,69,0,6,75.73,22.33,0,1.94
N00002922,468,400,54,5,9,85.47,11.54,1.07,1.92
N00002923,351,274,75,1,1,78.06,21.37,0.28,0.28
N00002924,386,331,45,3,7,85.75,11.66,0.78,1.81
N00002925,311,277,28,2,4,89.07,9.00,0.64,1.29
N00002926,368,343,17,0,8,93.21,4.62,0,2.17
N00002927,390,202,182,0,6,51.79,46.67,0,1.54
N00002928,358,146,199,0,13,40.78,55.59,0,3.63
N00002929,727,537,165,3,22,73.87,22.70,0.41,3.03
N00002930,416,225,183,1,7,54.09,43.99,0.24,1.68
N00002931,628,340,246,7,35,54.14,39.17,1.11,5.57
N00002932,393,191,194,3,5,48.60,49.36,0.76,1.27
N00002933,522,201,298,2,21,38.51,57.09,0.38,4.02
N00002934,429,342,71,3,13,79.72,16.55,0.70,3.03
N00002935,402,337,58,0,7,83.83,14.43,0,1.74
N00002936,395,123,263,1,8,31.14,66.58,0.25,2.03
N00002937,409,215,190,0,4,52.57,46.45,0,0.98
N00002938,420,115,291,1,13,27.38,69.29,0.24,3.10
N00002939,411,126,268,1,16,30.66,65.21,0.24,3.89
N00002940,388,264,121,1,2,68.04,31.19,0.26,0.52
N00002941,312,163,146,0,3,52.24,46.79,0,0.96
N00002942,427,123,293,5,6,28.81,68.62,1.17,1.41
N00002943,288,146,126,2,14,50.69,43.75,0.69,4.86
N00002944,633,342,231,5,55,54.03,36.49,0.79,8.69
N00002945,378,160,207,1,10,42.33,54.76,0.26,2.65
N00002946,297,212,74,1,10,71.38,24.92,0.34,3.37
N00002947,396,256,109,3,28,64.65,27.53,0.76,7.07
N00002948,345,139,191,0,15,40.29,55.36,0,4.35
N00002949,360,235,111,2,12,65.28,30.83,0.56,3.33
N00002950,396,196,190,2,8,49.49,47.98,0.51,2.02
N00002951,231,132,93,1,5,57.14,40.26,0.43,2.16
N00002952,326,138,171,3,14,42.33,52.45,0.92,4.29
N00002953,226,63,154,3,6,27.88,68.14,1.33,2.65
N00002954,639,334,276,9,20,52.27,43.19,1.41,3.13
N00002955,438,157,251,5,25,35.84,57.31,1.14,5.71
N00002956,358,251,89,5,13,70.11,24.86,1.40,3.63
N00002957,378,269,100,6,3,71.16,26.46,1.59,0.79
N00002958,453,360,89,0,4,79.47,19.65,0,0.88
N00002959,546,352,163,1,30,64.47,29.85,0.18,5.49
N00002960,350,302,45,0,3,86.29,12.86,0,0.86
N00002961,326,254,70,0,2,77.91,21.47,0,0.61
N00002962,374,354,18,1,1,94.65,4.81,0.27,0.27
N00002963,368,332,21,3,12,90.22,5.71,0.82,3.26
N00002964,373,298,75,0,0,79.89,20.11,0,0
N00002965,311,211,92,4,4,67.85,29.58,1.29,1.29
N00002966,576,451,105,10,10,78.30,18.23,1.74,1.74
N00002967,277,254,16,3,4,91.70,5.78,1.08,1.44
N00002968,279,240,32,3,4,86.02,11.47,1.08,1.43
N00002969,218,159,53,1,5,72.94,24.31,0.46,2.29
N00002970,281,249,28,3,1,88.61,9.96,1.07,0.36
N00002971,365,238,107,4,16,65.21,29.32,1.10,4.38
N00002972,287,236,46,4,1,82.23,16.03,1.39,0.35
N00002973,407,319,84,0,4,78.38,20.64,0,0.98
N00002974,324,273,49,0,2,84.26,15.12,0,0.62
N00002975,488,347,132,4,5,71.11,27.05,0.82,1.02
N00002976,308,264,39,4,1,85.71,12.66,1.30,0.32
N00002977,410,282,121,0,7,68.78,29.51,0,1.71
N00002978,450,387,53,1,9,86.00,11.78,0.22,2.00
N00002979,408,363,43,1,1,88.97,10.54,0.25,0.25
N00002980,398,249,140,1,8,62.56,35.18,0.25,2.01
N00002981,250,183,60,5,2,73.20,24.00,2.00,0.80
N00002982,516,319,167,5,25,61.82,32.36,0.97,4.84
N00002983,320,187,124,2,7,58.44,38.75,0.63,2.19
N00002984,213,160,38,1,14,75.12,17.84,0.47,6.57
N00002985,140,119,14,1,6,85.00,10.00,0.71,4.29
N00002986,382,308,59,2,13,80.63,15.45,0.52,3.40
N00002987,469,398,63,0,8,84.86,13.43,0,1.71
N00002988,462,415,44,0,3,89.83,9.52,0,0.65
N00002989,500,276,214,1,9,55.20,42.80,0.20,1.80
N00002990,355,128,223,0,4,36.06,62.82,0,1.13
N00002991,349,151,190,2,6,43.27,54.44,0.57,1.72
N00002992,495,415,76,0,4,83.84,15.35,0,0.81
N00002993,228,185,37,1,5,81.14,16.23,0.44,2.19
N00002994,635,462,159,1,13,72.76,25.04,0.16,2.05
N00002995,691,475,192,7,17,68.74,27.79,1.01,2.46
N00002996,235,177,53,4,1,75.32,22.55,1.70,0.43
N00002997,290,224,61,1,4,77.24,21.03,0.34,1.38
N00002998,256,205,45,3,3,80.08,17.58,1.17,1.17
N00002999,253,199,49,0,5,78.66,19.37,0,1.98
N00003000,481,247,218,6,10,51.35,45.32,1.25,2.08
N00003001,265,40,223,0,2,15.09,84.15,0,0.75
N00003002,809,505,284,10,10,62.42,35.11,1.24,1.24
N00003003,1353,260,1048,6,39,19.22,77.46,0.44,2.88
N00003004,262,75,177,2,8,28.63,67.56,0.76,3.05
N00003005,482,247,222,2,11,51.24,46.06,0.41,2.28
N00003006,440,250,179,1,10,56.82,40.68,0.23,2.27
N00003007,493,264,206,1,22,53.55,41.78,0.20,4.46
N00003008,635,96,517,3,19,15.12,81.42,0.47,2.99
N00003009,513,146,347,0,20,28.46,67.64,0,3.90
N00003010,414,119,280,3,12,28.74,67.63,0.72,2.90
N00003011,302,37,257,3,5,12.25,85.10,0.99,1.66
N00003012,393,92,285,1,15,23.41,72.52,0.25,3.82
N00003013,408,130,264,0,14,31.86,64.71,0,3.43
N00003014,422,209,201,2,10,49.53,47.63,0.47,2.37
N00003015,394,76,308,1,9,19.29,78.17,0.25,2.28
N00003016,303,70,222,6,5,23.10,73.27,1.98,1.65
N00003017,381,119,243,5,14,31.23,63.78,1.31,3.67
N00003018,239,204,32,1,2,85.36,13.39,0.42,0.84
N00003019,539,461,72,2,4,85.53,13.36,0.37,0.74
N00003020,440,342,91,1,6,77.73,20.68,0.23,1.36
N00003021,383,284,86,0,13,74.15,22.45,0,3.39
N00003022,303,192,107,0,4,63.37,35.31,0,1.32
N00003023,250,224,21,0,5,89.60,8.40,0,2.00
N00003024,426,242,177,3,4,56.81,41.55,0.70,0.94
N00003025,341,128,197,1,15,37.54,57.77,0.29,4.40
N00003026,543,305,223,2,13,56.17,41.07,0.37,2.39
N00003027,436,185,235,4,12,42.43,53.90,0.92,2.75
N00003028,449,79,361,0,9,17.59,80.40,0,2.00
N00003029,513,210,287,0,16,40.94,55.95,0,3.12
N00003030,380,180,193,2,5,47.37,50.79,0.53,1.32
N00003031,469,237,221,1,10,50.53,47.12,0.21,2.13
N00003032,357,262,90,1,4,73.39,25.21,0.28,1.12
N00003033,450,331,115,0,4,73.56,25.56,0,0.89
N00003034,231,201,27,0,3,87.01,11.69,0,1.30
N00003035,376,288,82,0,6,76.60,21.81,0,1.60
N00003036,345,278,62,2,3,80.58,17.97,0.58,0.87
N00003037,393,311,76,0,6,79.13,19.34,0,1.53
N00003038,350,268,75,2,5,76.57,21.43,0.57,1.43
N00003039,314,177,114,2,21,56.37,36.31,0.64,6.69
N00003040,432,240,160,4,28,55.56,37.04,0.93,6.48
N00003041,437,289,128,0,20,66.13,29.29,0,4.58
N00003042,254,185,61,0,8,72.83,24.02,0,3.15
N00003043,203,105,90,0,8,51.72,44.33,0,3.94
N00003044,356,143,195,5,13,40.17,54.78,1.40,3.65
N00003045,785,406,323,22,34,51.72,41.15,2.80,4.33
N00003046,336,251,68,6,11,74.70,20.24,1.79,3.27
N00003047,417,328,89,0,0,78.66,21.34,0,0
N00003048,428,281,133,1,13,65.65,31.07,0.23,3.04
N00003049,323,274,42,1,6,84.83,13.00,0.31,1.86
N00003050,342,286,53,0,3,83.63,15.50,0,0.88
N00003051,377,376,0,1,0,99.73,0,0.27,0
N00003052,280,260,15,1,4,92.86,5.36,0.36,1.43
N00003053,231,156,68,5,2,67.53,29.44,2.16,0.87
N00003054,320,179,126,5,10,55.94,39.38,1.56,3.13
N00003055,369,232,119,3,15,62.87,32.25,0.81,4.07
N00003056,337,241,80,1,15,71.51,23.74,0.30,4.45
N00003057,276,140,115,0,21,50.72,41.67,0,7.61
N00003058,322,223,80,1,18,69.25,24.84,0.31,5.59
N00003059,315,146,152,0,17,46.35,48.25,0,5.40
N00003060,274,58,190,6,20,21.17,69.34,2.19,7.30
N00003061,478,237,232,2,7,49.58,48.54,0.42,1.46
N00003062,437,165,269,2,1,37.76,61.56,0.46,0.23
N00003063,517,356,148,4,9,68.86,28.63,0.77,1.74
N00003064,440,40,393,1,6,9.09,89.32,0.23,1.36
N00003065,341,264,72,0,5,77.42,21.11,0,1.47
N00003066,377,218,145,5,9,57.82,38.46,1.33,2.39
N00003067,316,54,239,0,23,17.09,75.63,0,7.28
N00003068,189,59,121,0,9,31.22,64.02,0,4.76
N00003069,258,62,176,3,17,24.03,68.22,1.16,6.59
N00003070,261,45,201,0,15,17.24,77.01,0,5.75
N00003071,247,57,172,1,17,23.08,69.64,0.40,6.88
N00003072,212,80,119,0,13,37.74,56.13,0,6.13
N00003073,399,17,349,4,29,4.26,87.47,1.00,7.27
N00003074,487,27,422,3,35,5.54,86.65,0.62,7.19
N00003075,286,13,239,3,31,4.55,83.57,1.05,10.84
N00003076,521,26,449,5,41,4.99,86.18,0.96,7.87
N00003077,366,8,333,4,21,2.19,90.98,1.09,5.74
N00003078,523,29,443,5,46,5.54,84.70,0.96,8.80
N00003079,298,53,219,0,26,17.79,73.49,0,8.72
N00003080,234,72,154,0,8,30.77,65.81,0,3.42
N00003081,118,32,70,3,13,27.12,59.32,2.54,11.02
N00003082,231,48,170,0,13,20.78,73.59,0,5.63
N00003083,215,38,154,2,21,17.67,71.63,0.93,9.77
N00003084,320,168,136,0,16,52.50,42.50,0,5.00
N00003085,264,29,212,2,21,10.98,80.30,0.76,7.95
N00003086,250,17,222,3,8,6.80,88.80,1.20,3.20
N00003087,343,120,216,1,6,34.99,62.97,0.29,1.75
N00003088,148,64,66,1,17,43.24,44.59,0.68,11.49
N00003089,310,42,240,5,23,13.55,77.42,1.61,7.42
N00003090,344,83,238,0,23,24.13,69.19,0,6.69
N00003091,401,139,232,2,28,34.66,57.86,0.50,6.98
N00003092,235,61,159,1,14,25.96,67.66,0.43,5.96
N00003093,484,156,309,0,19,32.23,63.84,0,3.93
N00003094,273,61,201,1,10,22.34,73.63,0.37,3.66
N00003095,301,76,200,5,20,25.25,66.45,1.66,6.64
N00003096,270,77,176,2,15,28.52,65.19,0.74,5.56
N00003097,567,152,390,4,21,26.81,68.78,0.71,3.70
N00003098,747,654,76,1,16,87.55,10.17,0.13,2.14
N00003099,322,193,121,0,8,59.94,37.58,0,2.48
N00003100,331,256,70,0,5,77.34,21.15,0,1.51
N00003101,301,254,42,0,5,84.39,13.95,0,1.66
N00003102,340,221,116,1,2,65.00,34.12,0.29,0.59
N00003103,264,104,143,2,15,39.39,54.17,0.76,5.68
N00003104,254,114,126,4,10,44.88,49.61,1.57,3.94
N00003105,382,142,213,5,22,37.17,55.76,1.31,5.76
N00003106,198,22,166,3,7,11.11,83.84,1.52,3.54
N00003107,202,43,140,3,16,21.29,69.31,1.49,7.92
N00003108,251,74,161,3,13,29.48,64.14,1.20,5.18
N00003109,266,42,204,4,16,15.79,76.69,1.50,6.02
N00003110,221,60,141,1,19,27.15,63.80,0.45,8.60
N00003111,199,38,145,4,12,19.10,72.86,2.01,6.03
N00003112,254,80,163,1,10,31.50,64.17,0.39,3.94
N00003113,264,92,162,0,10,34.85,61.36,0,3.79
N00003114,281,72,198,0,11,25.62,70.46,0,3.91
N00003115,236,42,175,1,18,17.80,74.15,0.42,7.63
N00003116,313,96,206,0,11,30.67,65.81,0,3.51
N00003117,265,107,140,3,15,40.38,52.83,1.13,5.66
N00003118,196,89,93,1,13,45.41,47.45,0.51,6.63
N00003119,251,106,124,0,21,42.23,49.40,0,8.37
N00003120,323,104,203,1,15,32.20,62.85,0.31,4.64
