GeographyCode,QS103NI0001,QS103NI0002,QS103NI0003,QS103NI0004,QS103NI0005,QS103NI0006,QS103NI0007,QS103NI0008,QS103NI0009,QS103NI0010,QS103NI0011,QS103NI0012,QS103NI0013,QS103NI0014,QS103NI0015,QS103NI0016,QS103NI0017,QS103NI0018,QS103NI0019,QS103NI0020,QS103NI0021,QS103NI0022,QS103NI0023,QS103NI0024,QS103NI0025,QS103NI0026,QS103NI0027,QS103NI0028,QS103NI0029,QS103NI0030,QS103NI0031,QS103NI0032,QS103NI0033,QS103NI0034,QS103NI0035,QS103NI0036,QS103NI0037,QS103NI0038,QS103NI0039,QS103NI0040,QS103NI0041,QS103NI0042,QS103NI0043,QS103NI0044,QS103NI0045,QS103NI0046,QS103NI0047,QS103NI0048,QS103NI0049,QS103NI0050,QS103NI0051,QS103NI0052,QS103NI0053,QS103NI0054,QS103NI0055,QS103NI0056,QS103NI0057,QS103NI0058,QS103NI0059,QS103NI0060,QS103NI0061,QS103NI0062,QS103NI0063,QS103NI0064,QS103NI0065,QS103NI0066,QS103NI0067,QS103NI0068,QS103NI0069,QS103NI0070,QS103NI0071,QS103NI0072,QS103NI0073,QS103NI0074,QS103NI0075,QS103NI0076,QS103NI0077,QS103NI0078,QS103NI0079,QS103NI0080,QS103NI0081,QS103NI0082,QS103NI0083,QS103NI0084,QS103NI0085,QS103NI0086,QS103NI0087,QS103NI0088,QS103NI0089,QS103NI0090,QS103NI0091,QS103NI0092,QS103NI0093,QS103NI0094,QS103NI0095,QS103NI0096,QS103NI0097,QS103NI0098,QS103NI0099,QS103NI0100,QS103NI0101,QS103NI0102
95GG49S1,1662,14,8,7,19,3,12,13,14,17,15,13,18,11,18,25,14,11,16,9,34,101,27,35,65,65,43,53,49,48,39,36,40,23,33,14,12,28,29,18,22,22,22,16,14,32,16,22,20,21,15,9,13,24,12,15,13,14,13,16,10,14,7,11,4,8,11,5,7,3,9,8,15,10,5,8,8,6,2,11,7,5,13,9,7,9,7,3,9,10,2,6,1,1,4,1,3,1,0,0,0,2
95GG49S2,2270,18,14,11,11,9,12,8,7,10,7,8,5,8,6,7,6,6,7,17,140,232,189,155,122,106,118,55,87,70,62,61,47,54,41,33,21,33,26,13,11,26,11,18,16,13,16,12,10,10,15,15,10,9,11,10,7,6,3,6,7,2,6,6,6,5,9,8,7,7,6,8,4,8,8,10,4,3,2,8,4,4,9,11,6,4,5,7,3,5,1,1,5,0,1,0,1,1,1,0,0,0
95GG49S3,2142,26,13,16,18,10,6,6,11,4,5,8,8,8,5,10,12,4,6,27,119,249,213,196,135,130,98,101,79,50,48,47,42,26,25,31,17,17,23,16,12,12,9,9,9,10,8,6,11,15,7,10,8,11,5,7,3,10,10,3,3,4,3,3,2,2,3,2,4,4,5,5,5,0,4,5,5,3,3,3,6,1,4,4,1,3,1,3,3,3,2,0,1,1,0,0,0,1,0,0,0,0
95GG49S4,2067,16,12,12,8,10,9,3,5,3,7,5,9,7,8,8,10,5,4,24,162,253,213,168,120,83,74,58,60,42,39,35,39,27,14,23,11,24,24,14,20,13,15,14,11,13,15,10,11,6,13,15,10,12,12,13,8,6,11,7,6,5,4,9,7,9,12,12,3,9,5,5,4,4,3,6,3,2,2,4,7,4,4,4,10,5,6,1,2,13,9,1,1,1,0,0,1,0,0,0,0,1
95GG50S1,1499,28,23,15,16,13,16,15,14,17,5,7,11,13,11,8,12,10,14,14,21,16,19,21,28,46,37,33,46,36,49,33,57,38,29,28,25,32,26,29,19,22,22,27,33,19,24,16,16,15,15,16,14,25,17,12,11,9,14,12,16,12,14,12,13,14,11,14,12,11,3,3,14,8,2,5,4,8,8,8,4,3,4,5,4,2,2,4,1,2,0,1,0,1,1,2,0,1,0,1,0,0
95GG50S2,2061,37,34,26,31,27,30,24,18,22,26,23,17,28,27,33,21,20,24,21,25,24,32,35,40,44,41,47,43,45,52,45,37,33,42,39,35,32,42,27,41,32,37,32,20,21,43,23,22,25,21,26,11,18,21,17,24,7,17,16,11,14,9,20,18,15,11,10,18,13,9,5,14,16,4,21,9,6,11,10,14,6,12,12,6,5,9,10,2,4,1,4,3,2,0,0,1,0,2,1,0,0
95GG50S3,1885,21,20,22,28,17,20,10,26,21,13,13,23,19,23,23,21,20,23,25,30,27,22,31,32,55,52,47,44,53,39,35,41,42,24,38,27,38,36,32,31,34,26,31,29,20,19,37,22,16,16,22,19,18,13,20,11,8,14,7,6,14,14,16,15,18,19,8,19,16,16,9,13,13,13,16,19,12,16,11,4,10,4,5,4,4,2,5,2,2,5,3,1,1,2,1,0,0,1,0,0,0
95GG51S1,1353,19,20,26,29,23,18,10,16,17,21,12,10,15,10,10,16,13,19,21,14,14,13,10,16,21,17,21,21,25,23,31,20,11,19,19,16,22,14,19,17,14,14,12,15,14,12,18,20,19,24,21,20,22,20,18,16,22,9,17,20,6,10,17,6,12,14,15,15,16,16,7,9,15,14,10,7,9,12,9,16,14,9,11,7,2,1,6,0,3,4,3,2,0,0,0,0,0,0,0,0,1
95GG51S2,1399,20,22,22,17,19,17,10,9,17,11,13,12,25,15,14,13,24,18,17,14,28,15,19,28,20,26,23,19,17,17,15,14,17,15,9,18,12,14,15,19,17,21,7,16,16,22,23,17,22,15,22,14,21,21,15,12,14,16,8,11,14,13,21,19,19,18,10,10,17,14,6,17,16,14,16,13,16,11,13,9,13,12,7,19,8,4,13,5,1,5,0,3,1,2,0,0,0,1,0,0,0
95GG51S3,1336,25,22,14,18,20,14,11,4,10,7,14,15,18,16,12,21,20,18,19,22,28,13,20,18,16,19,31,10,25,16,17,17,9,10,8,20,26,17,17,17,13,13,19,17,24,18,11,11,13,12,22,24,24,18,14,26,17,20,14,10,7,17,15,11,16,13,16,19,17,7,10,9,6,12,19,10,9,12,8,7,13,7,7,4,12,7,4,8,4,9,1,1,1,0,1,1,0,2,0,0,0
95HH01W1,2059,28,23,25,23,28,31,18,21,24,13,18,14,20,28,15,19,30,23,20,22,10,23,21,12,27,22,16,14,22,23,25,18,24,21,24,24,27,27,27,27,36,21,32,33,21,49,23,34,31,26,28,21,27,21,26,29,23,26,20,21,34,26,21,23,39,31,30,26,23,28,22,24,20,21,16,16,24,23,21,20,20,13,9,6,11,11,8,15,7,11,10,7,3,4,5,0,1,4,0,0,1
95HH02S1,1358,18,10,16,18,20,22,18,20,14,12,17,20,13,17,20,15,20,19,23,20,19,15,18,15,16,9,12,15,14,20,19,9,16,15,16,12,11,18,23,14,18,31,16,19,25,24,22,14,18,25,16,15,24,29,20,14,7,18,17,15,23,19,8,13,27,15,19,15,16,15,10,18,11,11,13,6,9,3,9,7,8,7,4,2,1,4,4,2,4,3,2,1,2,0,1,0,1,0,0,0,0
95HH02S2,1604,15,26,16,21,21,27,15,28,26,25,30,22,34,29,31,33,32,30,27,33,16,27,14,9,11,9,8,8,13,7,20,12,12,23,20,23,24,18,34,26,35,43,44,48,37,31,27,26,31,31,30,29,21,24,22,13,16,15,19,22,24,17,10,19,18,11,9,6,13,11,6,7,4,6,1,3,3,2,2,3,0,1,0,2,1,0,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0
95HH03W1,1663,10,9,19,14,26,18,17,15,12,14,12,12,21,13,27,20,20,15,10,14,11,17,9,13,22,16,10,8,15,9,18,17,12,19,10,10,13,22,13,15,23,17,25,9,22,26,25,17,21,14,26,27,20,21,28,15,27,22,35,33,24,27,25,47,40,22,24,32,27,42,23,13,15,24,18,19,16,19,12,26,21,16,15,15,12,7,2,12,3,4,4,1,1,2,2,0,1,0,0,0,0
95HH04S1,1709,15,15,18,21,18,12,14,24,21,16,17,22,31,23,31,33,35,29,24,26,16,22,25,18,17,21,15,21,13,16,20,14,21,15,15,20,24,20,23,27,17,29,37,39,31,30,33,45,30,26,29,31,37,30,24,28,23,29,22,17,25,20,15,12,21,10,21,15,13,18,15,9,10,8,12,6,7,11,3,2,11,5,8,3,3,2,2,0,2,1,3,1,0,0,0,0,0,0,0,0,0
95HH04S2,1358,9,9,12,13,9,7,13,14,14,7,9,13,20,15,17,24,26,25,31,23,19,24,16,19,10,15,10,10,12,10,9,13,10,11,5,6,11,8,10,15,10,15,12,11,22,23,21,28,28,29,36,43,32,41,32,26,24,28,23,12,27,23,10,26,19,9,23,14,19,10,7,11,13,9,9,11,6,9,5,8,5,9,1,4,4,3,1,1,2,3,1,3,2,0,2,0,0,0,0,0,0
95HH05W1,2171,39,36,45,29,33,39,42,24,40,29,26,32,35,26,37,29,29,38,32,30,32,32,28,34,41,31,36,30,34,44,34,24,35,39,26,29,40,40,34,30,34,27,31,33,25,31,25,27,40,31,27,20,20,18,23,15,15,27,15,17,11,19,15,21,15,16,13,22,25,16,14,15,17,11,11,16,10,12,5,3,3,4,5,3,4,7,2,1,2,2,1,2,0,3,0,1,0,0,0,0,0
95HH06S1,2231,27,23,32,28,41,35,34,36,34,38,43,43,36,31,46,49,30,32,39,40,29,31,23,15,36,22,24,15,12,11,24,24,22,26,27,31,40,35,44,36,46,52,49,41,44,45,53,51,59,38,42,32,33,26,25,26,22,24,28,25,24,18,12,11,17,11,9,13,13,11,8,9,6,9,6,7,4,6,7,1,2,2,3,4,1,3,3,0,1,1,2,1,0,0,0,0,1,0,0,0,0
95HH06S2,2566,31,33,49,25,50,41,45,40,33,49,43,33,32,34,29,43,43,63,47,29,30,41,36,31,26,25,27,18,20,27,33,23,34,27,35,52,36,37,58,43,44,47,50,43,65,49,46,54,45,51,28,33,30,26,37,28,25,21,19,23,30,22,17,13,21,16,21,21,13,16,7,17,9,23,14,14,12,10,9,9,6,5,7,4,1,3,4,0,5,0,0,0,0,1,1,0,0,0,0,0,0
95HH07W1,1493,19,18,18,12,21,12,16,11,22,16,11,16,16,19,16,16,23,21,12,20,28,25,24,24,21,22,24,24,23,20,24,20,19,18,26,17,13,20,27,21,26,20,18,29,21,21,25,21,19,24,27,15,17,21,16,18,13,26,11,10,11,8,11,6,17,17,12,12,11,9,13,12,13,14,15,18,12,14,6,8,12,9,9,8,14,6,6,3,2,3,1,4,1,1,1,0,0,0,0,1,0
95HH08W1,2619,34,28,27,32,25,18,30,21,30,28,25,24,30,33,30,35,29,28,31,28,31,47,35,31,34,42,56,24,31,36,33,38,31,30,26,24,23,32,22,37,44,35,48,40,47,40,55,32,31,38,36,34,46,43,41,24,31,41,33,22,30,31,29,30,25,28,33,34,34,29,22,27,18,19,18,21,24,16,17,11,14,10,16,12,10,7,15,6,6,9,4,5,7,1,1,3,0,1,2,2,2
95HH09W1,2620,31,21,27,26,27,22,14,13,12,15,13,15,14,26,16,27,26,18,23,27,29,34,34,32,31,39,37,36,33,45,47,47,37,40,29,23,32,41,48,43,34,32,39,27,30,51,47,39,39,42,33,34,27,40,35,37,33,33,29,32,25,38,28,38,35,23,28,34,32,18,22,30,21,24,33,33,19,20,25,29,25,23,19,25,25,18,7,17,10,7,9,4,3,5,2,1,1,0,1,0,0
95HH10W1,2489,24,32,26,47,40,33,38,49,38,31,42,37,32,34,42,21,31,45,32,25,30,21,25,22,19,19,19,23,11,15,24,31,22,30,35,32,40,44,29,35,58,40,53,38,53,45,42,45,40,40,39,29,42,28,22,43,34,29,28,18,19,20,29,28,30,21,25,33,25,19,23,23,17,16,16,21,20,15,13,15,15,11,9,6,8,2,2,4,3,1,5,0,2,0,1,0,1,0,0,0,0
95HH11W1,1417,18,26,15,18,19,20,17,14,20,10,14,11,24,19,13,16,11,9,15,15,16,15,20,27,26,26,24,21,22,21,23,17,19,17,16,14,14,13,29,9,16,19,13,18,15,13,19,13,25,23,15,15,18,10,16,19,8,23,17,18,13,17,12,22,14,20,12,10,16,14,12,14,16,19,15,8,12,16,13,7,9,5,10,7,4,9,6,7,10,5,6,3,2,2,1,1,0,0,1,0,1
95HH12W1,1552,16,15,18,21,19,21,18,17,17,12,21,10,21,19,28,27,28,15,15,12,18,26,27,15,23,22,18,16,20,19,11,22,17,11,23,16,15,22,19,25,16,16,30,20,23,22,29,17,35,14,23,19,23,15,13,30,18,24,26,23,27,14,18,29,15,32,27,15,15,20,21,14,19,10,16,10,8,7,7,10,4,2,2,4,1,4,2,2,1,2,1,1,1,0,0,0,0,0,0,0,0
95HH13W1,1407,25,16,26,24,26,32,12,25,12,11,25,18,25,21,27,30,17,23,14,20,10,15,23,25,25,27,20,34,30,26,19,31,22,23,24,10,14,15,26,25,10,18,19,12,14,27,26,22,27,13,18,17,17,18,17,15,10,13,13,9,8,10,16,9,6,8,9,12,13,10,6,10,4,12,5,6,7,5,2,8,3,5,6,4,2,2,4,0,3,0,1,1,1,1,0,0,0,0,0,0,0
95HH14W1,1530,13,16,20,14,11,11,16,24,19,8,15,20,17,13,15,17,9,22,14,16,16,21,19,20,20,21,16,23,19,29,21,28,13,15,11,13,16,18,29,11,17,26,19,17,23,29,19,18,17,24,16,34,21,22,11,14,19,14,21,15,19,34,19,20,15,20,22,17,19,20,12,18,17,23,17,14,16,20,7,11,14,9,11,4,9,10,7,7,4,4,2,1,0,1,0,0,1,1,0,0,0
95HH15W1,2630,25,28,26,28,23,25,17,21,24,23,32,36,40,39,44,45,44,49,37,37,31,47,49,41,37,35,41,29,30,24,37,26,21,21,28,27,30,27,28,44,33,47,36,41,37,46,40,55,48,41,43,42,56,38,32,34,34,31,26,26,22,25,18,28,24,14,21,24,24,21,17,21,20,16,16,26,16,12,17,19,28,10,8,14,10,8,10,11,12,5,8,4,1,4,6,2,1,3,1,1,0
95HH16W1,2159,19,25,22,23,25,19,32,16,20,30,24,24,25,21,32,35,34,33,35,19,23,19,20,19,20,19,15,13,29,23,22,10,16,19,20,17,22,30,19,30,28,38,40,30,33,39,34,32,46,22,29,36,36,36,32,42,37,16,27,24,29,22,42,17,24,26,34,29,33,17,17,21,23,15,24,19,18,12,18,15,24,12,13,15,9,9,8,12,6,8,5,4,1,1,1,0,0,0,0,0,1
95HH17W1,2479,38,26,29,28,28,21,34,32,42,30,36,39,41,24,35,43,44,35,47,32,26,32,25,32,31,20,27,31,22,17,28,27,24,36,31,29,32,44,30,29,30,39,53,54,40,45,37,40,40,41,42,36,46,39,24,28,29,35,27,28,25,24,32,41,34,35,36,25,18,25,25,9,14,21,11,9,8,13,14,9,5,4,5,3,2,2,3,2,5,1,5,0,1,1,2,0,0,0,0,0,0
95II01S1,1550,13,9,26,20,13,16,14,15,14,10,19,17,17,20,22,23,21,25,19,18,20,18,19,14,16,12,18,13,9,17,9,17,27,14,14,18,14,19,16,25,17,20,27,36,28,25,37,26,28,31,25,25,22,16,19,18,22,24,17,20,15,18,20,12,26,21,18,23,14,17,15,19,18,12,18,8,11,5,12,9,16,10,5,7,8,3,8,2,1,5,0,2,2,3,1,0,2,0,0,0,1
95II01S2,1534,6,10,13,13,11,19,12,18,17,9,13,16,15,17,17,15,12,15,28,14,16,22,14,14,16,14,18,9,16,15,10,9,6,11,12,23,18,9,20,18,22,14,25,22,21,17,27,29,23,25,25,33,30,30,31,27,27,27,22,21,23,16,21,19,25,16,22,17,24,31,18,18,19,22,18,25,14,13,14,14,10,5,8,9,8,10,4,3,3,2,1,0,1,0,3,0,0,0,0,0,0
95II02S1,1781,20,23,18,25,18,27,18,22,25,32,20,32,26,32,31,27,27,29,36,35,40,36,17,13,12,13,13,12,12,10,8,18,21,19,18,23,21,22,32,22,34,33,20,26,29,55,37,37,31,36,45,29,22,31,17,25,22,17,18,19,11,15,11,14,9,12,9,15,10,11,6,4,5,10,8,13,6,6,7,10,5,3,11,12,8,11,6,8,4,7,6,5,3,4,2,2,1,1,1,0,1
95II02S2,1700,15,27,16,30,21,25,20,18,22,35,13,28,27,35,30,29,29,22,19,23,26,13,18,16,18,17,15,9,13,16,15,19,28,13,16,18,31,23,21,26,27,31,36,38,43,28,32,26,35,35,34,26,24,23,22,27,18,21,27,17,13,11,9,9,17,12,18,16,15,14,5,8,15,7,6,5,7,7,7,12,13,4,7,6,6,7,5,3,4,1,2,0,1,1,0,0,2,0,0,0,0
95II02S3,1480,21,9,12,8,16,9,9,11,13,7,17,11,16,11,16,11,19,17,16,12,17,13,20,24,14,30,23,26,21,11,18,26,24,12,26,17,15,16,14,20,12,16,18,30,12,16,24,28,22,22,25,17,22,31,23,23,17,19,8,14,14,18,15,22,19,18,19,12,19,18,15,12,16,7,17,11,14,8,20,10,16,19,10,19,5,8,10,8,7,9,5,0,4,2,2,2,1,1,1,0,0
95II03S1,1739,17,26,20,27,22,25,21,26,28,30,31,39,34,32,34,37,41,33,28,22,23,23,19,20,14,16,8,25,21,13,13,12,23,19,32,20,30,21,25,33,34,28,35,33,43,59,37,26,32,37,39,40,43,32,22,13,8,23,14,8,16,13,14,10,13,4,6,6,9,13,3,2,1,1,5,3,5,3,6,2,1,3,2,1,2,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0
95II03S2,1784,31,28,21,25,20,22,12,21,21,11,13,26,18,15,19,19,20,23,18,25,18,15,22,18,14,13,15,15,21,30,32,35,43,33,29,25,25,27,30,29,24,24,21,34,30,29,29,34,34,29,17,24,24,32,18,22,26,20,14,15,18,20,21,26,12,18,29,29,22,24,15,16,20,13,12,11,15,7,10,8,12,8,5,3,5,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
95II04S1,2352,28,27,33,30,22,24,39,26,44,33,28,36,31,40,39,34,26,31,29,36,21,31,28,31,24,23,28,34,33,32,28,28,29,34,43,32,24,31,39,47,50,53,50,42,37,51,46,35,45,31,39,30,41,26,39,33,27,22,26,20,11,21,28,27,14,18,14,14,21,17,11,10,18,8,9,7,5,8,9,9,7,8,5,4,5,7,6,6,3,3,3,6,2,3,2,0,0,1,1,0,2
95II04S2,1965,29,19,38,24,28,27,25,27,25,25,31,19,26,27,38,29,23,19,30,31,18,31,36,24,22,26,30,35,29,31,34,27,20,23,22,38,37,25,33,31,32,26,32,34,47,28,40,26,30,27,17,21,19,15,19,22,14,26,12,14,13,20,22,15,19,13,25,26,24,16,23,21,10,16,11,16,6,6,12,5,3,6,6,5,1,3,1,2,3,1,1,0,1,0,0,0,0,0,0,0,0
95II05S1,1634,13,9,14,14,14,11,18,26,24,17,23,22,22,27,23,33,28,40,39,29,27,35,19,26,23,13,13,15,15,10,12,14,4,5,11,15,10,16,10,16,17,14,28,26,20,23,33,36,37,42,26,31,28,34,27,21,31,22,19,24,17,11,16,23,16,21,10,22,12,11,13,12,12,13,14,12,8,10,14,15,15,13,1,2,7,7,1,1,3,1,4,1,0,0,1,0,0,0,1,0,0
95II05S2,1912,29,21,31,21,26,26,19,29,22,20,20,34,23,20,31,10,33,16,15,24,17,23,14,21,18,25,21,23,36,23,30,19,29,26,23,31,30,30,33,18,33,37,23,29,27,19,28,27,24,26,21,26,20,22,28,17,16,17,12,28,15,15,14,15,18,14,8,19,13,17,12,13,11,13,14,20,16,20,13,14,13,19,18,13,14,9,12,19,13,12,10,4,5,7,2,4,2,0,1,0,1
95II06S1,1519,24,18,18,16,21,24,23,21,21,18,24,22,19,27,29,25,26,27,21,18,22,21,19,13,10,9,15,9,13,8,16,16,15,13,10,21,14,15,28,19,19,26,28,28,23,31,48,30,30,28,27,18,30,31,27,17,16,11,14,23,14,19,22,16,23,13,12,17,7,18,13,9,8,12,4,4,6,7,8,3,6,3,2,3,3,2,2,3,1,2,2,2,0,0,0,0,0,0,0,0,0
95II06S2,1879,33,37,43,30,32,28,17,25,12,19,20,21,17,15,25,26,21,31,19,24,13,18,18,26,25,28,17,42,27,26,34,43,32,35,40,25,34,33,39,30,32,24,21,21,23,22,27,20,22,33,30,30,28,24,22,23,16,15,16,13,17,19,20,22,20,20,19,18,4,20,13,14,11,10,11,7,16,7,6,11,8,10,4,6,4,4,3,4,2,4,1,2,0,0,0,0,0,0,0,0,0
95II07W1,2090,34,32,25,18,30,29,24,25,21,27,28,20,25,22,25,18,24,37,26,25,24,17,27,22,31,21,30,17,29,30,32,30,32,29,26,23,32,36,26,27,19,27,28,30,31,32,24,28,23,24,31,29,25,22,32,20,26,18,23,30,21,20,22,31,33,24,22,18,19,22,15,16,14,14,11,14,7,11,10,17,13,13,13,13,17,15,21,12,7,7,5,4,3,2,2,1,1,1,0,0,1
95II08W1,2417,37,27,31,16,36,20,22,29,21,31,19,22,28,32,32,31,31,27,25,40,24,26,28,33,26,37,29,30,34,34,44,34,33,28,29,33,42,37,39,28,43,31,29,36,37,30,34,32,37,39,41,37,25,38,38,28,28,26,22,25,19,23,18,19,29,12,26,23,19,21,22,10,15,17,21,16,12,15,12,28,15,15,27,18,17,12,11,16,13,12,7,5,4,6,1,0,0,0,0,0,0
95II09S1,1950,20,20,25,21,18,24,15,19,20,24,24,21,28,20,25,21,20,14,14,19,20,28,18,18,20,23,22,27,25,18,25,22,24,24,24,32,25,32,39,32,31,33,32,32,48,31,34,47,29,31,35,26,28,18,26,20,19,23,27,23,15,19,17,13,26,15,14,22,11,19,9,19,20,15,18,12,12,7,10,5,14,23,18,10,14,6,14,9,8,8,4,9,2,2,3,2,1,1,0,0,1
95II09S2,1413,23,20,17,11,23,21,14,14,22,17,26,14,21,26,16,21,22,24,19,17,17,15,10,15,17,16,19,11,15,14,15,9,16,11,15,17,20,31,26,18,18,39,35,36,39,24,26,34,22,26,18,17,16,16,11,15,16,18,9,12,9,10,13,12,9,8,6,12,12,9,5,8,10,9,10,11,10,6,11,10,13,6,6,8,7,2,5,2,2,5,2,2,1,0,0,0,0,0,0,0,0
95II10W1,2592,26,31,34,29,32,31,41,18,19,34,25,23,33,29,39,30,39,38,42,54,39,32,37,39,28,37,40,31,30,33,38,35,30,35,26,41,33,32,28,34,41,49,22,49,41,53,42,44,31,37,37,29,30,33,23,30,24,32,27,19,23,25,20,18,30,21,27,30,32,36,23,25,25,24,24,12,19,15,21,12,17,17,14,10,15,8,6,9,10,2,1,0,1,0,0,1,0,0,1,0,0
95II11W1,2567,32,38,27,29,24,20,27,22,35,26,31,22,32,28,35,34,37,25,35,26,17,23,25,29,28,27,26,21,24,33,27,37,33,29,25,27,38,34,38,41,48,31,38,46,34,44,37,39,57,53,49,56,54,32,39,24,25,40,24,30,33,16,14,23,37,20,34,23,30,25,27,23,36,26,17,23,19,23,21,16,19,12,20,10,8,9,8,5,4,3,7,3,2,0,0,1,3,0,0,0,0
95II12W1,2512,27,22,28,35,23,36,29,28,30,33,26,24,33,38,31,33,35,39,34,22,21,21,22,21,25,18,18,20,19,28,25,18,22,29,30,36,34,31,31,42,30,35,39,27,47,38,47,34,43,38,40,37,45,37,27,23,29,32,36,33,33,22,22,19,21,15,30,25,23,23,11,24,25,15,25,20,27,24,29,29,26,36,9,25,14,7,21,18,9,10,8,9,4,3,5,6,3,0,0,1,2
95II13W1,2702,39,44,41,34,41,20,24,37,23,24,33,31,25,33,30,25,30,32,35,23,28,25,20,38,28,30,28,41,33,25,41,43,31,39,38,42,38,42,39,44,42,49,40,51,42,29,35,45,46,39,39,24,32,22,19,30,35,32,28,26,35,23,27,33,20,32,24,35,33,28,26,22,23,26,23,24,15,30,23,27,24,18,18,12,17,10,6,16,9,7,6,1,3,1,1,1,1,0,0,0,0
95II14W1,2561,27,29,32,17,40,22,27,22,22,27,30,19,36,30,30,28,31,31,31,24,23,25,28,28,26,19,26,15,27,29,26,21,20,34,38,29,23,33,33,25,31,41,37,42,46,36,44,37,38,55,38,50,34,34,17,38,30,32,28,17,24,31,27,31,27,17,26,27,27,26,37,35,30,29,57,36,37,28,30,30,17,27,22,13,11,7,6,9,6,6,3,4,4,1,3,0,1,1,0,0,0
95II15S1,1793,31,30,46,24,26,29,25,24,24,22,24,25,24,17,27,22,26,20,39,21,18,18,11,19,23,8,22,28,25,18,36,27,39,30,38,41,25,31,30,35,32,29,34,32,35,47,43,31,35,26,28,26,29,20,22,21,23,18,19,9,13,7,7,10,12,5,11,9,12,2,10,6,6,13,4,3,3,10,8,3,7,7,5,1,2,2,1,2,2,1,0,0,0,0,0,0,0,2,0,0,0
95II15S2,1564,19,16,16,15,17,14,21,17,15,17,10,13,18,22,18,20,10,22,17,10,17,10,11,10,10,11,13,12,9,15,13,17,19,21,17,15,19,26,19,26,17,22,21,12,38,20,20,17,26,15,29,14,20,13,17,21,15,18,24,16,22,24,17,29,22,22,21,27,31,24,19,16,20,15,20,23,20,13,26,16,18,16,21,8,10,3,5,4,4,6,3,4,0,0,0,1,1,0,0,0,1
95II16W1,2126,22,22,22,28,20,32,16,31,27,20,22,23,24,19,26,24,27,20,25,33,23,26,29,22,24,29,35,20,20,23,31,17,29,26,25,24,35,29,35,23,33,29,28,33,29,37,24,22,13,32,38,35,22,35,23,26,27,27,23,18,22,21,25,22,35,20,13,20,18,24,14,25,19,10,23,18,15,20,21,17,22,22,15,18,15,17,10,12,9,9,6,2,3,2,0,0,0,0,0,0,0
95II17W1,2493,36,9,24,22,20,29,23,14,30,23,24,28,28,26,38,34,36,26,29,27,24,24,28,32,22,28,27,26,29,34,37,29,25,28,25,26,20,32,28,23,28,34,39,45,50,47,56,38,38,42,40,37,40,42,29,39,25,27,23,25,27,26,26,24,28,19,30,19,19,21,29,20,20,29,22,26,28,18,14,20,30,28,16,29,21,27,20,11,5,4,8,7,1,1,1,1,1,0,0,0,0
95II18W1,2226,23,28,20,22,22,30,24,23,10,20,15,25,24,26,30,23,27,27,31,30,25,22,25,26,33,26,26,29,33,24,25,34,23,35,31,28,32,44,37,26,33,32,30,29,34,35,29,28,39,33,23,18,28,22,26,31,9,17,20,17,22,16,27,18,25,37,28,31,29,27,24,27,21,22,17,26,23,15,22,23,16,17,21,13,16,10,15,10,8,7,4,2,2,3,2,3,0,0,0,0,0
95II19S1,1826,11,9,9,14,18,21,23,19,25,31,26,30,30,37,40,33,46,34,31,33,19,20,23,29,14,18,12,7,10,8,8,9,14,7,10,14,12,15,17,21,23,23,17,31,33,44,48,48,42,38,39,32,41,35,32,31,26,19,37,20,17,18,19,25,16,14,8,22,12,17,11,11,14,19,11,13,9,13,14,14,4,11,6,11,3,6,1,7,5,1,2,2,2,0,2,0,0,0,0,0,0
95II19S2,1944,18,15,25,21,15,26,10,19,20,17,22,23,22,23,31,22,24,30,33,23,24,22,25,31,25,15,20,20,15,20,15,14,25,11,12,23,10,19,23,17,21,19,24,22,38,29,46,39,36,45,32,50,42,33,39,28,33,22,27,27,26,21,27,26,26,20,29,18,31,14,19,13,21,21,17,21,11,8,11,13,13,15,12,5,1,5,0,6,5,5,3,3,1,0,0,0,0,0,0,0,0
95II20W1,2780,42,41,43,37,28,28,27,25,26,28,28,29,27,30,29,28,31,32,27,28,27,30,23,28,35,35,37,34,36,47,57,60,46,60,44,55,45,36,42,35,30,50,30,43,38,24,36,42,44,39,54,43,35,45,30,29,36,32,27,23,20,29,25,28,23,29,30,31,27,15,28,17,22,11,21,19,21,14,20,20,17,16,17,19,20,10,20,11,19,4,3,3,3,4,2,2,3,0,1,0,0
95II21W1,2419,30,39,49,45,35,32,41,34,35,25,33,29,29,28,24,32,37,32,22,39,27,30,44,31,38,30,42,38,43,33,37,33,39,33,24,37,25,31,25,31,35,33,39,26,38,37,36,37,42,32,36,20,27,39,32,29,23,18,21,20,20,20,18,28,26,25,26,25,21,20,22,17,25,17,17,13,13,15,20,15,13,7,9,4,4,3,4,2,2,1,1,3,1,0,0,1,0,0,0,0,0
95II22W1,2248,35,21,28,33,19,21,21,17,22,23,22,27,25,30,23,27,25,22,32,19,28,18,25,23,27,26,19,23,30,23,28,34,32,24,19,26,23,32,32,29,24,27,29,38,35,26,28,44,32,40,22,35,31,28,37,38,36,25,34,28,32,29,23,22,25,22,27,33,28,20,22,25,35,31,22,19,17,21,20,9,19,12,16,7,10,11,9,4,7,4,4,4,5,2,2,0,0,0,0,0,0
