GeographyCode,DC2419NI0001,DC2419NI0002,DC2419NI0003,DC2419NI0004,DC2419NI0005,DC2419NI0006,DC2419NI0007,DC2419NI0008,DC2419NI0009,DC2419NI0010,DC2419NI0011,DC2419NI0012,DC2419NI0013,DC2419NI0014,DC2419NI0015,DC2419NI0016,DC2419NI0017,DC2419NI0018,DC2419NI0019,DC2419NI0020,DC2419NI0021,DC2419NI0022,DC2419NI0023,DC2419NI0024,DC2419NI0025,DC2419NI0026,DC2419NI0027,DC2419NI0028,DC2419NI0029,DC2419NI0030,DC2419NI0031,DC2419NI0032,DC2419NI0033,DC2419NI0034,DC2419NI0035,DC2419NI0036,DC2419NI0037,DC2419NI0038,DC2419NI0039,DC2419NI0040,DC2419NI0041,DC2419NI0042,DC2419NI0043,DC2419NI0044,DC2419NI0045,DC2419NI0046,DC2419NI0047,DC2419NI0048,DC2419NI0049,DC2419NI0050,DC2419NI0051,DC2419NI0052,DC2419NI0053,DC2419NI0054,DC2419NI0055,DC2419NI0056,DC2419NI0057,DC2419NI0058,DC2419NI0059,DC2419NI0060,DC2419NI0061,DC2419NI0062,DC2419NI0063,DC2419NI0064,DC2419NI0065,DC2419NI0066,DC2419NI0067,DC2419NI0068,DC2419NI0069,DC2419NI0070
95XX22,1010,123,801,8,78,810,96,660,6,48,405,37,356,2,10,405,59,304,4,38,9,2,7,0,0,14,1,11,0,2,3,0,3,0,0,11,1,8,0,2,165,24,112,2,27,156,22,105,2,27,1,1,0,0,0,8,1,7,0,0,0,0,0,0,0,12,0,11,0,1
95XX23,1451,224,1081,18,128,943,126,740,10,67,336,33,290,5,8,607,93,450,5,59,51,12,34,0,5,117,20,84,1,12,59,11,39,1,8,58,9,45,0,4,323,66,206,7,44,292,64,180,7,41,3,1,2,0,0,26,1,22,0,3,2,0,2,0,0,17,0,17,0,0
95XX24,1184,144,957,13,70,1016,115,837,11,53,573,40,502,7,24,443,75,335,4,29,10,3,7,0,0,14,2,10,0,2,7,2,3,0,2,7,0,7,0,0,135,22,96,2,15,123,22,86,1,14,1,0,0,1,0,9,0,8,0,1,2,0,2,0,0,9,2,7,0,0
95XX25,1096,121,855,13,107,636,72,502,8,54,296,32,248,3,13,340,40,254,5,41,16,2,10,0,4,282,23,231,3,25,258,23,211,3,21,24,0,20,0,4,122,20,80,2,20,104,19,65,2,18,1,0,1,0,0,15,1,12,0,2,2,0,2,0,0,40,4,32,0,4
95YY01,861,367,469,10,15,651,264,371,9,7,372,139,224,6,3,279,125,147,3,4,1,1,0,0,0,46,25,21,0,0,44,23,21,0,0,2,2,0,0,0,137,71,58,1,7,121,61,52,1,7,0,0,0,0,0,14,9,5,0,0,2,1,1,0,0,26,6,19,0,1
95YY02,883,454,389,15,25,525,277,226,11,11,280,126,141,7,6,245,151,85,4,5,5,4,1,0,0,163,64,96,0,3,155,57,95,0,3,8,7,1,0,0,158,84,59,4,11,140,73,53,4,10,3,2,0,0,1,13,8,5,0,0,2,1,1,0,0,32,25,7,0,0
95YY03,991,621,351,7,12,845,532,303,4,6,447,247,192,2,6,398,285,111,2,0,0,0,0,0,0,15,12,3,0,0,15,12,3,0,0,0,0,0,0,0,107,65,34,3,5,93,54,31,3,5,1,1,0,0,0,12,9,3,0,0,1,1,0,0,0,24,12,11,0,1
95YY04,1270,1052,183,9,26,807,678,109,7,13,348,296,41,7,4,459,382,68,0,9,8,7,1,0,0,125,108,16,1,0,111,97,13,1,0,14,11,3,0,0,305,236,55,1,13,282,217,52,0,13,3,3,0,0,0,19,16,3,0,0,1,0,0,1,0,25,23,2,0,0
95YY05,745,461,252,6,26,476,281,182,4,9,308,166,133,3,6,168,115,49,1,3,11,5,5,0,1,77,58,16,0,3,74,57,15,0,2,3,1,1,0,1,155,106,34,2,13,144,98,32,2,12,0,0,0,0,0,8,6,2,0,0,3,2,0,0,1,26,11,15,0,0
95YY06,858,673,160,7,18,564,447,109,3,5,326,240,81,2,3,238,207,28,1,2,0,0,0,0,0,105,82,17,4,2,85,69,12,2,2,20,13,5,2,0,144,106,27,0,11,123,88,25,0,10,4,3,0,0,1,16,14,2,0,0,1,1,0,0,0,45,38,7,0,0
95YY07,912,726,179,2,5,751,594,153,1,3,419,311,106,0,2,332,283,47,1,1,2,2,0,0,0,33,27,5,0,1,33,27,5,0,1,0,0,0,0,0,99,82,15,1,1,86,72,12,1,1,0,0,0,0,0,12,9,3,0,0,1,1,0,0,0,27,21,6,0,0
95YY08,789,536,239,2,12,591,400,184,2,5,348,229,113,2,4,243,171,71,0,1,1,1,0,0,0,72,51,20,0,1,69,49,19,0,1,3,2,1,0,0,106,75,27,0,4,85,59,23,0,3,0,0,0,0,0,19,15,3,0,1,2,1,1,0,0,19,9,8,0,2
95YY09,1014,249,722,16,27,636,97,524,9,6,400,66,327,6,1,236,31,197,3,5,4,1,3,0,0,97,35,59,1,2,71,14,55,1,1,26,21,4,0,1,247,111,113,5,18,235,108,105,5,17,1,0,1,0,0,8,3,4,0,1,3,0,3,0,0,30,5,23,1,1
95YY10,705,311,388,0,6,632,278,350,0,4,408,171,235,0,2,224,107,115,0,2,0,0,0,0,0,13,7,6,0,0,11,5,6,0,0,2,2,0,0,0,43,22,19,0,2,37,18,17,0,2,0,0,0,0,0,6,4,2,0,0,0,0,0,0,0,17,4,13,0,0
95YY11,820,561,249,3,7,523,361,157,3,2,325,207,116,1,1,198,154,41,2,1,1,1,0,0,0,138,95,40,0,3,134,91,40,0,3,4,4,0,0,0,116,81,33,0,2,106,75,29,0,2,0,0,0,0,0,10,6,4,0,0,0,0,0,0,0,42,23,19,0,0
95YY12,932,508,408,4,12,705,359,335,3,8,379,171,201,3,4,326,188,134,0,4,3,0,3,0,0,35,24,11,0,0,35,24,11,0,0,0,0,0,0,0,166,111,51,1,3,153,103,46,1,3,1,0,1,0,0,11,8,3,0,0,1,0,1,0,0,23,14,8,0,1
95YY13,1118,1003,97,2,16,599,529,60,1,9,268,233,29,0,6,331,296,31,1,3,3,2,1,0,0,233,219,11,0,3,171,160,8,0,3,62,59,3,0,0,246,221,20,1,4,223,201,18,1,3,2,1,0,0,1,20,18,2,0,0,1,1,0,0,0,37,32,5,0,0
95YY14,1147,1000,128,6,13,728,645,75,4,4,280,247,32,1,0,448,398,43,3,4,9,7,2,0,0,113,103,10,0,0,112,102,10,0,0,1,1,0,0,0,269,220,38,2,9,248,201,36,2,9,0,0,0,0,0,17,17,0,0,0,4,2,2,0,0,28,25,3,0,0
95YY15,889,662,203,1,23,345,235,103,1,6,168,93,72,0,3,177,142,31,1,3,2,1,1,0,0,322,251,65,0,6,286,230,50,0,6,36,21,15,0,0,178,142,29,0,7,165,132,26,0,7,1,1,0,0,0,9,7,2,0,0,3,2,1,0,0,42,33,5,0,4
95YY16,798,491,298,2,7,660,409,244,2,5,411,244,163,2,2,249,165,81,0,3,2,1,1,0,0,11,7,4,0,0,10,7,3,0,0,1,0,1,0,0,103,66,36,0,1,87,56,31,0,0,0,0,0,0,0,16,10,5,0,1,0,0,0,0,0,22,8,13,0,1
95YY17,746,677,58,1,10,608,556,46,1,5,361,323,32,1,5,247,233,14,0,0,0,0,0,0,0,39,38,1,0,0,33,33,0,0,0,6,5,1,0,0,74,60,9,0,5,58,46,7,0,5,1,0,1,0,0,14,13,1,0,0,1,1,0,0,0,25,23,2,0,0
95YY18,746,554,186,0,6,605,446,157,0,2,388,271,115,0,2,217,175,42,0,0,0,0,0,0,0,31,25,6,0,0,12,9,3,0,0,19,16,3,0,0,90,72,14,0,4,73,57,12,0,4,0,0,0,0,0,16,14,2,0,0,1,1,0,0,0,20,11,9,0,0
95YY19,707,515,178,3,11,374,255,116,1,2,245,157,86,1,1,129,98,30,0,1,1,1,0,0,0,92,82,7,0,3,65,58,5,0,2,27,24,2,0,1,218,160,50,2,6,204,150,46,2,6,1,1,0,0,0,10,7,3,0,0,3,2,1,0,0,22,17,5,0,0
95YY20,721,680,37,0,4,608,576,30,0,2,379,356,21,0,2,229,220,9,0,0,1,1,0,0,0,28,27,0,0,1,21,20,0,0,1,7,7,0,0,0,65,59,5,0,1,52,46,5,0,1,0,0,0,0,0,11,11,0,0,0,2,2,0,0,0,19,17,2,0,0
95YY21,791,518,258,8,7,652,433,210,4,5,413,267,141,4,1,239,166,69,0,4,2,2,0,0,0,25,18,6,0,1,25,18,6,0,1,0,0,0,0,0,90,52,34,3,1,70,41,26,2,1,0,0,0,0,0,16,10,5,1,0,4,1,3,0,0,22,13,8,1,0
95ZZ01,994,417,560,6,11,759,328,420,6,5,398,167,226,4,1,361,161,194,2,4,9,4,5,0,0,75,18,56,0,1,73,17,55,0,1,2,1,1,0,0,125,57,63,0,5,110,51,54,0,5,1,0,1,0,0,13,6,7,0,0,1,0,1,0,0,26,10,16,0,0
95ZZ02,751,711,37,1,2,390,368,21,1,0,174,163,11,0,0,216,205,10,1,0,0,0,0,0,0,261,246,13,0,2,255,241,12,0,2,6,5,1,0,0,74,72,2,0,0,68,66,2,0,0,0,0,0,0,0,5,5,0,0,0,1,1,0,0,0,26,25,1,0,0
95ZZ03,884,536,340,0,8,476,276,197,0,3,265,132,130,0,3,211,144,67,0,0,2,2,0,0,0,163,117,45,0,1,133,106,26,0,1,30,11,19,0,0,208,121,83,0,4,193,114,75,0,4,1,1,0,0,0,13,5,8,0,0,1,1,0,0,0,35,20,15,0,0
95ZZ04,911,234,668,5,4,664,167,491,4,2,389,97,289,1,2,275,70,202,3,0,2,0,2,0,0,66,29,37,0,0,64,29,35,0,0,2,0,2,0,0,136,28,105,1,2,109,21,86,0,2,1,0,1,0,0,24,6,18,0,0,2,1,0,1,0,43,10,33,0,0
95ZZ05,769,346,417,3,3,573,292,277,2,2,371,187,183,0,1,202,105,94,2,1,1,0,1,0,0,100,22,77,1,0,97,20,76,1,0,3,2,1,0,0,69,18,50,0,1,60,14,45,0,1,1,1,0,0,0,8,3,5,0,0,0,0,0,0,0,26,14,12,0,0
95ZZ06,786,744,37,1,4,271,256,13,1,1,137,126,10,0,1,134,130,3,1,0,0,0,0,0,0,363,349,13,0,1,328,314,13,0,1,35,35,0,0,0,109,97,10,0,2,101,90,9,0,2,0,0,0,0,0,7,6,1,0,0,1,1,0,0,0,43,42,1,0,0
95ZZ07,1010,718,277,0,15,704,484,211,0,9,351,215,130,0,6,353,269,81,0,3,5,4,1,0,0,107,98,7,0,2,103,94,7,0,2,4,4,0,0,0,166,112,51,0,3,153,106,44,0,3,0,0,0,0,0,11,5,6,0,0,2,1,1,0,0,28,20,7,0,1
95ZZ08,934,627,295,3,9,665,479,181,2,3,414,293,116,2,3,251,186,65,0,0,1,1,0,0,0,98,39,59,0,0,87,38,49,0,0,11,1,10,0,0,141,91,44,0,6,129,82,41,0,6,1,1,0,0,0,9,6,3,0,0,2,2,0,0,0,29,17,11,1,0
95ZZ09,881,391,478,2,10,469,194,273,1,1,267,106,160,1,0,202,88,113,0,1,1,0,1,0,0,222,121,98,1,2,173,98,72,1,2,49,23,26,0,0,134,59,69,0,6,120,52,63,0,5,1,0,1,0,0,10,5,4,0,1,3,2,1,0,0,55,17,37,0,1
95ZZ10,1262,1092,156,5,9,781,667,108,3,3,370,286,82,1,1,411,381,26,2,2,5,4,1,0,0,131,118,12,1,0,39,33,6,0,0,92,85,6,1,0,321,287,28,1,5,299,265,28,1,5,0,0,0,0,0,16,16,0,0,0,6,6,0,0,0,24,16,7,0,1
95ZZ11,745,491,246,2,6,588,374,207,2,5,375,232,139,1,3,213,142,68,1,2,3,1,2,0,0,51,45,6,0,0,39,34,5,0,0,12,11,1,0,0,75,56,18,0,1,56,41,14,0,1,0,0,0,0,0,19,15,4,0,0,0,0,0,0,0,28,15,13,0,0
95ZZ12,868,502,362,2,2,529,290,237,1,1,280,142,138,0,0,249,148,99,1,1,5,4,1,0,0,168,101,66,1,0,130,73,56,1,0,38,28,10,0,0,130,84,45,0,1,112,74,37,0,1,0,0,0,0,0,15,7,8,0,0,3,3,0,0,0,36,23,13,0,0
95ZZ13,879,162,703,2,12,658,118,534,0,6,353,52,300,0,1,305,66,234,0,5,0,0,0,0,0,76,17,57,0,2,63,11,50,0,2,13,6,7,0,0,114,25,83,2,4,94,23,65,2,4,0,0,0,0,0,19,2,17,0,0,1,0,1,0,0,31,2,29,0,0
95ZZ14,1111,1031,68,5,7,700,654,42,3,1,271,250,21,0,0,429,404,21,3,1,11,10,1,0,0,184,167,12,1,4,150,136,10,1,3,34,31,2,0,1,191,178,10,1,2,181,168,10,1,2,0,0,0,0,0,9,9,0,0,0,1,1,0,0,0,25,22,3,0,0
95ZZ15,804,393,399,3,9,604,286,308,3,7,371,146,220,1,4,233,140,88,2,3,2,1,1,0,0,82,44,37,0,1,56,33,22,0,1,26,11,15,0,0,78,42,36,0,0,64,36,28,0,0,2,2,0,0,0,11,4,7,0,0,1,0,1,0,0,38,20,17,0,1
95ZZ16,1228,1101,111,5,11,792,702,77,5,8,323,282,36,1,4,469,420,41,4,4,4,4,0,0,0,191,172,18,0,1,164,151,13,0,0,27,21,5,0,1,214,200,12,0,2,200,187,11,0,2,0,0,0,0,0,14,13,1,0,0,0,0,0,0,0,27,23,4,0,0
