GeographyCode,DC4103NI0001,DC4103NI0002,DC4103NI0003,DC4103NI0004,DC4103NI0005,DC4103NI0006,DC4103NI0007,DC4103NI0008,DC4103NI0009,DC4103NI0010,DC4103NI0011,DC4103NI0012,DC4103NI0013,DC4103NI0014,DC4103NI0015,DC4103NI0016,DC4103NI0017,DC4103NI0018,DC4103NI0019,DC4103NI0020,DC4103NI0021,DC4103NI0022,DC4103NI0023,DC4103NI0024,DC4103NI0025,DC4103NI0026,DC4103NI0027,DC4103NI0028,DC4103NI0029,DC4103NI0030,DC4103NI0031,DC4103NI0032,DC4103NI0033,DC4103NI0034,DC4103NI0035,DC4103NI0036,DC4103NI0037,DC4103NI0038,DC4103NI0039,DC4103NI0040,DC4103NI0041,DC4103NI0042,DC4103NI0043,DC4103NI0044,DC4103NI0045,DC4103NI0046,DC4103NI0047,DC4103NI0048,DC4103NI0049,DC4103NI0050,DC4103NI0051,DC4103NI0052,DC4103NI0053,DC4103NI0054,DC4103NI0055,DC4103NI0056,DC4103NI0057,DC4103NI0058,DC4103NI0059,DC4103NI0060,DC4103NI0061,DC4103NI0062,DC4103NI0063,DC4103NI0064,DC4103NI0065,DC4103NI0066,DC4103NI0067,DC4103NI0068,DC4103NI0069,DC4103NI0070,DC4103NI0071,DC4103NI0072,DC4103NI0073,DC4103NI0074,DC4103NI0075,DC4103NI0076,DC4103NI0077,DC4103NI0078,DC4103NI0079,DC4103NI0080,DC4103NI0081,DC4103NI0082,DC4103NI0083,DC4103NI0084,DC4103NI0085,DC4103NI0086,DC4103NI0087,DC4103NI0088,DC4103NI0089,DC4103NI0090,DC4103NI0091,DC4103NI0092,DC4103NI0093,DC4103NI0094,DC4103NI0095,DC4103NI0096
95NN19,1336,134,501,511,140,50,331,97,221,8,3,2,158,65,88,3,1,1,173,32,133,5,2,1,953,32,267,482,127,45,117,6,65,40,6,0,223,5,65,135,12,6,353,7,43,239,45,19,111,0,11,35,49,16,79,7,55,12,4,1,70,7,28,21,11,3,52,5,13,21,10,3,19,1,3,9,3,3,0,0,0,0,0,0,6,1,4,1,0,0,27,3,6,11,7,0
95NN20,1073,112,333,420,135,73,248,85,135,21,6,1,127,52,72,2,1,0,121,33,63,19,5,1,744,23,186,370,107,58,71,6,44,20,1,0,150,3,30,101,9,7,292,1,42,178,48,23,118,0,15,37,41,25,60,9,37,12,1,1,53,4,18,22,7,2,81,4,12,29,22,14,30,0,1,10,12,7,0,0,0,0,0,0,6,0,2,4,0,0,45,4,9,15,10,7
95NN21,1151,277,514,265,71,24,404,197,195,9,3,0,202,103,98,0,1,0,202,94,97,9,2,0,667,71,285,230,61,20,106,12,70,23,1,0,135,10,61,55,8,1,210,11,64,106,22,7,79,2,16,27,23,11,81,30,43,7,1,0,56,6,31,12,6,1,80,9,34,26,7,4,37,4,13,14,3,3,0,0,0,0,0,0,9,3,5,1,0,0,34,2,16,11,4,1
95NN22,1003,79,410,365,100,49,249,57,171,18,3,0,120,34,78,7,1,0,129,23,93,11,2,0,681,17,213,324,82,45,83,5,46,24,6,2,126,3,39,68,13,3,253,2,48,158,29,16,110,1,18,37,31,23,54,4,40,9,1,0,55,2,22,28,2,1,73,5,26,23,15,4,31,1,4,13,10,3,0,0,0,0,0,0,8,1,6,1,0,0,34,3,16,9,5,1
95NN23,1159,129,440,425,108,57,271,82,170,17,1,1,92,38,50,4,0,0,179,44,120,13,1,1,815,36,248,385,96,50,72,6,40,26,0,0,136,5,45,75,10,1,326,2,62,212,35,15,145,2,21,46,44,32,83,15,60,6,2,0,53,6,20,20,5,2,73,11,22,23,11,6,40,6,13,10,9,2,0,0,0,0,0,0,6,3,2,1,0,0,27,2,7,12,2,4
95OO01,809,69,287,291,96,66,167,52,101,11,1,2,84,35,44,3,0,2,83,17,57,8,1,0,584,13,174,255,84,58,45,1,34,8,2,0,96,3,36,50,6,1,271,1,58,147,42,23,93,0,11,24,27,31,39,4,22,11,2,0,40,4,13,15,5,3,58,4,12,25,11,6,26,1,3,13,7,2,0,0,0,0,0,0,3,2,1,0,0,0,29,1,8,12,4,4
95OO02,703,83,200,249,102,69,149,60,78,10,1,0,75,36,38,1,0,0,74,24,40,9,1,0,502,16,112,223,89,62,35,1,23,10,1,0,96,2,29,49,13,3,209,3,31,122,33,20,95,1,10,19,32,33,24,6,9,6,2,1,43,3,10,17,8,5,52,7,10,16,12,7,21,3,1,7,6,4,1,0,1,0,0,0,1,0,0,1,0,0,29,4,8,8,6,3
95OO03,914,101,353,310,100,50,206,61,127,13,3,2,105,40,63,2,0,0,101,21,64,11,3,2,648,32,207,281,88,40,56,4,35,17,0,0,108,5,41,55,6,1,274,10,63,155,34,12,99,0,7,28,40,24,62,10,39,11,1,1,49,3,22,15,7,2,60,8,19,16,9,8,31,5,9,8,5,4,0,0,0,0,0,0,3,0,2,1,0,0,26,3,8,7,4,4
95OO04,877,126,336,279,77,59,216,83,118,6,3,6,111,51,56,2,0,2,105,32,62,4,3,4,601,33,199,256,64,49,52,4,37,10,1,0,88,4,37,43,4,0,268,3,55,159,30,21,85,2,10,25,23,25,66,12,42,8,3,1,42,8,18,11,3,2,60,10,19,17,10,4,18,3,5,3,5,2,0,0,0,0,0,0,3,1,1,1,0,0,39,6,13,13,5,2
95OO05,1021,387,448,150,23,13,285,152,124,8,0,1,71,40,30,1,0,0,214,112,94,7,0,1,586,182,262,113,18,11,35,15,17,2,1,0,102,23,51,26,2,0,191,52,79,48,8,4,56,8,20,18,4,6,135,68,58,7,1,1,67,16,37,12,2,0,150,53,62,29,5,1,66,26,25,11,3,1,0,0,0,0,0,0,4,3,1,0,0,0,80,24,36,18,2,0
95OO06,941,71,351,374,80,65,178,45,118,12,2,1,71,25,38,6,1,1,107,20,80,6,1,0,687,22,206,332,72,55,56,2,32,21,1,0,111,3,37,63,4,4,298,4,66,181,27,20,121,1,12,44,35,29,57,7,37,11,2,0,44,5,22,12,3,2,76,4,27,30,6,9,26,2,8,9,3,4,0,0,0,0,0,0,7,0,5,2,0,0,43,2,14,19,3,5
95OO07,854,76,295,290,122,71,202,57,124,12,7,2,97,43,50,1,3,0,105,14,74,11,4,2,598,16,159,258,104,61,48,2,33,11,1,1,99,2,24,62,10,1,246,5,46,139,34,22,123,0,12,28,49,34,43,6,29,5,1,2,39,1,15,13,9,1,54,3,12,20,11,8,23,0,3,6,9,5,0,0,0,0,0,0,9,1,5,2,1,0,22,2,4,12,1,3
95OO08,887,71,320,324,98,74,179,48,115,13,0,3,94,36,49,7,0,2,85,12,66,6,0,1,646,19,181,292,89,65,56,5,35,14,2,0,98,1,41,48,5,3,281,2,51,164,39,25,135,1,16,45,37,36,43,7,24,8,3,1,33,3,14,13,3,0,62,4,24,19,9,6,28,1,8,11,4,4,0,0,0,0,0,0,7,0,6,1,0,0,27,3,10,7,5,2
95OO09,744,90,270,256,72,56,181,59,112,9,0,1,89,37,49,3,0,0,92,22,63,6,0,1,501,23,134,230,63,51,38,4,25,9,0,0,73,2,25,43,3,0,213,4,35,126,26,22,88,1,11,25,23,28,43,9,23,8,3,0,46,3,15,19,8,1,62,8,24,17,9,4,25,4,7,8,5,1,1,1,0,0,0,0,8,1,6,1,0,0,28,2,11,8,4,3
95OO10,1163,201,492,341,84,45,238,111,115,11,1,0,85,48,35,2,0,0,153,63,80,9,1,0,834,75,347,309,64,39,49,6,35,8,0,0,114,10,43,58,1,2,330,10,124,167,15,14,129,3,24,44,37,21,145,39,90,12,3,1,67,7,31,20,8,1,91,15,30,21,19,6,46,6,10,11,15,4,0,0,0,0,0,0,7,1,4,1,1,0,38,8,16,9,3,2
95OO11,956,245,480,172,40,19,288,135,147,6,0,0,81,50,30,1,0,0,207,85,117,5,0,0,569,90,298,140,25,16,27,7,16,4,0,0,91,12,51,28,0,0,186,8,91,70,10,7,70,2,32,20,8,8,140,48,84,5,3,0,55,13,24,13,4,1,99,20,35,26,15,3,54,9,21,13,8,3,0,0,0,0,0,0,4,3,1,0,0,0,41,8,13,13,7,0
95OO12,999,134,424,316,94,31,216,65,141,7,3,0,79,27,51,1,0,0,137,38,90,6,3,0,700,54,254,280,83,29,41,5,18,17,1,0,123,0,45,63,13,2,258,4,77,138,28,11,104,2,18,34,35,15,129,37,80,11,1,0,45,6,16,17,5,1,83,15,29,29,8,2,29,3,11,10,3,2,0,0,0,0,0,0,12,6,2,4,0,0,42,6,16,15,5,0
95OO13,976,144,492,267,50,23,231,58,166,5,1,1,100,33,64,3,0,0,131,25,102,2,1,1,594,44,260,228,43,19,55,0,38,17,0,0,121,10,46,58,6,1,230,9,92,108,12,9,73,1,13,31,20,8,82,17,58,6,0,1,33,7,13,8,5,0,151,42,66,34,6,3,59,18,22,13,4,2,0,0,0,0,0,0,6,1,4,1,0,0,86,23,40,20,2,1
95OO14,866,103,315,313,87,48,182,71,103,6,1,1,90,42,47,1,0,0,92,29,56,5,1,1,613,23,191,284,77,38,60,2,38,18,2,0,112,5,48,51,8,0,270,4,47,165,37,17,88,1,13,25,28,21,44,8,29,7,0,0,39,3,16,18,2,0,71,9,21,23,9,9,32,3,9,6,8,6,0,0,0,0,0,0,4,1,1,2,0,0,35,5,11,15,1,3
95OO15,870,264,397,165,28,16,231,110,115,5,1,0,90,44,45,1,0,0,141,66,70,4,1,0,523,112,235,136,26,14,43,6,30,7,0,0,66,10,30,23,2,1,181,22,76,68,10,5,64,6,19,22,9,8,114,53,53,7,1,0,55,15,27,9,4,0,116,42,47,24,1,2,62,23,20,17,0,2,1,1,0,0,0,0,6,1,4,1,0,0,47,17,23,6,1,0
95OO16,853,162,351,251,64,25,249,115,125,8,1,0,126,73,50,3,0,0,123,42,75,5,1,0,559,38,213,225,61,22,56,3,37,13,1,2,123,4,53,58,8,0,189,9,49,104,21,6,87,0,19,31,26,11,50,17,30,1,1,1,54,5,25,18,4,2,45,9,13,18,2,3,10,1,3,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,34,8,10,11,2,3
95OO17,978,69,389,395,89,36,204,52,138,9,4,1,83,36,41,4,2,0,121,16,97,5,2,1,719,14,233,365,73,34,71,1,52,18,0,0,157,1,44,105,7,0,288,3,61,182,29,13,103,0,11,39,32,21,54,2,47,2,3,0,46,7,18,19,2,0,55,3,18,21,12,1,25,1,6,12,6,0,0,0,0,0,0,0,6,0,5,1,0,0,24,2,7,8,6,1
95OO18,1099,242,451,301,75,30,306,140,155,7,2,2,115,54,59,2,0,0,191,86,96,5,2,2,643,67,238,252,59,27,68,3,41,21,3,0,114,12,43,48,9,2,248,17,75,124,21,11,80,3,13,27,23,14,80,17,51,11,1,0,53,15,15,21,2,0,150,35,58,42,14,1,65,5,32,24,4,0,1,0,0,0,1,0,7,2,4,1,0,0,77,28,22,17,9,1
95OO19,1046,116,398,405,92,35,246,69,158,16,3,0,99,39,55,4,1,0,147,30,103,12,2,0,717,38,213,358,78,30,50,4,28,15,3,0,119,6,44,62,7,0,346,12,67,219,33,15,83,0,9,31,29,14,69,13,40,14,2,0,50,3,25,17,4,1,83,9,27,31,11,5,38,4,12,14,5,3,0,0,0,0,0,0,4,0,3,0,1,0,41,5,12,17,5,2
95OO20,854,143,383,265,48,15,254,99,143,10,2,0,115,60,52,3,0,0,139,39,91,7,2,0,547,34,223,234,43,13,72,4,54,13,1,0,118,4,48,60,6,0,203,8,60,113,16,6,65,0,10,31,17,7,50,13,33,3,1,0,39,5,18,14,2,0,53,10,17,21,3,2,28,6,6,13,2,1,0,0,0,0,0,0,4,0,3,1,0,0,21,4,8,7,1,1
95OO21,904,270,378,189,51,16,279,152,119,5,3,0,112,62,48,1,1,0,167,90,71,4,2,0,513,74,218,166,42,13,60,8,39,11,2,0,90,10,37,40,3,0,191,22,58,86,20,5,57,2,18,18,12,7,71,22,45,4,0,0,44,10,21,7,5,1,112,44,41,18,6,3,44,11,15,12,4,2,0,0,0,0,0,0,3,2,1,0,0,0,65,31,25,6,2,1
95OO22,956,78,329,370,99,80,169,46,113,9,1,0,56,24,29,3,0,0,113,22,84,6,1,0,718,26,205,332,83,72,36,4,27,5,0,0,93,3,31,54,4,1,319,3,68,189,31,28,126,1,8,43,36,38,70,7,45,14,1,3,74,8,26,27,11,2,69,6,11,29,15,8,33,1,6,12,8,6,0,0,0,0,0,0,9,3,2,4,0,0,27,2,3,13,7,2
95PP01,950,97,344,358,109,42,243,68,155,14,3,3,102,38,61,3,0,0,141,30,94,11,3,3,646,26,175,315,95,35,63,2,35,25,1,0,131,6,33,78,12,2,277,6,50,162,45,14,82,1,9,26,29,17,42,1,29,9,2,1,51,10,19,15,6,1,61,3,14,29,11,4,29,0,4,16,6,3,1,0,0,0,1,0,5,2,2,1,0,0,26,1,8,12,4,1
95PP02,933,136,351,292,101,53,274,91,163,15,3,2,139,58,75,6,0,0,135,33,88,9,3,2,581,32,170,251,85,43,69,7,45,16,1,0,114,2,47,52,10,3,222,8,32,134,35,13,109,4,12,35,32,26,33,6,21,5,1,0,34,5,13,9,6,1,78,13,18,26,13,8,30,2,7,13,4,4,0,0,0,0,0,0,13,8,3,2,0,0,35,3,8,11,9,4
95PP03,971,137,413,294,86,41,303,86,201,15,1,0,130,44,79,7,0,0,173,42,122,8,1,0,600,42,196,250,78,34,54,5,34,14,1,0,108,1,45,52,8,2,231,6,52,127,34,12,98,2,15,34,28,19,58,22,30,4,2,0,51,6,20,19,5,1,68,9,16,29,7,7,25,3,5,9,4,4,0,0,0,0,0,0,3,0,2,0,1,0,40,6,9,20,2,3
95PP04,1081,72,388,432,125,64,230,49,158,21,1,1,110,35,72,3,0,0,120,14,86,18,1,1,767,15,216,379,107,50,59,1,36,20,2,0,140,3,38,85,12,2,338,2,71,203,45,17,125,2,14,42,39,28,46,3,31,9,3,0,59,4,26,20,6,3,84,8,14,32,17,13,30,2,5,10,7,6,0,0,0,0,0,0,4,0,1,2,1,0,50,6,8,20,9,7
95PP05,822,96,294,292,90,50,192,76,106,10,0,0,100,52,46,2,0,0,92,24,60,8,0,0,567,18,167,259,79,44,55,2,40,13,0,0,103,2,34,55,10,2,223,4,34,135,36,14,102,0,15,38,24,25,32,8,18,2,2,2,52,2,26,16,7,1,63,2,21,23,11,6,18,0,2,6,7,3,0,0,0,0,0,0,7,2,4,1,0,0,38,0,15,16,4,3
95PP06,1554,296,714,425,89,30,463,158,282,22,0,1,152,59,90,2,0,1,311,99,192,20,0,0,982,114,387,376,78,27,67,4,41,21,1,0,220,17,92,101,8,2,345,23,109,175,33,5,118,2,20,51,26,19,162,51,96,10,5,0,70,17,29,18,5,1,109,24,45,27,11,2,41,6,21,6,7,1,1,0,0,0,1,0,7,1,6,0,0,0,60,17,18,21,3,1
95PP07,987,99,356,386,93,53,250,70,167,13,0,0,111,40,70,1,0,0,139,30,97,12,0,0,675,25,167,349,83,51,48,3,25,18,2,0,145,2,39,86,14,4,277,3,35,195,28,16,113,5,22,25,34,27,48,7,29,11,0,1,44,5,17,14,5,3,62,4,22,24,10,2,21,1,3,10,7,0,0,0,0,0,0,0,7,1,4,2,0,0,34,2,15,12,3,2
95PP08,960,102,342,375,91,50,244,78,147,16,3,0,123,56,62,4,1,0,121,22,85,12,2,0,619,20,169,314,73,43,39,3,26,9,1,0,121,2,41,68,9,1,255,4,38,178,25,10,117,0,17,41,30,29,36,3,26,5,2,0,51,8,21,13,6,3,97,4,26,45,15,7,31,3,9,14,4,1,0,0,0,0,0,0,9,0,5,4,0,0,57,1,12,27,11,6
95PP09,757,345,323,70,15,4,303,201,99,3,0,0,118,77,40,1,0,0,185,124,59,2,0,0,383,117,191,56,15,4,36,9,24,3,0,0,64,18,29,17,0,0,87,17,44,15,9,2,45,8,18,12,5,2,81,38,40,3,0,0,70,27,36,6,1,0,71,27,33,11,0,0,22,9,10,3,0,0,1,0,0,1,0,0,1,1,0,0,0,0,47,17,23,7,0,0
95PP10,798,65,299,298,91,45,150,39,102,6,0,3,74,29,41,2,0,2,76,10,61,4,0,1,576,17,179,266,76,38,64,4,47,11,1,1,100,1,30,61,7,1,241,2,51,137,34,17,97,2,13,34,31,17,25,4,16,4,1,0,49,4,22,19,2,2,72,9,18,26,15,4,24,0,3,12,7,2,0,0,0,0,0,0,6,1,2,2,1,0,42,8,13,12,7,2
95PP11,1040,251,496,227,53,13,305,132,163,8,1,1,115,52,60,3,0,0,190,80,103,5,1,1,643,92,294,198,50,9,73,5,52,16,0,0,138,13,62,51,12,0,173,7,64,87,13,2,73,4,25,21,20,3,126,49,67,7,1,2,60,14,24,16,4,2,92,27,39,21,2,3,35,5,15,11,2,2,3,1,2,0,0,0,4,0,3,1,0,0,50,21,19,9,0,1
95PP12,891,88,293,340,110,60,199,66,110,18,1,4,93,42,45,4,0,2,106,24,65,14,1,2,619,19,160,290,98,52,46,2,30,12,2,0,123,4,40,71,7,1,263,2,39,164,41,17,113,0,10,30,41,32,30,5,21,4,0,0,44,6,20,9,7,2,73,3,23,32,11,4,28,0,7,16,4,1,0,0,0,0,0,0,14,2,8,4,0,0,31,1,8,12,7,3
95PP13,1060,297,415,272,58,18,364,196,158,7,3,0,163,104,56,3,0,0,201,92,102,4,3,0,644,90,236,248,52,18,58,7,32,19,0,0,122,16,43,56,4,3,233,17,72,126,13,5,87,2,20,23,33,9,92,38,42,12,0,0,52,10,27,12,2,1,52,11,21,17,3,0,20,2,8,7,3,0,0,0,0,0,0,0,7,3,4,0,0,0,25,6,9,10,0,0
95PP14,1347,203,504,461,110,69,373,144,202,20,5,2,168,81,78,8,1,0,205,63,124,12,4,2,889,51,280,408,95,55,85,6,49,29,1,0,202,12,72,100,17,1,346,8,66,205,41,26,122,4,17,42,32,27,73,11,50,9,3,0,61,10,26,23,1,1,85,8,22,33,10,12,39,1,8,16,3,11,0,0,0,0,0,0,11,3,5,3,0,0,35,4,9,14,7,1
95PP15,1089,101,380,455,110,43,236,68,151,14,3,0,97,35,60,2,0,0,139,33,91,12,3,0,772,30,204,407,93,38,66,1,38,26,1,0,151,3,39,97,7,5,348,6,58,222,46,16,95,2,7,34,36,16,68,11,48,9,0,0,44,7,14,19,3,1,81,3,25,34,14,5,32,0,6,16,9,1,1,0,0,0,0,1,6,1,5,0,0,0,42,2,14,18,5,3
95PP16,705,42,288,260,78,37,167,32,126,7,1,1,80,22,58,0,0,0,87,10,68,7,1,1,489,7,146,233,72,31,71,1,40,25,5,0,128,3,39,75,9,2,166,0,29,98,23,16,72,2,8,22,29,11,25,0,19,6,0,0,27,1,11,7,6,2,49,3,16,20,5,5,23,1,6,9,2,5,3,1,2,0,0,0,3,1,1,0,1,0,20,0,7,11,2,0
95PP17,1028,285,460,223,38,22,338,160,168,9,1,0,142,83,58,1,0,0,196,77,110,8,1,0,620,108,267,197,30,18,59,12,36,11,0,0,132,12,61,53,5,1,198,29,68,85,11,5,76,8,21,25,11,11,92,30,57,5,0,0,63,17,24,18,3,1,70,17,25,17,7,4,27,8,6,7,3,3,0,0,0,0,0,0,3,1,2,0,0,0,40,8,17,10,4,1
95PP18,1093,111,358,438,128,58,232,73,144,13,1,1,108,45,59,4,0,0,124,28,85,9,1,1,777,33,197,387,112,48,61,3,35,22,1,0,166,4,34,109,14,5,310,5,53,195,46,11,122,4,17,33,41,27,52,7,37,5,1,2,66,10,21,23,9,3,84,5,17,38,15,9,43,1,5,24,8,5,0,0,0,0,0,0,11,3,3,4,1,0,30,1,9,10,6,4
95PP19,933,170,369,278,87,29,256,120,127,7,1,1,86,48,35,1,1,1,170,72,92,6,0,0,610,37,217,255,78,23,53,2,37,14,0,0,91,5,36,45,4,1,243,6,56,134,38,9,91,1,12,37,32,9,73,17,45,9,1,1,59,6,31,16,3,3,67,13,25,16,8,5,27,2,9,7,4,5,0,0,0,0,0,0,4,2,2,0,0,0,36,9,14,9,4,0
95PP20,1379,347,643,309,65,15,526,215,292,16,3,0,188,100,85,2,1,0,338,115,207,14,2,0,755,111,311,269,50,14,54,7,32,15,0,0,196,24,80,77,14,1,226,14,78,117,13,4,96,5,28,39,18,6,123,48,64,8,1,2,60,13,29,13,4,1,98,21,40,24,12,1,25,6,11,4,4,0,1,0,0,1,0,0,7,1,5,1,0,0,65,14,24,18,8,1
95PP21,783,92,302,272,74,43,200,69,122,5,2,2,95,37,56,1,0,1,105,32,66,4,2,1,518,20,160,235,65,38,36,3,24,8,1,0,88,3,30,49,5,1,198,1,35,124,26,12,100,3,16,39,23,19,49,8,32,4,5,0,47,2,23,11,5,6,65,3,20,32,7,3,13,0,1,10,2,0,0,0,0,0,0,0,8,1,4,3,0,0,44,2,15,19,5,3
95PP22,1010,152,469,306,72,11,309,102,200,5,2,0,132,61,70,1,0,0,177,41,130,4,2,0,639,37,246,281,65,10,77,2,55,20,0,0,148,3,62,74,9,0,196,7,38,126,22,3,90,3,15,38,27,7,73,16,48,7,2,0,55,6,28,16,5,0,62,13,23,20,5,1,16,3,8,2,2,1,1,0,1,0,0,0,8,3,4,1,0,0,37,7,10,17,3,0
95PP23,898,118,297,340,86,57,199,78,108,12,0,1,90,41,46,2,0,1,109,37,62,10,0,0,627,33,168,305,75,46,49,3,33,12,1,0,124,1,36,79,7,1,248,6,41,156,30,15,102,2,7,35,31,27,49,15,28,5,0,1,55,6,23,18,6,2,72,7,21,23,11,10,24,2,5,9,6,2,1,0,0,0,1,0,7,1,4,1,1,0,40,4,12,13,3,8
95QQ01,707,281,293,114,15,4,263,156,101,3,1,2,106,66,39,0,0,1,157,90,62,3,1,1,401,108,177,100,14,2,60,17,32,10,0,1,91,14,42,34,1,0,82,15,32,29,5,1,39,7,13,14,5,0,74,39,31,3,1,0,55,16,27,10,2,0,43,17,15,11,0,0,14,3,6,5,0,0,0,0,0,0,0,0,3,3,0,0,0,0,26,11,9,6,0,0
95QQ02,996,77,395,366,99,59,223,49,161,12,0,1,77,30,44,3,0,0,146,19,117,9,0,1,715,27,217,334,83,54,76,4,51,18,3,0,212,8,58,124,18,4,251,3,48,138,36,26,79,1,7,27,22,22,61,6,44,8,2,1,36,5,9,19,2,1,58,1,17,20,16,4,29,0,5,9,11,4,1,0,1,0,0,0,1,0,1,0,0,0,27,1,10,11,5,0
95QQ03,507,208,228,63,7,1,168,98,69,0,1,0,65,47,18,0,0,0,103,51,51,0,1,0,316,100,154,56,5,1,41,11,27,3,0,0,61,9,36,16,0,0,61,6,32,20,2,1,28,5,14,6,3,0,86,51,34,1,0,0,39,18,11,10,0,0,23,10,5,7,1,0,10,5,0,4,1,0,0,0,0,0,0,0,3,3,0,0,0,0,10,2,5,3,0,0
95QQ04,692,222,326,115,26,3,190,108,81,1,0,0,68,41,27,0,0,0,122,67,54,1,0,0,457,101,224,108,22,2,53,12,33,8,0,0,107,14,53,37,3,0,103,9,54,31,8,1,51,7,14,21,8,1,99,40,53,5,1,0,44,19,17,6,2,0,45,13,21,6,4,1,23,7,11,3,1,1,0,0,0,0,0,0,1,0,1,0,0,0,21,6,9,3,3,0
95QQ05,1127,88,477,431,96,35,250,59,183,8,0,0,121,39,79,3,0,0,129,20,104,5,0,0,838,27,284,405,88,34,133,5,80,42,3,3,202,4,70,113,11,4,296,4,65,186,31,10,125,4,20,43,41,17,48,8,33,7,0,0,34,2,16,14,2,0,39,2,10,18,8,1,17,1,2,6,7,1,0,0,0,0,0,0,2,0,1,1,0,0,20,1,7,11,1,0
95QQ06,754,164,306,204,55,25,195,92,97,4,2,0,86,49,36,0,1,0,109,43,61,4,1,0,506,60,191,188,45,22,48,6,27,13,2,0,86,5,40,39,2,0,165,5,48,84,17,11,69,4,11,26,18,10,83,30,43,8,2,0,55,10,22,18,4,1,53,12,18,12,8,3,26,3,10,6,6,1,0,0,0,0,0,0,3,2,0,1,0,0,24,7,8,5,2,2
95QQ07,919,444,321,115,34,5,433,303,121,7,2,0,188,146,39,1,2,0,245,157,82,6,0,0,435,116,187,102,26,4,67,17,43,7,0,0,115,22,56,33,4,0,89,9,39,34,6,1,56,6,14,19,14,3,68,42,25,1,0,0,40,20,10,8,2,0,51,25,13,6,6,1,15,3,5,1,5,1,0,0,0,0,0,0,6,3,3,0,0,0,30,19,5,5,1,0
95QQ08,698,248,347,88,15,0,280,167,110,3,0,0,123,88,33,2,0,0,157,79,77,1,0,0,391,75,224,78,14,0,61,9,44,8,0,0,74,9,47,17,1,0,80,6,46,27,1,0,54,4,24,16,10,0,66,28,36,2,0,0,56,19,27,8,2,0,27,6,13,7,1,0,8,2,3,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,18,4,9,5,0,0
95QQ09,838,230,356,198,44,10,285,156,125,3,1,0,170,97,72,0,1,0,115,59,53,3,0,0,508,63,212,186,39,8,103,12,68,22,1,0,109,9,43,49,6,2,120,3,37,65,12,3,84,6,22,35,18,3,51,20,25,5,1,0,41,13,17,10,1,0,45,11,19,9,4,2,15,2,3,4,4,2,0,0,0,0,0,0,8,2,6,0,0,0,22,7,10,5,0,0
95QQ10,688,81,256,229,86,36,171,50,109,10,2,0,80,29,47,4,0,0,91,21,62,6,2,0,466,29,133,203,73,28,43,2,25,15,1,0,111,3,39,52,16,1,182,3,33,104,28,14,60,2,3,18,25,12,39,12,20,5,1,1,31,7,13,9,2,0,51,2,14,16,11,8,19,0,2,7,6,4,0,0,0,0,0,0,6,1,3,2,0,0,26,1,9,7,5,4
95QQ11,776,74,302,266,100,34,186,55,121,7,2,1,92,36,54,1,1,0,94,19,67,6,1,1,548,17,173,246,86,26,59,2,44,11,1,1,125,1,38,70,14,2,196,3,31,115,34,13,87,0,14,30,34,9,40,9,24,4,2,1,41,2,22,16,1,0,42,2,8,13,12,7,21,0,4,5,8,4,0,0,0,0,0,0,5,1,2,2,0,0,16,1,2,6,4,3
95QQ12,758,195,380,137,33,13,258,124,132,1,1,0,97,56,41,0,0,0,161,68,91,1,1,0,467,66,232,127,30,12,63,6,46,11,0,0,108,15,48,39,5,1,127,9,61,44,8,5,60,4,16,21,15,4,66,22,40,3,1,0,43,10,21,9,1,2,33,5,16,9,2,1,15,1,9,4,1,0,0,0,0,0,0,0,3,1,0,2,0,0,15,3,7,3,1,1
95QQ13,1031,91,411,376,102,51,234,47,171,14,1,1,110,30,75,4,1,0,124,17,96,10,0,1,736,39,225,335,91,46,90,3,54,29,3,1,208,9,59,113,16,11,221,3,34,136,37,11,99,2,17,32,25,23,80,17,47,11,5,0,38,5,14,14,5,0,61,5,15,27,10,4,28,2,7,12,6,1,0,0,0,0,0,0,2,2,0,0,0,0,31,1,8,15,4,3
95QQ14,2045,192,851,770,165,67,412,84,299,25,0,4,92,39,50,2,0,1,320,45,249,23,0,3,1551,94,530,722,151,54,103,11,58,33,1,0,368,8,119,210,26,5,608,10,156,368,58,16,173,6,30,51,57,29,218,52,127,37,2,0,81,7,40,23,7,4,82,14,22,23,14,9,38,4,6,11,10,7,0,0,0,0,0,0,6,3,2,1,0,0,38,7,14,11,4,2
95QQ15,761,278,345,101,29,8,294,171,122,1,0,0,128,83,44,1,0,0,166,88,78,0,0,0,434,95,211,92,28,8,55,16,36,3,0,0,97,13,54,27,2,1,99,12,48,30,7,2,66,5,17,25,14,5,73,35,32,3,3,0,44,14,24,4,2,0,33,12,12,8,1,0,6,2,2,1,1,0,0,0,0,0,0,0,3,1,2,0,0,0,24,9,8,7,0,0
95RR01,1502,157,588,593,119,45,242,66,163,13,0,0,83,26,54,3,0,0,159,40,109,10,0,0,1181,83,397,555,107,39,87,6,52,28,1,0,217,5,80,119,10,3,519,18,119,324,46,12,139,1,17,52,47,22,166,40,112,12,2,0,53,13,17,20,1,2,79,8,28,25,12,6,39,3,15,11,6,4,0,0,0,0,0,0,3,0,2,1,0,0,37,5,11,13,6,2
