GeographyCode,DC2122NI0001,DC2122NI0002,DC2122NI0003,DC2122NI0004,DC2122NI0005,DC2122NI0006,DC2122NI0007,DC2122NI0008,DC2122NI0009,DC2122NI0010,DC2122NI0011,DC2122NI0012,DC2122NI0013,DC2122NI0014,DC2122NI0015,DC2122NI0016,DC2122NI0017,DC2122NI0018,DC2122NI0019,DC2122NI0020,DC2122NI0021,DC2122NI0022,DC2122NI0023,DC2122NI0024,DC2122NI0025,DC2122NI0026,DC2122NI0027,DC2122NI0028,DC2122NI0029,DC2122NI0030,DC2122NI0031,DC2122NI0032,DC2122NI0033,DC2122NI0034,DC2122NI0035,DC2122NI0036,DC2122NI0037,DC2122NI0038,DC2122NI0039,DC2122NI0040,DC2122NI0041,DC2122NI0042,DC2122NI0043,DC2122NI0044,DC2122NI0045,DC2122NI0046,DC2122NI0047,DC2122NI0048,DC2122NI0049,DC2122NI0050,DC2122NI0051,DC2122NI0052,DC2122NI0053,DC2122NI0054,DC2122NI0055,DC2122NI0056,DC2122NI0057,DC2122NI0058,DC2122NI0059,DC2122NI0060,DC2122NI0061,DC2122NI0062,DC2122NI0063,DC2122NI0064,DC2122NI0065,DC2122NI0066,DC2122NI0067,DC2122NI0068,DC2122NI0069,DC2122NI0070,DC2122NI0071,DC2122NI0072,DC2122NI0073,DC2122NI0074,DC2122NI0075,DC2122NI0076,DC2122NI0077,DC2122NI0078,DC2122NI0079,DC2122NI0080,DC2122NI0081,DC2122NI0082,DC2122NI0083,DC2122NI0084,DC2122NI0085,DC2122NI0086,DC2122NI0087,DC2122NI0088,DC2122NI0089,DC2122NI0090,DC2122NI0091,DC2122NI0092,DC2122NI0093,DC2122NI0094,DC2122NI0095,DC2122NI0096,DC2122NI0097,DC2122NI0098,DC2122NI0099,DC2122NI0100,DC2122NI0101,DC2122NI0102,DC2122NI0103,DC2122NI0104,DC2122NI0105,DC2122NI0106,DC2122NI0107,DC2122NI0108,DC2122NI0109,DC2122NI0110,DC2122NI0111,DC2122NI0112,DC2122NI0113,DC2122NI0114,DC2122NI0115,DC2122NI0116,DC2122NI0117,DC2122NI0118,DC2122NI0119,DC2122NI0120,DC2122NI0121,DC2122NI0122,DC2122NI0123,DC2122NI0124,DC2122NI0125,DC2122NI0126,DC2122NI0127,DC2122NI0128,DC2122NI0129,DC2122NI0130,DC2122NI0131,DC2122NI0132,DC2122NI0133,DC2122NI0134,DC2122NI0135,DC2122NI0136,DC2122NI0137,DC2122NI0138,DC2122NI0139,DC2122NI0140,DC2122NI0141,DC2122NI0142,DC2122NI0143,DC2122NI0144,DC2122NI0145,DC2122NI0146,DC2122NI0147,DC2122NI0148,DC2122NI0149,DC2122NI0150
95BB18,3241,161,2798,24,258,1547,65,1341,8,133,1694,96,1457,16,125,2100,113,1830,12,145,1049,44,920,5,80,1051,69,910,7,65,1852,92,1644,11,105,925,37,824,4,60,927,55,820,7,45,248,21,186,1,40,124,7,96,1,20,124,14,90,0,20,1141,48,968,12,113,498,21,421,3,53,643,27,547,9,60,683,34,557,4,88,342,15,282,2,43,341,19,275,2,45,17,0,15,0,2,11,0,9,0,2,6,0,6,0,0,107,4,92,1,10,35,1,31,0,3,72,3,61,1,7,149,6,134,3,6,67,3,61,1,2,82,3,73,2,4,185,4,170,4,7,43,2,38,0,3,142,2,132,4,4
95BB19,3656,307,3034,31,284,1785,141,1472,15,157,1871,166,1562,16,127,2422,219,2040,21,142,1211,106,1012,9,84,1211,113,1028,12,58,2212,193,1888,20,111,1106,91,939,8,68,1106,102,949,12,43,210,26,152,1,31,105,15,73,1,16,105,11,79,0,15,1234,88,994,10,142,574,35,460,6,73,660,53,534,4,69,845,58,652,4,131,447,19,355,2,71,398,39,297,2,60,15,3,11,1,0,8,2,5,1,0,7,1,6,0,0,80,17,60,1,2,40,13,26,1,0,40,4,34,0,2,125,7,112,1,5,36,1,33,1,1,89,6,79,0,4,169,3,159,3,4,43,0,41,1,1,126,3,118,2,3
95BB20,2684,2113,474,8,89,1356,1064,241,5,46,1328,1049,233,3,43,1454,1107,288,6,53,726,550,143,3,30,728,557,145,3,23,1326,1029,261,5,31,663,517,126,3,17,663,512,135,2,14,128,78,27,1,22,63,33,17,0,13,65,45,10,1,9,1230,1006,186,2,36,630,514,98,2,16,600,492,88,0,20,857,722,111,1,23,500,419,67,1,13,357,303,44,0,10,17,11,6,0,0,8,4,4,0,0,9,7,2,0,0,78,65,8,0,5,34,29,4,0,1,44,36,4,0,4,98,59,31,0,8,43,22,19,0,2,55,37,12,0,6,180,149,30,1,0,45,40,4,1,0,135,109,26,0,0
95BB21,3651,442,2953,39,217,1764,222,1398,18,126,1887,220,1555,21,91,2306,276,1883,27,120,1154,141,927,14,72,1152,135,956,13,48,2094,260,1724,24,86,1047,132,847,12,56,1047,128,877,12,30,212,16,159,3,34,107,9,80,2,16,105,7,79,1,18,1345,166,1070,12,97,610,81,471,4,54,735,85,599,8,43,849,124,640,6,79,431,66,319,3,43,418,58,321,3,36,34,2,30,0,2,19,2,16,0,1,15,0,14,0,1,93,9,77,0,7,47,6,39,0,2,46,3,38,0,5,149,9,130,2,8,64,2,54,1,7,85,7,76,1,1,220,22,193,4,1,49,5,43,0,1,171,17,150,4,0
95BB22,2191,124,1842,12,213,1000,46,828,7,119,1191,78,1014,5,94,1155,60,975,8,112,573,24,480,5,64,582,36,495,3,48,960,41,826,8,85,478,17,407,5,49,482,24,419,3,36,195,19,149,0,27,95,7,73,0,15,100,12,76,0,12,1036,64,867,4,101,427,22,348,2,55,609,42,519,2,46,645,35,527,2,81,297,16,234,2,45,348,19,293,0,36,14,0,13,0,1,8,0,7,0,1,6,0,6,0,0,107,9,86,2,10,36,2,29,0,5,71,7,57,2,5,164,11,145,0,8,60,3,53,0,4,104,8,92,0,4,106,9,96,0,1,26,1,25,0,0,80,8,71,0,1
95BB23,2482,270,2015,35,162,1214,122,980,20,92,1268,148,1035,15,70,1617,177,1340,21,79,811,73,688,9,41,806,104,652,12,38,1522,160,1274,20,68,763,63,654,9,37,759,97,620,11,31,95,17,66,1,11,48,10,34,0,4,47,7,32,1,7,865,93,675,14,83,403,49,292,11,51,462,44,383,3,32,581,74,427,10,70,319,43,223,8,45,262,31,204,2,25,24,1,20,1,2,16,1,13,0,2,8,0,7,1,0,45,3,40,0,2,10,1,9,0,0,35,2,31,0,2,80,5,65,2,8,33,3,24,2,4,47,2,41,0,4,135,10,123,1,1,25,1,23,1,0,110,9,100,0,1
95CC01,1864,1691,130,10,33,899,802,72,5,20,965,889,58,5,13,887,804,63,7,13,441,397,34,3,7,446,407,29,4,6,784,710,57,7,10,392,352,31,3,6,392,358,26,4,4,103,94,6,0,3,49,45,3,0,1,54,49,3,0,2,977,887,67,3,20,458,405,38,2,13,519,482,29,1,7,660,594,48,2,16,357,311,34,2,10,303,283,14,0,6,16,14,1,0,1,11,10,0,0,1,5,4,1,0,0,86,77,8,1,0,26,24,2,0,0,60,53,6,1,0,93,89,3,0,1,37,34,2,0,1,56,55,1,0,0,122,113,7,0,2,27,26,0,0,1,95,87,7,0,1
95CC02,2108,1481,595,3,29,1097,759,318,1,19,1011,722,277,2,10,1200,827,359,2,12,603,412,184,0,7,597,415,175,2,5,1106,752,343,2,9,554,374,174,0,6,552,378,169,2,3,94,75,16,0,3,49,38,10,0,1,45,37,6,0,2,908,654,236,1,17,494,347,134,1,12,414,307,102,0,5,698,503,179,1,15,410,284,115,1,10,288,219,64,0,5,22,16,6,0,0,11,7,4,0,0,11,9,2,0,0,47,39,7,0,1,21,16,4,0,1,26,23,3,0,0,41,31,9,0,1,20,16,3,0,1,21,15,6,0,0,100,65,35,0,0,32,24,8,0,0,68,41,27,0,0
95CC03,2115,1807,184,25,99,985,848,79,7,51,1130,959,105,18,48,886,759,63,12,52,442,378,33,5,26,444,381,30,7,26,696,616,45,9,26,348,309,23,4,12,348,307,22,5,14,190,143,18,3,26,94,69,10,1,14,96,74,8,2,12,1229,1048,121,13,47,543,470,46,2,25,686,578,75,11,22,791,685,64,9,33,391,342,33,1,15,400,343,31,8,18,28,20,3,2,3,13,11,1,0,1,15,9,2,2,2,138,126,7,1,4,52,47,2,1,2,86,79,5,0,2,120,95,17,1,7,54,43,4,0,7,66,52,13,1,0,152,122,30,0,0,33,27,6,0,0,119,95,24,0,0
95CC04,1824,1272,527,5,20,945,648,281,3,13,879,624,246,2,7,982,702,264,3,13,488,343,136,2,7,494,359,128,1,6,916,658,250,3,5,458,325,128,2,3,458,333,122,1,2,66,44,14,0,8,30,18,8,0,4,36,26,6,0,4,842,570,263,2,7,457,305,145,1,6,385,265,118,1,1,633,435,193,2,3,378,248,126,1,3,255,187,67,1,0,25,21,3,0,1,16,13,2,0,1,9,8,1,0,0,42,34,7,0,1,20,13,6,0,1,22,21,1,0,0,36,20,14,0,2,19,12,6,0,1,17,8,8,0,1,106,60,46,0,0,24,19,5,0,0,82,41,41,0,0
95CC05,2087,1354,678,14,41,1043,680,335,9,19,1044,674,343,5,22,1163,727,411,6,19,580,362,204,4,10,583,365,207,2,9,1090,684,386,6,14,546,344,191,4,7,544,340,195,2,7,73,43,25,0,5,34,18,13,0,3,39,25,12,0,2,924,627,267,8,22,463,318,131,5,9,461,309,136,3,13,640,441,175,7,17,358,249,96,5,8,282,192,79,2,9,29,19,10,0,0,14,9,5,0,0,15,10,5,0,0,64,48,14,0,2,35,28,7,0,0,29,20,7,0,2,57,32,22,0,3,27,14,12,0,1,30,18,10,0,2,134,87,46,1,0,29,18,11,0,0,105,69,35,1,0
95CC06,2160,1169,913,19,59,989,525,420,9,35,1171,644,493,10,24,1270,664,554,13,39,632,324,278,6,24,638,340,276,7,15,1148,593,514,13,28,574,287,260,6,21,574,306,254,7,7,122,71,40,0,11,58,37,18,0,3,64,34,22,0,8,890,505,359,6,20,357,201,142,3,11,533,304,217,3,9,585,342,221,4,18,290,164,113,3,10,295,178,108,1,8,18,12,6,0,0,7,5,2,0,0,11,7,4,0,0,53,30,21,1,1,15,8,6,0,1,38,22,15,1,0,79,41,37,0,1,16,9,7,0,0,63,32,30,0,1,155,80,74,1,0,29,15,14,0,0,126,65,60,1,0
95CC07,2554,2064,455,9,26,1299,1035,248,4,12,1255,1029,207,5,14,1363,1099,246,6,12,681,548,125,3,5,682,551,121,3,7,1266,1020,230,5,11,633,508,118,3,4,633,512,112,2,7,97,79,16,1,1,48,40,7,0,1,49,39,9,1,0,1191,965,209,3,14,618,487,123,1,7,573,478,86,2,7,904,743,149,2,10,525,426,94,1,4,379,317,55,1,6,41,31,9,1,0,14,9,5,0,0,27,22,4,1,0,63,49,12,0,2,22,15,6,0,1,41,34,6,0,1,63,51,10,0,2,33,24,7,0,2,30,27,3,0,0,120,91,29,0,0,24,13,11,0,0,96,78,18,0,0
95CC08,1934,1767,122,7,38,900,819,57,5,19,1034,948,65,2,19,945,856,60,5,24,468,424,31,3,10,477,432,29,2,14,822,770,39,5,8,411,383,20,3,5,411,387,19,2,3,123,86,21,0,16,57,41,11,0,5,66,45,10,0,11,989,911,62,2,14,432,395,26,2,9,557,516,36,0,5,703,647,44,1,11,349,320,21,1,7,354,327,23,0,4,15,11,2,1,1,9,7,0,1,1,6,4,2,0,0,83,75,7,0,1,28,25,3,0,0,55,50,4,0,1,68,65,2,0,1,19,18,0,0,1,49,47,2,0,0,120,113,7,0,0,27,25,2,0,0,93,88,5,0,0
95CC09,2599,222,2274,23,80,1314,117,1138,9,50,1285,105,1136,14,30,1650,125,1473,16,36,822,59,733,7,23,828,66,740,9,13,1532,103,1384,15,30,766,50,690,7,19,766,53,694,8,11,118,22,89,1,6,56,9,43,0,4,62,13,46,1,2,949,97,801,7,44,492,58,405,2,27,457,39,396,5,17,688,65,580,6,37,392,36,329,2,25,296,29,251,4,12,33,11,20,1,1,22,11,10,0,1,11,0,10,1,0,51,5,43,0,3,19,1,18,0,0,32,4,25,0,3,53,4,47,0,2,30,2,27,0,1,23,2,20,0,1,124,12,111,0,1,29,8,21,0,0,95,4,90,0,1
95CC10,2019,385,1554,17,63,1047,194,805,7,41,972,191,749,10,22,1214,199,977,10,28,609,96,492,5,16,605,103,485,5,12,1132,175,929,9,19,566,85,466,4,11,566,90,463,5,8,82,24,48,1,9,43,11,26,1,5,39,13,22,0,4,805,186,577,7,35,438,98,313,2,25,367,88,264,5,10,567,150,385,5,27,352,86,246,2,18,215,64,139,3,9,17,2,13,0,2,10,1,7,0,2,7,1,6,0,0,32,7,24,0,1,18,3,14,0,1,14,4,10,0,0,58,5,48,1,4,27,3,21,0,3,31,2,27,1,1,131,22,107,1,1,31,5,25,0,1,100,17,82,1,0
95CC11,1474,1339,113,0,22,713,642,60,0,11,761,697,53,0,11,664,603,44,0,17,333,299,26,0,8,331,304,18,0,9,596,555,38,0,3,298,273,23,0,2,298,282,15,0,1,68,48,6,0,14,35,26,3,0,6,33,22,3,0,8,810,736,69,0,5,380,343,34,0,3,430,393,35,0,2,522,474,44,0,4,288,262,23,0,3,234,212,21,0,1,22,22,0,0,0,11,11,0,0,0,11,11,0,0,0,65,64,1,0,0,21,21,0,0,0,44,43,1,0,0,72,61,10,0,1,38,31,7,0,0,34,30,3,0,1,129,115,14,0,0,22,18,4,0,0,107,97,10,0,0
95CC12,2085,971,1075,11,28,1079,505,553,7,14,1006,466,522,4,14,1202,515,671,7,9,600,256,335,4,5,602,259,336,3,4,1150,491,645,6,8,575,244,323,3,5,575,247,322,3,3,52,24,26,1,1,25,12,12,1,0,27,12,14,0,1,883,456,404,4,19,479,249,218,3,9,404,207,186,1,10,645,342,285,4,14,390,214,165,3,8,255,128,120,1,6,32,24,8,0,0,18,12,6,0,0,14,12,2,0,0,47,27,19,0,1,13,5,8,0,0,34,22,11,0,1,52,19,30,0,3,32,11,20,0,1,20,8,10,0,2,107,44,62,0,1,26,7,19,0,0,81,37,43,0,1
95CC13,1923,995,892,13,23,994,513,464,5,12,929,482,428,8,11,1098,546,530,11,11,549,269,271,5,4,549,277,259,6,7,1046,521,509,11,5,523,256,260,5,2,523,265,249,6,3,52,25,21,0,6,26,13,11,0,2,26,12,10,0,4,825,449,362,2,12,445,244,193,0,8,380,205,169,2,4,616,349,257,1,9,369,203,160,0,6,247,146,97,1,3,28,16,8,1,3,13,7,4,0,2,15,9,4,1,1,39,27,12,0,0,16,11,5,0,0,23,16,7,0,0,43,19,24,0,0,19,9,10,0,0,24,10,14,0,0,99,38,61,0,0,28,14,14,0,0,71,24,47,0,0
95CC14,2310,244,1957,30,79,1146,113,972,17,44,1164,131,985,13,35,1484,161,1261,21,41,747,75,639,11,22,737,86,622,10,19,1348,139,1159,21,29,674,64,582,11,17,674,75,577,10,12,136,22,102,0,12,73,11,57,0,5,63,11,45,0,7,826,83,696,9,38,399,38,333,6,22,427,45,363,3,16,540,60,441,8,31,311,31,255,5,20,229,29,186,3,11,16,2,13,0,1,7,1,6,0,0,9,1,7,0,1,65,5,60,0,0,18,1,17,0,0,47,4,43,0,0,78,5,67,1,5,28,3,22,1,2,50,2,45,0,3,127,11,115,0,1,35,2,33,0,0,92,9,82,0,1
95CC15,2218,876,1282,15,45,1116,455,628,4,29,1102,421,654,11,16,1292,462,795,9,26,645,233,392,3,17,647,229,403,6,9,1190,412,749,5,24,595,204,373,2,16,595,208,376,3,8,102,50,46,4,2,50,29,19,1,1,52,21,27,3,1,926,414,487,6,19,471,222,236,1,12,455,192,251,5,7,647,317,314,5,11,374,181,185,1,7,273,136,129,4,4,27,12,13,0,2,14,7,5,0,2,13,5,8,0,0,51,26,21,0,4,21,12,7,0,2,30,14,14,0,2,54,18,33,1,2,24,10,13,0,1,30,8,20,1,1,147,41,106,0,0,38,12,26,0,0,109,29,80,0,0
95CC16,2136,332,1731,14,59,1027,159,830,8,30,1109,173,901,6,29,1206,158,1011,10,27,602,80,503,6,13,604,78,508,4,14,1106,128,949,10,19,553,64,474,6,9,553,64,475,4,10,100,30,62,0,8,49,16,29,0,4,51,14,33,0,4,930,174,720,4,32,425,79,327,2,17,505,95,393,2,15,601,117,453,4,27,329,56,255,2,16,272,61,198,2,11,18,6,12,0,0,8,4,4,0,0,10,2,8,0,0,64,17,44,0,3,21,4,17,0,0,43,13,27,0,3,93,11,81,0,1,36,8,28,0,0,57,3,53,0,1,154,23,130,0,1,31,7,23,0,1,123,16,107,0,0
95CC17,2111,1406,662,16,27,1093,721,350,8,14,1018,685,312,8,13,1206,830,358,12,6,602,415,179,6,2,604,415,179,6,4,1134,771,345,12,6,567,386,173,6,2,567,385,172,6,4,72,59,13,0,0,35,29,6,0,0,37,30,7,0,0,905,576,304,4,21,491,306,171,2,12,414,270,133,2,9,682,447,220,1,14,401,251,138,1,11,281,196,82,0,3,27,16,8,1,2,15,11,3,1,0,12,5,5,0,2,37,28,8,0,1,19,14,5,0,0,18,14,3,0,1,49,27,17,1,4,24,13,10,0,1,25,14,7,1,3,110,58,51,1,0,32,17,15,0,0,78,41,36,1,0
95CC18,1866,972,816,24,54,871,451,376,16,28,995,521,440,8,26,992,526,423,16,27,496,262,208,11,15,496,264,215,5,12,872,451,387,15,19,436,225,191,10,10,436,226,196,5,9,120,75,36,1,8,60,37,17,1,5,60,38,19,0,3,874,446,393,8,27,375,189,168,5,13,499,257,225,3,14,537,285,227,6,19,277,146,119,3,9,260,139,108,3,10,37,19,15,0,3,14,7,5,0,2,23,12,10,0,1,60,35,22,1,2,23,11,10,1,1,37,24,12,0,1,93,46,45,0,2,34,12,21,0,1,59,34,24,0,1,147,61,84,1,1,27,13,13,1,0,120,48,71,0,1
95CC19,2070,709,1297,7,57,1039,354,652,3,30,1031,355,645,4,27,1218,408,772,6,32,610,195,396,3,16,608,213,376,3,16,1148,374,743,5,26,574,181,377,2,14,574,193,366,3,12,70,34,29,1,6,36,14,19,1,2,34,20,10,0,4,852,301,525,1,25,429,159,256,0,14,423,142,269,1,11,594,216,357,1,20,323,122,189,0,12,271,94,168,1,8,14,8,6,0,0,9,6,3,0,0,5,2,3,0,0,38,19,17,0,2,16,5,9,0,2,22,14,8,0,0,79,30,47,0,2,47,18,29,0,0,32,12,18,0,2,127,28,98,0,1,34,8,26,0,0,93,20,72,0,1
95CC20,2298,142,2050,18,88,1104,75,969,7,53,1194,67,1081,11,35,1436,92,1276,13,55,715,41,637,6,31,721,51,639,7,24,1276,59,1177,12,28,638,26,591,5,16,638,33,586,7,12,160,33,99,1,27,77,15,46,1,15,83,18,53,0,12,862,50,774,5,33,389,34,332,1,22,473,16,442,4,11,544,32,489,4,19,301,23,262,1,15,243,9,227,3,4,19,7,12,0,0,7,4,3,0,0,12,3,9,0,0,54,4,47,0,3,16,3,11,0,2,38,1,36,0,1,98,6,87,1,4,40,4,34,0,2,58,2,53,1,2,147,1,139,0,7,25,0,22,0,3,122,1,117,0,4
95CC21,2289,312,1884,10,83,1133,153,926,5,49,1156,159,958,5,34,1378,188,1141,6,43,687,87,571,3,26,691,101,570,3,17,1216,158,1023,6,29,608,75,511,3,19,608,83,512,3,10,162,30,118,0,14,79,12,60,0,7,83,18,58,0,7,911,124,743,4,40,446,66,355,2,23,465,58,388,2,17,577,83,462,3,29,314,44,254,1,15,263,39,208,2,14,18,5,11,0,2,14,4,8,0,2,4,1,3,0,0,58,7,50,0,1,28,4,24,0,0,30,3,26,0,1,113,14,93,1,5,56,9,42,1,4,57,5,51,0,1,145,15,127,0,3,34,5,27,0,2,111,10,100,0,1
95CC22,1457,330,1049,15,63,692,154,489,9,40,765,176,560,6,23,622,156,431,5,30,313,75,216,2,20,309,81,215,3,10,526,129,374,3,20,263,63,188,1,11,263,66,186,2,9,96,27,57,2,10,50,12,28,1,9,46,15,29,1,1,835,174,618,10,33,379,79,273,7,20,456,95,345,3,13,465,103,327,6,29,271,56,192,6,17,194,47,135,0,12,14,8,4,0,2,9,4,3,0,2,5,4,1,0,0,68,16,50,0,2,31,8,22,0,1,37,8,28,0,1,113,12,98,3,0,33,4,28,1,0,80,8,70,2,0,175,35,139,1,0,35,7,28,0,0,140,28,111,1,0
95DD01,1702,259,1376,18,49,833,131,666,8,28,869,128,710,10,21,1114,164,921,9,20,559,81,461,5,12,555,83,460,4,8,1022,126,873,9,14,511,63,434,5,9,511,63,439,4,5,92,38,48,0,6,48,18,27,0,3,44,20,21,0,3,588,95,455,9,29,274,50,205,3,16,314,45,250,6,13,375,62,286,7,20,207,38,154,2,13,168,24,132,5,7,13,2,11,0,0,10,2,8,0,0,3,0,3,0,0,34,13,17,1,3,14,3,9,1,1,20,10,8,0,2,55,10,40,0,5,17,5,10,0,2,38,5,30,0,3,111,8,101,1,1,26,2,24,0,0,85,6,77,1,1
95DD02,3025,184,2725,23,93,1463,91,1310,11,51,1562,93,1415,12,42,1872,105,1711,14,42,936,55,849,8,24,936,50,862,6,18,1678,83,1555,14,26,840,43,773,8,16,838,40,782,6,10,194,22,156,0,16,96,12,76,0,8,98,10,80,0,8,1153,79,1014,9,51,527,36,461,3,27,626,43,553,6,24,721,58,618,6,39,375,28,325,3,19,346,30,293,3,20,24,5,18,1,0,9,2,7,0,0,15,3,11,1,0,112,2,108,1,1,46,1,44,0,1,66,1,64,1,0,126,5,113,1,7,53,3,45,0,5,73,2,68,1,2,170,9,157,0,4,44,2,40,0,2,126,7,117,0,2
95DD03,2750,443,2103,38,166,1279,187,980,19,93,1471,256,1123,19,73,1732,271,1364,22,75,863,117,686,14,46,869,154,678,8,29,1542,224,1247,22,49,770,102,625,14,29,772,122,622,8,20,190,47,117,0,26,93,15,61,0,17,97,32,56,0,9,1018,172,739,16,91,416,70,294,5,47,602,102,445,11,44,645,106,451,6,82,318,49,225,1,43,327,57,226,5,39,27,13,9,1,4,15,8,3,1,3,12,5,6,0,1,78,20,54,2,2,29,9,18,2,0,49,11,36,0,2,104,17,81,3,3,23,3,19,0,1,81,14,62,3,2,164,16,144,4,0,31,1,29,1,0,133,15,115,3,0
95DD04,1512,108,1296,20,88,690,40,589,9,52,822,68,707,11,36,646,51,548,8,39,322,22,271,5,24,324,29,277,3,15,504,40,440,7,17,252,17,221,4,10,252,23,219,3,7,142,11,108,1,22,70,5,50,1,14,72,6,58,0,8,866,57,748,12,49,368,18,318,4,28,498,39,430,8,21,507,30,427,6,44,262,13,222,2,25,245,17,205,4,19,12,4,7,1,0,7,3,3,1,0,5,1,4,0,0,88,3,83,1,1,27,0,26,0,1,61,3,57,1,0,125,5,116,1,3,36,0,34,0,2,89,5,82,1,1,134,15,115,3,1,36,2,33,1,0,98,13,82,2,1
95DD05,1330,87,1153,19,71,619,35,540,9,35,711,52,613,10,36,636,39,565,8,24,318,12,287,3,16,318,27,278,5,8,522,30,469,8,15,261,11,237,3,10,261,19,232,5,5,114,9,96,0,9,57,1,50,0,6,57,8,46,0,3,694,48,588,11,47,301,23,253,6,19,393,25,335,5,28,467,37,380,7,43,231,19,188,6,18,236,18,192,1,25,9,0,7,1,1,3,0,2,0,1,6,0,5,1,0,60,1,56,1,2,18,1,17,0,0,42,0,39,1,2,94,6,86,1,1,33,2,31,0,0,61,4,55,1,1,64,4,59,1,0,16,1,15,0,0,48,3,44,1,0
95DD06,2055,405,1546,21,83,992,199,730,12,51,1063,206,816,9,32,1326,270,1004,16,36,662,133,500,9,20,664,137,504,7,16,1234,233,959,13,29,617,115,479,8,15,617,118,480,5,14,92,37,45,3,7,45,18,21,1,5,47,19,24,2,2,729,135,542,5,47,330,66,230,3,31,399,69,312,2,16,481,102,334,5,40,268,56,180,3,29,213,46,154,2,11,25,3,22,0,0,8,1,7,0,0,17,2,15,0,0,35,7,24,0,4,12,2,9,0,1,23,5,15,0,3,56,12,41,0,3,17,5,11,0,1,39,7,30,0,2,132,11,121,0,0,25,2,23,0,0,107,9,98,0,0
95DD07,2710,144,2443,11,112,1282,67,1140,5,70,1428,77,1303,6,42,1652,92,1495,3,62,826,48,737,2,39,826,44,758,1,23,1474,68,1364,1,41,737,34,676,0,27,737,34,688,1,14,178,24,131,2,21,89,14,61,2,12,89,10,70,0,9,1058,52,948,8,50,456,19,403,3,31,602,33,545,5,19,619,35,544,4,36,316,15,277,2,22,303,20,267,2,14,31,0,27,3,1,14,0,12,1,1,17,0,15,2,0,95,7,81,0,7,44,2,38,0,4,51,5,43,0,3,106,7,94,0,5,45,2,40,0,3,61,5,54,0,2,207,3,202,1,1,37,0,36,0,1,170,3,166,1,0
95DD08,1799,709,960,21,109,869,337,451,11,70,930,372,509,10,39,718,299,360,10,49,357,136,186,5,30,361,163,174,5,19,488,200,260,6,22,244,95,132,3,14,244,105,128,3,8,230,99,100,4,27,113,41,54,2,16,117,58,46,2,11,1081,410,600,11,60,512,201,265,6,40,569,209,335,5,20,618,252,318,7,41,341,138,172,5,26,277,114,146,2,15,30,14,10,0,6,19,8,7,0,4,11,6,3,0,2,73,32,36,0,5,35,15,16,0,4,38,17,20,0,1,164,64,88,4,8,76,24,45,1,6,88,40,43,3,2,196,48,148,0,0,41,16,25,0,0,155,32,123,0,0
95DD09,2041,127,1841,13,60,1045,58,949,5,33,996,69,892,8,27,1324,85,1200,7,32,664,42,602,3,17,660,43,598,4,15,1268,78,1158,5,27,636,38,581,2,15,632,40,577,3,12,56,7,42,2,5,28,4,21,1,2,28,3,21,1,3,717,42,641,6,28,381,16,347,2,16,336,26,294,4,12,521,30,464,5,22,303,14,275,2,12,218,16,189,3,10,11,0,10,0,1,5,0,4,0,1,6,0,6,0,0,31,3,26,0,2,17,1,15,0,1,14,2,11,0,1,47,5,40,0,2,29,1,27,0,1,18,4,13,0,1,107,4,101,1,1,27,0,26,0,1,80,4,75,1,0
95DD10,2297,93,2075,29,100,1086,50,973,14,49,1211,43,1102,15,51,1251,50,1143,17,41,628,22,572,11,23,623,28,571,6,18,1112,40,1036,12,24,556,18,517,7,14,556,22,519,5,10,139,10,107,5,17,72,4,55,4,9,67,6,52,1,8,1046,43,932,12,59,458,28,401,3,26,588,15,531,9,33,663,30,574,7,52,340,19,294,2,25,323,11,280,5,27,15,2,13,0,0,4,0,4,0,0,11,2,9,0,0,83,7,72,1,3,38,6,32,0,0,45,1,40,1,3,98,2,91,2,3,36,2,33,0,1,62,0,58,2,2,187,2,182,2,1,40,1,38,1,0,147,1,144,1,1
95DD11,1718,945,674,9,90,791,430,311,6,44,927,515,363,3,46,778,440,306,4,28,387,215,153,3,16,391,225,153,1,12,582,328,240,3,11,291,162,121,2,6,291,166,119,1,5,196,112,66,1,17,96,53,32,1,10,100,59,34,0,7,940,505,368,5,62,404,215,158,3,28,536,290,210,2,34,602,327,216,4,55,300,156,116,3,25,302,171,100,1,30,19,12,6,0,1,9,4,4,0,1,10,8,2,0,0,85,50,33,0,2,32,19,11,0,2,53,31,22,0,0,142,76,61,1,4,44,26,18,0,0,98,50,43,1,4,92,40,52,0,0,19,10,9,0,0,73,30,43,0,0
95DD12,2041,283,1675,13,70,1066,138,879,6,43,975,145,796,7,27,1296,169,1082,8,37,647,79,546,3,19,649,90,536,5,18,1252,165,1048,8,31,625,78,528,3,16,627,87,520,5,15,44,4,34,0,6,22,1,18,0,3,22,3,16,0,3,745,114,593,5,33,419,59,333,3,24,326,55,260,2,9,541,90,423,4,24,346,52,274,3,17,195,38,149,1,7,14,3,11,0,0,6,0,6,0,0,8,3,5,0,0,21,0,20,0,1,12,0,11,0,1,9,0,9,0,0,58,6,44,0,8,31,4,21,0,6,27,2,23,0,2,111,15,95,1,0,24,3,21,0,0,87,12,74,1,0
