GeographyCode,QS109NI0001,QS109NI0002,QS109NI0003,QS109NI0004,QS109NI0005,QS109NI0006,QS109NI0007,QS109NI0008,QS109NI0009,QS109NI0010,QS109NI0011,QS109NI0012,QS109NI0013,QS109NI0014,QS109NI0015,QS109NI0016,QS109NI0017
N00002749,138,44,11,15,18,57,19,14,24,15,2,9,4,22,7,15,0
N00002750,119,28,12,2,14,39,13,13,13,22,6,16,0,30,14,15,1
N00002751,154,33,17,4,12,65,31,16,18,26,12,12,2,30,21,9,0
N00002752,123,3,1,1,1,23,4,7,12,41,10,25,6,56,24,32,0
N00002753,181,22,7,3,12,82,5,20,57,33,3,25,5,44,19,25,0
N00002754,140,19,5,3,11,55,6,12,37,34,7,23,4,32,7,23,2
N00002755,168,10,0,0,10,82,8,19,55,31,6,19,6,45,18,27,0
N00002756,131,8,2,2,4,37,3,9,25,33,6,25,2,53,20,33,0
N00002757,203,41,12,11,18,82,11,22,49,25,10,14,1,55,34,20,1
N00002758,115,26,5,8,13,38,5,14,19,12,5,6,1,39,25,14,0
N00002759,125,12,2,2,8,71,10,15,46,14,7,6,1,28,17,11,0
N00002760,112,7,0,5,2,64,10,15,39,21,4,16,1,20,8,12,0
N00002761,380,67,28,23,16,176,19,42,115,57,17,30,10,80,30,50,0
N00002762,132,4,1,0,3,49,4,12,33,32,2,23,7,47,10,37,0
N00002763,138,12,2,4,6,44,3,13,28,31,5,24,2,51,14,36,1
N00002764,160,19,2,4,13,61,11,17,33,33,4,26,3,47,20,27,0
N00002765,148,13,5,2,6,58,11,16,31,24,6,15,3,53,28,25,0
N00002766,162,18,0,4,14,77,10,17,50,31,3,26,2,36,12,24,0
N00002767,135,11,2,1,8,72,7,19,46,21,4,14,3,31,14,16,1
N00002768,146,22,5,4,13,56,9,17,30,21,5,15,1,47,28,19,0
N00002769,173,13,2,1,10,79,11,17,51,36,8,23,5,45,15,30,0
N00002770,149,23,6,4,13,64,6,21,37,30,4,20,6,32,10,19,3
N00002771,124,16,3,2,11,47,14,13,20,20,10,10,0,41,22,19,0
N00002772,140,9,2,2,5,38,10,4,24,34,16,15,3,59,29,30,0
N00002773,107,18,1,6,11,32,13,6,13,12,7,4,1,45,32,12,1
N00002774,220,22,2,7,13,100,10,27,63,52,7,35,10,46,20,25,1
N00002775,186,23,3,5,15,55,7,11,37,42,10,24,8,66,29,37,0
N00002776,124,11,2,0,9,30,6,6,18,34,7,21,6,49,22,27,0
N00002777,100,13,1,3,9,50,17,4,29,15,8,7,0,22,11,10,1
N00002778,150,21,9,4,8,47,28,11,8,23,9,10,4,59,37,22,0
N00002779,165,20,4,7,9,73,7,10,56,33,8,20,5,39,19,20,0
N00002780,165,20,7,6,7,45,16,12,17,33,9,21,3,67,28,39,0
N00002781,168,17,3,5,9,57,12,14,31,30,7,20,3,64,25,39,0
N00002782,174,18,0,5,13,75,9,14,52,32,3,25,4,49,16,33,0
N00002783,144,15,1,5,9,50,10,8,32,43,13,26,4,36,15,21,0
N00002784,187,29,9,7,13,81,7,12,62,37,4,26,7,40,17,21,2
N00002785,222,50,12,9,29,87,19,12,56,40,19,15,6,45,16,29,0
N00002786,154,14,3,4,7,73,8,15,50,36,8,22,6,31,14,17,0
N00002787,137,13,2,5,6,61,5,10,46,29,5,18,6,34,11,23,0
N00002788,132,6,2,1,3,50,8,13,29,31,6,20,5,45,13,31,1
N00002789,193,57,16,10,31,79,16,16,47,25,8,14,3,32,12,20,0
N00002790,163,18,5,1,12,68,10,15,43,35,4,27,4,42,11,31,0
N00002791,158,21,5,4,12,70,12,15,43,23,6,14,3,44,15,28,1
N00002792,147,18,0,8,10,62,5,13,44,30,5,21,4,37,13,24,0
N00002793,164,34,7,11,16,65,15,10,40,31,3,22,6,34,17,17,0
N00002794,165,19,4,4,11,70,10,14,46,29,3,25,1,47,16,31,0
N00002795,159,20,2,3,15,68,6,8,54,23,7,10,6,48,18,28,2
N00002796,174,26,1,5,20,81,12,14,55,31,3,22,6,36,20,16,0
N00002797,159,16,2,6,8,65,2,17,46,31,5,19,7,47,15,29,3
N00002798,133,18,3,6,9,51,3,19,29,30,3,17,10,34,13,19,2
N00002799,122,20,6,3,11,49,15,12,22,23,9,13,1,30,13,16,1
N00002800,134,16,2,6,8,55,5,17,33,21,4,15,2,42,16,26,0
N00002801,155,22,1,9,12,74,12,18,44,26,2,18,6,33,18,15,0
N00002802,143,17,3,5,9,61,5,20,36,29,4,23,2,36,14,21,1
N00002803,174,40,4,9,27,73,13,21,39,24,6,16,2,37,15,22,0
N00002804,153,44,8,10,26,55,12,6,37,17,5,10,2,37,18,18,1
N00002805,161,24,5,5,14,58,9,13,36,24,8,13,3,55,30,24,1
N00002806,157,22,1,7,14,68,5,17,46,27,4,16,7,40,14,26,0
N00002807,126,19,3,0,16,53,2,9,42,20,4,11,5,34,14,19,1
N00002808,166,20,2,5,13,74,8,18,48,29,4,21,4,43,19,24,0
N00002809,155,15,3,1,11,77,7,14,56,17,5,9,3,46,19,27,0
N00002810,129,18,4,3,11,49,16,9,24,25,6,17,2,37,22,15,0
N00002811,132,25,1,7,17,49,7,9,33,22,8,12,2,36,20,16,0
N00002812,135,14,1,4,9,62,7,11,44,21,4,15,2,38,18,20,0
N00002813,160,36,4,10,22,70,14,8,48,24,4,18,2,30,13,16,1
N00002814,168,52,9,10,33,63,12,18,33,24,10,11,3,29,8,21,0
N00002815,133,44,9,5,30,63,26,12,25,14,8,2,4,12,7,5,0
N00002816,151,25,6,5,14,47,14,12,21,33,9,20,4,46,22,23,1
N00002817,213,75,12,23,40,97,13,20,64,29,16,9,4,12,3,9,0
N00002818,190,51,10,11,30,60,18,22,20,29,13,13,3,50,24,26,0
N00002819,166,45,5,10,30,69,18,21,30,27,6,18,3,25,7,18,0
N00002820,187,25,4,6,15,89,5,21,63,27,4,19,4,46,13,33,0
N00002821,148,14,1,3,10,65,8,8,49,23,4,15,4,46,16,30,0
N00002822,136,31,5,8,18,59,8,15,36,17,5,11,1,29,11,18,0
N00002823,137,28,9,10,9,55,7,22,26,34,9,22,3,20,5,14,1
N00002824,129,13,2,1,10,57,11,13,33,28,4,18,6,31,14,17,0
N00002825,204,41,3,10,28,90,12,20,58,28,6,19,3,45,12,29,4
N00002826,141,20,1,7,12,51,10,12,29,30,6,23,1,40,14,26,0
N00002827,140,15,4,3,8,57,10,14,33,25,6,14,5,43,19,24,0
N00002828,144,38,6,11,21,59,19,11,29,18,7,10,1,29,16,13,0
N00002829,144,17,2,5,10,68,9,18,41,22,5,15,2,37,11,24,2
N00002830,136,18,2,6,10,58,3,10,45,25,4,18,3,35,16,19,0
N00002831,149,21,4,5,12,58,4,9,45,28,3,22,3,42,21,21,0
N00002832,132,14,2,7,5,64,9,13,42,28,3,21,4,26,9,17,0
N00002833,146,20,4,5,11,54,5,18,31,30,10,18,2,42,15,26,1
N00002834,170,14,1,3,10,95,4,17,74,18,3,11,4,43,15,28,0
N00002835,156,15,3,5,7,74,5,17,52,33,6,23,4,34,12,21,1
N00002836,149,14,2,5,7,71,7,17,47,18,4,12,2,46,22,24,0
N00002837,134,22,4,5,13,55,8,12,35,15,5,10,0,42,21,21,0
N00002838,149,15,1,5,9,68,11,12,45,22,4,15,3,44,18,26,0
N00002839,127,8,1,0,7,41,7,9,25,33,7,23,3,45,22,23,0
N00002840,468,86,18,20,48,170,21,30,119,91,22,49,20,121,49,70,2
N00002841,160,20,1,4,15,78,9,19,50,26,7,18,1,36,7,29,0
N00002842,206,58,5,8,45,85,10,19,56,28,4,22,2,35,15,18,2
N00002843,123,13,3,0,10,53,6,9,38,29,4,21,4,28,13,14,1
N00002844,126,18,3,2,13,58,12,14,32,20,2,16,2,30,6,21,3
N00002845,143,26,4,4,18,52,23,8,21,19,7,10,2,46,23,22,1
N00002846,197,73,9,17,47,97,16,27,54,14,5,7,2,13,7,5,1
N00002847,208,49,6,15,28,95,9,16,70,23,8,12,3,41,14,27,0
N00002848,444,102,24,12,66,196,40,34,122,71,17,43,11,75,28,45,2
N00002849,98,24,6,3,15,34,8,10,16,20,11,7,2,20,13,6,1
N00002850,130,28,8,1,19,49,14,9,26,18,9,6,3,35,15,20,0
N00002851,154,34,9,10,15,76,18,17,41,14,8,6,0,30,13,17,0
N00002852,130,38,14,5,19,44,14,12,18,26,7,16,3,22,12,9,1
N00002853,354,91,16,9,66,158,25,26,107,53,11,36,6,52,19,31,2
N00002854,160,23,2,2,19,70,8,19,43,29,5,22,2,38,5,32,1
N00002855,169,31,6,11,14,81,14,21,46,23,4,18,1,34,15,19,0
N00002856,132,9,2,5,2,52,8,16,28,26,11,15,0,45,23,22,0
N00002857,184,32,2,10,20,88,16,15,57,20,7,11,2,44,17,27,0
N00002858,145,44,4,12,28,59,7,24,28,22,4,13,5,20,11,9,0
N00002859,206,56,9,20,27,65,7,19,39,32,7,24,1,53,22,30,1
N00002860,138,27,5,6,16,61,12,16,33,22,7,13,2,28,18,10,0
N00002861,135,20,7,6,7,68,10,23,35,20,4,14,2,27,16,11,0
N00002862,109,17,1,6,10,51,9,16,26,15,5,10,0,26,13,12,1
N00002863,121,19,1,6,12,62,9,16,37,18,6,11,1,22,14,8,0
N00002864,122,25,2,8,15,67,12,11,44,10,3,6,1,20,6,14,0
N00002865,189,15,2,5,8,98,5,17,76,26,5,16,5,50,16,32,2
N00002866,166,22,4,10,8,70,7,12,51,34,4,24,6,40,14,26,0
N00002867,195,19,1,6,12,84,7,18,59,36,6,28,2,56,24,32,0
N00002868,172,26,3,7,16,80,19,14,47,34,7,26,1,32,17,14,1
N00002869,144,29,5,7,17,58,13,13,32,20,4,13,3,37,19,18,0
N00002870,205,35,3,5,27,85,15,19,51,33,7,21,5,52,14,38,0
N00002871,282,99,11,12,76,118,21,20,77,32,8,19,5,33,18,13,2
N00002872,133,26,3,7,16,43,11,13,19,23,7,14,2,41,25,15,1
N00002873,126,21,3,3,15,46,12,13,21,23,9,13,1,36,17,18,1
N00002874,124,21,6,4,11,50,16,10,24,20,9,8,3,33,16,17,0
N00002875,420,46,7,15,24,159,20,45,94,65,14,44,7,150,78,72,0
N00002876,197,30,5,10,15,93,14,27,52,31,10,19,2,43,14,28,1
N00002877,131,23,4,5,14,49,16,16,17,28,10,16,2,31,17,14,0
N00002878,105,25,8,7,10,28,10,8,10,15,5,10,0,37,17,19,1
N00002879,154,30,3,11,16,51,7,9,35,29,3,23,3,44,10,34,0
N00002880,151,13,5,4,4,60,9,10,41,28,6,20,2,50,13,37,0
N00002881,206,54,11,16,27,91,19,21,51,22,7,13,2,39,17,22,0
N00002882,134,12,4,0,8,58,6,18,34,26,4,19,3,38,17,20,1
N00002883,178,37,4,8,25,76,14,14,48,24,7,15,2,41,17,24,0
N00002884,155,18,2,5,11,72,6,15,51,26,4,20,2,39,9,29,1
N00002885,302,67,21,15,31,107,44,27,36,47,21,22,4,81,43,37,1
N00002886,268,84,13,18,53,126,21,28,77,31,8,17,6,27,9,17,1
N00002887,247,61,8,19,34,105,11,25,69,31,9,18,4,50,16,34,0
N00002888,140,8,1,2,5,59,5,16,38,29,4,18,7,44,15,29,0
N00002889,142,11,1,2,8,52,16,19,17,21,8,12,1,58,32,25,1
N00002890,137,16,1,4,11,65,5,12,48,21,6,12,3,35,12,22,1
N00002891,204,51,8,21,22,102,13,17,72,21,3,10,8,30,11,18,1
N00002892,154,30,4,9,17,75,6,17,52,22,3,14,5,27,13,13,1
N00002893,114,23,6,7,10,51,16,11,24,21,7,13,1,19,12,6,1
N00002894,147,27,5,4,18,47,15,6,26,24,6,17,1,49,23,25,1
N00002895,170,40,9,5,26,86,18,18,50,22,6,13,3,22,9,12,1
N00002896,120,5,1,1,3,52,4,6,42,23,5,14,4,40,19,20,1
N00002897,323,59,5,20,34,162,16,37,109,42,12,25,5,60,26,33,1
N00002898,134,12,2,2,8,46,9,14,23,25,12,11,2,51,27,23,1
N00002899,132,19,4,7,8,48,17,11,20,23,12,10,1,42,13,29,0
N00002900,139,23,4,1,18,49,11,15,23,24,12,11,1,43,24,19,0
N00002901,126,23,6,3,14,33,12,9,12,20,5,14,1,50,25,25,0
N00002902,149,18,3,4,11,55,20,10,25,24,12,7,5,52,27,25,0
N00002903,320,76,23,18,35,111,33,35,43,48,24,20,4,85,55,29,1
N00002904,138,28,2,9,17,67,9,8,50,27,5,18,4,16,4,12,0
N00002905,153,14,1,1,12,75,16,8,51,24,4,18,2,40,11,29,0
N00002906,144,9,1,4,4,54,6,11,37,39,8,27,4,42,15,26,1
N00002907,186,16,3,2,11,93,8,16,69,32,5,23,4,45,17,27,1
N00002908,164,46,10,8,28,71,17,14,40,20,4,8,8,27,8,19,0
N00002909,173,17,2,3,12,75,10,15,50,34,7,22,5,47,15,32,0
N00002910,211,26,5,9,12,102,12,22,68,41,4,31,6,42,7,35,0
N00002911,222,30,5,7,18,111,11,16,84,37,10,21,6,44,9,35,0
N00002912,134,11,2,2,7,48,7,13,28,30,7,20,3,45,19,25,1
N00002913,127,12,2,6,4,48,12,12,24,30,9,14,7,37,17,20,0
N00002914,441,62,12,14,36,223,35,45,143,72,20,40,12,84,39,44,1
N00002915,96,7,2,2,3,29,6,9,14,18,7,8,3,42,18,24,0
N00002916,152,17,3,6,8,66,5,11,50,39,12,23,4,30,9,21,0
N00002917,127,12,3,4,5,43,9,5,29,28,9,17,2,44,21,21,2
N00002918,127,9,2,1,6,46,12,7,27,26,3,22,1,46,21,25,0
N00002919,131,7,1,1,5,64,5,11,48,22,8,11,3,38,21,16,1
N00002920,151,16,2,2,12,56,13,12,31,26,12,13,1,53,30,22,1
N00002921,110,11,2,7,2,33,4,9,20,28,4,21,3,38,15,23,0
N00002922,149,21,4,6,11,59,5,19,35,33,8,20,5,36,11,24,1
N00002923,138,14,6,4,4,47,10,13,24,33,13,15,5,44,20,23,1
N00002924,158,26,9,6,11,62,17,17,28,29,12,14,3,41,16,25,0
N00002925,119,21,4,10,7,40,6,10,24,22,5,11,6,36,18,18,0
N00002926,156,30,10,5,15,67,21,15,31,25,11,10,4,34,25,9,0
N00002927,141,17,4,5,8,56,13,8,35,29,6,15,8,39,19,19,1
N00002928,123,16,1,5,10,46,7,10,29,24,4,19,1,37,13,24,0
N00002929,274,29,6,8,15,101,19,15,67,59,18,31,10,85,39,45,1
N00002930,143,5,2,1,2,65,4,18,43,32,9,22,1,41,15,26,0
N00002931,225,55,12,15,28,100,17,12,71,33,7,22,4,37,17,19,1
N00002932,127,10,2,4,4,59,8,10,41,21,6,13,2,37,17,18,2
N00002933,171,10,0,2,8,74,2,17,55,40,3,35,2,47,13,34,0
N00002934,132,17,1,3,13,55,4,8,43,24,9,12,3,36,10,24,2
N00002935,140,12,2,2,8,65,11,17,37,25,4,14,7,38,20,18,0
N00002936,143,9,2,4,3,59,9,18,32,27,6,21,0,48,18,28,2
N00002937,148,20,6,4,10,59,8,14,37,34,10,22,2,35,12,23,0
N00002938,137,14,1,4,9,52,5,12,35,35,4,23,8,36,15,21,0
N00002939,143,12,2,3,7,57,4,13,40,25,6,17,2,49,22,27,0
N00002940,140,13,4,3,6,53,9,10,34,27,5,18,4,47,26,21,0
N00002941,120,17,1,6,10,46,7,14,25,18,9,8,1,39,13,26,0
N00002942,134,16,4,6,6,48,5,13,30,31,2,23,6,39,12,26,1
N00002943,116,26,6,7,13,56,9,22,25,23,8,14,1,11,4,6,1
N00002944,216,69,9,15,45,112,27,19,66,20,7,12,1,15,8,7,0
N00002945,162,21,4,4,13,74,17,18,39,27,8,17,2,40,21,19,0
N00002946,130,31,3,4,24,61,27,12,22,23,4,15,4,15,10,5,0
N00002947,156,52,4,15,33,71,19,18,34,20,8,11,1,13,4,9,0
N00002948,124,7,2,2,3,73,11,15,47,20,4,15,1,24,4,20,0
N00002949,145,14,2,5,7,72,17,19,36,23,10,10,3,36,23,12,1
N00002950,148,28,11,10,7,60,14,17,29,30,8,18,4,30,18,12,0
N00002951,112,11,5,3,3,36,13,7,16,25,7,15,3,40,21,19,0
N00002952,129,13,4,5,4,51,9,13,29,26,1,20,5,39,19,19,1
N00002953,116,25,8,6,11,39,17,11,11,19,8,8,3,33,20,13,0
N00002954,196,19,2,5,12,87,10,21,56,47,7,36,4,43,15,28,0
N00002955,157,9,1,4,4,75,11,22,42,29,8,15,6,44,16,27,1
N00002956,131,18,5,3,10,59,9,23,27,23,4,17,2,31,19,12,0
N00002957,157,21,7,6,8,63,19,12,32,27,6,18,3,46,32,13,1
N00002958,156,16,0,5,11,60,13,11,36,31,5,24,2,49,18,27,4
N00002959,190,28,2,6,20,96,20,14,62,29,10,16,3,37,11,26,0
N00002960,126,19,1,9,9,33,5,6,22,39,10,27,2,35,15,19,1
N00002961,119,8,1,3,4,48,5,15,28,30,6,20,4,33,18,15,0
N00002962,156,45,6,14,25,46,15,10,21,25,6,16,3,40,27,13,0
N00002963,133,18,6,6,6,59,10,12,37,21,3,16,2,35,18,17,0
N00002964,120,9,0,2,7,45,1,11,33,27,5,20,2,39,14,23,2
N00002965,120,15,4,6,5,42,9,11,22,27,9,15,3,36,16,19,1
N00002966,186,30,8,5,17,83,5,20,58,34,6,22,6,39,15,22,2
N00002967,116,18,2,4,12,51,11,15,25,11,4,5,2,36,16,20,0
N00002968,121,14,1,5,8,39,7,13,19,24,7,15,2,44,18,26,0
N00002969,118,25,9,4,12,29,16,8,5,17,8,8,1,47,24,23,0
N00002970,151,26,9,7,10,52,26,14,12,17,10,6,1,56,32,23,1
N00002971,128,28,6,7,15,50,22,10,18,22,11,9,2,28,16,12,0
N00002972,123,24,2,4,18,53,18,9,26,24,16,7,1,22,12,10,0
N00002973,133,16,6,3,7,54,8,12,34,26,5,16,5,37,10,25,2
N00002974,103,12,3,3,6,44,4,10,30,20,2,14,4,27,11,16,0
N00002975,164,26,3,10,13,63,3,25,35,28,4,22,2,47,8,38,1
N00002976,110,12,1,1,10,34,4,9,21,25,7,14,4,39,12,27,0
N00002977,152,18,3,5,10,53,5,11,37,34,7,23,4,47,22,23,2
N00002978,136,12,1,4,7,80,8,17,55,15,2,12,1,29,11,18,0
N00002979,170,27,4,6,17,63,13,19,31,35,14,18,3,45,19,24,2
N00002980,139,11,2,4,5,54,6,11,37,37,13,20,4,37,20,17,0
N00002981,130,17,9,3,5,37,13,9,15,21,12,7,2,55,29,26,0
N00002982,194,34,5,12,17,92,24,19,49,34,11,21,2,34,12,20,2
N00002983,112,12,2,4,6,51,7,15,29,14,1,10,3,35,12,23,0
N00002984,79,22,6,4,12,37,7,9,21,12,2,9,1,8,3,4,1
N00002985,59,12,5,2,5,31,9,7,15,6,1,5,0,10,5,5,0
N00002986,157,28,4,6,18,56,11,13,32,25,9,16,0,48,15,33,0
N00002987,155,21,3,3,15,69,12,12,45,31,6,23,2,34,15,18,1
N00002988,158,20,7,5,8,56,8,13,35,38,7,22,9,44,18,25,1
N00002989,157,17,3,2,12,69,8,15,46,33,2,25,6,38,15,23,0
N00002990,133,9,2,5,2,53,8,13,32,31,8,18,5,40,17,23,0
N00002991,135,20,3,8,9,50,7,8,35,31,7,23,1,34,14,20,0
N00002992,153,17,4,2,11,60,3,16,41,29,8,17,4,47,14,32,1
N00002993,104,31,11,1,19,38,11,12,15,20,9,10,1,15,9,6,0
N00002994,222,47,6,15,26,96,9,30,57,42,7,31,4,37,10,27,0
N00002995,248,61,11,14,36,108,14,20,74,24,11,11,2,55,24,31,0
N00002996,137,14,3,3,8,35,10,6,19,26,19,7,0,62,57,4,1
N00002997,123,14,4,3,7,37,9,7,21,26,11,13,2,46,24,20,2
N00002998,110,16,6,3,7,36,9,15,12,20,7,11,2,38,24,11,3
N00002999,116,16,5,3,8,47,18,13,16,24,11,11,2,29,15,13,1
N00003000,154,19,4,3,12,70,7,16,47,33,8,21,4,32,11,19,2
N00003001,99,12,3,3,6,46,5,15,26,14,7,6,1,27,17,9,1
N00003002,303,27,8,6,13,129,24,33,72,54,17,28,9,93,52,41,0
N00003003,525,102,22,31,49,194,36,39,119,94,23,58,13,135,56,79,0
N00003004,111,19,8,6,5,32,11,6,15,29,9,20,0,31,18,13,0
N00003005,155,17,2,2,13,64,7,9,48,26,4,19,3,48,14,34,0
N00003006,133,9,4,3,2,73,2,15,56,27,3,19,5,24,5,19,0
N00003007,149,16,2,5,9,68,7,9,52,33,7,20,6,32,17,14,1
N00003008,235,31,6,6,19,106,20,24,62,42,14,24,4,56,22,33,1
N00003009,164,14,1,2,11,88,9,17,62,27,7,17,3,35,14,21,0
N00003010,161,37,9,7,21,76,15,14,47,10,2,7,1,38,18,20,0
N00003011,114,17,2,4,11,49,12,13,24,23,5,15,3,25,9,16,0
N00003012,133,20,3,8,9,54,6,14,34,34,3,27,4,25,12,12,1
N00003013,148,16,4,7,5,44,7,11,26,39,7,27,5,49,11,36,2
N00003014,142,13,2,4,7,58,5,14,39,28,7,19,2,43,14,27,2
N00003015,147,10,1,3,6,66,10,13,43,33,5,26,2,38,19,18,1
N00003016,113,7,1,4,2,42,6,12,24,26,9,15,2,38,12,26,0
N00003017,155,16,3,6,7,63,14,14,35,26,6,17,3,50,24,25,1
N00003018,108,15,4,3,8,45,16,14,15,18,9,8,1,30,18,12,0
N00003019,215,42,4,12,26,86,24,24,38,37,10,24,3,50,28,21,1
N00003020,148,30,5,6,19,60,12,18,30,29,7,19,3,29,16,13,0
N00003021,143,35,4,12,19,57,10,15,32,29,9,17,3,22,8,14,0
N00003022,119,14,2,2,10,35,6,4,25,24,7,15,2,46,25,21,0
N00003023,109,22,12,1,9,47,16,9,22,17,5,10,2,23,15,7,1
N00003024,186,24,7,5,12,70,16,22,32,30,11,15,4,62,32,30,0
N00003025,121,29,4,10,15,59,9,11,39,14,4,7,3,19,10,9,0
N00003026,180,25,1,9,15,86,13,21,52,31,4,23,4,38,10,28,0
N00003027,140,9,2,4,3,62,8,14,40,27,5,18,4,42,13,29,0
N00003028,153,12,0,6,6,64,3,15,46,26,2,20,4,51,22,28,1
N00003029,193,44,7,23,14,80,15,17,48,30,7,16,7,39,15,24,0
N00003030,150,21,4,7,10,59,12,17,30,26,9,13,4,44,24,20,0
N00003031,156,16,2,6,8,65,5,13,47,31,8,20,3,44,14,28,2
N00003032,117,9,2,1,6,47,6,4,37,26,7,13,6,35,11,23,1
N00003033,155,24,4,5,15,62,9,17,36,32,9,19,4,37,14,23,0
N00003034,108,24,12,1,11,44,14,8,22,28,13,8,7,12,8,3,1
N00003035,142,30,6,7,17,52,9,5,38,33,9,22,2,27,12,14,1
N00003036,137,25,9,9,7,46,8,11,27,24,6,14,4,42,15,26,1
N00003037,147,25,2,3,20,52,12,7,33,29,13,13,3,41,15,25,1
N00003038,127,14,3,6,5,57,9,14,34,22,8,10,4,34,11,23,0
N00003039,134,24,6,6,12,44,16,8,20,23,3,17,3,43,23,20,0
N00003040,256,52,24,17,11,90,51,18,21,34,25,8,1,80,59,21,0
N00003041,180,44,12,7,25,75,19,21,35,36,10,24,2,25,15,9,1
N00003042,129,24,6,8,10,49,18,6,25,30,14,14,2,26,19,7,0
N00003043,97,17,2,5,10,27,8,5,14,23,12,11,0,30,18,12,0
N00003044,158,16,1,2,13,47,12,18,17,36,9,23,4,59,26,33,0
N00003045,306,82,33,28,21,133,27,30,76,40,14,21,5,51,19,28,4
N00003046,119,10,2,6,2,73,9,24,40,18,5,13,0,18,9,9,0
N00003047,133,21,2,5,14,50,5,14,31,28,5,17,6,34,10,24,0
N00003048,147,14,2,4,8,61,9,9,43,23,5,12,6,49,21,28,0
N00003049,131,14,3,3,8,48,13,12,23,25,6,17,2,44,16,26,2
N00003050,123,6,1,1,4,64,9,18,37,13,7,4,2,40,12,28,0
N00003051,124,11,0,1,10,46,3,13,30,30,4,24,2,37,19,18,0
N00003052,125,29,9,9,11,41,12,11,18,21,10,8,3,34,17,17,0
N00003053,102,13,1,7,5,35,10,9,16,24,7,17,0,30,8,21,1
N00003054,137,11,3,3,5,40,7,8,25,38,8,25,5,48,17,31,0
N00003055,135,18,4,5,9,64,9,11,44,25,6,17,2,28,16,12,0
N00003056,133,10,4,4,2,49,12,13,24,35,7,22,6,39,12,26,1
N00003057,118,21,3,4,14,51,9,19,23,12,6,6,0,34,22,12,0
N00003058,116,17,7,1,9,52,9,10,33,25,10,13,2,22,4,18,0
N00003059,114,9,0,3,6,66,12,21,33,19,4,14,1,20,7,13,0
N00003060,155,27,11,7,9,31,10,14,7,31,18,10,3,66,46,20,0
N00003061,136,12,3,3,6,61,5,15,41,27,3,22,2,36,10,26,0
N00003062,147,8,0,0,8,74,9,21,44,25,7,16,2,40,13,26,1
N00003063,173,20,3,8,9,75,8,20,47,30,2,23,5,48,13,33,2
N00003064,157,28,4,10,14,70,6,11,53,24,5,19,0,35,14,21,0
N00003065,138,29,9,3,17,46,11,13,22,29,7,19,3,34,18,15,1
N00003066,147,24,10,4,10,54,13,13,28,28,4,18,6,41,22,19,0
N00003067,131,17,4,2,11,33,4,10,19,24,3,20,1,57,14,42,1
N00003068,113,16,5,5,6,36,18,9,9,22,13,9,0,39,27,11,1
N00003069,113,27,5,4,18,40,10,10,20,12,9,3,0,34,14,20,0
N00003070,123,20,6,2,12,43,15,8,20,27,7,17,3,33,15,18,0
N00003071,108,25,7,7,11,40,9,11,20,18,7,11,0,25,11,14,0
N00003072,119,21,12,5,4,40,15,12,13,17,8,8,1,41,25,16,0
N00003073,139,6,0,3,3,64,7,20,37,44,6,31,7,25,6,19,0
N00003074,193,32,11,13,8,86,15,19,52,32,3,26,3,43,21,22,0
N00003075,114,14,3,4,7,37,8,10,19,27,5,19,3,36,10,26,0
N00003076,202,44,10,9,25,91,15,24,52,29,10,16,3,38,14,23,1
N00003077,142,23,5,7,11,67,12,15,40,23,6,15,2,29,12,16,1
N00003078,206,30,7,15,8,84,12,17,55,52,11,37,4,40,14,26,0
N00003079,135,35,5,8,22,55,16,16,23,12,3,9,0,33,16,17,0
N00003080,105,22,2,5,15,37,12,9,16,17,6,10,1,29,10,18,1
N00003081,62,19,9,1,9,19,7,6,6,9,3,5,1,15,11,4,0
N00003082,105,16,2,0,14,36,8,11,17,12,5,6,1,41,19,22,0
N00003083,100,19,8,1,10,39,9,11,19,17,8,8,1,25,9,15,1
N00003084,130,24,5,3,16,56,15,15,26,22,8,14,0,28,9,18,1
N00003085,123,28,3,7,18,47,11,21,15,16,4,11,1,32,12,19,1
N00003086,120,21,4,1,16,44,14,14,16,24,6,15,3,31,22,8,1
N00003087,139,15,3,3,9,53,11,16,26,35,6,27,2,36,8,28,0
N00003088,65,11,0,0,11,27,6,3,18,9,5,4,0,18,10,8,0
N00003089,115,15,3,4,8,62,13,13,36,15,5,9,1,23,7,16,0
N00003090,139,10,2,1,7,69,13,17,39,28,5,19,4,32,12,20,0
N00003091,142,11,1,3,7,89,17,21,51,21,4,14,3,21,7,12,2
N00003092,98,12,3,1,8,43,7,11,25,14,5,9,0,29,17,12,0
N00003093,181,12,2,2,8,80,6,24,50,39,8,27,4,50,18,32,0
N00003094,114,4,1,0,3,36,2,12,22,23,4,18,1,51,18,33,0
N00003095,132,6,0,2,4,47,7,12,28,30,8,17,5,49,21,28,0
N00003096,122,4,0,3,1,40,11,15,14,33,11,19,3,45,17,28,0
N00003097,199,6,0,0,6,93,6,26,61,46,6,37,3,54,11,41,2
N00003098,265,52,5,6,41,127,21,25,81,41,9,25,7,45,23,22,0
N00003099,116,6,0,0,6,43,7,11,25,17,2,15,0,50,17,31,2
N00003100,140,15,2,3,10,58,21,13,24,27,7,18,2,40,20,20,0
N00003101,115,17,6,2,9,38,5,4,29,24,8,13,3,36,16,19,1
N00003102,118,8,1,3,4,52,7,18,27,27,8,16,3,31,10,21,0
N00003103,127,18,10,5,3,35,11,11,13,26,6,18,2,48,18,30,0
