GeographyCode,QS602NI0001,QS602NI0002,QS602NI0003,QS602NI0004,QS602NI0005,QS602NI0006,QS602NI0007,QS602NI0008,QS602NI0009,QS602NI0010,QS602NI0011,QS602NI0012,QS602NI0013,QS602NI0014,QS602NI0015,QS602NI0016
N00000372,129,107,11,70,0,12,3,6,5,0,22,15,1,2,3,1
N00000373,161,125,14,91,0,6,1,7,6,0,36,23,0,5,3,5
N00000374,123,103,14,69,0,5,4,8,3,0,20,17,0,0,2,1
N00000375,96,70,8,40,2,8,1,6,5,0,26,22,0,3,1,0
N00000376,91,73,9,52,0,3,0,4,5,0,18,16,0,0,1,1
N00000377,91,59,11,39,1,2,1,4,1,0,32,28,0,2,0,2
N00000378,107,61,16,28,0,0,3,5,8,1,46,15,0,6,22,3
N00000379,153,132,17,90,1,7,4,8,4,1,21,13,0,3,3,2
N00000380,152,113,13,70,0,7,1,16,5,1,39,24,0,3,8,4
N00000381,309,209,37,109,0,9,6,29,17,2,100,29,5,24,29,13
N00000382,168,124,16,56,1,14,6,25,6,0,44,27,2,5,4,6
N00000383,124,104,15,46,1,6,3,29,3,1,20,9,0,4,6,1
N00000384,131,106,9,57,1,6,5,22,6,0,25,12,2,3,6,2
N00000385,116,95,9,43,0,16,4,23,0,0,21,11,0,2,5,3
N00000386,111,63,11,34,1,0,0,6,11,0,48,19,3,5,14,7
N00000387,84,53,9,27,1,2,3,3,6,2,31,11,0,5,8,7
N00000388,550,376,66,215,0,13,9,25,46,2,174,80,4,26,43,21
N00000389,123,91,9,50,1,16,3,6,6,0,32,17,0,4,6,5
N00000390,293,236,19,126,1,29,5,51,4,1,57,49,0,0,1,7
N00000391,153,126,10,60,0,12,9,32,2,1,27,20,1,0,2,4
N00000392,483,407,49,268,1,25,9,45,10,0,76,52,2,6,12,4
N00000393,162,126,12,70,2,10,4,21,7,0,36,28,0,1,7,0
N00000394,124,100,5,55,1,9,5,21,4,0,24,23,0,0,1,0
N00000395,122,104,7,49,1,18,1,21,5,2,18,16,0,1,1,0
N00000396,122,90,8,58,1,8,3,11,1,0,32,28,1,1,1,1
N00000397,167,143,14,86,1,11,5,21,5,0,24,15,1,3,3,2
N00000398,138,106,5,68,1,11,2,16,3,0,32,27,1,0,4,0
N00000399,117,88,17,59,0,2,2,5,3,0,29,20,1,2,4,2
N00000400,96,54,11,26,0,4,1,3,8,1,42,14,2,1,17,8
N00000401,102,64,11,25,0,5,3,8,10,2,38,18,0,3,15,2
N00000402,101,73,15,35,0,2,1,9,10,1,28,12,1,4,6,5
N00000403,180,129,22,70,0,13,1,12,11,0,51,23,1,4,14,9
N00000404,102,49,7,25,0,0,1,9,7,0,53,23,1,8,12,9
N00000405,86,54,13,25,0,1,0,4,11,0,32,12,1,4,12,3
N00000406,111,89,8,45,0,8,4,24,0,0,22,20,0,0,1,1
N00000407,314,244,38,115,0,20,3,49,18,1,70,37,1,7,16,9
N00000408,125,98,12,45,0,5,7,29,0,0,27,15,0,0,8,4
N00000409,129,93,7,66,0,2,3,10,5,0,36,25,1,1,7,2
N00000410,116,94,10,42,1,17,3,19,2,0,22,18,0,2,1,1
N00000411,119,85,13,47,1,7,2,11,4,0,34,12,0,4,12,6
N00000412,119,92,8,50,0,5,4,23,1,1,27,15,0,1,8,3
N00000413,118,103,19,49,1,9,4,18,3,0,15,6,0,1,6,2
N00000414,105,87,11,36,1,5,2,28,4,0,18,8,0,1,8,1
N00000415,143,105,16,63,0,10,2,8,4,2,38,18,1,1,14,4
N00000416,109,94,2,47,0,16,3,25,1,0,15,9,0,1,5,0
N00000417,181,146,12,108,1,4,3,15,3,0,35,19,0,2,13,1
N00000418,280,223,32,136,1,19,2,28,5,0,57,31,1,8,12,5
N00000419,120,89,17,43,1,11,4,11,1,1,31,27,0,0,2,2
N00000420,104,81,16,41,0,7,2,11,4,0,23,16,0,1,6,0
N00000421,172,146,19,97,0,5,4,20,1,0,26,19,0,2,4,1
N00000422,149,96,21,58,1,0,4,6,5,1,53,33,1,5,13,1
N00000423,128,108,16,57,0,11,4,19,0,1,20,15,0,1,4,0
N00000424,170,129,25,74,1,5,4,12,8,0,41,26,2,5,5,3
N00000425,101,82,5,49,1,12,1,12,2,0,19,14,0,2,1,2
N00000426,107,75,8,53,0,3,0,9,2,0,32,20,0,3,5,4
N00000427,115,77,9,43,0,5,2,13,4,1,38,18,1,6,12,1
N00000428,131,101,15,66,0,4,5,6,5,0,30,17,0,3,6,4
N00000429,128,97,5,58,0,8,2,21,3,0,31,21,0,3,5,2
N00000430,136,108,12,54,1,11,2,26,2,0,28,19,0,2,5,2
N00000431,119,85,12,43,0,3,2,20,4,1,34,15,1,2,11,5
N00000432,92,65,11,37,0,0,3,7,6,1,27,16,1,0,8,2
N00000433,116,72,13,46,0,5,0,2,6,0,44,22,2,1,16,3
N00000434,153,103,20,68,0,5,2,6,2,0,50,26,2,6,11,5
N00000435,153,106,12,69,1,3,0,8,13,0,47,24,0,12,8,3
N00000436,157,126,11,76,1,8,6,18,3,3,31,26,0,1,3,1
N00000437,186,148,12,87,1,16,7,22,2,1,38,28,0,1,4,5
N00000438,130,111,11,60,0,10,1,25,3,1,19,15,1,1,0,2
N00000439,113,94,10,42,1,13,5,22,1,0,19,12,0,0,5,2
N00000440,117,91,6,40,0,9,6,23,7,0,26,18,0,3,5,0
N00000441,109,83,14,40,1,5,4,14,5,0,26,17,1,1,4,3
N00000442,151,112,11,68,0,9,2,15,7,0,39,14,0,7,15,3
N00000443,146,121,11,75,2,14,3,14,2,0,25,16,1,4,3,1
N00000444,221,145,34,88,0,0,5,6,11,1,76,40,1,7,19,9
N00000445,124,92,3,71,0,9,1,7,1,0,32,27,1,3,1,0
N00000446,115,91,15,59,0,6,2,6,3,0,24,19,0,1,4,0
N00000447,92,69,9,43,1,5,1,7,2,1,23,18,0,0,4,1
N00000448,111,51,10,30,0,1,1,0,8,1,60,27,1,4,23,5
N00000449,118,101,7,45,2,12,4,31,0,0,17,13,0,1,3,0
N00000450,150,122,14,73,0,7,4,21,3,0,28,17,0,2,4,5
N00000451,173,133,13,87,0,6,5,13,7,2,40,20,0,7,12,1
N00000452,133,107,11,50,0,10,2,31,3,0,26,17,1,3,3,2
N00000453,131,70,13,37,0,3,2,8,6,1,61,33,0,5,16,7
N00000454,148,127,13,68,0,15,4,27,0,0,21,15,0,2,4,0
N00000455,98,74,6,51,0,3,2,6,6,0,24,14,1,2,5,2
N00000456,105,86,8,65,1,3,3,5,1,0,19,17,0,2,0,0
N00000457,118,99,12,76,0,1,0,6,4,0,19,11,1,5,2,0
N00000458,113,90,9,53,4,8,2,13,1,0,23,22,0,0,1,0
N00000459,226,194,25,135,0,7,6,14,7,0,32,22,0,2,3,5
N00000460,124,98,11,74,0,2,2,5,3,1,26,17,0,1,4,4
N00000461,144,117,8,83,0,6,1,15,4,0,27,18,0,1,6,2
N00000462,87,54,9,37,0,0,0,5,3,0,33,19,0,5,7,2
N00000463,310,234,25,154,0,9,7,17,21,1,76,38,1,8,20,9
N00000464,131,112,14,80,1,6,2,7,1,1,19,10,1,0,7,1
N00000465,114,80,8,59,0,0,3,5,4,1,34,12,1,9,12,0
N00000466,121,88,10,50,0,10,1,14,2,1,33,27,0,1,5,0
N00000467,111,76,13,52,0,1,1,2,5,2,35,22,1,1,9,2
N00000468,101,78,7,54,0,2,6,7,2,0,23,19,0,0,2,2
N00000469,144,112,13,79,0,4,2,10,4,0,32,21,0,6,2,3
N00000470,102,75,17,47,0,1,1,2,7,0,27,12,0,3,7,5
N00000471,113,78,16,51,0,1,0,3,6,1,35,20,2,3,7,3
N00000472,115,69,9,47,0,1,1,4,5,2,46,22,2,1,13,8
N00000473,88,56,9,36,0,1,0,5,5,0,32,19,0,1,9,3
N00000474,79,43,3,28,0,2,4,3,2,1,36,28,0,1,5,2
N00000475,96,69,13,41,0,2,0,4,9,0,27,11,0,5,9,2
N00000476,99,65,14,43,0,1,0,2,5,0,34,21,1,1,8,3
N00000477,244,188,22,132,0,15,5,12,0,2,56,51,1,0,2,2
N00000478,107,62,12,41,0,1,0,6,2,0,45,23,2,5,11,4
N00000479,93,62,9,39,1,11,0,1,1,0,31,31,0,0,0,0
N00000480,105,64,7,42,0,4,5,6,0,0,41,35,0,2,4,0
N00000481,140,100,12,64,0,10,0,9,5,0,40,33,0,2,3,2
N00000482,88,40,6,28,1,0,0,2,3,0,48,27,0,2,13,6
N00000483,101,70,10,52,0,1,3,4,0,0,31,28,0,0,3,0
N00000484,130,90,8,72,0,1,0,6,2,1,40,21,1,5,9,4
N00000485,90,72,18,40,0,0,2,5,7,0,18,12,0,0,1,5
N00000486,110,105,10,86,0,1,2,4,2,0,5,2,0,3,0,0
N00000487,97,82,7,55,0,4,1,10,4,1,15,12,0,0,3,0
N00000488,128,108,11,75,0,10,3,9,0,0,20,12,1,1,5,1
N00000489,95,78,6,64,0,4,0,3,1,0,17,15,0,0,2,0
N00000490,178,158,16,110,1,10,1,15,5,0,20,12,0,2,4,2
N00000491,159,140,8,110,1,2,2,13,4,0,19,13,1,1,1,3
N00000492,153,119,6,96,0,6,1,7,2,1,34,19,1,4,6,4
N00000493,113,74,8,50,0,9,2,5,0,0,39,35,0,0,1,3
N00000494,288,226,25,155,0,15,2,21,6,2,62,48,2,3,5,4
N00000495,116,80,6,65,0,1,2,4,2,0,36,34,0,1,1,0
N00000496,296,263,23,202,0,8,1,22,4,3,33,18,2,6,2,5
N00000497,304,245,33,174,0,3,6,22,5,2,59,40,1,9,6,3
N00000498,111,78,5,45,1,10,1,13,3,0,33,30,0,0,2,1
N00000499,110,73,16,51,0,0,0,5,1,0,37,22,1,4,7,3
N00000500,184,117,26,66,0,2,2,7,13,1,67,40,0,7,17,3
N00000501,131,75,14,49,0,0,1,5,6,0,56,24,0,7,19,6
N00000502,84,47,12,27,0,0,1,2,5,0,37,11,0,8,13,5
N00000503,127,83,29,38,0,1,0,0,13,2,44,10,0,13,16,5
N00000504,103,50,14,22,1,2,1,2,4,4,53,15,0,9,20,9
N00000505,89,49,14,27,0,0,1,2,5,0,40,14,0,9,14,3
N00000506,109,86,13,62,0,1,1,6,3,0,23,11,0,4,7,1
N00000507,106,46,12,24,0,0,2,0,6,2,60,22,0,11,16,11
N00000508,116,73,18,46,0,2,0,5,2,0,43,33,0,3,6,1
N00000509,124,81,17,40,0,3,0,6,15,0,43,11,1,12,12,7
N00000510,107,68,20,33,0,0,3,2,10,0,39,10,0,10,16,3
N00000511,133,105,14,72,1,10,2,3,3,0,28,23,0,2,2,1
N00000512,136,99,12,65,1,8,2,9,2,0,37,32,0,1,2,2
N00000513,112,85,10,54,0,5,2,13,1,0,27,24,0,0,2,1
N00000514,118,84,10,64,0,3,1,5,1,0,34,29,0,0,2,3
N00000515,110,85,11,63,0,4,1,3,1,2,25,22,1,0,0,2
N00000516,74,52,4,37,0,7,0,3,1,0,22,21,0,1,0,0
N00000517,109,88,6,69,0,1,2,7,3,0,21,19,0,1,0,1
N00000518,99,75,11,43,0,14,0,6,1,0,24,16,1,2,2,3
N00000519,98,68,8,51,0,0,2,5,2,0,30,24,0,1,4,1
N00000520,207,135,26,94,0,5,0,7,2,1,72,49,1,6,9,7
N00000521,152,113,15,81,0,3,5,4,4,1,39,28,0,6,3,2
N00000522,154,106,18,71,2,5,1,7,1,1,48,34,3,1,9,1
N00000523,134,105,7,73,0,4,3,12,5,1,29,23,0,3,1,2
N00000524,153,135,21,84,1,6,6,15,0,2,18,17,1,0,0,0
N00000525,157,111,11,77,3,2,3,7,7,1,46,27,0,3,11,5
N00000526,107,72,6,51,0,2,0,3,9,1,35,15,1,5,11,3
N00000527,127,106,17,64,1,5,0,9,10,0,21,5,0,3,12,1
N00000528,100,77,12,50,1,1,2,5,5,1,23,8,0,2,11,2
N00000529,103,58,6,43,0,0,1,1,5,2,45,17,1,3,21,3
N00000530,95,62,7,48,0,1,0,4,2,0,33,19,1,2,6,5
N00000531,137,90,14,71,0,3,0,0,2,0,47,20,0,0,20,7
N00000532,90,60,15,34,0,1,3,4,3,0,30,11,1,4,10,4
N00000533,80,27,3,18,0,0,0,2,4,0,53,34,0,0,15,4
N00000534,143,124,7,70,1,10,1,31,3,1,19,17,0,1,0,1
N00000535,165,135,7,77,0,12,5,31,2,1,30,24,0,0,3,3
N00000536,128,99,9,64,0,5,3,15,3,0,29,23,0,0,5,1
N00000537,125,98,5,66,1,6,3,15,1,1,27,20,0,3,2,2
N00000538,120,99,8,51,1,17,3,18,1,0,21,16,0,0,4,1
N00000539,116,90,9,50,0,9,3,15,4,0,26,19,0,1,3,3
N00000540,99,74,9,50,1,2,3,9,0,0,25,24,0,0,0,1
N00000541,141,111,16,77,0,3,3,10,1,1,30,26,0,0,2,2
N00000542,86,50,6,32,1,2,1,6,2,0,36,28,1,2,3,2
N00000543,123,100,12,67,0,4,3,2,10,2,23,16,0,3,4,0
N00000544,107,66,8,47,0,1,1,5,4,0,41,21,0,9,5,6
N00000545,104,71,19,40,1,3,2,2,4,0,33,18,0,2,9,4
N00000546,105,71,18,40,1,0,1,4,7,0,34,17,0,4,9,4
N00000547,128,88,13,59,2,1,1,3,8,1,40,18,0,5,12,5
N00000548,103,72,12,47,0,2,3,2,5,1,31,16,1,3,6,5
N00000549,91,38,9,18,0,0,1,3,7,0,53,24,0,5,17,7
N00000550,154,126,14,86,0,7,1,8,8,2,28,18,0,3,6,1
N00000551,96,61,11,37,0,0,1,2,10,0,35,11,0,11,6,7
N00000552,93,61,9,40,1,2,1,4,4,0,32,17,0,4,8,3
N00000553,126,85,19,53,0,1,0,5,5,2,41,12,2,14,8,5
N00000554,102,76,20,46,0,1,1,1,6,1,26,6,0,9,8,3
N00000555,107,70,13,38,0,2,2,2,13,0,37,7,0,4,19,7
N00000556,113,73,17,37,1,2,1,6,9,0,40,11,1,13,10,5
N00000557,148,125,5,62,0,15,2,36,4,1,23,19,0,1,2,1
N00000558,128,105,8,68,1,10,3,14,1,0,23,14,1,0,6,2
N00000559,106,77,2,47,0,16,2,9,1,0,29,23,0,1,3,2
N00000560,125,106,6,60,0,6,4,26,3,1,19,14,0,1,2,2
N00000561,132,106,6,62,1,5,4,27,1,0,26,19,0,2,4,1
N00000562,127,93,14,54,0,8,1,15,0,1,34,22,0,2,9,1
N00000563,317,219,41,145,0,5,3,7,18,0,98,51,3,16,22,6
N00000564,105,71,9,44,1,3,3,5,6,0,34,20,1,4,6,3
N00000565,101,64,8,42,0,0,3,4,7,0,37,17,0,2,14,4
N00000566,107,80,11,52,1,3,3,9,1,0,27,20,0,3,3,1
N00000567,171,136,9,94,2,6,4,14,7,0,35,24,0,5,6,0
N00000568,122,97,15,70,0,3,3,5,1,0,25,14,0,5,5,1
N00000569,126,87,11,64,0,3,3,3,3,0,39,26,1,3,7,2
N00000570,118,96,7,73,0,5,1,8,1,1,22,17,0,2,3,0
N00000571,100,81,6,55,2,11,0,7,0,0,19,17,0,1,1,0
N00000572,176,150,19,101,0,9,2,13,5,1,26,18,1,2,3,2
N00000573,119,97,6,70,0,14,1,6,0,0,22,22,0,0,0,0
N00000574,134,109,8,79,0,16,1,4,1,0,25,23,0,1,1,0
N00000575,141,116,3,56,0,13,2,41,1,0,25,18,0,2,4,1
N00000576,126,97,15,65,0,7,0,5,4,1,29,14,1,2,10,2
N00000577,142,104,14,58,0,5,5,13,9,0,38,24,0,3,7,4
N00000578,215,174,24,111,1,11,6,14,7,0,41,25,1,8,7,0
N00000579,137,104,12,68,0,8,1,10,5,0,33,19,0,5,5,4
N00000580,151,125,7,82,0,9,3,19,4,1,26,18,0,1,5,2
N00000581,149,128,7,78,0,14,2,27,0,0,21,14,0,2,4,1
N00000582,127,102,18,48,1,9,1,24,1,0,25,19,0,2,4,0
N00000583,97,73,8,39,0,10,0,12,4,0,24,22,0,0,1,1
N00000584,136,113,6,73,0,6,5,21,2,0,23,17,0,0,4,2
N00000585,134,107,14,63,0,4,1,24,1,0,27,19,0,1,3,4
N00000586,136,115,12,62,2,11,1,24,2,1,21,16,1,1,3,0
N00000587,139,122,9,67,0,13,2,28,3,0,17,12,0,1,0,4
N00000588,129,111,12,72,0,9,5,13,0,0,18,11,0,1,4,2
N00000589,160,136,9,62,2,11,2,43,7,0,24,18,0,2,3,1
N00000590,118,97,9,54,0,7,2,24,1,0,21,14,0,2,5,0
N00000591,122,100,7,56,0,8,1,26,1,1,22,15,0,2,5,0
N00000592,174,142,17,101,1,6,3,9,5,0,32,15,0,6,6,5
N00000593,159,135,6,80,0,16,10,21,1,1,24,17,0,1,4,2
N00000594,113,97,7,54,1,5,1,29,0,0,16,15,0,0,1,0
N00000595,166,132,15,75,0,10,2,28,2,0,34,24,0,1,7,2
N00000596,97,65,12,38,0,2,2,8,2,1,32,31,0,1,0,0
N00000597,106,62,13,37,0,3,1,3,5,0,44,16,0,4,20,4
N00000598,137,109,10,76,0,1,0,4,17,1,28,13,1,2,9,3
N00000599,105,59,13,37,0,3,0,2,4,0,46,15,0,3,18,10
N00000600,99,74,12,42,0,3,5,7,5,0,25,17,0,1,5,2
N00000601,109,83,9,58,0,2,3,6,5,0,26,20,0,2,3,1
N00000602,76,51,13,33,0,0,1,4,0,0,25,25,0,0,0,0
N00000603,136,101,8,69,0,1,3,16,4,0,35,26,0,1,6,2
N00000604,121,92,13,63,0,4,2,6,4,0,29,18,0,3,8,0
N00000605,174,135,11,96,0,6,0,14,7,1,39,21,0,5,10,3
N00000606,122,106,11,83,0,2,2,7,1,0,16,8,0,3,4,1
N00000607,115,74,21,39,0,0,2,6,6,0,41,15,0,5,15,6
N00000608,119,88,6,48,0,10,0,22,1,1,31,27,0,1,2,1
N00000609,116,92,10,49,0,10,5,12,5,1,24,21,0,2,0,1
N00000610,138,117,12,82,0,3,3,13,3,1,21,16,0,1,4,0
N00000611,96,75,9,54,0,3,0,7,2,0,21,19,0,0,1,1
N00000612,212,140,30,89,2,0,0,4,13,2,72,27,1,8,23,13
N00000613,96,63,17,39,0,1,1,0,5,0,33,15,0,6,11,1
N00000614,102,49,13,27,0,0,4,1,4,0,53,17,1,3,25,7
N00000615,75,41,8,24,0,0,0,0,9,0,34,11,0,3,19,1
N00000616,104,64,19,36,0,0,1,3,5,0,40,24,1,5,8,2
N00000617,119,75,16,48,0,0,3,3,5,0,44,25,0,1,11,7
N00000618,240,168,26,116,0,5,2,7,10,2,72,34,0,16,14,8
N00000619,119,86,10,56,0,5,3,11,1,0,33,29,0,1,2,1
N00000620,124,97,5,77,1,2,1,7,3,1,27,21,0,2,2,2
N00000621,147,116,16,77,1,4,2,9,6,1,31,20,1,5,2,3
N00000622,140,111,15,73,0,5,1,7,8,2,29,22,0,3,3,1
N00000623,95,62,8,29,0,3,1,19,2,0,33,16,3,3,10,1
N00000624,138,120,10,75,1,10,3,21,0,0,18,13,0,1,4,0
N00000625,109,72,11,47,1,1,3,6,3,0,37,15,0,3,13,6
N00000626,127,99,12,51,0,6,3,24,3,0,28,18,0,2,5,3
N00000627,141,108,3,59,2,9,6,24,4,1,33,20,0,2,10,1
N00000628,120,85,6,46,0,9,0,23,1,0,35,17,0,3,13,2
N00000629,141,108,10,73,0,8,2,11,4,0,33,15,0,5,11,2
N00000630,106,58,8,35,0,1,2,8,4,0,48,22,2,5,14,5
N00000631,122,100,9,47,0,10,3,30,1,0,22,12,0,2,7,1
N00000632,133,111,4,58,2,14,1,29,3,0,22,14,1,1,4,2
N00000633,99,79,8,41,0,10,2,15,2,1,20,15,0,2,3,0
N00000634,139,123,5,66,0,12,4,35,1,0,16,13,0,1,2,0
N00000635,128,108,12,48,0,10,5,29,3,1,20,14,0,1,4,1
N00000636,115,97,8,51,0,11,4,21,2,0,18,14,0,2,0,2
N00000637,261,194,20,148,0,4,2,13,5,2,67,41,3,5,12,6
N00000638,127,101,11,69,0,5,2,6,8,0,26,13,0,6,4,3
N00000639,125,90,10,62,0,5,0,9,4,0,35,28,0,3,3,1
N00000640,122,85,8,52,0,8,2,10,5,0,37,20,1,5,10,1
N00000641,107,82,8,59,0,5,0,7,3,0,25,22,0,0,2,1
N00000642,140,123,20,86,1,2,3,8,3,0,17,10,0,1,5,1
N00000643,126,96,10,42,0,9,5,27,3,0,30,20,0,3,5,2
N00000644,169,128,13,70,0,6,2,27,10,0,41,12,1,5,18,5
N00000645,127,93,4,44,1,11,5,21,6,1,34,30,0,2,1,1
N00000646,112,84,4,45,0,5,3,22,5,0,28,16,1,4,6,1
N00000647,273,180,23,109,0,5,0,20,22,1,93,36,2,14,31,10
N00000648,115,88,9,44,0,9,3,18,5,0,27,15,0,1,9,2
N00000649,114,95,4,51,1,10,2,25,2,0,19,14,0,1,3,1
N00000650,206,161,16,100,0,13,6,18,7,1,45,29,0,3,9,4
N00000651,116,56,8,26,0,3,0,4,15,0,60,10,0,15,24,11
N00000652,188,145,15,105,0,2,5,13,5,0,43,23,0,6,8,6
N00000653,100,79,7,52,0,5,3,9,3,0,21,15,0,1,4,1
N00000654,97,59,16,27,0,4,4,2,6,0,38,12,0,6,16,4
N00000655,124,91,10,60,1,7,0,6,4,3,33,18,1,5,8,1
N00000656,97,52,7,32,0,1,0,1,10,1,45,24,1,4,11,5
N00000657,270,216,23,145,0,13,2,22,10,1,54,30,0,5,13,6
N00000658,104,80,6,44,0,6,2,16,5,1,24,19,0,1,2,2
N00000659,126,96,9,58,1,13,1,10,4,0,30,20,0,3,5,2
N00000660,131,87,8,54,0,4,5,8,7,1,44,24,0,5,7,8
N00000661,123,89,3,43,0,14,4,19,6,0,34,22,0,0,11,1
N00000662,126,86,12,55,0,4,3,10,1,1,40,29,0,2,6,3
N00000663,124,102,10,51,2,11,3,18,7,0,22,17,0,2,1,2
N00000664,129,96,11,53,0,8,5,13,6,0,33,19,0,3,9,2
N00000665,123,102,11,59,1,7,3,18,3,0,21,10,0,1,3,7
N00000666,115,97,5,58,0,4,4,23,2,1,18,14,0,1,2,1
N00000667,128,114,9,58,0,8,5,26,6,2,14,7,0,3,3,1
N00000668,110,65,12,36,0,3,0,7,6,1,45,29,0,3,8,5
N00000669,132,109,9,63,0,7,3,20,7,0,23,12,1,4,4,2
N00000670,104,60,8,36,0,4,2,7,3,0,44,27,2,4,10,1
N00000671,85,47,12,29,0,0,0,4,2,0,38,25,0,1,9,3
N00000672,108,67,8,43,0,1,1,10,4,0,41,31,0,2,7,1
N00000673,322,244,47,150,0,6,10,14,17,0,78,28,2,21,19,8
N00000674,103,71,3,54,0,5,0,3,5,1,32,30,0,1,1,0
N00000675,120,92,7,60,0,9,4,10,2,0,28,22,0,2,3,1
N00000676,246,178,21,116,0,14,4,14,9,0,68,43,1,3,15,6
N00000677,131,84,4,54,1,2,0,5,18,0,47,19,1,6,13,8
N00000678,142,112,6,61,0,5,2,32,5,1,30,12,1,3,11,3
N00000679,153,131,19,60,1,14,5,29,3,0,22,17,0,2,2,1
N00000680,115,88,14,46,0,10,0,15,2,1,27,9,1,4,9,4
N00000681,112,82,6,42,0,6,3,18,7,0,30,18,0,3,6,3
N00000682,127,105,3,55,0,10,4,26,6,1,22,15,0,2,2,3
N00000683,110,85,5,45,0,10,1,23,1,0,25,20,0,2,3,0
N00000684,186,151,15,91,1,9,1,24,10,0,35,25,0,3,4,3
N00000685,113,75,13,45,0,2,0,6,9,0,38,15,0,7,12,4
N00000686,130,109,8,45,0,20,5,27,3,1,21,18,0,1,2,0
N00000687,118,85,7,48,0,3,4,17,6,0,33,20,0,5,6,2
N00000688,111,81,7,42,0,8,1,22,1,0,30,17,0,3,7,3
N00000689,115,98,6,48,1,12,3,27,1,0,17,13,0,1,2,1
N00000690,109,66,13,40,0,2,1,4,6,0,43,24,0,2,13,4
N00000691,129,88,18,40,0,3,1,8,16,2,41,10,0,9,17,5
N00000692,121,64,19,29,0,3,0,4,7,2,57,15,0,14,24,4
N00000693,104,65,11,39,0,1,1,5,8,0,39,18,0,5,10,6
N00000694,326,241,30,160,0,8,6,15,21,1,85,39,3,14,18,11
N00000695,191,143,23,95,0,5,2,8,10,0,48,22,2,8,10,6
N00000696,90,44,12,23,1,1,0,0,7,0,46,16,1,2,19,8
N00000697,120,84,12,39,1,13,5,9,5,0,36,24,0,3,8,1
N00000698,158,99,13,57,0,9,6,8,5,1,59,36,2,7,10,4
N00000699,93,41,11,24,0,1,1,2,2,0,52,31,1,4,13,3
N00000700,111,59,8,37,1,0,1,3,9,0,52,29,0,3,12,8
N00000701,71,39,6,19,0,2,1,3,8,0,32,15,0,4,8,5
N00000702,271,214,21,147,1,11,2,20,12,0,57,27,0,11,15,4
N00000703,120,72,8,40,0,4,6,11,3,0,48,30,0,1,14,3
N00000704,207,153,18,86,0,16,5,22,6,0,54,33,0,6,11,4
N00000705,220,180,20,124,0,6,8,14,5,3,40,25,0,4,10,1
N00000706,139,91,10,43,3,10,2,16,7,0,48,30,1,2,11,4
N00000707,120,86,6,52,1,8,1,11,6,1,34,21,1,0,11,1
N00000708,130,105,6,53,0,14,2,29,1,0,25,12,1,2,7,3
N00000709,141,114,13,51,2,11,3,29,5,0,27,17,0,4,4,2
N00000710,98,79,8,48,0,9,3,9,2,0,19,15,0,1,2,1
N00000711,182,137,11,105,0,3,3,12,3,0,45,26,1,7,8,3
N00000712,113,81,7,33,0,11,2,24,4,0,32,20,0,6,5,1
N00000713,121,91,7,49,0,10,2,20,3,0,30,16,0,4,8,2
N00000714,111,91,6,45,2,17,3,15,3,0,20,12,0,2,3,3
N00000715,233,198,25,143,0,4,5,15,4,2,35,23,1,2,6,3
N00000716,298,244,28,171,0,15,2,21,5,2,54,49,0,2,3,0
N00000717,182,142,9,104,0,8,4,15,2,0,40,33,0,2,1,4
N00000718,663,556,56,382,4,39,11,44,17,3,107,63,3,17,16,8
N00000719,75,63,5,41,0,6,3,6,1,1,12,6,0,2,3,1
N00000720,145,131,12,96,0,6,1,13,3,0,14,8,0,0,4,2
N00000721,139,115,12,48,1,13,6,30,5,0,24,13,0,2,5,4
N00000722,142,120,13,65,0,6,2,26,6,2,22,16,0,2,4,0
N00000723,129,99,12,41,0,10,4,27,5,0,30,15,0,3,7,5
N00000724,137,113,12,48,1,9,5,32,6,0,24,15,0,1,7,1
N00000725,143,111,5,53,1,8,4,30,8,2,32,17,2,3,7,3
N00000726,120,96,2,46,0,11,5,29,3,0,24,16,0,1,3,4
N00000727,107,60,15,35,0,2,0,4,4,0,47,17,0,7,19,4
N00000728,178,149,20,95,0,6,7,14,6,1,29,11,0,4,11,3
N00000729,113,96,12,65,0,0,2,14,2,1,17,13,0,0,2,2
N00000730,114,89,10,67,0,1,5,5,1,0,25,16,2,1,6,0
N00000731,87,46,11,31,0,1,0,3,0,0,41,24,0,2,14,1
N00000732,237,208,27,149,1,3,3,10,14,1,29,7,0,8,7,7
N00000733,105,80,11,56,0,3,2,4,4,0,25,18,0,4,3,0
N00000734,134,106,11,73,0,2,4,10,4,2,28,6,0,9,9,4
N00000735,119,96,5,58,0,12,3,16,2,0,23,16,0,2,3,2
N00000736,119,93,13,41,1,8,2,18,9,1,26,16,0,1,6,3
N00000737,99,89,5,54,0,8,3,18,0,1,10,6,0,0,3,1
N00000738,120,93,10,48,0,8,2,23,2,0,27,14,0,4,6,3
N00000739,130,110,5,49,1,11,7,34,3,0,20,12,0,1,7,0
N00000740,155,131,10,69,0,10,5,33,4,0,24,20,0,2,2,0
N00000741,116,76,7,54,1,5,1,8,0,0,40,38,0,2,0,0
N00000742,96,77,11,50,0,2,1,11,2,0,19,13,1,1,4,0
N00000743,102,62,15,37,0,0,0,3,7,0,40,15,0,8,15,2
N00000744,100,78,11,49,0,4,0,9,5,0,22,15,0,2,2,3
N00000745,171,142,14,111,0,4,2,9,1,1,29,19,0,1,7,2
