GeographyCode,QS606NI0001,QS606NI0002,QS606NI0003,QS606NI0004,QS606NI0005,QS606NI0006,QS606NI0007,QS606NI0008,QS606NI0009,QS606NI0010,QS606NI0011,QS606NI0012,QS606NI0013,QS606NI0014,QS606NI0015,QS606NI0016,QS606NI0017,QS606NI0018,QS606NI0019,QS606NI0020,QS606NI0021,QS606NI0022,QS606NI0023,QS606NI0024,QS606NI0025,QS606NI0026,QS606NI0027,QS606NI0028,QS606NI0029,QS606NI0030,QS606NI0031,QS606NI0032,QS606NI0033,QS606NI0034,QS606NI0035,QS606NI0036,QS606NI0037,QS606NI0038,QS606NI0039,QS606NI0040,QS606NI0041,QS606NI0042,QS606NI0043,QS606NI0044,QS606NI0045,QS606NI0046,QS606NI0047,QS606NI0048,QS606NI0049,QS606NI0050,QS606NI0051
N00003350,420,45,12,33,23,8,2,0,102,66,55,4,4,3,23,13,43,33,8,2,0,59,13,12,1,46,33,13,17,8,9,8,1,53,14,21,3,6,2,5,2,35,2,6,15,12,0,20,13,7,46
N00003351,291,17,5,12,9,2,0,1,60,38,30,5,3,0,14,8,29,19,8,1,1,34,5,5,0,29,22,7,24,15,9,6,3,46,14,17,3,4,1,6,1,31,2,4,13,12,0,16,8,8,34
N00003352,298,23,5,18,11,6,0,1,77,51,41,6,3,1,18,8,49,31,12,6,0,22,12,12,0,10,9,1,20,12,8,7,1,40,19,13,1,4,0,3,0,26,3,0,13,9,1,13,5,8,28
N00003353,276,28,8,20,14,6,0,0,69,39,30,7,2,0,19,11,40,28,6,5,1,27,7,7,0,20,20,0,23,13,10,8,2,37,11,14,1,3,1,7,0,18,3,3,6,6,0,8,6,2,26
N00003354,348,30,7,23,16,5,1,1,71,44,40,3,1,0,17,10,29,15,7,4,3,43,8,8,0,35,27,8,34,16,18,14,4,36,13,16,2,2,0,2,1,43,5,6,24,8,0,15,8,7,47
N00003355,345,31,9,22,12,6,4,0,69,41,36,2,1,2,12,16,46,33,12,1,0,43,12,10,2,31,23,8,25,13,12,10,2,40,18,8,3,4,2,4,1,43,5,5,20,12,1,8,4,4,40
N00003356,422,29,10,19,11,5,3,0,90,49,40,6,2,1,19,22,72,53,14,3,2,40,12,11,1,28,27,1,44,28,16,14,2,68,20,20,9,9,1,8,1,42,5,4,24,9,0,12,7,5,25
N00003357,260,19,5,14,6,6,1,1,48,29,26,1,1,1,13,6,36,22,10,3,1,46,15,14,1,31,25,6,20,12,8,7,1,36,15,12,1,4,2,2,0,19,2,2,8,7,0,10,6,4,26
N00003358,336,21,5,16,13,1,2,0,73,44,36,3,4,1,13,16,37,29,4,3,1,58,22,21,1,36,20,16,27,16,11,8,3,42,9,16,1,7,1,7,1,26,2,2,9,13,0,15,10,5,37
N00003359,280,22,6,16,8,4,2,2,58,30,26,4,0,0,14,14,31,20,5,4,2,52,20,19,1,32,16,16,14,8,6,5,1,37,10,15,2,2,2,5,1,31,3,1,13,12,2,6,4,2,29
N00003360,155,7,0,7,6,1,0,0,24,12,9,0,3,0,5,7,14,11,2,1,0,4,0,0,0,4,4,0,17,10,7,6,1,36,15,14,0,2,0,4,1,36,3,7,10,15,1,9,5,4,8
N00003361,191,26,7,19,12,3,4,0,47,25,22,3,0,0,13,9,33,21,9,2,1,11,4,4,0,7,7,0,15,8,7,7,0,18,5,10,1,0,0,1,1,15,3,1,6,5,0,10,6,4,16
N00003362,243,47,10,37,22,9,6,0,66,34,28,3,3,0,16,16,35,23,5,5,2,22,10,10,0,12,12,0,13,6,7,7,0,20,9,4,1,3,0,2,1,13,3,0,4,6,0,5,2,3,22
N00003363,520,28,7,21,14,7,0,0,99,51,42,8,1,0,24,24,74,59,9,5,1,37,12,12,0,25,25,0,39,17,22,21,1,99,40,33,4,8,1,12,1,76,14,4,33,24,1,20,13,7,48
N00003364,286,34,5,29,20,7,2,0,91,50,42,7,1,0,15,26,46,32,8,4,2,14,7,7,0,7,7,0,13,5,8,8,0,36,23,9,0,2,0,2,0,11,2,4,1,4,0,9,7,2,32
N00003365,380,71,12,59,33,14,12,0,121,81,70,2,7,2,26,14,42,29,11,1,1,38,13,13,0,25,25,0,12,7,5,4,1,30,13,7,1,3,0,6,0,14,0,1,9,4,0,13,10,3,39
N00003366,213,19,1,18,8,8,1,1,65,46,38,4,2,2,11,8,29,22,3,4,0,19,3,3,0,16,16,0,6,4,2,1,1,38,22,10,2,2,0,2,0,13,3,0,4,6,0,3,2,1,21
N00003367,237,19,6,13,7,3,3,0,66,42,34,6,2,0,12,12,40,31,7,1,1,19,8,8,0,11,10,1,17,8,9,8,1,28,13,8,3,1,0,2,1,18,3,3,7,5,0,11,5,6,19
N00003368,219,15,3,12,9,2,1,0,34,19,15,1,2,1,11,4,24,15,8,1,0,12,5,5,0,7,7,0,18,8,10,10,0,40,18,15,4,2,0,0,1,47,7,4,12,24,0,15,6,9,14
N00003369,225,19,4,15,9,5,0,1,40,23,18,4,1,0,10,7,28,15,6,7,0,19,4,3,1,15,15,0,21,8,13,10,3,40,14,17,2,2,0,5,0,37,7,5,7,18,0,11,4,7,10
N00003370,202,10,4,6,3,1,2,0,32,22,18,2,1,1,3,7,18,15,2,0,1,19,2,2,0,17,17,0,22,12,10,9,1,33,6,19,2,4,0,2,0,46,4,7,14,20,1,10,2,8,12
N00003371,253,13,0,13,9,2,2,0,42,17,16,0,1,0,13,12,31,24,3,3,1,9,4,4,0,5,5,0,15,9,6,5,1,67,18,30,6,9,1,3,0,43,5,6,12,20,0,15,11,4,18
N00003372,260,6,3,3,3,0,0,0,27,13,11,1,1,0,10,4,30,17,7,3,3,15,1,1,0,14,13,1,12,7,5,5,0,61,25,26,1,5,1,3,0,58,4,7,18,29,0,33,24,9,18
N00003373,209,4,0,4,2,0,2,0,21,15,14,1,0,0,5,1,33,18,10,3,2,4,0,0,0,4,4,0,18,8,10,7,3,47,16,21,2,4,0,4,0,51,7,9,14,21,0,16,11,5,15
N00003374,208,10,3,7,5,1,0,1,37,18,16,2,0,0,8,11,22,17,3,2,0,8,0,0,0,8,8,0,14,7,7,6,1,40,17,13,5,3,0,2,0,38,8,2,13,14,1,20,12,8,19
N00003375,182,10,1,9,6,3,0,0,26,14,14,0,0,0,4,8,19,14,4,0,1,9,1,1,0,8,8,0,21,12,9,9,0,32,15,8,2,5,0,2,0,41,3,6,14,18,0,10,7,3,14
N00003376,215,6,2,4,4,0,0,0,34,16,14,2,0,0,12,6,30,19,5,5,1,9,0,0,0,9,7,2,22,9,13,11,2,41,16,19,2,3,0,1,0,43,13,8,6,16,0,11,9,2,19
N00003377,185,4,1,3,2,1,0,0,30,13,12,0,1,0,11,6,16,11,5,0,0,13,3,3,0,10,10,0,11,8,3,2,1,40,15,13,7,4,0,1,0,46,9,9,11,17,0,12,5,7,13
N00003378,185,10,1,9,4,5,0,0,30,20,15,2,3,0,6,4,26,18,6,2,0,21,4,4,0,17,17,0,19,7,12,10,2,34,8,13,0,5,0,7,1,32,4,7,5,16,0,4,2,2,9
N00003379,214,4,0,4,3,0,0,1,26,19,13,4,2,0,4,3,21,10,8,2,1,10,1,1,0,9,9,0,25,13,12,11,1,57,24,22,1,5,0,5,0,38,1,5,15,16,1,16,9,7,17
N00003380,237,1,0,1,1,0,0,0,20,10,7,3,0,0,4,6,26,16,8,1,1,4,1,1,0,3,3,0,25,15,10,9,1,60,18,28,4,6,0,4,0,61,7,11,18,25,0,25,19,6,15
N00003381,234,4,1,3,1,2,0,0,22,10,9,0,1,0,5,7,15,7,6,2,0,12,1,1,0,11,11,0,22,15,7,3,4,47,17,19,3,5,0,3,0,53,11,2,9,31,0,29,23,6,30
N00003382,181,10,3,7,5,2,0,0,12,8,6,2,0,0,3,1,23,15,4,2,2,11,3,3,0,8,8,0,17,8,9,7,2,42,12,20,5,3,0,2,0,40,2,5,21,12,0,20,15,5,6
N00003383,184,18,6,12,6,6,0,0,32,16,12,3,1,0,9,7,24,20,4,0,0,8,3,3,0,5,5,0,15,9,6,6,0,29,9,14,0,5,0,1,0,33,8,1,10,14,0,16,13,3,9
N00003384,297,37,8,29,19,6,3,1,90,54,42,6,4,2,21,15,49,35,6,4,4,18,9,9,0,9,9,0,23,13,10,10,0,35,16,10,3,2,0,3,1,22,1,3,9,9,0,4,1,3,19
N00003385,321,54,5,49,33,5,10,1,86,60,53,4,3,0,19,7,51,43,5,3,0,39,24,23,1,15,11,4,14,7,7,6,1,28,8,11,4,3,0,1,1,16,4,1,6,5,0,3,2,1,30
N00003386,265,18,5,13,10,0,3,0,54,29,20,3,5,1,21,4,33,21,9,3,0,19,4,4,0,15,15,0,17,10,7,5,2,47,15,22,3,5,0,2,0,34,9,2,10,13,0,23,8,15,20
N00003387,244,53,8,45,32,10,3,0,76,42,36,2,4,0,24,10,35,24,8,3,0,21,11,11,0,10,9,1,13,9,4,3,1,15,7,3,0,1,0,3,1,5,2,0,1,2,0,5,4,1,21
N00003388,251,45,7,38,27,6,3,2,71,36,29,2,4,1,18,17,42,32,7,1,2,21,14,14,0,7,6,1,11,7,4,4,0,20,13,3,0,1,0,2,1,15,1,3,4,7,0,11,6,5,15
N00003389,294,70,12,58,32,18,7,1,98,62,48,6,6,2,21,15,35,29,3,3,0,19,6,6,0,13,13,0,4,1,3,3,0,8,3,4,0,0,0,1,0,9,1,1,5,2,0,4,2,2,47
N00003390,254,37,5,32,16,9,6,1,58,38,32,3,2,1,14,6,49,40,5,3,1,20,6,6,0,14,14,0,10,6,4,4,0,34,20,10,1,1,0,1,1,16,1,2,9,4,0,6,0,6,24
N00003391,284,37,6,31,17,3,10,1,61,35,31,1,1,2,18,8,36,29,7,0,0,27,11,11,0,16,16,0,23,13,10,8,2,40,13,14,2,3,1,7,0,45,4,8,17,14,2,8,3,5,7
N00003392,313,41,5,36,24,7,3,2,81,45,35,1,7,2,21,15,39,27,10,1,1,55,16,15,1,39,19,20,14,5,9,9,0,19,9,4,1,0,2,1,2,19,4,4,7,4,0,10,7,3,35
N00003393,284,51,12,39,19,9,10,1,60,35,28,4,3,0,16,9,43,30,10,1,2,36,14,13,1,22,19,3,13,6,7,6,1,29,12,10,2,0,0,2,3,26,1,1,14,10,0,4,3,1,22
N00003394,294,54,9,45,26,4,13,2,79,57,43,7,3,4,14,8,35,28,5,2,0,43,26,22,4,17,15,2,12,6,6,6,0,30,12,11,0,3,1,2,1,8,1,0,4,3,0,4,1,3,29
N00003395,201,45,11,34,22,1,10,1,55,36,20,4,12,0,13,6,18,10,7,0,1,20,8,8,0,12,12,0,6,4,2,1,1,25,11,8,1,2,1,1,1,18,3,2,9,4,0,7,5,2,7
N00003396,306,70,19,51,31,8,11,1,82,51,38,6,6,1,22,9,34,24,5,4,1,50,29,27,2,21,19,2,14,10,4,4,0,16,7,4,1,1,1,2,0,11,2,0,4,5,0,2,1,1,27
N00003397,199,15,6,9,7,0,1,1,29,12,11,1,0,0,12,5,29,18,9,2,0,9,3,3,0,6,6,0,10,9,1,1,0,23,12,4,2,3,0,2,0,29,3,4,9,13,0,23,19,4,32
N00003398,298,21,3,18,9,7,2,0,65,43,40,1,2,0,15,7,64,43,15,2,4,14,4,4,0,10,10,0,17,6,11,11,0,38,14,16,3,2,0,2,1,25,6,3,8,8,0,19,15,4,35
N00003399,312,16,3,13,11,2,0,0,80,49,43,4,2,0,16,15,45,29,12,2,2,25,9,8,1,16,16,0,16,10,6,6,0,45,16,16,6,4,0,3,0,28,7,1,13,7,0,14,11,3,43
N00003400,326,33,6,27,15,8,4,0,93,57,47,4,6,0,19,17,54,34,13,6,1,22,8,8,0,14,14,0,17,11,6,5,1,39,18,10,2,1,0,3,5,13,3,2,5,3,0,15,8,7,40
N00003401,296,29,7,22,15,6,0,1,85,50,47,3,0,0,18,17,48,31,6,8,3,18,3,3,0,15,15,0,14,9,5,3,2,25,8,10,2,1,0,3,1,22,7,2,5,8,0,12,8,4,43
N00003402,296,4,1,3,2,1,0,0,29,15,13,2,0,0,7,7,35,22,8,0,5,15,3,3,0,12,12,0,11,7,4,4,0,64,24,26,2,10,0,1,1,54,7,8,16,23,0,55,37,18,29
N00003403,197,2,1,1,1,0,0,0,16,6,3,3,0,0,7,3,20,14,5,1,0,9,1,1,0,8,6,2,12,7,5,4,1,37,17,10,2,4,1,2,1,36,5,6,6,19,0,38,27,11,27
N00003404,222,2,0,2,1,0,1,0,17,10,8,1,1,0,6,1,24,13,7,4,0,8,0,0,0,8,8,0,18,13,5,2,3,44,15,19,1,6,0,3,0,46,6,7,15,18,0,41,32,9,22
N00003405,251,3,0,3,3,0,0,0,37,23,20,1,1,1,8,6,25,13,8,4,0,5,2,2,0,3,3,0,20,14,6,6,0,57,22,21,6,6,0,2,0,44,6,5,14,18,1,41,34,7,19
N00003406,263,11,1,10,6,3,1,0,36,19,16,2,1,0,12,5,37,27,4,4,2,14,3,2,1,11,11,0,23,15,8,6,2,61,22,22,7,6,0,4,0,48,12,6,14,16,0,13,7,6,20
N00003407,443,42,12,30,19,9,2,0,112,73,60,7,4,2,19,20,58,45,6,6,1,37,22,21,1,15,14,1,44,23,21,20,1,74,35,21,5,5,0,7,1,45,8,2,18,17,0,9,8,1,22
N00003408,353,29,10,19,10,8,1,0,69,46,37,6,3,0,13,10,54,44,9,1,0,36,17,16,1,19,19,0,20,12,8,8,0,53,15,22,3,6,0,7,0,48,6,5,20,17,0,20,13,7,24
N00003409,253,16,4,12,7,4,1,0,37,20,18,1,1,0,10,7,33,23,8,2,0,23,6,6,0,17,16,1,32,19,13,13,0,48,20,11,4,5,0,7,1,47,5,4,21,15,2,9,7,2,8
N00003410,485,49,10,39,21,13,4,1,84,49,41,5,3,0,24,11,74,50,20,3,1,38,10,10,0,28,28,0,35,15,20,18,2,89,39,22,3,16,0,8,1,65,9,12,16,28,0,18,7,11,33
N00003411,204,19,2,17,6,10,1,0,39,26,23,3,0,0,9,4,35,30,4,1,0,9,2,2,0,7,7,0,20,9,11,11,0,25,10,9,2,1,0,3,0,30,7,2,10,11,0,10,7,3,17
N00003412,226,8,0,8,5,3,0,0,24,10,7,2,1,0,7,7,30,21,8,0,1,12,1,1,0,11,11,0,14,11,3,3,0,53,19,19,3,7,0,3,2,54,2,6,22,24,0,9,6,3,22
N00003413,212,7,4,3,1,1,1,0,24,10,9,1,0,0,7,7,31,18,9,4,0,18,2,2,0,16,16,0,21,12,9,8,1,44,27,9,1,6,0,1,0,43,5,5,11,22,0,10,4,6,14
N00003414,288,32,12,20,15,4,0,1,60,21,18,0,2,1,17,22,48,31,15,1,1,15,1,1,0,14,14,0,13,8,5,4,1,60,21,24,2,3,0,8,2,24,6,7,4,7,0,12,8,4,24
N00003415,237,7,1,6,3,2,0,1,33,18,14,3,1,0,9,6,34,21,10,2,1,20,4,4,0,16,16,0,26,17,9,9,0,44,17,14,4,5,0,2,2,42,3,9,9,20,1,13,8,5,18
N00003416,225,6,2,4,3,1,0,0,29,17,14,2,1,0,9,3,31,18,10,2,1,14,3,3,0,11,11,0,17,10,7,7,0,56,20,25,5,2,0,3,1,40,5,6,10,19,0,13,10,3,19
N00003417,176,4,2,2,1,1,0,0,26,15,12,2,1,0,10,1,22,15,4,2,1,7,2,2,0,5,5,0,10,3,7,7,0,35,8,16,3,3,0,5,0,36,8,1,12,15,0,12,10,2,24
N00003418,184,5,2,3,1,1,1,0,14,9,5,2,2,0,2,3,25,15,6,1,3,10,3,3,0,7,7,0,15,8,7,5,2,41,17,12,2,8,0,2,0,43,5,5,17,16,0,21,13,8,10
N00003419,236,16,3,13,7,5,1,0,49,27,22,2,3,0,16,6,52,38,8,4,2,19,3,3,0,16,16,0,17,9,8,7,1,43,22,17,1,2,0,1,0,16,2,0,4,10,0,8,7,1,16
N00003420,217,6,2,4,2,1,1,0,33,20,19,1,0,0,8,5,16,7,6,0,3,9,4,4,0,5,5,0,18,11,7,6,1,60,21,30,1,5,0,2,1,44,7,2,5,30,0,13,6,7,18
N00003421,204,5,0,5,2,3,0,0,17,12,9,2,1,0,4,1,17,9,6,2,0,5,1,1,0,4,4,0,21,9,12,10,2,59,15,28,5,6,0,5,0,38,7,2,12,17,0,26,17,9,16
N00003422,351,47,7,40,22,12,5,1,73,48,41,4,2,1,13,12,53,35,9,9,0,31,9,9,0,22,22,0,13,6,7,7,0,52,29,15,3,3,0,2,0,33,3,1,9,19,1,20,17,3,29
N00003423,327,13,0,13,6,4,3,0,60,39,36,3,0,0,19,2,31,18,12,1,0,14,2,2,0,12,12,0,26,12,14,13,1,74,22,28,6,11,1,5,1,74,9,5,20,40,0,21,18,3,14
N00003424,222,6,2,4,2,1,1,0,33,21,15,5,1,0,7,5,28,18,4,3,3,11,4,4,0,7,7,0,24,14,10,8,2,45,12,16,4,6,0,5,2,42,3,4,12,23,0,10,4,6,23
N00003425,145,7,4,3,3,0,0,0,22,14,13,1,0,0,4,4,16,6,5,3,2,7,1,1,0,6,6,0,12,9,3,3,0,28,7,15,1,3,0,2,0,34,6,2,8,18,0,10,7,3,9
N00003426,552,54,12,42,28,7,5,2,122,77,59,4,11,3,29,16,75,43,22,5,5,41,15,15,0,26,25,1,27,20,7,6,1,91,44,31,2,8,0,5,1,68,7,7,18,35,1,29,11,18,45
N00003427,239,12,1,11,9,2,0,0,44,30,24,6,0,0,12,2,29,19,2,7,1,20,6,6,0,14,13,1,23,11,12,9,3,43,17,15,2,8,0,1,0,41,5,8,10,18,0,11,6,5,16
N00003428,226,15,2,13,6,7,0,0,43,29,26,2,1,0,11,3,39,28,5,4,2,12,4,4,0,8,7,1,26,15,11,11,0,47,20,17,3,4,0,3,0,24,4,2,12,6,0,5,2,3,15
N00003429,204,3,1,2,1,0,1,0,17,8,8,0,0,0,3,6,32,21,8,0,3,8,4,4,0,4,4,0,20,10,10,10,0,59,15,30,2,8,1,1,2,40,3,5,12,20,0,15,9,6,10
N00003430,195,7,4,3,2,1,0,0,18,6,5,1,0,0,8,4,28,13,12,2,1,10,3,3,0,7,7,0,16,11,5,4,1,38,12,18,2,4,0,2,0,35,2,2,10,21,0,24,22,2,19
N00003431,209,2,1,1,1,0,0,0,26,16,14,1,1,0,5,5,20,14,2,2,2,8,1,1,0,7,7,0,20,9,11,9,2,54,22,22,3,5,0,2,0,47,3,9,13,22,0,17,11,6,15
N00003432,222,20,2,18,12,4,0,2,66,44,27,10,5,2,12,10,25,20,5,0,0,23,3,3,0,20,20,0,17,13,4,4,0,30,9,13,1,3,0,2,2,25,3,2,10,10,0,5,1,4,11
N00003433,178,8,1,7,5,1,1,0,37,17,13,3,1,0,15,5,26,13,8,3,2,10,1,1,0,9,8,1,14,8,6,6,0,38,20,12,2,2,0,2,0,22,2,1,6,13,0,9,4,5,14
N00003434,204,16,4,12,8,4,0,0,51,23,20,2,1,0,18,10,25,16,4,5,0,8,2,2,0,6,6,0,23,11,12,12,0,29,14,11,1,3,0,0,0,24,1,5,9,9,0,7,6,1,21
N00003435,156,5,2,3,3,0,0,0,20,11,7,3,0,1,3,6,23,19,3,1,0,12,2,2,0,10,10,0,13,4,9,8,1,36,11,14,0,6,0,4,1,30,5,0,12,13,0,7,5,2,10
N00003436,253,16,1,15,12,3,0,0,49,33,26,4,2,1,8,8,53,43,7,0,3,21,7,7,0,14,12,2,21,9,12,9,3,41,18,10,1,7,0,5,0,22,3,3,8,8,0,6,4,2,24
N00003437,249,27,7,20,15,3,2,0,60,36,26,3,4,3,14,10,40,32,5,1,2,20,9,9,0,11,11,0,16,8,8,8,0,34,12,10,2,7,0,3,0,21,4,0,9,8,0,3,3,0,28
N00003438,276,33,7,26,15,6,5,0,55,37,32,2,3,0,11,7,48,34,11,2,1,23,5,5,0,18,18,0,22,13,9,8,1,42,21,17,1,1,0,2,0,31,4,3,11,13,0,3,1,2,19
N00003439,205,23,1,22,13,6,3,0,58,35,26,3,5,1,15,8,43,37,3,3,0,8,2,2,0,6,6,0,16,10,6,6,0,31,17,10,1,0,0,1,2,10,2,0,3,4,1,4,1,3,12
N00003440,214,23,8,15,5,5,5,0,62,41,35,3,2,1,10,11,35,30,5,0,0,14,7,6,1,7,6,1,13,7,6,5,1,26,9,10,0,1,0,6,0,22,3,3,8,8,0,5,3,2,14
N00003441,261,25,4,21,14,5,2,0,47,28,22,3,3,0,10,9,47,34,7,3,3,17,3,3,0,14,14,0,16,7,9,6,3,59,26,16,0,3,1,12,1,28,3,1,10,14,0,7,3,4,15
N00003442,160,8,2,6,3,2,1,0,28,21,12,6,3,0,3,4,31,25,3,2,1,12,1,1,0,11,11,0,13,4,9,9,0,28,13,9,1,2,0,3,0,28,2,4,9,12,1,3,1,2,9
N00003443,510,39,9,30,22,8,0,0,118,66,58,5,2,1,27,25,112,79,18,12,3,55,18,16,2,37,36,1,39,20,19,17,2,72,24,30,3,6,0,8,1,33,6,1,16,9,1,12,10,2,30
N00003444,310,37,10,27,15,6,6,0,77,48,39,6,3,0,16,13,44,37,4,3,0,36,13,9,4,23,18,5,22,9,13,12,1,30,10,13,2,3,0,2,0,22,3,2,8,8,1,8,2,6,34
N00003445,348,32,7,25,14,10,1,0,87,50,44,2,4,0,22,15,76,56,16,2,2,32,5,5,0,27,26,1,17,11,6,5,1,47,17,14,6,3,0,4,3,28,4,2,13,9,0,1,1,0,28
N00003446,291,35,8,27,23,2,2,0,67,43,29,10,3,1,13,11,52,41,9,2,0,29,15,15,0,14,14,0,22,6,16,13,3,40,19,11,7,2,0,1,0,18,4,1,8,5,0,3,2,1,25
N00003447,217,11,7,4,1,2,0,1,27,15,13,1,1,0,6,6,48,35,11,0,2,18,3,3,0,15,15,0,23,10,13,12,1,42,14,10,5,7,0,6,0,32,1,6,7,18,0,8,5,3,8
N00003448,399,43,8,35,26,7,2,0,85,50,34,9,6,1,23,12,59,39,10,8,2,62,16,15,1,46,29,17,26,8,18,18,0,40,13,17,2,3,1,3,1,41,9,3,15,14,0,16,12,4,27
N00003449,301,42,5,37,21,10,5,1,62,44,33,2,7,2,13,5,41,28,10,2,1,67,25,23,2,42,28,14,8,2,6,6,0,29,5,13,1,4,3,2,1,19,4,1,7,7,0,7,4,3,26
N00003450,248,19,4,15,12,1,2,0,63,35,28,2,5,0,20,8,35,26,7,2,0,39,13,13,0,26,17,9,18,9,9,9,0,27,4,11,1,8,0,3,0,18,2,0,6,9,1,6,3,3,23
N00003451,472,39,9,30,16,11,3,0,102,55,45,6,4,0,24,23,92,64,20,6,2,46,17,17,0,29,24,5,30,13,17,15,2,81,29,30,5,4,1,10,2,42,9,4,17,11,1,8,5,3,32
N00003452,321,32,10,22,13,6,3,0,63,46,30,6,6,4,11,6,40,30,4,2,4,58,25,22,3,33,16,17,25,11,14,12,2,40,16,13,1,3,3,3,1,22,3,1,8,9,1,11,7,4,30
N00003453,249,6,2,4,2,2,0,0,81,22,19,3,0,0,17,42,65,46,12,6,1,8,1,1,0,7,6,1,25,17,8,8,0,22,13,8,0,0,0,0,1,18,9,1,2,6,0,14,9,5,10
N00003454,229,15,3,12,6,4,2,0,63,43,34,2,6,1,8,12,37,24,7,6,0,13,3,3,0,10,10,0,16,5,11,9,2,38,14,12,2,2,0,7,1,19,7,0,8,4,0,5,3,2,23
N00003455,223,28,4,24,14,5,3,2,52,31,23,5,2,1,11,10,41,26,10,3,2,20,6,6,0,14,14,0,9,5,4,4,0,34,19,10,0,4,0,1,0,18,6,0,8,4,0,5,3,2,16
N00003456,208,17,5,12,7,5,0,0,66,26,23,2,1,0,10,30,44,25,18,1,0,7,0,0,0,7,7,0,19,14,5,5,0,31,11,16,0,1,0,2,1,10,3,1,3,3,0,4,3,1,10
N00003457,196,10,2,8,3,3,2,0,44,20,19,0,1,0,7,17,31,25,4,1,1,7,1,1,0,6,5,1,15,8,7,7,0,43,16,18,4,5,0,0,0,29,1,10,10,8,0,2,1,1,15
N00003458,259,20,2,18,11,6,1,0,60,37,30,4,2,1,11,12,50,33,12,3,2,10,3,3,0,7,6,1,19,10,9,8,1,32,17,7,3,1,0,4,0,34,13,3,11,7,0,9,7,2,25
N00003459,166,8,0,8,6,1,1,0,41,24,19,1,4,0,11,6,35,22,3,6,4,18,4,4,0,14,14,0,11,9,2,2,0,23,6,9,2,2,0,3,1,18,1,2,9,6,0,4,2,2,8
N00003460,296,28,1,27,17,10,0,0,73,51,42,7,1,1,13,9,53,38,6,7,2,19,7,7,0,12,9,3,22,16,6,5,1,39,12,16,3,2,0,6,0,17,4,1,7,5,0,9,6,3,36
N00003461,205,25,8,17,11,4,2,0,59,42,35,5,2,0,8,9,35,25,7,2,1,19,10,10,0,9,9,0,7,4,3,2,1,28,11,11,2,0,0,4,0,12,1,0,5,6,0,4,4,0,16
N00003462,300,52,10,42,27,13,2,0,91,65,58,4,3,0,11,15,47,31,12,2,2,13,3,3,0,10,10,0,12,6,6,5,1,32,18,7,1,2,0,4,0,17,2,3,9,3,0,2,0,2,34
N00003463,343,54,11,43,18,16,8,1,77,49,39,3,4,3,15,13,54,39,13,2,0,50,23,23,0,27,21,6,22,10,12,11,1,39,19,13,3,1,0,2,1,22,3,1,10,8,0,2,0,2,23
N00003464,274,45,4,41,19,12,10,0,91,62,53,4,4,1,17,12,43,34,3,4,2,15,6,6,0,9,8,1,20,11,9,9,0,17,6,3,0,2,2,3,1,14,0,2,8,4,0,7,2,5,22
N00003465,207,9,1,8,6,2,0,0,24,13,12,1,0,0,7,4,25,17,7,1,0,10,6,6,0,4,4,0,18,10,8,7,1,45,13,23,1,4,0,4,0,44,2,3,23,16,0,14,8,6,18
N00003466,212,40,4,36,23,8,5,0,51,28,22,5,1,0,17,6,40,31,7,1,1,24,8,8,0,16,14,2,15,8,7,7,0,17,3,6,1,2,1,4,0,9,1,1,3,4,0,5,3,2,11
N00003467,333,85,21,64,39,13,11,1,104,68,58,3,5,2,25,11,42,30,7,5,0,41,21,21,0,20,20,0,14,10,4,4,0,21,3,7,1,0,0,9,1,12,1,3,5,3,0,4,2,2,10
N00003468,212,45,10,35,20,13,2,0,66,47,38,7,2,0,14,5,30,24,5,1,0,16,8,8,0,8,8,0,9,5,4,4,0,24,7,8,4,2,0,3,0,10,1,1,6,2,0,4,2,2,8
N00003469,269,30,8,22,11,10,1,0,39,26,19,1,6,0,4,9,30,25,4,1,0,25,8,8,0,17,14,3,29,12,17,16,1,54,19,21,1,8,2,1,2,40,4,3,14,19,0,10,7,3,12
N00003470,263,22,5,17,10,4,2,1,49,31,25,2,3,1,12,6,53,40,11,2,0,40,14,14,0,26,23,3,11,5,6,6,0,26,6,9,2,6,0,2,1,27,3,2,11,11,0,4,1,3,31
N00003471,202,9,1,8,4,2,2,0,28,11,10,1,0,0,13,4,28,21,6,0,1,16,5,5,0,11,10,1,20,10,10,10,0,37,14,14,2,3,1,3,0,35,7,4,11,11,2,15,12,3,14
N00003472,232,22,3,19,9,6,4,0,62,35,32,0,3,0,13,14,39,30,5,3,1,31,12,11,1,19,15,4,15,7,8,7,1,22,11,5,2,0,0,4,0,19,4,0,9,6,0,5,2,3,17
N00003473,271,25,2,23,15,3,3,2,59,35,28,3,2,2,15,9,28,19,9,0,0,20,10,8,2,10,10,0,21,8,13,13,0,43,13,16,2,6,1,4,1,28,0,2,14,11,1,18,10,8,29
N00003474,301,50,10,40,22,9,6,3,109,69,56,6,4,3,24,16,50,36,8,5,1,22,7,7,0,15,14,1,10,6,4,3,1,24,12,5,1,0,0,6,0,11,1,1,3,5,1,6,6,0,19
N00003475,794,152,32,120,73,34,12,1,218,143,109,19,10,5,44,31,114,81,24,5,4,69,17,12,5,52,39,13,40,19,21,20,1,78,28,25,3,8,4,6,4,45,6,2,17,20,0,17,12,5,61
