GeographyCode,QS404NI0001,QS404NI0002,QS404NI0003,QS404NI0004,QS404NI0005,QS404NI0006,QS404NI0007
N00004396,39,36,0,0,0,2,1
N00004397,50,32,0,7,0,5,6
N00004398,42,35,1,1,0,2,3
N00004399,34,32,0,1,0,0,1
N00004400,45,34,0,1,0,4,6
N00004401,36,32,0,1,0,1,2
N00004402,59,40,0,7,0,7,5
N00004403,13,12,1,0,0,0,0
N00004404,71,39,0,16,7,3,6
N00004405,71,38,0,19,1,4,9
N00004406,11,10,1,0,0,0,0
N00004407,17,13,1,1,0,1,1
N00004408,22,20,0,1,0,1,0
N00004409,30,26,0,0,0,3,1
N00004410,44,31,0,2,0,6,5
N00004411,13,10,1,0,0,2,0
N00004412,29,17,0,3,0,4,5
N00004413,62,26,0,5,27,3,1
N00004414,36,31,0,0,0,4,1
N00004415,51,16,0,21,0,9,5
N00004416,40,26,0,8,0,2,4
N00004417,36,33,0,0,0,1,2
N00004418,46,42,0,0,0,2,2
N00004419,42,39,0,1,0,1,1
N00004420,46,41,0,2,0,0,3
N00004421,40,29,0,2,0,6,3
N00004422,46,40,0,0,0,1,5
N00004423,34,32,0,0,0,2,0
N00004424,30,27,0,2,0,0,1
N00004425,33,24,0,1,0,7,1
N00004426,37,34,0,0,0,1,2
N00004427,30,25,0,1,1,1,2
N00004428,43,38,0,1,0,1,3
N00004429,44,40,0,0,0,2,2
N00004430,34,33,0,0,1,0,0
N00004431,27,20,0,0,1,2,4
N00004432,44,12,0,8,19,4,1
N00004433,84,70,0,4,1,3,6
N00004434,60,41,0,12,0,4,3
N00004435,34,30,0,1,0,3,0
N00004436,41,33,0,0,0,7,1
N00004437,37,28,0,4,1,3,1
N00004438,37,31,0,3,0,2,1
N00004439,45,40,0,0,0,1,4
N00004440,37,31,0,1,0,4,1
N00004441,41,36,0,0,0,2,3
N00004442,42,38,0,0,0,1,3
N00004443,53,46,0,0,0,4,3
N00004444,36,21,2,4,0,6,3
N00004445,40,35,0,0,0,3,2
N00004446,25,15,0,4,0,2,4
N00004447,54,33,2,13,0,3,3
N00004448,46,40,1,1,0,2,2
N00004449,47,42,0,1,0,1,3
N00004450,47,43,0,1,0,3,0
N00004451,31,24,0,1,0,2,4
N00004452,41,33,0,7,0,0,1
N00004453,20,8,0,9,1,1,1
N00004454,26,10,0,10,1,0,5
N00004455,31,26,0,3,0,1,1
N00004456,21,10,0,8,0,0,3
N00004457,44,41,0,2,0,0,1
N00004458,57,52,0,1,0,2,2
N00004459,91,48,0,6,19,11,7
N00004460,47,29,0,10,0,6,2
N00004461,37,24,1,6,0,2,4
N00004462,40,19,0,13,0,4,4
N00004463,42,35,0,0,0,3,4
N00004464,40,26,0,6,1,2,5
N00004465,38,27,0,0,0,7,4
N00004466,49,28,0,10,0,6,5
N00004467,47,40,0,0,0,3,4
N00004468,35,24,0,0,0,6,5
N00004469,35,24,0,6,0,4,1
N00004470,34,14,0,15,0,0,5
N00004471,43,40,0,0,0,2,1
N00004472,65,55,0,0,1,4,5
N00004473,27,24,0,0,0,2,1
N00004474,147,64,0,43,16,13,11
N00004475,22,7,0,13,1,1,0
N00004476,35,17,0,13,0,2,3
N00004477,25,9,0,14,0,1,1
N00004478,38,33,0,0,0,3,2
N00004479,29,29,0,0,0,0,0
N00004480,32,29,0,0,0,0,3
N00004481,50,40,1,1,1,3,4
N00004482,49,36,1,5,0,4,3
N00004483,30,11,0,14,0,1,4
N00004484,37,29,0,0,2,4,2
N00004485,53,48,0,1,0,2,2
N00004486,38,19,0,13,0,2,4
N00004487,40,35,0,2,0,1,2
N00004488,42,36,0,1,0,3,2
N00004489,40,30,0,3,0,3,4
N00004490,46,30,0,8,0,2,6
N00004491,45,27,0,3,5,4,6
N00004492,45,38,0,1,0,6,0
N00004493,31,21,0,0,1,6,3
N00004494,47,16,0,16,10,2,3
N00004495,27,8,0,9,0,3,7
N00004496,72,65,0,0,0,4,3
N00004497,47,32,0,4,0,10,1
N00004498,94,79,0,1,3,8,3
N00004499,29,15,0,5,3,3,3
N00004500,32,24,0,2,1,4,1
N00004501,38,30,0,0,0,6,2
N00004502,38,32,0,0,1,2,3
N00004503,43,38,0,0,0,4,1
N00004504,31,11,0,9,0,5,6
N00004505,44,35,0,1,1,3,4
N00004506,37,29,1,0,0,4,3
N00004507,42,25,0,11,0,4,2
N00004508,73,52,2,8,2,1,8
N00004509,11,9,0,0,0,0,2
N00004510,37,15,0,17,0,1,4
N00004511,24,22,0,1,0,0,1
N00004512,32,27,0,3,0,1,1
N00004513,32,24,0,5,0,2,1
N00004514,38,29,0,1,1,2,5
N00004515,33,31,0,0,1,0,1
N00004516,28,21,0,1,1,4,1
N00004517,37,30,0,0,0,2,5
N00004518,41,24,0,12,0,3,2
N00004519,11,4,0,6,0,1,0
N00004520,37,30,1,2,1,3,0
N00004521,35,25,0,6,1,1,2
N00004522,24,19,1,1,1,1,1
N00004523,23,21,0,0,0,2,0
N00004524,28,13,0,12,0,0,3
N00004525,33,29,0,0,1,0,3
N00004526,45,41,0,0,0,3,1
N00004527,42,27,0,6,5,0,4
N00004528,34,29,0,0,0,2,3
N00004529,37,31,0,0,1,0,5
N00004530,31,23,0,4,1,0,3
N00004531,40,30,0,5,3,1,1
N00004532,24,22,0,1,0,1,0
N00004533,11,7,0,4,0,0,0
N00004534,43,30,0,7,0,4,2
N00004535,110,78,1,14,0,8,9
N00004536,58,29,0,7,18,1,3
N00004537,19,12,0,5,0,0,2
