GeographyCode,QS203NI0001,QS203NI0002,QS203NI0003,QS203NI0004,QS203NI0005,QS203NI0006,QS203NI0007,QS203NI0008,QS203NI0009,QS203NI0010,QS203NI0011,QS203NI0012,QS203NI0013
N00001579,140,132,4,0,0,0,0,1,0,0,1,2,0
N00001580,158,147,3,1,0,0,1,3,0,2,0,1,0
N00001581,111,108,2,0,0,0,0,0,0,1,0,0,0
N00001582,107,102,0,0,0,0,1,1,0,1,0,2,0
N00001583,125,119,1,0,2,0,0,1,0,2,0,0,0
N00001584,107,104,1,1,0,0,0,0,0,1,0,0,0
N00001585,136,122,4,0,4,0,0,5,1,0,0,0,0
N00001586,142,129,3,0,6,1,0,2,0,0,0,1,0
N00001587,142,125,1,0,7,1,0,6,0,0,0,0,2
N00001588,135,125,3,0,2,0,0,3,0,0,0,1,1
N00001589,118,112,1,0,2,0,0,2,0,0,0,0,1
N00001590,147,134,2,0,2,1,0,3,0,1,0,2,2
N00001591,128,112,2,0,2,1,0,4,0,2,0,3,2
N00001592,140,126,5,0,2,0,1,3,0,3,0,0,0
N00001593,194,168,6,0,6,2,1,6,0,0,0,3,2
N00001594,142,127,4,0,2,1,0,6,0,2,0,0,0
N00001595,108,91,6,1,2,0,0,6,0,0,0,2,0
N00001596,126,114,7,0,2,0,0,1,0,1,0,0,1
N00001597,111,94,2,0,4,0,3,6,0,1,0,0,1
N00001598,139,126,3,0,3,0,1,3,0,2,0,0,1
N00001599,149,136,6,0,1,0,0,2,0,2,0,1,1
N00001600,134,119,5,0,1,0,1,5,0,0,0,1,2
N00001601,109,100,4,0,0,0,1,0,0,0,0,4,0
N00001602,145,129,6,0,2,0,1,4,0,1,0,1,1
N00001603,158,152,0,0,1,0,0,2,0,1,0,2,0
N00001604,146,139,2,0,1,0,0,1,0,2,0,1,0
N00001605,138,133,1,0,1,0,0,1,0,1,0,1,0
N00001606,104,101,0,0,1,0,0,0,0,1,0,1,0
N00001607,132,129,0,0,2,0,0,0,0,0,0,1,0
N00001608,123,117,2,0,3,0,0,1,0,0,0,0,0
N00001609,121,113,0,0,4,0,1,0,0,2,0,1,0
N00001610,125,115,1,0,4,1,0,0,1,1,0,1,1
N00001611,138,135,1,0,1,0,0,0,0,1,0,0,0
N00001612,130,123,1,0,0,0,0,0,0,5,0,1,0
N00001613,301,282,5,0,6,0,0,0,0,6,0,1,1
N00001614,132,128,1,0,1,0,0,0,0,0,1,1,0
N00001615,146,143,0,0,0,0,0,2,0,1,0,0,0
N00001616,146,140,0,0,0,0,1,0,0,2,1,2,0
N00001617,133,128,0,0,0,1,0,0,0,4,0,0,0
N00001618,119,114,1,0,0,0,0,0,0,4,0,0,0
N00001619,160,155,0,0,0,0,1,0,0,2,0,2,0
N00001620,138,125,1,0,0,1,0,1,0,7,1,0,2
N00001621,115,109,1,0,1,0,2,0,0,1,0,0,1
N00001622,106,98,0,0,0,0,0,1,0,3,0,0,4
N00001623,132,130,0,0,1,0,0,0,0,0,0,1,0
N00001624,94,92,0,0,1,0,0,0,0,0,1,0,0
N00001625,125,122,1,0,0,0,0,0,0,0,0,2,0
N00001626,122,122,0,0,0,0,0,0,0,0,0,0,0
N00001627,91,91,0,0,0,0,0,0,0,0,0,0,0
N00001628,119,119,0,0,0,0,0,0,0,0,0,0,0
N00001629,155,155,0,0,0,0,0,0,0,0,0,0,0
N00001630,107,107,0,0,0,0,0,0,0,0,0,0,0
N00001631,108,108,0,0,0,0,0,0,0,0,0,0,0
N00001632,118,118,0,0,0,0,0,0,0,0,0,0,0
N00001633,100,98,1,0,0,0,0,0,0,0,1,0,0
N00001634,122,121,0,0,0,1,0,0,0,0,0,0,0
N00001635,145,144,1,0,0,0,0,0,0,0,0,0,0
N00001636,84,83,1,0,0,0,0,0,0,0,0,0,0
N00001637,112,112,0,0,0,0,0,0,0,0,0,0,0
N00001638,132,130,0,0,1,0,0,0,0,0,1,0,0
N00001639,104,104,0,0,0,0,0,0,0,0,0,0,0
N00001640,111,111,0,0,0,0,0,0,0,0,0,0,0
N00001641,131,130,1,0,0,0,0,0,0,0,0,0,0
N00001642,124,123,0,1,0,0,0,0,0,0,0,0,0
N00001643,257,255,0,0,0,0,0,2,0,0,0,0,0
N00001644,125,124,1,0,0,0,0,0,0,0,0,0,0
N00001645,117,117,0,0,0,0,0,0,0,0,0,0,0
N00001646,136,135,0,0,0,0,0,0,0,0,0,0,1
N00001647,127,126,1,0,0,0,0,0,0,0,0,0,0
N00001648,143,141,1,0,0,0,0,1,0,0,0,0,0
N00001649,134,133,1,0,0,0,0,0,0,0,0,0,0
N00001650,118,115,1,0,1,0,0,0,0,0,0,1,0
N00001651,134,134,0,0,0,0,0,0,0,0,0,0,0
N00001652,132,129,1,0,1,0,0,0,0,0,0,1,0
N00001653,136,135,0,0,0,0,0,0,0,0,0,0,1
N00001654,139,137,1,0,0,0,0,0,0,0,0,0,1
N00001655,159,158,0,0,0,0,0,1,0,0,0,0,0
N00001656,118,118,0,0,0,0,0,0,0,0,0,0,0
N00001657,119,118,1,0,0,0,0,0,0,0,0,0,0
N00001658,95,95,0,0,0,0,0,0,0,0,0,0,0
N00001659,112,112,0,0,0,0,0,0,0,0,0,0,0
N00001660,123,123,0,0,0,0,0,0,0,0,0,0,0
N00001661,122,121,0,0,0,0,0,0,0,0,0,0,1
N00001662,125,125,0,0,0,0,0,0,0,0,0,0,0
N00001663,128,127,0,0,0,0,0,0,0,1,0,0,0
N00001664,118,117,0,0,0,1,0,0,0,0,0,0,0
N00001665,152,151,0,0,0,0,0,0,0,0,0,0,1
N00001666,125,125,0,0,0,0,0,0,0,0,0,0,0
N00001667,117,117,0,0,0,0,0,0,0,0,0,0,0
N00001668,156,156,0,0,0,0,0,0,0,0,0,0,0
N00001669,117,114,1,0,0,0,0,1,0,0,0,0,1
N00001670,125,125,0,0,0,0,0,0,0,0,0,0,0
N00001671,129,129,0,0,0,0,0,0,0,0,0,0,0
N00001672,134,134,0,0,0,0,0,0,0,0,0,0,0
N00001673,176,175,0,0,1,0,0,0,0,0,0,0,0
N00001674,114,113,0,0,0,0,0,1,0,0,0,0,0
N00001675,123,123,0,0,0,0,0,0,0,0,0,0,0
N00001676,107,107,0,0,0,0,0,0,0,0,0,0,0
N00001677,163,163,0,0,0,0,0,0,0,0,0,0,0
N00001678,148,146,0,0,0,0,0,1,0,1,0,0,0
N00001679,134,132,0,0,0,0,0,1,0,0,0,1,0
N00001680,170,168,2,0,0,0,0,0,0,0,0,0,0
N00001681,147,146,1,0,0,0,0,0,0,0,0,0,0
N00001682,127,127,0,0,0,0,0,0,0,0,0,0,0
N00001683,155,155,0,0,0,0,0,0,0,0,0,0,0
N00001684,286,281,1,0,1,1,0,0,0,0,0,2,0
N00001685,120,120,0,0,0,0,0,0,0,0,0,0,0
N00001686,114,111,0,0,0,0,0,1,0,0,1,1,0
N00001687,118,117,0,0,1,0,0,0,0,0,0,0,0
N00001688,158,157,0,0,1,0,0,0,0,0,0,0,0
N00001689,156,154,0,1,0,0,0,0,0,0,1,0,0
N00001690,141,139,0,0,0,0,0,0,0,1,0,1,0
N00001691,154,151,0,0,1,1,0,0,0,0,0,1,0
N00001692,124,122,0,0,1,0,0,0,0,0,0,1,0
N00001693,125,125,0,0,0,0,0,0,0,0,0,0,0
N00001694,104,103,1,0,0,0,0,0,0,0,0,0,0
N00001695,152,151,1,0,0,0,0,0,0,0,0,0,0
N00001696,168,166,1,0,0,0,0,0,0,0,0,1,0
N00001697,121,119,1,0,0,1,0,0,0,0,0,0,0
N00001698,131,129,1,0,0,1,0,0,0,0,0,0,0
N00001699,158,155,1,0,1,0,0,1,0,0,0,0,0
N00001700,124,123,1,0,0,0,0,0,0,0,0,0,0
N00001701,102,101,1,0,0,0,0,0,0,0,0,0,0
N00001702,140,139,0,0,0,0,1,0,0,0,0,0,0
N00001703,613,604,6,0,1,0,0,0,1,0,0,0,1
N00001704,450,439,2,0,2,0,0,1,0,4,0,1,1
N00001705,118,115,1,0,1,0,0,0,0,0,0,1,0
N00001706,166,165,0,0,0,0,0,1,0,0,0,0,0
N00001707,145,144,0,0,0,0,0,0,0,0,0,1,0
N00001708,241,238,0,0,0,0,0,2,0,1,0,0,0
N00001709,120,120,0,0,0,0,0,0,0,0,0,0,0
N00001710,136,136,0,0,0,0,0,0,0,0,0,0,0
N00001711,137,136,0,0,0,0,0,1,0,0,0,0,0
N00001712,158,158,0,0,0,0,0,0,0,0,0,0,0
N00001713,110,110,0,0,0,0,0,0,0,0,0,0,0
N00001714,260,258,0,0,0,0,0,1,0,0,0,1,0
N00001715,127,126,0,0,0,0,0,0,0,0,0,1,0
N00001716,124,124,0,0,0,0,0,0,0,0,0,0,0
N00001717,132,131,0,0,1,0,0,0,0,0,0,0,0
N00001718,125,125,0,0,0,0,0,0,0,0,0,0,0
N00001719,123,122,0,0,0,0,0,0,0,0,0,1,0
N00001720,122,121,1,0,0,0,0,0,0,0,0,0,0
N00001721,117,117,0,0,0,0,0,0,0,0,0,0,0
N00001722,148,148,0,0,0,0,0,0,0,0,0,0,0
N00001723,127,127,0,0,0,0,0,0,0,0,0,0,0
N00001724,105,104,0,0,0,0,0,0,0,1,0,0,0
N00001725,117,117,0,0,0,0,0,0,0,0,0,0,0
N00001726,119,117,0,0,1,0,0,1,0,0,0,0,0
N00001727,114,113,0,0,0,0,0,0,0,0,0,1,0
N00001728,137,137,0,0,0,0,0,0,0,0,0,0,0
N00001729,136,136,0,0,0,0,0,0,0,0,0,0,0
N00001730,133,132,0,0,0,0,0,0,0,1,0,0,0
N00001731,125,125,0,0,0,0,0,0,0,0,0,0,0
N00001732,351,345,0,0,2,0,0,1,0,2,0,0,1
N00001733,120,120,0,0,0,0,0,0,0,0,0,0,0
N00001734,120,119,0,0,1,0,0,0,0,0,0,0,0
N00001735,125,125,0,0,0,0,0,0,0,0,0,0,0
N00001736,199,198,0,0,1,0,0,0,0,0,0,0,0
N00001737,168,166,0,0,0,0,0,0,0,0,1,1,0
N00001738,133,131,1,0,0,0,0,0,0,0,0,0,1
N00001739,145,142,0,0,1,0,0,2,0,0,0,0,0
N00001740,292,288,0,0,3,0,0,0,0,0,0,1,0
N00001741,116,113,0,0,2,0,0,0,0,0,0,0,1
N00001742,109,108,0,0,1,0,0,0,0,0,0,0,0
N00001743,122,121,0,0,1,0,0,0,0,0,0,0,0
N00001744,128,128,0,0,0,0,0,0,0,0,0,0,0
N00001745,117,116,0,1,0,0,0,0,0,0,0,0,0
N00001746,118,117,0,0,0,0,0,0,0,0,0,1,0
N00001747,297,295,0,0,1,1,0,0,0,0,0,0,0
N00001748,148,148,0,0,0,0,0,0,0,0,0,0,0
N00001749,120,120,0,0,0,0,0,0,0,0,0,0,0
N00001750,115,113,1,0,1,0,0,0,0,0,0,0,0
N00001751,116,112,0,0,1,0,0,1,0,1,0,0,1
N00001752,128,127,0,0,0,0,0,0,1,0,0,0,0
N00001753,137,131,2,1,1,0,1,1,0,0,0,0,0
N00001754,130,127,0,0,1,0,0,2,0,0,0,0,0
N00001755,131,131,0,0,0,0,0,0,0,0,0,0,0
N00001756,131,131,0,0,0,0,0,0,0,0,0,0,0
N00001757,119,116,0,0,0,0,0,3,0,0,0,0,0
N00001758,132,131,0,0,0,0,0,1,0,0,0,0,0
N00001759,121,121,0,0,0,0,0,0,0,0,0,0,0
N00001760,389,368,11,0,4,2,2,0,0,0,0,1,1
N00001761,118,112,3,0,1,0,0,2,0,0,0,0,0
N00001762,133,129,0,0,1,0,0,2,0,0,0,0,1
N00001763,545,526,4,0,5,1,0,6,0,2,0,0,1
N00001764,128,126,0,0,0,0,0,0,0,1,0,0,1
N00001765,470,461,5,0,1,0,0,0,0,0,0,2,1
N00001766,128,128,0,0,0,0,0,0,0,0,0,0,0
N00001767,110,108,1,0,1,0,0,0,0,0,0,0,0
N00001768,114,110,2,0,0,0,0,1,0,0,0,0,1
N00001769,120,113,5,0,1,0,0,0,0,1,0,0,0
N00001770,89,86,1,0,0,1,0,1,0,0,0,0,0
N00001771,142,135,5,0,1,1,0,0,0,0,0,0,0
N00001772,118,116,1,0,1,0,0,0,0,0,0,0,0
N00001773,106,102,1,0,2,0,0,0,0,1,0,0,0
N00001774,128,124,1,0,1,0,0,1,0,0,0,0,1
N00001775,119,117,0,0,1,0,1,0,0,0,0,0,0
N00001776,122,120,2,0,0,0,0,0,0,0,0,0,0
N00001777,136,130,3,0,2,0,0,0,0,1,0,0,0
N00001778,114,107,6,0,1,0,0,0,0,0,0,0,0
N00001779,118,117,0,0,0,0,0,1,0,0,0,0,0
N00001780,248,242,4,0,1,0,0,0,0,1,0,0,0
N00001781,126,120,1,0,1,0,0,1,0,1,0,0,2
N00001782,124,122,0,0,1,0,0,1,0,0,0,0,0
N00001783,134,128,2,0,0,0,0,3,0,1,0,0,0
N00001784,129,126,0,0,0,0,0,3,0,0,0,0,0
N00001785,136,134,1,0,0,0,0,0,0,0,0,1,0
N00001786,135,135,0,0,0,0,0,0,0,0,0,0,0
N00001787,130,129,1,0,0,0,0,0,0,0,0,0,0
N00001788,126,123,0,0,1,0,0,2,0,0,0,0,0
N00001789,152,150,0,0,1,0,0,1,0,0,0,0,0
N00001790,132,132,0,0,0,0,0,0,0,0,0,0,0
N00001791,155,153,1,0,0,0,0,0,0,0,0,1,0
N00001792,97,94,1,0,0,1,0,0,0,0,0,0,1
N00001793,143,139,3,0,1,0,0,0,0,0,0,0,0
N00001794,374,365,2,0,3,0,0,4,0,0,0,0,0
N00001795,122,119,1,0,1,1,0,0,0,0,0,0,0
N00001796,130,122,0,0,2,1,0,5,0,0,0,0,0
N00001797,148,145,1,0,2,0,0,0,0,0,0,0,0
N00001798,147,143,1,0,1,1,0,0,0,1,0,0,0
N00001799,125,125,0,0,0,0,0,0,0,0,0,0,0
N00001800,128,126,1,0,0,1,0,0,0,0,0,0,0
N00001801,133,129,2,0,0,0,1,0,0,1,0,0,0
N00001802,126,124,1,0,1,0,0,0,0,0,0,0,0
N00001803,123,122,0,0,1,0,0,0,0,0,0,0,0
N00001804,135,134,0,0,1,0,0,0,0,0,0,0,0
N00001805,368,362,3,0,1,0,0,0,0,0,0,1,1
N00001806,128,128,0,0,0,0,0,0,0,0,0,0,0
N00001807,110,106,0,0,0,0,0,0,0,1,0,2,1
N00001808,107,106,0,0,0,0,0,1,0,0,0,0,0
N00001809,111,107,2,0,0,0,1,0,0,0,0,0,1
N00001810,120,120,0,0,0,0,0,0,0,0,0,0,0
N00001811,102,100,1,0,1,0,0,0,0,0,0,0,0
N00001812,213,210,0,1,1,0,0,0,0,1,0,0,0
N00001813,100,99,0,0,0,0,0,1,0,0,0,0,0
N00001814,352,346,0,0,2,0,0,0,0,1,1,2,0
N00001815,128,128,0,0,0,0,0,0,0,0,0,0,0
N00001816,235,234,0,0,0,0,0,0,0,0,0,1,0
N00001817,112,111,0,0,0,0,0,0,0,1,0,0,0
N00001818,109,109,0,0,0,0,0,0,0,0,0,0,0
N00001819,137,135,0,0,0,0,0,0,0,0,0,1,1
N00001820,149,142,0,0,4,0,0,1,0,0,0,2,0
N00001821,296,268,1,0,4,2,0,18,0,1,0,1,1
N00001822,132,130,1,0,0,0,0,1,0,0,0,0,0
N00001823,171,167,0,0,1,2,0,0,0,0,0,0,1
N00001824,117,114,1,0,0,0,0,0,0,0,0,2,0
N00001825,103,100,1,0,0,0,0,0,0,0,0,1,1
N00001826,120,117,1,0,0,0,0,1,0,0,0,0,1
N00001827,118,113,0,0,1,0,0,4,0,0,0,0,0
N00001828,107,101,1,0,1,0,0,4,0,0,0,0,0
N00001829,104,100,1,0,1,0,0,2,0,0,0,0,0
N00001830,146,143,0,0,0,0,0,1,0,1,0,0,1
N00001831,117,117,0,0,0,0,0,0,0,0,0,0,0
N00001832,113,112,0,0,0,0,0,0,0,0,0,0,1
N00001833,167,166,0,0,0,0,0,0,0,1,0,0,0
N00001834,105,103,0,0,0,1,0,0,0,0,0,0,1
N00001835,128,126,0,0,0,0,1,0,0,0,0,0,1
N00001836,122,121,0,0,0,0,0,0,0,0,0,1,0
N00001837,119,117,0,0,0,0,0,1,1,0,0,0,0
N00001838,127,126,0,0,0,0,0,0,0,0,0,0,1
N00001839,168,166,0,0,0,0,0,1,0,0,0,1,0
N00001840,112,110,0,0,0,0,0,0,0,1,0,1,0
N00001841,142,137,2,0,2,0,0,0,0,1,0,0,0
N00001842,124,121,0,0,1,0,0,2,0,0,0,0,0
N00001843,134,133,1,0,0,0,0,0,0,0,0,0,0
N00001844,127,124,1,0,0,0,1,0,1,0,0,0,0
N00001845,123,120,1,0,1,0,0,1,0,0,0,0,0
N00001846,125,124,0,0,0,0,1,0,0,0,0,0,0
N00001847,120,119,0,0,0,0,0,0,0,0,0,1,0
N00001848,118,117,0,0,0,0,0,0,0,0,0,0,1
N00001849,125,125,0,0,0,0,0,0,0,0,0,0,0
N00001850,261,261,0,0,0,0,0,0,0,0,0,0,0
N00001851,116,116,0,0,0,0,0,0,0,0,0,0,0
N00001852,125,123,0,0,0,0,0,0,0,1,0,1,0
N00001853,142,142,0,0,0,0,0,0,0,0,0,0,0
N00001854,127,126,0,0,0,0,0,1,0,0,0,0,0
N00001855,135,124,1,0,1,1,0,7,0,1,0,0,0
N00001856,117,108,0,0,2,0,0,7,0,0,0,0,0
N00001857,129,125,0,0,0,0,0,3,0,1,0,0,0
N00001858,110,107,0,0,0,0,0,3,0,0,0,0,0
N00001859,125,124,0,0,0,0,0,1,0,0,0,0,0
N00001860,112,109,0,0,0,0,0,1,0,1,0,1,0
N00001861,114,111,0,0,0,0,0,2,0,0,0,1,0
N00001862,146,135,0,0,5,0,0,5,0,1,0,0,0
N00001863,138,135,0,0,0,0,0,3,0,0,0,0,0
N00001864,142,139,1,0,2,0,0,0,0,0,0,0,0
N00001865,243,242,0,0,0,0,0,0,0,0,0,0,1
N00001866,114,113,0,0,0,0,0,0,0,0,0,1,0
N00001867,147,143,1,0,0,0,0,2,0,1,0,0,0
N00001868,132,132,0,0,0,0,0,0,0,0,0,0,0
N00001869,121,121,0,0,0,0,0,0,0,0,0,0,0
N00001870,127,125,2,0,0,0,0,0,0,0,0,0,0
N00001871,138,132,6,0,0,0,0,0,0,0,0,0,0
N00001872,113,102,8,0,2,1,0,0,0,0,0,0,0
N00001873,280,269,6,0,3,0,0,0,0,1,0,1,0
N00001874,129,125,2,0,0,2,0,0,0,0,0,0,0
N00001875,134,132,0,0,0,0,0,0,0,0,0,2,0
N00001876,133,132,0,0,0,0,0,0,0,1,0,0,0
N00001877,128,128,0,0,0,0,0,0,0,0,0,0,0
N00001878,127,126,0,0,1,0,0,0,0,0,0,0,0
N00001879,137,135,0,0,0,0,0,0,0,1,0,1,0
N00001880,118,117,1,0,0,0,0,0,0,0,0,0,0
N00001881,414,413,0,0,0,1,0,0,0,0,0,0,0
N00001882,117,117,0,0,0,0,0,0,0,0,0,0,0
N00001883,116,116,0,0,0,0,0,0,0,0,0,0,0
N00001884,125,124,0,0,1,0,0,0,0,0,0,0,0
N00001885,129,129,0,0,0,0,0,0,0,0,0,0,0
N00001886,139,139,0,0,0,0,0,0,0,0,0,0,0
N00001887,133,131,2,0,0,0,0,0,0,0,0,0,0
N00001888,141,140,0,0,0,1,0,0,0,0,0,0,0
N00001889,108,106,1,0,0,0,0,1,0,0,0,0,0
N00001890,254,250,2,0,0,2,0,0,0,0,0,0,0
N00001891,156,153,1,0,0,2,0,0,0,0,0,0,0
N00001892,130,130,0,0,0,0,0,0,0,0,0,0,0
N00001893,117,116,1,0,0,0,0,0,0,0,0,0,0
N00001894,155,152,1,0,0,0,0,0,0,1,0,1,0
N00001895,157,152,1,0,3,0,0,0,0,1,0,0,0
N00001896,279,271,0,1,2,0,0,3,0,1,0,1,0
N00001897,128,127,1,0,0,0,0,0,0,0,0,0,0
N00001898,128,125,2,0,0,0,0,1,0,0,0,0,0
N00001899,126,123,2,0,0,0,0,1,0,0,0,0,0
N00001900,129,127,0,0,0,0,0,0,0,0,0,0,2
N00001901,134,134,0,0,0,0,0,0,0,0,0,0,0
N00001902,142,139,1,0,0,0,1,0,0,0,0,0,1
N00001903,125,125,0,0,0,0,0,0,0,0,0,0,0
N00001904,103,101,1,0,0,0,0,0,0,0,0,0,1
N00001905,113,111,0,0,0,0,0,2,0,0,0,0,0
N00001906,126,124,0,0,0,0,0,1,0,0,0,1,0
N00001907,135,135,0,0,0,0,0,0,0,0,0,0,0
N00001908,144,144,0,0,0,0,0,0,0,0,0,0,0
N00001909,119,119,0,0,0,0,0,0,0,0,0,0,0
N00001910,119,119,0,0,0,0,0,0,0,0,0,0,0
N00001911,120,113,1,0,4,0,0,1,0,0,0,1,0
N00001912,199,194,2,0,0,0,0,0,1,0,0,2,0
N00001913,124,121,1,0,0,0,0,2,0,0,0,0,0
N00001914,129,119,1,0,4,0,1,2,0,0,0,1,1
N00001915,281,273,0,0,5,0,0,2,0,0,0,1,0
N00001916,124,122,0,0,2,0,0,0,0,0,0,0,0
N00001917,121,119,1,0,1,0,0,0,0,0,0,0,0
N00001918,113,110,0,0,2,0,0,1,0,0,0,0,0
N00001919,126,124,0,0,0,0,0,1,0,1,0,0,0
N00001920,136,135,0,0,0,0,0,0,0,0,0,0,1
N00001921,115,115,0,0,0,0,0,0,0,0,0,0,0
N00001922,135,134,0,0,0,0,0,1,0,0,0,0,0
N00001923,135,135,0,0,0,0,0,0,0,0,0,0,0
N00001924,142,138,1,0,0,0,0,1,0,1,0,0,1
N00001925,118,117,1,0,0,0,0,0,0,0,0,0,0
N00001926,138,138,0,0,0,0,0,0,0,0,0,0,0
N00001927,104,103,1,0,0,0,0,0,0,0,0,0,0
N00001928,120,118,1,0,0,0,0,0,0,1,0,0,0
N00001929,180,179,0,1,0,0,0,0,0,0,0,0,0
N00001930,109,108,1,0,0,0,0,0,0,0,0,0,0
N00001931,112,111,0,0,0,0,0,0,0,0,1,0,0
N00001932,117,117,0,0,0,0,0,0,0,0,0,0,0
N00001933,123,122,0,0,1,0,0,0,0,0,0,0,0
N00001934,125,125,0,0,0,0,0,0,0,0,0,0,0
N00001935,128,126,0,0,0,0,1,0,0,1,0,0,0
N00001936,123,122,1,0,0,0,0,0,0,0,0,0,0
N00001937,126,126,0,0,0,0,0,0,0,0,0,0,0
N00001938,133,130,2,0,0,0,0,0,0,0,0,1,0
N00001939,130,130,0,0,0,0,0,0,0,0,0,0,0
N00001940,144,142,0,0,0,0,0,2,0,0,0,0,0
N00001941,126,124,0,0,0,0,1,1,0,0,0,0,0
N00001942,158,155,0,0,0,0,0,0,1,1,0,1,0
N00001943,155,154,0,0,0,0,0,0,0,0,0,1,0
N00001944,130,130,0,0,0,0,0,0,0,0,0,0,0
N00001945,152,152,0,0,0,0,0,0,0,0,0,0,0
N00001946,132,131,0,0,0,0,0,1,0,0,0,0,0
N00001947,165,163,0,0,0,0,0,0,0,0,0,1,1
N00001948,87,87,0,0,0,0,0,0,0,0,0,0,0
N00001949,296,295,0,0,0,0,0,0,0,0,0,1,0
N00001950,114,112,0,0,0,0,0,0,0,0,0,0,2
N00001951,104,103,0,0,0,0,1,0,0,0,0,0,0
N00001952,125,125,0,0,0,0,0,0,0,0,0,0,0
N00001953,111,111,0,0,0,0,0,0,0,0,0,0,0
N00001954,99,99,0,0,0,0,0,0,0,0,0,0,0
N00001955,138,135,0,0,0,0,0,0,0,1,0,2,0
N00001956,90,88,2,0,0,0,0,0,0,0,0,0,0
N00001957,113,112,1,0,0,0,0,0,0,0,0,0,0
N00001958,136,136,0,0,0,0,0,0,0,0,0,0,0
N00001959,119,117,1,0,0,0,0,0,0,0,0,0,1
N00001960,138,138,0,0,0,0,0,0,0,0,0,0,0
N00001961,146,143,2,0,0,0,0,1,0,0,0,0,0
N00001962,88,87,1,0,0,0,0,0,0,0,0,0,0
N00001963,73,72,1,0,0,0,0,0,0,0,0,0,0
N00001964,120,120,0,0,0,0,0,0,0,0,0,0,0
N00001965,129,128,0,0,0,0,0,0,0,0,0,1,0
N00001966,163,162,0,0,0,0,0,0,0,0,0,0,1
N00001967,168,167,0,0,0,0,0,0,0,0,0,1,0
N00001968,150,149,0,0,0,0,0,0,0,0,0,1,0
N00001969,240,237,1,0,1,0,0,0,0,0,0,1,0
N00001970,123,121,1,0,0,0,0,0,0,0,0,1,0
N00001971,165,162,2,0,0,0,0,0,0,1,0,0,0
N00001972,141,141,0,0,0,0,0,0,0,0,0,0,0
N00001973,188,185,1,0,1,0,0,1,0,0,0,0,0
N00001974,101,96,3,0,1,0,0,1,0,0,0,0,0
N00001975,138,132,2,0,0,0,0,3,0,1,0,0,0
N00001976,223,220,2,0,0,0,0,0,0,0,0,1,0
N00001977,108,106,1,0,0,0,0,0,0,0,0,0,1
N00001978,134,133,1,0,0,0,0,0,0,0,0,0,0
N00001979,124,122,2,0,0,0,0,0,0,0,0,0,0
N00001980,120,120,0,0,0,0,0,0,0,0,0,0,0
N00001981,136,135,0,0,1,0,0,0,0,0,0,0,0
N00001982,305,303,2,0,0,0,0,0,0,0,0,0,0
N00001983,127,126,0,0,0,0,0,1,0,0,0,0,0
N00001984,133,132,0,0,0,1,0,0,0,0,0,0,0
N00001985,118,117,0,1,0,0,0,0,0,0,0,0,0
N00001986,175,171,0,0,0,0,0,1,0,1,2,0,0
N00001987,151,149,0,0,0,0,0,1,0,0,0,1,0
N00001988,143,141,1,0,0,0,0,1,0,0,0,0,0
N00001989,129,127,0,0,0,0,0,0,0,0,0,2,0
N00001990,110,110,0,0,0,0,0,0,0,0,0,0,0
N00001991,135,134,0,0,0,1,0,0,0,0,0,0,0
N00001992,132,132,0,0,0,0,0,0,0,0,0,0,0
N00001993,117,116,0,0,0,0,0,0,0,0,0,0,1
N00001994,131,130,0,0,0,0,0,0,0,0,0,1,0
N00001995,138,138,0,0,0,0,0,0,0,0,0,0,0
N00001996,126,125,0,0,0,0,0,1,0,0,0,0,0
N00001997,145,144,0,0,0,0,0,0,0,0,0,1,0
N00001998,110,110,0,0,0,0,0,0,0,0,0,0,0
N00001999,409,403,0,1,1,0,0,3,0,1,0,0,0
N00002000,128,128,0,0,0,0,0,0,0,0,0,0,0
N00002001,137,136,0,0,0,0,0,0,0,0,0,1,0
N00002002,116,115,0,0,0,0,0,0,0,0,0,1,0
N00002003,113,113,0,0,0,0,0,0,0,0,0,0,0
N00002004,144,142,0,0,0,1,1,0,0,0,0,0,0
N00002005,97,96,1,0,0,0,0,0,0,0,0,0,0
N00002006,119,119,0,0,0,0,0,0,0,0,0,0,0
N00002007,113,111,0,0,2,0,0,0,0,0,0,0,0
N00002008,273,271,0,0,0,0,0,0,0,1,0,0,1
N00002009,135,134,0,0,0,0,0,1,0,0,0,0,0
N00002010,155,154,0,0,0,0,0,1,0,0,0,0,0
N00002011,177,176,0,0,0,0,0,0,0,0,0,1,0
N00002012,164,164,0,0,0,0,0,0,0,0,0,0,0
N00002013,123,122,0,0,0,0,0,0,0,0,1,0,0
N00002014,356,353,0,1,1,0,0,0,0,1,0,0,0
N00002015,126,126,0,0,0,0,0,0,0,0,0,0,0
N00002016,115,114,0,0,1,0,0,0,0,0,0,0,0
N00002017,127,125,0,0,2,0,0,0,0,0,0,0,0
N00002018,573,562,4,1,1,0,1,1,0,1,0,2,0
N00002019,122,122,0,0,0,0,0,0,0,0,0,0,0
N00002020,123,122,0,0,0,0,0,0,0,0,0,1,0
N00002021,150,150,0,0,0,0,0,0,0,0,0,0,0
N00002022,146,144,1,0,0,0,0,0,0,1,0,0,0
N00002023,153,152,1,0,0,0,0,0,0,0,0,0,0
N00002024,159,158,0,0,0,0,0,0,0,0,0,0,1
N00002025,121,118,1,1,1,0,0,0,0,0,0,0,0
N00002026,168,167,1,0,0,0,0,0,0,0,0,0,0
