GeographyCode,QS207NI0001,QS207NI0002,QS207NI0003,QS207NI0004,QS207NI0005,QS207NI0006,QS207NI0007,QS207NI0008,QS207NI0009,QS207NI0010,QS207NI0011,QS207NI0012,QS207NI0013,QS207NI0014,QS207NI0015,QS207NI0016,QS207NI0017,QS207NI0018,QS207NI0019,QS207NI0020,QS207NI0021
N00004079,282,279,273,8,1,264,0,0,1,0,0,5,3,2,0,2,1,0,0,0,0
N00004080,306,303,296,18,4,273,1,0,2,0,0,5,2,3,0,3,0,0,0,0,0
N00004081,299,299,298,7,1,289,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
N00004082,376,369,368,8,2,357,1,0,0,0,0,1,1,0,2,1,3,0,0,1,0
N00004083,308,303,300,6,0,293,1,0,1,0,0,2,1,1,0,3,1,0,0,1,0
N00004084,317,312,304,17,4,282,1,0,7,0,0,1,1,0,2,2,1,0,0,0,0
N00004085,919,864,805,36,6,761,2,0,27,0,1,31,28,3,7,40,6,0,0,2,0
N00004086,231,224,221,7,3,211,0,0,1,0,0,2,1,1,2,4,0,0,0,1,0
N00004087,783,725,685,36,7,639,3,0,18,0,2,20,18,2,11,23,16,1,4,3,0
N00004088,407,394,375,14,3,358,0,0,8,0,0,11,4,7,0,9,0,0,2,2,0
N00004089,303,292,283,24,3,256,0,0,8,0,0,1,0,1,1,9,0,0,0,1,0
N00004090,990,861,776,45,3,728,0,0,62,0,0,23,12,11,21,91,9,0,0,8,0
N00004091,944,851,735,72,4,656,3,0,72,0,1,43,40,3,5,78,10,0,0,0,0
N00004092,277,270,254,11,4,239,0,0,7,0,0,9,9,0,2,4,0,0,1,0,0
N00004093,373,364,357,14,5,338,0,0,2,0,0,5,5,0,2,5,2,0,0,0,0
N00004094,563,559,542,10,0,532,0,0,4,0,1,12,12,0,0,1,0,0,3,0,0
N00004095,355,353,341,7,1,333,0,0,6,0,0,6,6,0,2,0,0,0,0,0,0
N00004096,246,243,240,6,4,230,0,0,0,0,0,3,3,0,1,1,1,0,0,0,0
N00004097,539,538,521,15,0,506,0,0,7,0,0,10,10,0,1,0,0,0,0,0,0
N00004098,278,276,273,3,6,264,0,0,1,0,0,2,2,0,0,0,1,0,0,1,0
N00004099,544,532,477,21,4,452,0,0,6,0,1,48,48,0,0,7,5,0,0,0,0
N00004100,319,318,311,7,2,302,0,0,2,0,0,5,5,0,0,1,0,0,0,0,0
N00004101,207,203,195,3,1,191,0,0,1,0,0,7,6,1,0,1,3,0,0,0,0
N00004102,347,344,341,15,3,321,2,0,1,0,0,2,2,0,0,3,0,0,0,0,0
N00004103,182,181,179,4,1,172,2,0,0,0,0,2,2,0,0,0,1,0,0,0,0
N00004104,191,183,179,2,1,176,0,0,1,0,0,3,3,0,4,3,1,0,0,0,0
N00004105,193,190,186,3,3,179,1,0,2,0,0,2,0,2,0,1,2,0,0,0,0
N00004106,217,214,210,3,2,205,0,0,1,0,0,3,2,1,0,2,1,0,0,0,0
N00004107,207,200,199,11,2,186,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0
N00004108,268,267,264,6,2,256,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0
N00004109,259,252,248,10,3,234,1,0,3,0,0,1,1,0,0,7,0,0,0,0,0
N00004110,313,306,296,15,6,274,1,0,5,0,0,5,5,0,1,5,1,0,0,0,0
N00004111,341,341,327,15,2,309,1,0,7,0,5,2,2,0,0,0,0,0,0,0,0
N00004112,413,404,398,25,7,365,1,0,4,0,0,2,2,0,4,2,2,0,0,1,0
N00004113,663,648,634,38,8,586,2,0,9,0,0,5,4,1,2,8,4,0,0,1,0
N00004114,305,296,292,12,3,277,0,0,3,0,0,1,1,0,4,3,2,0,0,0,0
N00004115,404,397,382,17,7,357,1,0,3,0,0,12,12,0,0,2,4,0,1,0,0
N00004116,706,689,679,29,8,638,4,0,3,0,0,7,6,1,1,11,3,0,0,2,0
N00004117,515,506,494,20,11,460,3,0,5,0,0,7,7,0,2,3,4,0,0,0,0
N00004118,300,290,282,14,1,267,0,0,3,0,0,5,5,0,3,2,5,0,0,0,0
N00004119,326,323,314,28,2,283,1,0,4,0,0,5,5,0,0,2,0,1,0,0,0
N00004120,259,253,248,8,7,232,1,0,2,0,0,3,3,0,1,1,3,0,0,1,0
N00004121,370,367,361,30,9,322,0,0,5,0,0,1,1,0,0,1,2,0,0,0,0
N00004122,379,367,358,22,7,329,0,0,6,0,1,2,2,0,2,8,1,0,0,1,0
N00004123,351,349,336,32,11,291,2,0,10,0,0,3,3,0,0,1,0,0,0,1,0
N00004124,308,302,299,23,8,267,1,0,1,0,0,2,2,0,2,1,2,0,0,1,0
N00004125,354,349,331,24,7,300,0,0,16,0,0,2,2,0,0,1,3,0,0,1,0
N00004126,292,287,274,33,6,234,1,0,9,0,1,3,3,0,0,4,0,0,0,1,0
N00004127,324,320,307,29,6,272,0,0,10,0,1,2,2,0,2,0,2,0,0,0,0
N00004128,425,420,410,48,10,351,1,0,8,0,0,2,2,0,0,1,3,0,0,1,0
N00004129,308,303,292,24,2,265,1,0,8,0,0,3,3,0,0,2,2,0,1,0,0
N00004130,290,287,276,25,10,241,0,0,9,0,1,1,1,0,1,2,0,0,0,0,0
N00004131,289,286,279,17,2,257,3,0,4,0,0,3,2,1,1,0,1,0,0,1,0
N00004132,328,324,314,13,3,296,2,0,6,0,0,4,4,0,2,0,1,0,0,1,0
N00004133,312,305,299,22,2,275,0,0,2,0,0,4,4,0,2,2,2,0,0,1,0
N00004134,317,314,308,13,4,290,1,0,1,0,0,5,5,0,2,0,1,0,0,0,0
N00004135,345,335,327,14,2,310,1,0,7,0,0,1,1,0,0,6,4,0,0,0,0
N00004136,402,397,388,19,5,362,2,0,6,0,0,3,3,0,1,1,1,0,0,2,0
N00004137,376,367,352,18,10,323,1,0,7,0,0,8,8,0,1,4,2,0,1,1,0
N00004138,352,348,342,10,5,324,3,0,1,0,0,5,4,1,1,3,0,0,0,0,0
N00004139,686,676,665,35,7,623,0,0,8,0,0,3,3,0,2,3,3,0,0,2,0
N00004140,410,400,395,23,9,360,3,0,2,0,0,3,3,0,2,7,0,0,0,1,0
N00004141,296,295,287,10,6,271,0,0,6,0,0,2,1,1,0,0,1,0,0,0,0
N00004142,356,353,347,13,4,329,1,0,3,0,0,3,3,0,0,0,1,0,1,1,0
N00004143,327,320,316,11,5,297,3,0,1,0,1,2,2,0,3,3,0,0,0,1,0
N00004144,590,581,568,33,9,525,1,0,2,0,0,11,10,1,4,2,0,0,1,2,0
N00004145,305,304,298,16,1,281,0,0,3,0,1,2,2,0,1,0,0,0,0,0,0
N00004146,360,355,348,18,6,324,0,0,5,0,0,2,2,0,2,1,2,0,0,0,0
N00004147,352,347,340,10,5,323,2,0,3,0,0,4,4,0,1,0,1,0,1,2,0
N00004148,215,206,196,10,2,184,0,0,4,0,0,6,6,0,5,3,0,0,0,1,0
N00004149,276,270,253,8,3,242,0,0,7,0,0,10,9,1,0,2,1,0,0,3,0
N00004150,499,477,459,27,11,420,1,0,9,0,0,9,9,0,3,10,6,0,1,2,0
N00004151,273,270,263,23,8,230,2,0,4,0,0,3,3,0,1,1,0,1,0,0,0
N00004152,237,226,223,9,4,207,3,0,1,0,0,2,2,0,7,4,0,0,0,0,0
N00004153,352,346,333,14,4,314,1,0,6,0,0,7,7,0,4,2,0,0,0,0,0
N00004154,253,246,241,9,1,231,0,0,2,0,0,3,3,0,2,4,1,0,0,0,0
N00004155,290,280,275,15,1,259,0,0,1,0,0,4,4,0,2,3,2,0,0,3,0
N00004156,232,225,221,9,3,209,0,0,0,0,0,4,4,0,3,3,1,0,0,0,0
N00004157,473,466,462,32,5,425,0,0,1,0,0,3,3,0,3,2,1,0,0,1,0
N00004158,418,414,405,13,4,388,0,0,5,0,0,4,4,0,2,0,1,0,0,1,0
N00004159,130,128,127,13,5,109,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0
N00004160,202,196,182,8,5,169,0,0,2,0,0,12,11,1,2,0,0,3,0,1,0
N00004161,299,295,287,13,2,272,0,0,4,0,0,4,4,0,0,2,1,0,0,1,0
N00004162,202,200,191,8,5,178,0,0,5,0,0,4,4,0,0,2,0,0,0,0,0
N00004163,388,383,365,23,2,339,1,0,2,0,1,15,15,0,3,1,0,0,0,1,0
N00004164,407,398,393,28,1,364,0,0,3,0,0,2,1,1,1,7,1,0,0,0,0
N00004165,424,415,410,18,4,388,0,0,1,0,1,3,3,0,2,4,0,1,1,1,0
N00004166,252,241,238,12,5,220,1,0,1,0,0,2,2,0,0,7,1,0,2,1,0
N00004167,379,374,363,35,6,320,2,0,4,0,0,7,5,2,1,2,2,0,0,0,0
N00004168,204,204,200,11,5,184,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0
N00004169,313,307,302,18,6,278,0,0,1,0,1,3,3,0,2,0,4,0,0,0,0
N00004170,292,286,281,20,3,258,0,0,2,0,0,3,3,0,1,1,4,0,0,0,0
N00004171,309,303,295,26,5,262,2,0,5,0,0,3,2,1,1,3,2,0,0,0,0
N00004172,247,239,233,20,2,209,2,0,5,0,0,1,0,1,1,2,5,0,0,0,0
N00004173,259,252,245,20,4,218,3,0,4,0,0,3,3,0,2,4,0,0,1,0,0
N00004174,273,269,264,20,2,242,0,0,2,0,0,3,2,1,0,0,3,0,0,1,0
N00004175,280,274,266,11,2,253,0,0,4,0,0,4,4,0,4,1,0,0,0,1,0
N00004176,406,398,381,18,7,356,0,0,16,0,0,1,1,0,1,1,6,0,0,0,0
N00004177,156,150,142,15,1,126,0,0,5,0,0,3,3,0,2,3,1,0,0,0,0
N00004178,310,302,292,19,9,264,0,0,3,0,0,7,6,1,1,0,3,0,0,4,0
N00004179,344,337,325,12,9,304,0,0,10,0,0,2,1,1,1,3,2,0,0,1,0
N00004180,273,266,259,15,3,241,0,0,5,0,0,2,2,0,4,2,1,0,0,0,0
N00004181,267,266,259,20,4,234,1,0,7,0,0,0,0,0,1,0,0,0,0,0,0
N00004182,341,332,319,20,2,296,1,0,12,0,0,1,0,1,1,0,4,0,0,4,0
N00004183,98,98,95,3,2,90,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0
N00004184,260,253,241,13,4,224,0,0,9,0,0,3,3,0,3,1,3,0,0,0,0
N00004185,702,691,665,26,12,627,0,0,17,0,0,9,8,1,2,7,1,0,0,1,0
N00004186,305,291,282,14,5,263,0,0,7,0,0,2,2,0,1,9,2,0,0,2,0
N00004187,382,376,366,21,3,342,0,0,6,0,0,4,4,0,2,0,2,0,1,1,0
N00004188,289,281,270,15,2,253,0,0,5,0,0,6,6,0,5,0,2,0,0,1,0
N00004189,212,212,199,8,6,185,0,0,6,0,0,7,6,1,0,0,0,0,0,0,0
N00004190,486,482,475,21,6,448,0,0,6,0,0,1,1,0,0,1,2,0,0,1,0
N00004191,598,592,576,49,11,514,2,0,7,0,2,7,6,1,0,1,4,0,0,1,0
N00004192,295,290,275,14,2,258,1,0,2,0,1,12,10,2,2,2,1,0,0,0,0
N00004193,290,288,268,18,10,240,0,0,17,0,0,3,3,0,1,0,1,0,0,0,0
N00004194,265,259,254,17,4,232,1,0,4,0,0,1,1,0,5,0,1,0,0,0,0
N00004195,276,275,270,15,5,249,1,0,2,0,1,2,2,0,0,1,0,0,0,0,0
N00004196,1009,991,972,60,9,900,2,1,11,0,0,8,8,0,9,0,8,0,0,1,0
N00004197,245,240,236,13,10,213,0,0,1,0,0,3,3,0,1,3,1,0,0,0,0
N00004198,247,245,240,17,4,219,0,0,1,0,0,4,4,0,1,0,1,0,0,0,0
N00004199,798,773,757,46,11,699,1,0,2,0,1,13,13,0,5,5,13,2,0,0,0
N00004200,395,385,377,29,6,342,0,0,6,0,0,2,2,0,2,6,0,0,0,2,0
N00004201,327,315,305,23,3,279,0,0,2,0,0,8,7,1,3,7,1,0,1,0,0
N00004202,342,336,325,19,11,295,0,0,6,0,0,5,4,1,1,2,2,0,0,1,0
N00004203,373,369,363,18,5,340,0,0,2,0,0,4,4,0,2,1,0,0,0,1,0
N00004204,314,311,306,14,4,288,0,0,2,0,0,3,3,0,0,2,0,0,0,1,0
N00004205,285,281,274,21,5,248,0,0,2,0,1,4,4,0,1,1,2,0,0,0,0
N00004206,283,282,280,5,2,272,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
N00004207,331,324,322,14,0,308,0,0,0,0,1,1,1,0,3,0,4,0,0,0,0
N00004208,484,479,474,25,7,442,0,0,1,0,0,4,4,0,2,1,0,0,0,2,0
N00004209,648,637,629,29,8,590,2,0,3,0,1,4,4,0,4,2,2,0,1,2,0
N00004210,312,307,303,10,4,289,0,0,2,0,0,2,2,0,0,5,0,0,0,0,0
N00004211,674,664,650,26,6,617,1,0,4,0,0,10,10,0,5,4,1,0,0,0,0
N00004212,1948,1914,1872,94,28,1746,4,0,17,0,1,24,24,0,9,12,7,0,1,5,0
N00004213,321,316,309,20,7,282,0,0,1,0,0,6,6,0,3,1,1,0,0,0,0
N00004214,280,274,265,21,5,239,0,0,3,0,2,4,4,0,3,2,1,0,0,0,0
N00004215,324,319,314,12,2,300,0,0,1,0,0,4,4,0,0,2,2,0,0,1,0
N00004216,420,411,402,29,7,366,0,0,5,0,0,4,4,0,3,0,3,2,0,1,0
N00004217,247,238,232,12,6,214,0,0,3,0,0,3,3,0,2,2,5,0,0,0,0
N00004218,274,271,264,16,2,246,0,0,2,0,0,5,5,0,0,1,1,0,0,1,0
N00004219,318,307,294,18,1,275,0,0,9,0,0,4,2,2,2,4,3,0,2,0,0
N00004220,298,289,280,24,4,251,1,0,4,0,0,5,3,2,4,2,3,0,0,0,0
N00004221,325,318,308,22,4,280,2,0,9,0,0,1,1,0,0,5,0,0,0,2,0
N00004222,335,333,326,25,8,293,0,0,5,0,0,2,2,0,0,0,1,0,0,1,0
N00004223,261,260,251,18,5,228,0,0,7,0,0,2,2,0,0,0,1,0,0,0,0
N00004224,302,293,287,47,9,230,1,0,2,0,0,4,2,2,2,1,5,0,0,1,0
N00004225,270,257,245,20,2,220,3,0,10,0,0,2,2,0,4,4,0,0,4,1,0
N00004226,431,414,362,49,10,302,1,0,16,0,0,36,30,6,5,3,8,0,0,1,0
N00004227,265,257,252,15,7,229,1,0,3,0,0,2,1,1,1,6,0,0,0,1,0
N00004228,732,702,678,46,13,617,1,1,15,0,0,9,8,1,3,5,16,0,1,5,0
N00004229,326,318,304,19,5,280,0,0,5,0,1,8,8,0,1,4,2,0,1,0,0
N00004230,286,281,270,17,7,243,3,0,8,0,0,3,1,2,1,3,0,0,0,1,0
N00004231,306,295,284,32,7,244,1,0,10,0,0,1,1,0,3,6,2,0,0,0,0
N00004232,246,240,235,15,3,216,1,0,4,0,0,1,0,1,2,4,0,0,0,0,0
N00004233,347,341,333,28,10,295,0,0,6,0,0,2,2,0,2,3,0,0,1,0,0
N00004234,262,260,254,16,6,232,0,0,5,0,0,1,1,0,2,0,0,0,0,0,0
N00004235,294,288,280,19,1,260,0,0,7,0,0,1,1,0,1,0,3,1,0,1,0
N00004236,309,295,283,29,3,251,0,0,9,0,1,2,2,0,6,4,4,0,0,0,0
N00004237,278,270,257,16,2,238,1,0,11,0,0,2,2,0,2,1,5,0,0,0,0
N00004238,346,336,322,36,2,284,0,0,13,0,0,1,1,0,1,6,2,0,0,1,0
N00004239,272,259,253,14,2,237,0,0,4,0,0,2,2,0,0,11,1,0,0,1,0
N00004240,340,336,316,12,4,298,2,0,13,0,2,5,5,0,1,2,1,0,0,0,0
N00004241,274,266,259,20,2,237,0,0,5,0,0,2,2,0,1,0,4,0,2,1,0
N00004242,364,349,331,31,2,294,4,0,14,0,1,3,2,1,2,4,3,0,0,6,0
N00004243,279,275,268,17,3,248,0,0,2,0,0,5,2,3,1,0,3,0,0,0,0
N00004244,194,192,188,10,2,176,0,0,2,0,0,2,2,0,0,1,1,0,0,0,0
N00004245,334,328,321,14,8,297,2,0,4,0,0,3,3,0,1,2,3,0,0,0,0
N00004246,322,320,319,15,4,297,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0
N00004247,315,313,305,12,5,287,1,0,4,0,0,4,3,1,0,0,2,0,0,0,0
N00004248,236,233,223,10,6,205,2,0,5,0,0,5,5,0,1,1,0,0,0,1,0
N00004249,258,255,244,8,3,233,0,0,5,0,0,6,6,0,1,0,0,0,0,2,0
N00004250,244,242,239,12,8,219,0,0,1,0,0,2,2,0,0,1,1,0,0,0,0
N00004251,267,261,259,18,3,237,1,0,2,0,0,0,0,0,1,4,1,0,0,0,0
N00004252,302,295,281,7,7,265,2,0,7,0,0,7,6,1,0,5,2,0,0,0,0
N00004253,293,290,280,9,5,264,2,0,9,0,1,0,0,0,0,2,1,0,0,0,0
N00004254,284,279,275,16,4,255,0,0,4,0,0,0,0,0,1,1,2,0,0,1,0
N00004255,219,217,215,6,1,208,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
N00004256,860,838,820,76,15,721,7,1,8,0,0,10,8,2,3,7,6,0,2,4,0
N00004257,226,223,214,14,4,196,0,0,6,0,1,2,2,0,0,3,0,0,0,0,0
N00004258,308,298,292,14,7,268,3,0,4,0,0,2,2,0,4,1,4,0,0,1,0
N00004259,199,195,190,20,6,164,0,0,2,0,0,3,3,0,0,4,0,0,0,0,0
N00004260,314,312,307,6,7,294,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0
N00004261,233,221,211,20,2,188,1,0,1,0,0,9,9,0,3,8,0,1,0,0,0
N00004262,281,263,208,19,10,178,1,0,5,0,0,50,49,1,5,8,4,0,0,1,0
N00004263,226,212,177,19,6,149,1,2,9,0,0,26,26,0,1,11,1,1,0,0,0
N00004264,533,513,426,37,5,383,1,0,5,0,0,82,81,1,4,12,2,0,0,2,0
N00004265,222,216,189,24,3,160,2,0,5,0,1,21,20,1,0,5,0,0,0,1,0
N00004266,324,318,307,20,3,283,1,0,9,0,0,2,2,0,0,0,4,0,0,2,0
N00004267,562,548,490,64,16,405,1,4,12,0,4,42,41,1,5,3,3,1,0,2,0
N00004268,324,314,291,26,5,255,5,0,4,0,0,19,17,2,1,4,4,0,1,0,0
N00004269,317,302,287,41,10,235,1,0,4,0,1,10,10,0,2,5,5,0,0,3,0
N00004270,461,437,414,141,10,256,7,0,13,0,0,10,6,4,5,10,6,0,0,3,0
N00004271,291,281,275,17,8,250,0,0,2,0,1,3,3,0,1,5,1,0,1,2,0
N00004272,252,238,215,19,6,190,0,0,8,0,0,15,15,0,2,8,2,0,0,2,0
N00004273,397,381,359,33,6,319,1,0,18,0,0,4,4,0,4,8,3,0,1,0,0
N00004274,296,291,275,25,7,243,0,0,8,0,0,8,8,0,1,1,3,0,0,0,0
N00004275,277,266,242,21,4,217,0,0,12,0,0,12,11,1,3,3,3,0,0,2,0
N00004276,458,436,415,42,11,361,1,0,13,0,0,8,4,4,1,7,10,0,0,4,0
N00004277,309,297,275,24,1,250,0,0,18,0,0,4,4,0,2,2,7,0,0,1,0
N00004278,271,267,263,20,2,238,3,0,2,0,1,1,1,0,1,2,0,0,1,0,0
N00004279,325,316,296,16,10,267,3,0,12,0,0,8,7,1,3,1,4,0,0,1,0
N00004280,318,307,286,18,9,259,0,0,12,0,0,9,8,1,6,1,0,0,1,3,0
N00004281,424,414,403,35,7,360,1,0,6,0,0,5,2,3,5,3,1,0,0,1,0
N00004282,229,225,213,25,4,184,0,0,4,0,3,5,4,1,0,0,2,1,0,1,0
N00004283,340,329,313,18,2,292,1,0,13,0,0,3,3,0,8,2,1,0,0,0,0
N00004284,364,357,344,25,6,312,1,0,10,0,0,3,3,0,3,1,3,0,0,0,0
N00004285,358,346,336,27,6,302,1,0,2,0,0,8,8,0,1,6,4,1,0,0,0
N00004286,317,311,307,12,2,293,0,0,3,0,0,1,0,1,3,2,1,0,0,0,0
N00004287,615,600,585,45,13,526,1,0,5,0,3,7,6,1,0,11,3,0,0,1,0
N00004288,220,216,209,15,8,185,1,0,4,0,0,3,3,0,0,3,1,0,0,0,0
N00004289,220,216,214,13,4,196,1,0,0,0,0,2,0,2,0,4,0,0,0,0,0
N00004290,583,574,567,27,6,531,3,0,6,0,0,1,0,1,2,2,3,0,0,2,0
N00004291,343,328,313,16,2,295,0,0,7,0,0,8,7,1,2,13,0,0,0,0,0
N00004292,204,192,188,10,7,171,0,0,0,0,0,4,4,0,7,5,0,0,0,0,0
N00004293,236,217,203,28,5,167,3,0,8,0,0,6,5,1,4,7,7,0,0,1,0
N00004294,1013,920,865,570,56,224,15,0,2,0,1,52,51,1,40,15,11,0,1,26,0
N00004295,271,267,259,10,7,240,2,0,8,0,0,0,0,0,0,0,3,0,0,1,0
N00004296,348,345,334,28,3,303,0,0,10,0,0,1,1,0,1,0,0,0,1,1,0
N00004297,329,325,311,49,5,257,0,0,8,0,0,6,4,2,0,1,3,0,0,0,0
N00004298,391,385,370,26,10,331,3,0,13,0,0,2,2,0,0,4,1,0,0,1,0
N00004299,540,531,507,30,11,465,1,0,12,0,4,8,8,0,3,0,3,0,0,3,0
N00004300,175,173,164,4,4,156,0,0,9,0,0,0,0,0,0,0,0,0,0,2,0
N00004301,362,356,343,36,7,300,0,0,8,0,1,4,4,0,1,2,2,0,0,1,0
N00004302,430,425,409,29,4,376,0,0,11,0,2,3,2,1,4,1,0,0,0,0,0
N00004303,270,264,262,8,3,249,2,0,0,0,0,2,2,0,1,5,0,0,0,0,0
N00004304,308,305,300,15,5,277,3,0,5,0,0,0,0,0,0,2,0,0,0,1,0
N00004305,253,246,240,4,1,234,1,0,0,0,0,6,6,0,0,3,0,0,0,4,0
N00004306,390,373,351,24,7,318,2,0,4,0,0,18,18,0,0,16,1,0,0,0,0
N00004307,254,235,229,7,6,216,0,0,0,0,0,6,6,0,2,13,4,0,0,0,0
N00004308,262,247,243,11,4,228,0,0,3,0,0,1,1,0,3,11,1,0,0,0,0
N00004309,235,231,227,12,4,211,0,0,2,0,0,2,2,0,0,2,1,0,1,0,0
N00004310,243,239,234,10,5,219,0,0,1,0,0,4,4,0,0,2,1,0,0,1,0
N00004311,215,207,192,15,2,175,0,0,2,0,0,13,13,0,3,3,1,1,0,0,0
N00004312,304,294,280,10,3,267,0,0,1,1,0,12,10,2,0,9,1,0,0,0,0
N00004313,323,311,303,13,1,286,3,0,3,0,1,4,3,1,1,9,0,0,0,2,0
N00004314,616,570,549,31,6,511,1,0,4,0,1,16,16,0,13,30,2,0,0,1,0
N00004315,240,238,229,12,2,215,0,0,0,0,1,8,8,0,0,1,1,0,0,0,0
N00004316,285,272,267,12,2,253,0,0,2,0,0,3,2,1,1,11,1,0,0,0,0
N00004317,269,262,253,10,5,237,1,0,3,0,0,6,6,0,0,7,0,0,0,0,0
N00004318,256,245,239,7,1,231,0,0,1,0,0,5,5,0,2,6,2,0,0,1,0
N00004319,285,249,244,8,5,231,0,0,0,0,0,5,4,1,2,31,1,0,0,2,0
N00004320,362,351,333,20,6,305,2,0,6,0,0,12,12,0,1,8,1,0,0,1,0
N00004321,650,642,623,25,5,593,0,0,13,0,0,6,4,2,3,3,2,0,0,0,0
N00004322,324,316,309,22,2,285,0,0,6,0,0,1,1,0,5,1,2,0,0,0,0
N00004323,362,356,350,23,1,323,3,0,2,0,0,4,4,0,1,1,4,0,0,0,0
N00004324,247,247,238,17,7,213,1,0,4,0,0,5,5,0,0,0,0,0,0,0,0
N00004325,271,261,247,11,2,234,0,0,5,0,1,8,8,0,2,6,2,0,0,0,0
N00004326,287,276,271,16,2,253,0,0,3,0,0,2,1,1,0,8,2,0,0,1,0
N00004327,274,265,260,11,1,246,2,0,2,0,1,2,2,0,3,5,1,0,0,0,0
N00004328,290,286,282,7,2,273,0,0,2,0,0,2,2,0,1,2,1,0,0,0,0
N00004329,274,271,268,7,3,258,0,0,0,0,0,3,1,2,0,2,1,0,0,0,0
N00004330,290,284,278,14,3,260,1,0,5,0,0,1,1,0,0,3,1,0,0,2,0
N00004331,299,296,283,7,2,274,0,0,4,0,0,9,9,0,0,2,0,0,0,1,0
N00004332,331,322,310,16,4,288,2,0,4,0,0,8,8,0,3,0,2,0,0,4,0
N00004333,257,255,247,17,1,228,1,0,2,0,0,6,6,0,0,0,1,0,1,0,0
N00004334,231,227,220,9,3,208,0,0,5,0,0,2,2,0,1,0,3,0,0,0,0
N00004335,220,218,211,13,2,193,3,0,3,0,0,4,4,0,1,0,0,0,0,1,0
N00004336,318,312,301,17,5,279,0,0,2,0,0,9,9,0,3,3,0,0,0,0,0
N00004337,249,244,235,9,3,222,1,0,2,0,0,7,6,1,1,3,0,0,0,1,0
N00004338,369,363,348,10,1,336,1,0,10,0,0,5,5,0,0,4,2,0,0,0,0
N00004339,539,532,508,8,5,495,0,0,12,0,0,12,11,1,0,1,5,0,0,1,0
N00004340,440,438,425,12,0,413,0,0,11,0,0,2,1,1,1,1,0,0,0,0,0
N00004341,433,432,423,6,2,415,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0
N00004342,727,720,674,21,4,648,1,0,13,0,0,33,33,0,0,6,1,0,0,0,0
N00004343,269,268,239,10,1,227,1,0,9,0,2,18,18,0,0,0,1,0,0,0,0
N00004344,273,269,255,3,1,251,0,0,13,0,0,1,0,1,0,3,1,0,0,0,0
N00004345,438,426,391,18,4,366,3,0,19,0,0,16,15,1,0,9,3,0,0,0,0
N00004346,378,372,352,17,2,333,0,0,5,0,0,15,12,3,0,5,1,0,0,0,0
N00004347,459,450,414,14,2,397,1,0,27,0,0,9,9,0,1,5,2,0,1,0,0
N00004348,214,213,208,6,4,198,0,0,3,0,0,2,2,0,0,1,0,0,0,0,0
N00004349,252,247,229,7,0,222,0,0,6,0,0,12,12,0,0,4,1,0,0,0,0
N00004350,1152,1136,1082,42,10,1030,0,0,30,0,3,21,21,0,1,3,7,0,1,4,0
N00004351,539,539,525,14,3,506,2,0,13,0,0,1,1,0,0,0,0,0,0,0,0
N00004352,607,602,580,20,1,559,0,0,18,0,1,3,3,0,0,1,3,0,0,1,0
N00004353,492,492,475,19,4,452,0,0,8,0,1,8,8,0,0,0,0,0,0,0,0
N00004354,387,381,365,8,0,357,0,0,13,0,0,3,3,0,0,4,2,0,0,0,0
N00004355,353,351,321,7,1,313,0,0,15,0,0,15,14,1,0,0,2,0,0,0,0
N00004356,286,282,245,7,1,237,0,0,9,0,0,28,27,1,0,3,1,0,0,0,0
N00004357,1457,1442,1338,57,10,1271,0,0,20,0,3,81,80,1,3,4,5,0,2,1,0
N00004358,298,297,277,10,2,265,0,0,6,0,1,13,12,1,0,0,1,0,0,0,0
N00004359,1095,1069,933,54,14,863,2,0,31,0,0,105,105,0,8,12,6,0,0,0,0
N00004360,494,488,446,16,0,430,0,0,23,0,1,18,18,0,4,1,0,0,1,0,0
N00004361,505,491,418,11,3,398,6,0,10,0,0,63,63,0,0,10,2,0,1,1,0
N00004362,676,666,616,27,8,580,1,0,25,0,0,25,25,0,1,7,2,0,0,0,0
N00004363,472,469,464,10,4,450,0,0,5,0,0,0,0,0,0,1,2,0,0,0,0
N00004364,418,415,402,11,4,387,0,0,7,0,0,6,6,0,1,0,2,0,0,0,0
N00004365,548,543,519,19,10,490,0,0,12,0,1,11,11,0,0,3,2,0,0,0,0
N00004366,268,266,243,5,2,236,0,0,11,0,0,12,12,0,0,0,2,0,0,0,0
N00004367,688,687,646,24,2,620,0,0,24,0,0,17,17,0,0,1,0,0,0,0,0
N00004368,494,492,479,12,5,462,0,0,9,0,0,4,4,0,0,0,2,0,0,0,0
N00004369,403,395,382,16,0,365,1,0,9,0,0,4,4,0,0,0,6,0,0,2,0
N00004370,601,586,549,17,3,529,0,0,11,0,0,26,25,1,0,0,15,0,0,0,0
N00004371,442,438,416,6,2,408,0,0,12,0,0,10,10,0,0,0,4,0,0,0,0
