GeographyCode,QS604NI0001,QS604NI0002,QS604NI0003,QS604NI0004,QS604NI0005,QS604NI0006,QS604NI0007,QS604NI0008,QS604NI0009,QS604NI0010,QS604NI0011,QS604NI0012,QS604NI0013,QS604NI0014,QS604NI0015,QS604NI0016,QS604NI0017,QS604NI0018,QS604NI0019,QS604NI0020,QS604NI0021,QS604NI0022,QS604NI0023,QS604NI0024,QS604NI0025,QS604NI0026,QS604NI0027,QS604NI0028
N00002352,82,1,1,7,3,0,1,1,0,2,0,0,1,6,19,4,4,1,2,2,2,1,7,9,8,7,0,0
N00002353,819,0,1,138,32,8,10,27,18,16,27,0,6,59,164,33,45,12,23,6,32,21,49,68,121,40,0,1
N00002354,153,0,0,30,14,2,2,3,1,3,5,0,1,9,39,5,3,4,4,1,8,4,14,13,14,4,0,0
N00002355,124,0,0,18,7,2,1,1,2,2,3,0,2,11,34,3,4,1,1,1,3,3,4,11,19,9,0,0
N00002356,206,1,0,24,12,2,2,4,1,3,0,0,3,18,41,8,22,1,2,1,10,7,8,19,30,11,0,0
N00002357,136,1,0,30,8,0,1,6,4,4,7,0,2,9,21,7,11,2,2,2,4,4,10,10,15,6,0,0
N00002358,78,1,0,13,4,2,1,0,1,3,2,0,0,7,22,4,4,1,0,0,3,0,4,9,10,0,0,0
N00002359,89,1,0,20,2,3,5,1,2,3,4,0,2,9,16,4,5,1,2,0,0,4,0,2,18,5,0,0
N00002360,90,0,0,14,5,0,0,1,1,3,4,0,1,6,26,3,6,1,1,0,1,4,8,4,11,4,0,0
N00002361,95,0,1,25,10,2,1,6,1,2,3,0,0,5,23,2,8,2,1,1,1,6,3,2,10,5,0,0
N00002362,85,0,0,20,3,4,0,2,1,3,7,0,0,5,17,4,7,1,3,0,2,4,5,6,4,7,0,0
N00002363,83,0,0,16,4,1,0,4,1,1,5,1,6,7,17,2,7,0,0,0,3,4,6,2,6,6,0,0
N00002364,86,1,0,17,6,2,0,2,0,1,6,0,2,4,24,3,6,0,1,1,4,1,3,2,10,7,0,0
N00002365,111,0,0,29,11,3,0,1,4,3,7,0,0,6,18,10,14,2,0,0,2,3,5,4,13,5,0,0
N00002366,108,0,0,31,11,4,0,9,1,5,1,0,0,5,31,7,6,0,1,0,0,4,2,8,11,2,0,0
N00002367,185,1,0,40,11,2,2,5,2,9,9,0,1,19,34,7,7,6,3,1,6,8,17,15,13,7,0,0
N00002368,219,10,0,26,6,4,0,5,3,5,3,0,6,20,41,8,4,7,4,1,6,8,9,32,25,12,0,0
N00002369,404,17,3,48,16,4,1,12,3,3,9,3,5,41,81,24,14,6,13,5,10,11,19,45,49,10,0,0
N00002370,205,16,2,19,4,0,0,2,3,4,6,1,2,22,37,8,2,2,3,1,10,6,17,16,30,10,1,0
N00002371,233,19,1,26,4,0,1,11,3,3,4,1,0,18,37,8,8,6,4,3,12,9,12,28,33,7,0,1
N00002372,306,12,0,39,9,1,1,11,2,6,9,0,2,26,52,13,7,5,5,1,19,14,23,35,37,16,0,0
N00002373,187,2,1,31,7,1,0,5,7,4,7,0,2,31,30,8,12,2,1,3,11,2,10,12,24,5,0,0
N00002374,130,3,0,18,4,2,0,2,4,2,4,0,1,16,22,10,7,0,3,2,3,7,10,9,13,6,0,0
N00002375,194,22,0,21,8,2,0,1,4,3,3,0,1,27,29,5,8,2,2,0,10,8,13,20,22,4,0,0
N00002376,223,6,1,36,8,4,2,6,4,4,8,1,0,19,42,6,2,4,1,3,13,4,21,28,31,5,0,0
N00002377,211,3,0,32,6,2,4,10,3,6,1,1,0,15,44,4,5,6,3,2,11,11,21,15,28,10,0,0
N00002378,413,8,0,48,7,3,0,11,4,14,9,1,0,34,82,6,6,13,16,0,19,22,27,54,53,24,0,0
N00002379,328,1,0,41,12,1,1,6,4,6,11,3,2,20,61,9,14,16,14,2,17,16,28,23,46,14,1,0
N00002380,128,4,0,22,1,2,0,5,4,2,8,0,0,11,33,5,3,2,3,0,3,8,4,15,9,6,0,0
N00002381,192,0,2,22,4,1,1,2,6,4,4,0,1,6,34,6,5,4,6,1,23,5,18,18,37,4,0,0
N00002382,256,2,0,40,11,3,1,9,2,6,8,1,2,21,54,6,9,4,7,2,10,8,27,22,29,12,0,0
N00002383,231,0,0,21,5,2,1,3,2,2,6,0,0,15,45,7,9,1,5,1,8,13,30,30,35,11,0,0
N00002384,202,1,0,29,9,3,2,6,3,4,2,1,2,8,36,3,4,6,4,0,11,7,24,28,31,7,0,0
N00002385,145,1,0,20,5,0,2,3,2,6,2,2,0,10,27,8,7,2,1,1,4,8,16,14,23,1,0,0
N00002386,104,1,0,24,8,5,2,4,1,0,4,0,2,11,15,7,8,2,5,0,4,3,5,1,16,0,0,0
N00002387,179,1,0,34,13,0,2,4,6,3,6,4,2,11,41,7,11,2,5,2,7,6,4,15,18,9,0,0
N00002388,82,0,0,25,9,0,0,4,3,1,8,1,1,4,14,3,2,2,2,1,2,2,5,3,11,4,0,0
N00002389,130,2,0,28,8,6,2,4,1,3,4,0,1,17,21,3,14,0,3,1,4,1,8,5,14,8,0,0
N00002390,122,1,0,36,13,4,3,1,7,2,6,0,0,6,19,7,6,2,2,1,11,4,7,9,5,6,0,0
N00002391,185,1,2,16,2,0,2,4,1,2,5,1,0,15,33,8,8,3,10,3,9,4,14,26,21,11,0,0
N00002392,186,1,0,24,8,3,6,2,2,1,2,1,1,17,33,5,13,1,9,4,16,5,17,15,15,9,0,0
N00002393,319,1,0,34,4,1,6,3,3,11,6,2,2,26,50,10,16,10,14,6,16,6,32,36,39,19,0,0
N00002394,175,0,0,25,7,4,0,4,2,4,4,0,0,12,35,12,8,6,2,3,9,2,17,18,18,8,0,0
N00002395,209,4,0,36,6,2,6,7,2,8,5,1,1,16,37,9,10,2,3,1,12,6,14,12,33,12,0,0
N00002396,89,2,0,6,2,0,0,0,1,1,2,0,0,2,16,5,13,0,0,1,2,11,1,2,22,6,0,0
N00002397,89,2,0,9,1,1,0,1,2,4,0,1,1,3,19,3,6,5,2,0,4,4,2,2,17,8,1,0
N00002398,119,0,1,10,3,1,0,0,2,2,2,0,1,12,27,9,14,2,1,2,0,9,2,10,15,4,0,0
N00002399,97,1,0,6,0,1,0,1,1,3,0,0,1,8,22,4,5,2,3,1,4,4,3,14,9,10,0,0
N00002400,74,0,0,7,1,1,0,0,1,3,1,0,1,7,11,2,6,4,2,0,0,3,6,10,12,3,0,0
N00002401,735,6,0,66,10,7,1,4,6,29,9,1,10,23,120,19,35,34,32,6,21,31,40,84,183,23,0,1
N00002402,100,0,1,7,0,0,0,2,2,1,2,1,0,3,19,4,4,6,3,1,5,4,9,17,12,4,0,0
N00002403,180,1,1,13,2,4,0,3,2,2,0,3,1,10,39,4,9,4,5,1,9,3,17,17,31,12,0,0
N00002404,421,2,0,42,5,5,0,2,7,19,4,5,6,25,85,18,21,13,11,6,14,23,28,25,74,21,1,1
N00002405,155,2,0,18,3,4,1,1,3,1,5,0,0,6,32,3,6,3,3,1,8,9,17,23,20,4,0,0
N00002406,130,0,0,6,0,1,0,1,1,2,1,1,1,5,16,3,5,6,7,2,16,6,6,20,20,8,1,1
N00002407,114,1,0,3,1,0,0,1,0,1,0,1,0,7,21,5,6,4,4,4,7,4,2,22,19,3,1,0
N00002408,158,0,2,8,0,2,4,0,0,1,1,1,0,9,17,5,10,7,5,6,16,3,13,21,27,8,0,0
N00002409,121,0,0,19,3,1,0,2,3,5,5,1,0,4,28,6,5,3,5,2,3,4,8,14,15,4,0,0
N00002410,113,2,0,6,1,0,0,0,0,3,2,0,1,6,25,5,14,0,4,0,3,7,6,14,18,2,0,0
N00002411,161,0,0,9,1,0,0,4,2,2,0,0,1,7,19,3,8,6,6,1,10,3,12,47,23,5,0,1
N00002412,195,1,1,14,0,0,0,4,1,8,1,1,0,6,27,4,7,3,10,4,16,4,11,46,34,6,0,0
N00002413,191,0,0,13,2,1,1,2,1,4,2,0,1,6,38,5,5,6,8,2,11,1,16,38,34,7,0,0
N00002414,135,0,0,4,0,1,0,1,0,1,1,0,0,5,15,1,6,3,7,4,19,2,5,32,24,7,0,1
N00002415,118,1,0,8,0,2,2,2,1,0,1,0,0,7,23,6,4,7,6,3,4,6,6,17,15,5,0,0
N00002416,195,9,1,14,1,1,0,3,4,3,2,0,1,29,27,6,9,4,7,1,8,6,11,22,34,6,0,0
N00002417,151,5,0,17,1,1,0,4,3,1,7,0,0,37,27,4,6,5,4,2,2,4,9,7,19,3,0,0
N00002418,238,8,0,14,1,0,0,4,4,1,4,2,0,69,32,4,3,3,4,1,8,5,10,28,35,11,0,1
N00002419,298,11,1,42,10,2,1,4,10,6,9,2,2,41,36,9,13,7,10,2,10,12,19,31,42,8,0,0
N00002420,220,8,1,20,1,2,1,3,3,4,6,1,1,48,23,8,5,3,5,2,10,10,18,18,31,8,0,0
N00002421,178,14,0,10,3,2,1,1,2,1,0,0,0,31,38,6,5,6,7,1,5,1,7,17,26,4,0,0
N00002422,213,13,0,15,4,3,0,0,2,4,2,1,3,16,45,7,7,8,6,1,8,12,19,15,31,6,0,0
N00002423,46,1,0,3,0,0,0,1,0,2,0,0,0,0,10,2,5,1,0,2,0,3,5,7,5,2,0,0
N00002424,120,2,0,9,0,0,1,0,3,5,0,0,2,4,16,5,5,7,2,1,6,13,2,19,20,7,0,0
N00002425,115,1,0,10,0,1,0,0,1,7,1,0,1,3,21,2,4,5,5,3,4,3,8,17,20,8,0,0
N00002426,133,0,0,13,0,1,0,3,2,6,1,1,1,6,27,6,2,4,7,2,5,9,3,24,21,2,0,0
N00002427,108,0,0,9,1,1,0,1,2,3,1,0,0,3,31,3,6,1,5,0,0,11,3,19,15,2,0,0
N00002428,102,0,0,5,0,1,0,1,0,2,1,1,1,5,20,6,7,8,2,2,6,8,2,10,14,5,0,0
N00002429,87,0,0,6,1,0,0,0,0,5,0,0,2,4,20,2,11,3,0,2,1,4,6,5,17,4,0,0
N00002430,81,1,0,2,1,0,0,0,0,1,0,0,1,4,20,1,5,3,3,2,2,9,5,10,11,2,0,0
N00002431,232,1,1,22,2,2,0,1,1,13,3,2,0,15,41,14,20,2,5,2,8,14,11,20,37,16,0,1
N00002432,59,0,0,2,1,0,0,0,1,0,0,0,0,1,10,2,10,2,3,1,4,5,6,3,6,4,0,0
N00002433,149,0,1,21,4,2,0,2,3,8,2,0,2,11,28,6,7,5,6,4,3,9,10,13,13,10,0,0
N00002434,55,2,0,7,1,3,0,0,0,1,2,0,0,8,5,2,6,3,2,2,1,4,2,1,8,2,0,0
N00002435,66,0,0,5,2,0,0,0,2,1,0,0,0,4,14,4,3,3,2,2,0,2,3,6,12,6,0,0
N00002436,134,0,0,15,1,3,0,1,1,9,0,1,0,10,32,2,8,7,3,1,3,5,6,17,16,8,0,0
N00002437,133,2,0,9,2,0,0,1,0,2,4,0,3,10,19,10,5,3,3,2,5,8,7,19,20,8,0,0
N00002438,146,0,0,7,0,0,0,1,3,3,0,1,0,17,24,12,13,5,5,2,6,9,5,15,14,11,0,0
N00002439,88,0,0,11,0,0,0,3,1,6,1,0,0,3,15,6,7,3,3,4,2,4,6,9,8,7,0,0
N00002440,94,3,0,5,0,0,0,1,0,3,1,2,1,5,18,4,11,2,1,0,3,7,5,9,11,7,0,0
N00002441,66,2,0,5,1,2,0,0,0,2,0,0,0,5,10,4,9,0,2,1,0,12,2,7,5,2,0,0
N00002442,70,1,0,7,2,2,0,1,0,1,1,0,0,3,13,3,4,3,3,0,2,2,2,4,17,6,0,0
N00002443,125,0,0,5,0,0,0,1,0,4,0,1,0,5,26,4,9,12,3,2,2,6,7,17,14,11,0,1
N00002444,334,3,0,32,9,7,0,5,0,6,5,2,6,9,53,11,22,5,9,1,15,22,30,36,62,15,1,0
N00002445,119,0,0,6,0,0,0,1,1,0,4,0,2,6,12,4,3,3,7,6,9,8,6,19,18,9,0,1
N00002446,89,0,0,11,5,0,0,1,1,4,0,0,0,7,14,1,9,2,1,0,2,6,3,11,15,7,0,0
N00002447,93,0,0,12,3,3,0,2,1,3,0,1,3,3,18,3,8,1,2,0,3,7,8,6,13,5,0,0
N00002448,116,2,0,8,0,3,0,0,0,2,3,0,4,4,20,8,10,3,3,0,1,10,8,8,25,2,0,0
N00002449,112,0,0,6,3,0,0,0,1,2,0,0,0,9,17,4,8,5,8,2,5,4,10,11,19,4,0,0
N00002450,122,0,0,10,2,0,0,0,2,5,1,0,0,7,24,7,10,1,3,2,4,7,11,11,17,8,0,0
N00002451,156,0,0,6,2,0,0,2,0,2,0,2,3,7,36,7,17,2,3,0,3,7,5,12,34,12,0,0
N00002452,115,1,0,8,3,2,0,0,0,3,0,2,2,4,30,7,4,2,1,0,3,6,7,15,18,5,0,0
N00002453,137,1,0,9,0,0,0,1,2,2,4,0,0,9,27,5,10,2,5,3,4,8,5,18,24,7,0,0
N00002454,92,1,0,4,0,1,0,1,0,2,0,1,0,5,18,3,2,6,4,2,7,3,7,6,22,1,0,0
N00002455,197,1,0,21,3,2,0,4,3,5,4,1,2,6,21,7,13,5,8,2,6,9,14,31,42,8,0,0
N00002456,189,2,0,14,1,2,0,4,0,3,4,1,5,12,37,7,6,5,6,3,5,8,12,27,33,5,0,1
N00002457,258,0,2,23,4,3,0,5,1,4,6,1,6,4,63,13,11,5,4,0,11,13,16,29,46,11,0,0
N00002458,101,1,0,7,0,0,0,2,2,3,0,0,0,20,13,5,7,2,3,3,3,4,12,8,10,3,0,0
N00002459,343,7,0,33,6,4,1,2,4,10,6,2,2,35,63,7,11,6,5,5,14,10,27,34,60,19,2,1
N00002460,188,0,0,20,2,2,1,1,4,5,5,1,1,27,22,2,12,11,14,1,5,6,12,16,33,5,0,0
N00002461,234,7,2,24,1,9,0,3,2,6,3,1,0,34,40,10,14,6,8,5,7,15,10,19,26,6,0,0
N00002462,208,12,1,25,2,8,5,0,5,3,2,1,2,35,37,6,7,1,5,2,5,7,12,16,27,6,0,1
N00002463,178,7,1,23,3,2,0,2,8,3,5,1,1,18,41,5,9,8,4,0,4,3,8,17,23,4,0,1
N00002464,182,7,0,19,3,2,1,2,3,5,3,0,0,18,37,12,7,0,4,4,3,11,4,20,30,6,0,0
N00002465,148,0,0,6,0,0,0,4,0,0,2,0,3,6,34,6,11,5,3,1,7,17,10,10,22,7,0,0
N00002466,75,0,0,7,4,2,0,0,0,1,0,0,0,7,13,1,6,2,2,1,2,9,5,10,3,7,0,0
N00002467,72,0,0,3,0,0,0,0,1,2,0,0,0,4,15,4,6,1,2,0,2,7,3,9,9,7,0,0
N00002468,114,0,0,12,3,2,0,2,1,2,2,0,1,3,31,8,10,2,2,2,3,5,10,9,14,2,0,0
N00002469,188,1,0,20,2,2,0,3,5,7,1,0,3,11,33,11,16,9,6,1,3,13,17,8,25,11,0,0
N00002470,120,1,0,14,0,4,0,2,3,5,0,0,0,11,23,4,11,4,2,1,3,8,5,14,15,4,0,0
N00002471,76,0,0,5,0,1,0,0,0,2,2,0,1,1,20,3,7,0,0,1,3,6,4,10,8,7,0,0
N00002472,121,0,0,5,0,0,0,1,1,2,1,0,1,6,26,5,10,4,3,0,1,13,12,9,17,8,1,0
N00002473,81,0,0,3,0,1,0,0,0,2,0,0,1,3,16,4,6,2,5,1,1,11,3,6,16,3,0,0
N00002474,100,0,0,2,0,0,0,0,0,1,1,0,1,7,22,5,12,2,3,1,3,9,2,14,13,4,0,0
N00002475,99,0,0,9,2,0,1,0,1,4,1,0,1,8,12,1,11,4,3,0,4,8,9,8,13,8,0,0
N00002476,108,0,1,11,3,2,0,0,0,2,4,0,1,10,21,6,8,3,3,0,3,10,2,8,21,0,0,0
N00002477,101,3,0,14,2,3,0,2,2,4,1,0,1,5,23,5,5,5,6,1,2,3,6,8,10,4,0,0
N00002478,151,3,0,11,2,0,1,0,2,4,2,0,0,3,41,10,15,4,6,1,0,7,6,19,19,6,0,0
N00002479,250,2,0,20,3,2,0,3,2,8,2,1,2,16,44,5,13,5,8,1,19,15,14,40,36,8,0,1
N00002480,290,14,0,23,6,4,0,3,0,5,5,0,3,16,49,14,14,8,7,0,14,9,7,42,49,21,0,0
N00002481,73,0,0,3,1,0,0,0,1,1,0,0,0,6,21,0,11,3,1,0,1,4,1,8,9,5,0,0
N00002482,78,0,0,5,0,0,1,1,2,0,1,0,1,6,19,4,6,0,2,1,2,11,4,6,9,2,0,0
N00002483,83,0,0,6,1,1,0,0,0,3,1,0,1,1,21,2,6,1,5,0,0,3,4,13,13,7,0,0
N00002484,75,0,0,8,0,2,1,0,1,4,0,0,0,5,15,1,5,2,6,0,0,8,3,7,12,3,0,0
N00002485,71,0,0,4,1,0,0,0,0,1,2,0,0,0,27,1,4,2,2,0,1,7,3,4,11,5,0,0
N00002486,125,2,1,8,1,0,0,0,1,6,0,0,0,5,35,7,13,4,1,4,2,6,9,13,11,4,0,0
N00002487,219,0,0,26,4,2,0,2,3,7,8,4,2,18,47,8,13,7,10,1,6,10,6,18,31,12,0,0
N00002488,498,4,1,31,1,4,1,4,0,16,5,0,2,32,89,21,41,22,18,8,16,27,26,58,71,29,1,1
N00002489,375,2,0,26,6,2,1,2,3,8,4,0,2,22,52,15,12,15,15,4,24,8,27,73,65,12,0,1
N00002490,157,4,0,15,2,3,0,2,2,5,1,0,2,11,25,5,9,11,7,2,4,7,12,26,11,6,0,0
N00002491,79,0,0,6,2,1,0,0,2,0,1,0,0,1,25,3,6,5,0,2,4,7,2,6,11,1,0,0
N00002492,80,0,0,7,0,0,0,3,1,2,1,0,1,7,12,6,12,0,4,1,3,5,5,8,7,2,0,0
N00002493,89,0,0,10,3,2,0,2,1,1,1,0,3,7,17,6,3,0,2,0,1,5,3,8,19,5,0,0
N00002494,63,0,0,7,1,0,0,2,1,2,1,0,0,1,17,3,3,3,0,0,2,5,3,6,8,5,0,0
N00002495,226,0,0,28,5,2,1,3,2,11,4,0,1,13,40,7,20,10,8,3,5,15,8,24,32,11,1,0
N00002496,112,0,0,13,3,1,0,4,1,2,2,0,0,11,30,6,11,3,4,1,4,3,4,6,12,4,0,0
N00002497,169,1,0,16,2,3,2,1,1,6,1,0,2,8,30,10,9,2,3,1,6,19,7,13,36,6,0,0
N00002498,383,1,0,30,5,2,0,1,4,16,2,0,1,22,62,21,31,11,15,5,10,25,19,43,65,20,0,2
N00002499,250,0,0,22,2,1,0,3,1,13,2,2,3,16,46,11,4,3,11,5,14,11,22,30,33,16,0,1
N00002500,228,1,0,22,0,1,0,3,5,7,6,0,3,17,51,8,9,8,8,2,3,17,17,23,28,11,0,0
N00002501,817,6,0,76,4,6,2,8,4,35,17,3,2,40,134,26,28,37,14,8,47,26,60,151,126,33,0,0
N00002502,248,0,0,20,4,1,1,1,5,5,3,1,3,17,40,6,12,6,9,6,6,7,16,36,52,11,0,0
N00002503,104,0,1,8,1,2,0,1,0,2,2,1,1,6,10,1,6,4,3,0,4,3,9,21,21,5,0,0
N00002504,62,0,0,4,1,2,0,0,0,0,1,0,2,3,9,4,4,0,0,1,7,5,6,6,11,0,0,0
N00002505,113,1,0,4,0,0,0,0,0,4,0,1,1,6,27,6,5,1,4,0,5,9,5,7,30,1,0,0
N00002506,107,0,0,16,4,3,0,2,0,5,2,0,2,5,21,2,5,6,4,0,1,6,8,4,22,5,0,0
N00002507,104,1,0,8,3,1,0,0,2,2,0,0,1,3,23,4,9,1,1,1,1,14,11,5,18,3,0,0
N00002508,65,0,0,9,4,2,0,1,0,2,0,0,1,4,10,1,9,3,3,1,2,4,2,7,7,2,0,0
N00002509,73,0,0,6,2,0,0,2,0,1,1,0,1,3,16,1,7,5,3,0,1,1,7,3,14,5,0,0
N00002510,192,0,0,26,4,1,0,4,3,10,4,0,7,3,26,11,20,10,4,2,3,10,9,6,48,7,0,0
N00002511,39,0,0,2,1,0,0,0,0,1,0,0,0,1,6,1,0,4,1,0,1,4,3,4,11,1,0,0
N00002512,262,3,2,31,6,4,2,3,2,7,7,1,6,14,41,12,15,8,8,3,8,9,18,18,56,9,0,0
N00002513,144,8,0,20,2,2,0,2,2,6,6,0,0,3,24,3,8,6,6,3,8,5,13,15,21,1,0,0
N00002514,211,9,0,17,1,1,0,4,1,3,7,1,1,12,29,4,10,1,8,0,13,14,26,33,27,6,0,0
N00002515,118,6,0,10,1,2,0,2,4,1,0,1,5,9,22,2,8,0,2,1,4,5,8,12,16,7,0,0
N00002516,179,2,0,21,4,2,1,4,1,5,4,0,2,11,25,3,8,3,9,0,9,14,16,29,21,5,0,1
N00002517,133,1,0,20,1,3,0,2,1,6,7,0,0,8,26,4,4,1,4,0,7,5,13,14,20,6,0,0
N00002518,290,3,0,26,6,3,0,3,1,9,4,5,0,23,40,10,9,11,3,2,7,21,31,40,48,11,0,0
N00002519,140,1,1,11,2,2,1,1,2,2,1,0,1,16,26,6,12,4,3,4,7,7,8,7,26,0,0,0
N00002520,399,3,0,28,3,6,0,4,1,11,3,5,0,20,67,15,16,9,17,8,12,23,35,66,66,8,0,1
N00002521,577,6,1,83,30,11,1,6,3,28,4,4,7,26,94,28,51,17,15,7,14,19,41,61,80,23,0,0
N00002522,89,0,0,7,1,1,0,0,0,5,0,0,6,5,20,4,5,0,1,1,3,6,6,4,18,3,0,0
N00002523,114,1,0,15,7,2,0,1,0,2,3,0,2,8,16,3,14,3,5,1,2,9,3,13,14,5,0,0
N00002524,172,0,0,24,9,1,0,2,3,8,1,2,2,7,29,6,11,6,3,2,9,9,12,13,27,10,0,0
N00002525,847,14,1,88,21,11,1,8,8,29,10,5,11,42,139,33,54,29,18,8,32,42,73,82,149,25,0,2
N00002526,500,2,1,42,4,5,0,3,5,17,8,3,3,19,78,14,31,16,15,9,28,14,29,69,103,24,0,0
N00002527,188,4,0,24,4,2,0,4,0,10,4,1,1,7,19,0,13,2,9,1,18,6,15,24,40,3,0,1
N00002528,158,1,0,17,2,3,1,1,0,7,3,0,1,9,28,5,7,7,10,4,5,1,10,25,19,9,0,0
N00002529,197,1,0,19,1,2,0,1,4,7,4,1,5,10,25,7,13,6,10,2,17,9,11,22,24,14,1,0
N00002530,192,1,0,12,2,3,1,0,2,3,1,0,3,12,42,5,10,3,9,0,10,4,12,37,25,7,0,0
N00002531,251,1,0,19,1,5,0,1,1,6,5,1,3,16,35,14,10,13,7,3,12,12,26,36,32,11,0,0
N00002532,169,0,1,12,2,1,0,2,1,3,3,0,1,13,34,7,7,6,4,2,6,8,14,25,22,7,0,0
N00002533,292,0,0,25,1,2,1,3,6,9,3,1,0,15,56,16,14,7,8,2,17,18,21,37,41,14,0,0
N00002534,150,0,0,9,1,0,1,2,3,1,1,1,1,4,30,4,12,7,4,1,9,7,9,13,32,7,0,0
N00002535,230,1,0,17,3,0,0,1,2,9,2,1,1,16,41,7,9,4,8,3,10,11,14,31,39,17,0,0
N00002536,300,20,0,29,9,2,0,2,8,5,3,3,10,20,51,8,7,5,14,1,15,8,16,24,53,16,0,0
N00002537,657,15,1,63,8,5,0,7,17,13,13,2,3,93,112,31,41,13,12,4,12,26,36,66,103,24,0,0
N00002538,333,18,0,25,3,0,0,2,2,13,5,0,0,26,48,14,9,9,9,6,22,15,22,44,48,18,0,0
N00002539,90,0,0,7,0,1,0,1,0,3,2,0,1,4,20,2,3,3,1,3,1,6,4,8,23,4,0,0
N00002540,909,3,0,93,8,9,4,12,15,34,11,8,12,61,169,43,41,48,25,10,27,35,63,88,148,34,0,1
N00002541,578,2,1,48,6,3,1,8,6,19,5,4,4,28,119,15,24,13,19,11,16,39,45,50,126,14,0,0
N00002542,162,1,0,15,1,2,0,4,1,5,2,0,1,9,20,5,7,10,5,1,4,10,8,24,40,2,0,0
N00002543,128,0,0,11,2,1,1,0,2,5,0,0,1,8,30,4,3,3,2,0,5,8,11,16,23,3,0,0
N00002544,336,0,2,32,7,4,3,0,1,11,6,1,3,21,60,20,18,13,7,3,7,19,26,18,73,13,0,0
N00002545,141,0,0,16,2,4,0,0,1,7,2,0,1,5,22,6,7,3,0,0,6,15,12,6,39,3,0,0
N00002546,122,0,0,16,3,0,0,2,0,7,4,0,3,9,14,4,12,5,1,1,3,5,9,13,21,6,0,0
N00002547,398,2,1,35,3,6,2,3,2,11,8,6,3,26,73,13,20,12,6,7,12,23,39,25,75,18,2,0
N00002548,171,2,0,11,2,1,0,1,0,5,2,0,0,7,34,10,8,8,5,4,3,10,10,16,37,6,0,0
N00002549,77,0,0,7,2,1,0,0,0,3,1,0,1,1,9,3,3,3,1,1,4,6,10,13,13,2,0,0
N00002550,99,0,0,6,1,1,0,1,0,1,2,0,2,7,22,2,11,2,3,1,2,5,5,10,17,3,0,1
N00002551,129,0,0,12,3,2,0,3,0,3,1,0,1,8,26,2,9,3,5,2,3,7,10,5,31,5,0,0
N00002552,122,0,1,12,3,3,0,1,0,5,0,0,1,7,30,2,12,2,2,0,2,6,10,6,28,1,0,0
N00002553,92,1,0,9,1,1,0,0,0,4,3,1,1,3,25,4,5,3,1,0,1,3,4,7,20,4,0,0
N00002554,169,0,0,14,2,4,0,2,3,2,1,0,0,15,35,3,10,6,4,1,3,9,8,15,40,6,0,0
N00002555,174,1,0,17,6,1,0,0,3,5,2,0,2,16,38,5,4,2,8,2,5,12,14,9,30,9,0,0
N00002556,136,3,0,14,2,2,0,2,2,5,1,0,0,15,33,5,5,1,3,1,7,14,3,8,17,7,0,0
N00002557,149,0,0,21,4,2,1,5,1,8,0,0,2,10,20,9,10,3,6,2,1,6,7,14,34,4,0,0
N00002558,139,1,0,25,6,3,1,2,1,12,0,0,2,9,29,6,6,3,4,0,3,4,13,5,25,4,0,0
N00002559,111,1,0,7,2,1,0,0,1,1,2,0,3,12,31,8,8,0,1,1,1,5,4,5,19,4,1,0
N00002560,223,0,0,20,0,2,0,2,7,5,4,0,2,13,36,4,7,14,10,2,13,8,20,37,27,9,1,0
N00002561,148,1,0,10,0,0,0,1,1,5,3,0,0,4,22,5,9,4,6,3,9,4,13,22,27,9,0,0
N00002562,163,1,1,14,3,0,0,1,4,3,3,1,3,13,27,2,6,5,3,2,8,9,10,28,25,5,0,0
N00002563,180,0,0,16,2,3,0,1,0,10,0,0,2,11,27,3,17,6,4,1,8,11,9,26,30,9,0,0
N00002564,112,1,0,8,0,1,0,0,1,4,2,0,2,9,17,4,4,2,5,5,7,6,7,12,19,4,0,0
N00002565,94,0,0,4,0,1,0,0,0,3,0,0,0,4,15,8,7,5,3,1,4,9,8,12,12,2,0,0
N00002566,111,0,0,11,2,1,1,0,2,4,1,0,0,3,18,4,7,3,4,1,6,5,2,24,19,4,0,0
N00002567,126,0,0,14,1,0,1,2,2,5,3,1,1,13,13,8,3,4,5,3,4,6,11,19,16,5,0,0
N00002568,126,0,0,11,1,1,1,0,1,4,3,0,3,7,24,3,6,8,3,2,2,9,4,23,13,8,0,0
N00002569,120,0,0,4,0,1,0,1,0,1,1,1,0,5,24,1,9,7,8,1,2,4,11,21,21,1,0,0
N00002570,72,0,0,6,0,0,0,1,1,3,1,0,0,1,9,1,7,2,3,3,6,4,4,11,9,6,0,0
N00002571,169,0,0,10,5,1,0,1,0,2,1,2,2,7,31,3,13,7,4,2,12,9,12,19,23,13,0,0
N00002572,146,0,1,11,2,3,0,0,0,4,2,0,0,4,20,1,8,11,4,2,7,7,12,22,26,9,1,0
N00002573,90,1,0,6,1,2,0,0,1,2,0,0,0,4,23,2,6,7,3,1,5,3,3,10,12,4,0,0
N00002574,110,0,0,11,1,3,0,1,2,4,0,0,0,3,20,6,11,6,4,1,4,8,3,15,15,3,0,0
N00002575,84,2,0,5,1,0,0,0,1,3,0,0,0,5,19,6,6,4,1,0,2,8,5,5,11,5,0,0
N00002576,318,0,0,27,3,0,1,2,2,13,6,0,1,22,44,11,36,22,7,0,16,7,19,47,42,17,0,0
