GeographyCode,DC3401NI0001,DC3401NI0002,DC3401NI0003,DC3401NI0004,DC3401NI0005,DC3401NI0006,DC3401NI0007,DC3401NI0008,DC3401NI0009,DC3401NI0010,DC3401NI0011,DC3401NI0012,DC3401NI0013,DC3401NI0014,DC3401NI0015,DC3401NI0016,DC3401NI0017,DC3401NI0018,DC3401NI0019,DC3401NI0020,DC3401NI0021,DC3401NI0022,DC3401NI0023,DC3401NI0024,DC3401NI0025,DC3401NI0026,DC3401NI0027,DC3401NI0028,DC3401NI0029,DC3401NI0030,DC3401NI0031,DC3401NI0032,DC3401NI0033,DC3401NI0034,DC3401NI0035,DC3401NI0036,DC3401NI0037,DC3401NI0038,DC3401NI0039,DC3401NI0040,DC3401NI0041,DC3401NI0042,DC3401NI0043,DC3401NI0044,DC3401NI0045,DC3401NI0046,DC3401NI0047,DC3401NI0048,DC3401NI0049,DC3401NI0050,DC3401NI0051,DC3401NI0052
95XX08S2,1267,1106,33,128,122,105,10,7,24,19,2,3,9,5,2,2,158,134,12,12,16,8,5,3,44,37,1,6,140,119,10,11,125,110,5,10,27,23,1,3,116,103,6,7,65,54,5,6,806,700,10,96
95XX09S1,1280,1001,139,140,139,82,45,12,40,21,19,0,13,6,4,3,221,119,83,19,16,10,2,4,44,25,11,8,181,107,54,20,113,70,29,14,26,15,10,1,150,95,42,13,80,54,18,8,765,659,15,91
95XX09S2,1429,1190,69,170,113,94,8,11,29,22,4,3,15,12,1,2,171,130,24,17,22,13,3,6,61,42,12,7,141,102,21,18,127,102,15,10,25,15,7,3,94,72,11,11,74,54,11,9,978,837,24,117
95XX10S1,1777,1208,374,195,89,55,24,10,16,10,5,1,26,11,9,6,131,65,56,10,42,20,14,8,95,41,41,13,145,68,59,18,138,78,45,15,23,7,14,2,85,53,28,4,78,41,25,12,1302,928,238,136
95XX10S2,1840,1587,31,222,62,53,1,8,22,19,0,3,10,6,0,4,105,90,6,9,29,22,2,5,67,56,5,6,117,102,4,11,132,111,3,18,10,6,2,2,64,58,1,5,85,72,6,7,1404,1214,20,170
95XX10S3,1204,875,187,142,41,30,5,6,7,3,3,1,13,6,2,5,119,83,24,12,29,17,6,6,65,36,18,11,101,71,21,9,125,92,22,11,15,8,5,2,60,46,6,8,60,49,8,3,839,610,131,98
95XX11S1,2443,1829,374,240,110,86,16,8,22,15,5,2,18,11,5,2,172,111,46,15,37,15,17,5,124,48,56,20,181,125,40,16,179,115,46,18,23,11,10,2,107,78,19,10,106,77,20,9,1782,1394,220,168
95XX11S2,2269,1728,238,303,81,44,20,17,20,10,8,2,14,7,7,0,152,55,73,24,42,17,20,5,117,45,45,27,174,81,63,30,172,102,51,19,28,10,15,3,115,62,36,17,79,56,14,9,1707,1385,100,222
95XX11S3,1535,746,628,161,90,28,52,10,35,9,22,4,26,7,18,1,221,64,134,23,41,11,24,6,158,35,97,26,212,55,137,20,175,61,96,18,37,12,21,4,119,40,66,13,82,28,43,11,972,550,332,90
95XX12W1,2430,2101,64,265,126,106,10,10,32,26,3,3,14,11,2,1,212,172,19,21,31,23,6,2,63,50,3,10,192,153,15,24,157,124,14,19,31,23,5,3,168,140,10,18,105,85,9,11,1765,1542,20,203
95XX13W1,2735,2488,36,211,206,191,3,12,49,42,2,5,28,25,0,3,263,234,9,20,22,20,0,2,66,55,4,7,216,192,14,10,198,173,5,20,25,21,1,3,221,209,1,11,119,107,4,8,1910,1739,17,154
95XX14W1,2403,2171,15,217,147,143,0,4,23,23,0,0,17,14,0,3,160,151,0,9,26,23,1,2,60,53,1,6,149,142,0,7,133,122,2,9,22,22,0,0,142,137,0,5,100,92,2,6,1820,1627,10,183
95XX15W1,2433,1503,629,301,161,88,58,15,49,28,18,3,36,14,17,5,370,178,159,33,55,22,27,6,197,71,102,24,339,168,141,30,276,130,114,32,67,22,34,11,192,104,78,10,167,79,69,19,1501,1017,283,201
95XX16W1,2995,2607,95,293,250,226,12,12,71,57,7,7,46,39,3,4,425,339,48,38,40,34,0,6,146,108,13,25,396,324,40,32,271,221,20,30,72,57,8,7,278,233,24,21,172,144,11,17,1883,1667,22,194
95XX17S1,1469,716,35,718,68,47,2,19,19,8,1,10,16,9,1,6,124,68,7,49,28,11,0,17,97,29,9,59,127,65,6,56,94,46,7,41,26,15,1,10,95,57,7,31,63,31,3,29,1036,492,17,527
95XX17S2,1527,1159,29,339,81,66,2,13,21,16,1,4,17,9,3,5,127,98,8,21,23,11,6,6,73,43,6,24,120,83,7,30,97,69,6,22,20,15,3,2,87,72,2,13,75,57,3,15,1085,830,8,247
95XX18W1,2847,1904,316,627,195,124,48,23,64,34,25,5,44,19,19,6,321,168,109,44,48,23,15,10,131,61,34,36,260,156,72,32,241,142,60,39,55,23,25,7,193,132,38,23,137,93,22,22,1956,1347,127,482
95XX19W1,2633,2214,176,243,148,115,19,14,37,27,6,4,22,10,9,3,242,167,54,21,34,16,13,5,93,53,30,10,218,151,51,16,170,123,31,16,39,20,15,4,192,147,29,16,144,112,22,10,1877,1626,68,183
95XX20S1,1945,1261,481,203,133,98,27,8,34,17,15,2,36,17,16,3,291,162,106,23,51,25,20,6,141,62,63,16,236,143,76,17,209,126,65,18,49,30,16,3,154,103,38,13,121,75,34,12,1241,824,265,152
95XX20S2,1160,338,98,724,36,27,0,9,10,8,1,1,11,7,2,2,68,38,10,20,22,10,4,8,33,8,6,19,72,38,11,23,63,31,12,20,6,5,0,1,32,22,4,6,36,19,4,13,932,221,67,644
95XX21W1,2713,2293,130,290,193,157,22,14,44,33,9,2,29,20,7,2,247,177,45,25,48,23,19,6,70,42,8,20,212,165,31,16,184,138,19,27,47,33,10,4,195,158,15,22,137,119,8,10,1868,1630,35,203
95XX22W1,2215,1844,26,345,128,115,2,11,29,23,0,6,21,16,0,5,270,232,5,33,29,18,1,10,111,77,5,29,243,202,3,38,218,177,2,39,39,29,0,10,170,145,4,21,104,92,2,10,1468,1206,14,248
95XX23W1,3065,2158,197,710,145,115,13,17,47,32,11,4,39,23,8,8,326,226,57,43,68,21,22,25,179,106,29,44,296,201,46,49,263,183,25,55,38,27,6,5,211,157,33,21,143,104,14,25,2099,1484,77,538
95XX24S1,1336,1198,21,117,90,83,1,6,25,25,0,0,17,14,2,1,143,127,5,11,24,15,5,4,55,39,2,14,119,101,3,15,102,89,6,7,12,10,0,2,89,85,1,3,85,77,2,6,905,824,6,75
95XX24S2,1369,1173,17,179,129,104,2,23,27,25,1,1,15,13,0,2,196,158,1,37,12,7,1,4,44,34,0,10,174,143,1,30,149,112,6,31,14,12,1,1,123,99,1,23,87,77,2,8,847,745,5,97
95XX25W1,2445,1552,537,356,151,94,33,24,48,33,11,4,39,23,10,6,338,201,98,39,67,24,33,10,157,78,58,21,292,175,83,34,250,144,74,32,53,31,16,6,153,95,47,11,150,98,39,13,1559,1028,285,246
95YY01W1,2503,2026,82,395,142,107,9,26,39,30,4,5,43,27,7,9,246,176,21,49,56,34,3,19,132,81,13,38,251,181,20,50,194,131,20,43,38,21,5,12,157,113,16,28,133,93,4,36,1742,1473,32,237
95YY02W1,2151,1405,321,425,116,77,29,10,37,16,11,10,39,20,10,9,294,165,75,54,59,20,27,12,175,81,43,51,255,139,63,53,203,118,49,36,41,17,12,12,171,107,36,28,128,65,35,28,1379,957,145,277
95YY03W1,3115,2782,35,298,119,106,0,13,28,22,0,6,31,26,1,4,263,208,9,46,51,34,3,14,142,105,6,31,227,182,8,37,173,146,2,25,32,25,1,6,166,134,5,27,130,110,3,17,2339,2131,18,190
95YY04W1,3433,2316,256,861,114,87,9,18,45,31,5,9,46,20,12,14,371,242,50,79,88,37,24,27,240,110,56,74,300,189,44,67,257,169,38,50,42,18,10,14,193,138,25,30,170,112,16,42,2425,1653,126,646
95YY05W1,1630,1148,131,351,117,90,6,21,40,26,7,7,30,19,6,5,232,149,31,52,28,17,5,6,126,61,21,44,177,115,25,37,143,91,19,33,32,18,2,12,122,88,13,21,93,67,11,15,1062,760,66,236
95YY06W1,2389,1786,205,398,122,91,10,21,37,26,6,5,47,18,10,19,269,155,45,69,53,25,10,18,165,65,44,56,268,166,39,63,213,134,30,49,57,27,12,18,136,89,16,31,117,80,17,20,1640,1293,107,240
95YY07W1,2916,2520,93,303,123,100,4,19,40,36,2,2,29,23,2,4,308,251,14,43,58,37,13,8,178,117,22,39,267,211,19,37,227,192,8,27,45,30,8,7,155,134,11,10,158,138,7,13,2062,1818,45,199
95YY08W1,2231,1851,129,251,101,78,10,13,29,17,6,6,28,17,7,4,238,168,35,35,49,37,4,8,111,71,16,24,198,145,27,26,161,124,17,20,34,20,7,7,124,91,19,14,96,73,10,13,1595,1372,60,163
95YY09W1,2250,1520,172,558,178,143,13,22,51,35,5,11,33,12,8,13,274,190,30,54,61,25,16,20,192,82,47,63,263,186,25,52,190,123,18,49,44,21,12,11,188,126,24,38,146,103,11,32,1387,940,79,368
95YY10W1,2140,1966,27,147,125,113,3,9,26,24,1,1,28,23,3,2,209,172,10,27,42,36,3,3,74,59,6,9,185,150,7,28,138,124,4,10,21,18,2,1,136,118,6,12,100,87,1,12,1533,1434,11,88
95YY11W1,2046,1411,272,363,105,68,18,19,37,19,11,7,35,15,14,6,291,162,76,53,51,25,17,9,168,75,58,35,251,155,55,41,165,83,50,32,45,20,15,10,145,90,35,20,112,57,23,32,1359,999,121,239
95YY12W1,2748,2210,66,472,97,79,2,16,33,23,3,7,24,13,3,8,240,177,17,46,52,36,5,11,117,66,14,37,213,163,14,36,203,146,9,48,36,20,4,12,153,123,4,26,110,88,7,15,2040,1674,30,336
95YY13S1,1488,918,139,431,49,38,2,9,14,7,4,3,22,12,3,7,143,77,26,40,38,11,13,14,96,40,19,37,132,69,23,40,101,50,14,37,17,10,2,5,70,39,16,15,83,45,13,25,1078,700,70,308
95YY13S2,1345,742,331,272,62,36,15,11,42,23,14,5,28,14,13,1,229,102,88,39,33,15,7,11,151,47,67,37,197,86,77,34,146,70,45,31,51,18,24,9,101,55,33,13,79,38,30,11,798,473,151,174
95YY14S1,1530,1063,197,270,48,38,4,6,26,19,2,5,22,6,2,14,176,109,24,43,36,10,12,14,120,57,27,36,152,90,29,33,133,69,30,34,31,17,7,7,77,56,11,10,82,52,15,15,1066,784,108,174
95YY14S2,1564,1026,76,462,45,35,5,5,17,10,2,5,29,16,0,13,151,92,10,49,42,17,3,22,111,59,6,46,125,72,11,42,114,62,16,36,23,12,1,10,57,35,9,13,75,44,4,27,1132,773,43,316
95YY15S1,364,241,42,81,38,22,11,5,8,4,3,1,7,0,3,4,74,47,17,10,7,2,0,5,29,11,10,8,57,40,10,7,47,25,11,11,13,5,6,2,33,24,5,4,33,21,6,6,199,139,7,53
95YY15S2,1669,646,607,416,67,23,23,21,24,7,10,7,29,9,13,7,202,64,90,48,58,15,28,15,176,46,91,39,178,53,81,44,140,45,65,30,43,9,26,8,101,42,38,21,88,25,40,23,1128,468,374,286
95YY16W1,2390,2050,29,311,113,99,2,12,33,24,1,8,23,14,1,8,230,188,4,38,35,24,2,9,124,85,1,38,226,184,2,40,139,114,4,21,34,25,0,9,136,111,1,24,119,97,4,18,1735,1506,13,216
95YY17W1,2350,2022,90,238,99,82,7,10,31,26,3,2,39,28,3,8,250,199,13,38,41,29,2,10,93,62,7,24,213,172,14,27,171,135,11,25,47,31,5,11,110,86,7,17,109,96,4,9,1707,1495,57,155
95YY18W1,2374,2025,82,267,102,84,2,16,39,30,4,5,28,21,1,6,244,191,15,38,52,29,5,18,106,73,7,26,203,165,12,26,151,116,12,23,34,30,1,3,110,93,8,9,111,82,8,21,1737,1516,46,175
95YY19W1,1479,840,170,469,110,74,17,19,29,15,6,8,43,28,5,10,252,133,48,71,36,16,5,15,116,42,16,58,196,109,35,52,154,74,26,54,44,20,9,15,126,88,17,21,84,48,9,27,911,519,86,306
95YY20W1,2330,2089,60,181,80,72,2,6,29,25,3,1,27,25,1,1,257,223,9,25,37,30,2,5,115,95,5,15,208,182,6,20,154,132,4,18,27,25,1,1,125,108,4,13,111,97,3,11,1685,1528,38,119
95YY21W1,2437,2105,53,279,113,97,3,13,39,33,1,5,34,26,4,4,245,201,11,33,37,26,7,4,81,61,7,13,194,161,10,23,154,129,5,20,32,25,4,3,122,106,3,13,104,86,5,13,1809,1570,28,211
95ZZ01W1,2760,2274,159,327,140,118,6,16,41,32,5,4,39,28,4,7,315,244,31,40,55,41,6,8,167,121,14,32,310,243,23,44,228,182,17,29,49,37,4,8,170,128,18,24,153,127,9,17,1888,1574,100,214
95ZZ02W1,1827,1002,607,218,92,65,19,8,39,24,11,4,34,15,16,3,301,168,104,29,45,17,23,5,197,80,91,26,248,133,88,27,219,102,86,31,51,25,20,6,132,87,37,8,109,62,36,11,1106,625,350,131
95ZZ03W1,2073,1304,277,492,125,79,26,20,72,43,14,15,48,23,9,16,379,221,79,79,54,24,12,18,212,111,46,55,339,195,79,65,267,141,58,68,54,31,12,11,196,114,41,41,137,78,26,33,1201,798,112,291
95ZZ04W1,2628,2069,150,409,143,113,8,22,47,37,4,6,31,20,4,7,304,219,30,55,48,30,4,14,143,91,21,31,271,199,24,48,211,152,21,38,41,22,7,12,168,120,13,35,122,96,11,15,1811,1470,81,260
95ZZ05W1,2187,1724,243,220,124,97,18,9,36,31,4,1,35,27,5,3,261,184,45,32,45,29,13,3,118,79,18,21,216,152,38,26,168,126,26,16,35,20,11,4,136,92,23,21,122,95,15,12,1486,1196,145,145
95ZZ06W1,1714,687,737,290,104,44,45,15,45,12,27,6,33,7,22,4,306,122,133,51,59,16,35,8,189,48,102,39,244,91,111,42,256,71,131,54,52,15,28,9,143,61,66,16,116,43,51,22,979,421,399,159
95ZZ07W1,2807,2115,251,441,119,93,11,15,39,30,1,8,39,24,9,6,327,242,42,43,57,35,12,10,177,91,44,42,293,209,38,46,295,209,40,46,37,25,6,6,162,121,17,24,125,95,10,20,1913,1476,139,298
95ZZ08W1,2587,1985,219,383,129,102,12,15,54,37,6,11,84,49,22,13,358,253,49,56,99,59,25,15,172,106,36,30,318,235,34,49,196,136,20,40,52,42,4,6,180,137,17,26,131,93,20,18,1715,1366,111,238
95ZZ09W1,2243,1354,497,392,132,84,28,20,45,15,17,13,41,18,12,11,358,191,107,60,50,22,15,13,140,53,43,44,295,159,81,55,201,85,65,51,34,16,11,7,146,82,45,19,120,66,27,27,1454,941,276,237
95ZZ10W1,3169,2180,254,735,118,91,5,22,31,20,4,7,44,25,9,10,326,214,44,68,75,35,20,20,232,97,46,89,265,171,37,57,284,182,29,73,41,31,5,5,186,138,15,33,149,93,14,42,2190,1542,151,497
95ZZ11W1,2223,1917,105,201,106,85,5,16,40,29,3,8,39,28,5,6,247,186,21,40,51,36,9,6,94,65,11,18,219,178,13,28,154,117,18,19,42,24,5,13,130,107,10,13,124,106,9,9,1550,1379,55,116
95ZZ12W1,2190,1490,358,342,133,96,21,16,59,38,15,6,66,45,14,7,359,235,71,53,61,39,11,11,211,116,56,39,319,199,64,56,268,173,60,35,51,32,11,8,196,133,43,20,131,82,34,15,1327,925,186,216
95ZZ13W1,2533,2026,166,341,117,91,12,14,36,28,3,5,32,28,1,3,274,220,30,24,40,27,8,5,137,89,20,28,285,214,40,31,192,134,27,31,37,29,3,5,156,125,16,15,127,105,8,14,1767,1451,79,237
95ZZ14S1,1779,1051,329,399,59,35,15,9,25,14,9,2,35,23,8,4,183,96,63,24,51,23,23,5,148,76,40,32,168,85,56,27,135,62,49,24,22,11,7,4,83,44,26,13,81,38,24,19,1252,761,185,306
95ZZ14S2,1356,1077,106,173,62,47,5,10,21,16,4,1,17,12,1,4,143,116,16,11,31,17,5,9,86,57,12,17,128,104,8,16,102,81,9,12,18,13,1,4,59,47,8,4,76,66,4,6,944,755,66,123
95ZZ15W1,2288,1808,194,286,110,85,13,12,42,29,8,5,39,26,4,9,302,214,50,38,44,24,10,10,150,93,28,29,252,192,33,27,208,146,27,35,43,25,8,10,140,102,18,20,116,86,19,11,1559,1266,103,190
95ZZ16S1,1908,1350,154,404,39,27,4,8,22,17,2,3,20,11,3,6,141,98,20,23,33,14,4,15,123,59,24,40,136,94,18,24,140,101,11,28,15,11,3,1,80,57,9,14,88,63,3,22,1416,1022,95,299
95ZZ16S2,1323,946,207,170,90,54,23,13,48,29,12,7,21,14,3,4,243,154,62,27,28,16,4,8,116,63,32,21,198,119,50,29,136,83,31,22,42,23,13,6,107,70,25,12,80,52,17,11,795,619,89,87
