GeographyCode,DC2120NI0001,DC2120NI0002,DC2120NI0003,DC2120NI0004,DC2120NI0005,DC2120NI0006,DC2120NI0007,DC2120NI0008,DC2120NI0009,DC2120NI0010,DC2120NI0011,DC2120NI0012,DC2120NI0013,DC2120NI0014,DC2120NI0015,DC2120NI0016,DC2120NI0017,DC2120NI0018,DC2120NI0019,DC2120NI0020,DC2120NI0021,DC2120NI0022,DC2120NI0023,DC2120NI0024,DC2120NI0025,DC2120NI0026,DC2120NI0027,DC2120NI0028,DC2120NI0029,DC2120NI0030,DC2120NI0031,DC2120NI0032,DC2120NI0033,DC2120NI0034,DC2120NI0035,DC2120NI0036,DC2120NI0037,DC2120NI0038,DC2120NI0039,DC2120NI0040,DC2120NI0041,DC2120NI0042,DC2120NI0043,DC2120NI0044,DC2120NI0045,DC2120NI0046,DC2120NI0047,DC2120NI0048,DC2120NI0049,DC2120NI0050,DC2120NI0051,DC2120NI0052,DC2120NI0053,DC2120NI0054,DC2120NI0055,DC2120NI0056,DC2120NI0057,DC2120NI0058,DC2120NI0059,DC2120NI0060,DC2120NI0061,DC2120NI0062,DC2120NI0063,DC2120NI0064,DC2120NI0065,DC2120NI0066,DC2120NI0067,DC2120NI0068,DC2120NI0069,DC2120NI0070,DC2120NI0071,DC2120NI0072,DC2120NI0073,DC2120NI0074,DC2120NI0075,DC2120NI0076,DC2120NI0077,DC2120NI0078,DC2120NI0079,DC2120NI0080,DC2120NI0081,DC2120NI0082,DC2120NI0083,DC2120NI0084,DC2120NI0085,DC2120NI0086,DC2120NI0087,DC2120NI0088,DC2120NI0089,DC2120NI0090,DC2120NI0091,DC2120NI0092,DC2120NI0093,DC2120NI0094,DC2120NI0095,DC2120NI0096,DC2120NI0097,DC2120NI0098,DC2120NI0099,DC2120NI0100,DC2120NI0101,DC2120NI0102,DC2120NI0103,DC2120NI0104,DC2120NI0105,DC2120NI0106,DC2120NI0107,DC2120NI0108,DC2120NI0109,DC2120NI0110
95GG37S1,779,377,342,4,56,192,89,87,0,16,46,11,34,0,1,146,78,53,0,15,513,247,231,3,32,54,8,45,0,1,354,184,145,2,23,111,51,51,1,8,190,105,71,1,13,53,28,23,0,2,45,28,12,1,4,38,24,10,1,3,7,4,2,0,1,0,0,0,0,0,60,27,29,0,4,32,15,13,0,4,28,12,16,0,0,74,41,24,1,8,11,5,4,0,2,0,0,0,0,0,2,0,2,0,0,61,36,18,1,6
95GG37S2,819,219,506,23,71,295,50,216,8,21,90,2,86,2,0,205,48,130,6,21,428,115,259,11,43,36,1,32,1,2,243,74,146,5,18,83,29,46,0,8,107,40,55,5,7,53,5,45,0,3,78,29,30,4,15,51,20,22,3,6,27,9,8,1,9,0,0,0,0,0,71,11,51,1,8,47,10,29,1,7,24,1,22,0,1,96,54,31,4,7,14,4,7,0,3,1,1,0,0,0,0,0,0,0,0,81,49,24,4,4
95GG37S3,1089,397,574,23,95,444,149,258,8,29,111,4,105,0,2,333,145,153,8,27,464,156,251,13,44,36,2,32,2,0,208,65,122,6,15,89,26,56,3,4,98,38,47,3,10,21,1,19,0,1,147,72,51,4,20,121,65,37,1,18,24,7,12,3,2,2,0,2,0,0,73,17,46,1,9,40,11,20,1,8,33,6,26,0,1,181,92,65,2,22,13,8,4,0,1,3,2,1,0,0,1,0,1,0,0,164,82,59,2,21
95GG38S1,1369,713,528,37,91,482,222,231,13,16,144,57,86,1,0,338,165,145,12,16,653,360,221,18,54,68,29,38,1,0,401,247,117,11,26,137,74,54,0,9,213,142,45,10,16,51,31,18,1,1,81,39,24,5,13,65,32,22,2,9,16,7,2,3,4,0,0,0,0,0,103,45,42,1,15,67,25,30,0,12,36,20,12,1,3,234,131,76,6,21,20,10,4,3,3,7,6,1,0,0,8,4,4,0,0,199,111,67,3,18
95GG38S2,853,459,330,10,54,366,193,149,3,21,122,42,79,0,1,244,151,70,3,20,386,201,155,6,24,38,16,22,0,0,193,113,65,4,11,51,28,19,1,3,101,67,27,1,6,41,18,19,2,2,68,35,23,1,9,57,27,20,1,9,10,7,3,0,0,1,1,0,0,0,87,37,45,1,4,53,22,26,1,4,34,15,19,0,0,101,65,26,1,9,12,9,3,0,0,1,0,0,0,1,8,4,4,0,0,80,52,19,1,8
95GG38S3,693,446,215,6,26,251,145,98,2,6,115,56,58,0,1,136,89,40,2,5,384,261,102,4,17,38,20,18,0,0,239,174,52,3,10,67,44,20,1,2,136,104,24,2,6,36,26,8,0,2,49,28,16,0,5,30,17,11,0,2,19,11,5,0,3,0,0,0,0,0,58,39,16,1,2,31,20,9,0,2,27,19,7,1,0,58,40,15,0,3,12,9,2,0,1,0,0,0,0,0,7,4,3,0,0,39,27,10,0,2
95GG39S1,1172,671,291,127,83,508,287,146,31,44,103,56,46,0,1,405,231,100,31,43,449,259,95,71,24,11,6,5,0,0,187,75,38,64,10,68,33,13,18,4,89,20,18,46,5,30,22,7,0,1,85,45,21,6,13,67,38,15,4,10,18,7,6,2,3,0,0,0,0,0,166,133,31,1,1,115,94,20,1,0,51,39,11,0,1,215,125,50,25,15,42,31,7,1,3,6,4,1,0,1,12,7,5,0,0,155,83,37,24,11
95GG39S2,1402,426,768,42,166,663,190,388,23,62,195,36,134,4,21,468,154,254,19,41,494,143,284,12,55,31,1,20,1,9,159,48,83,8,20,67,16,38,3,10,66,21,30,5,10,26,11,15,0,0,110,42,51,1,16,88,37,36,1,14,16,4,10,0,2,6,1,5,0,0,194,52,130,2,10,126,32,86,1,7,68,20,44,1,3,245,93,96,7,49,37,12,14,0,11,26,6,15,0,5,10,3,7,0,0,172,72,60,7,33
95GG39S3,1042,143,775,40,84,496,68,382,13,33,154,8,146,0,0,342,60,236,13,33,370,39,288,16,27,27,0,26,1,0,121,11,93,11,6,38,1,32,4,1,52,10,32,7,3,31,0,29,0,2,54,12,32,0,10,41,12,19,0,10,10,0,10,0,0,3,0,3,0,0,168,16,137,4,11,114,11,91,3,9,54,5,46,1,2,176,36,105,11,24,33,5,22,3,3,44,9,24,4,7,9,0,9,0,0,90,22,50,4,14
95GG40S1,802,42,720,4,36,317,6,301,0,10,125,2,123,0,0,192,4,178,0,10,426,27,371,2,26,34,0,34,0,0,129,7,114,0,8,38,0,36,0,2,63,6,52,0,5,28,1,26,0,1,40,3,36,0,1,18,0,18,0,0,20,3,16,0,1,2,0,2,0,0,223,17,187,2,17,175,12,146,1,16,48,5,41,1,1,59,9,48,2,0,28,4,24,0,0,0,0,0,0,0,7,0,7,0,0,24,5,17,2,0
95GG40S2,1059,55,940,9,55,539,24,486,4,25,179,2,175,0,2,360,22,311,4,23,439,18,398,3,20,38,0,38,0,0,135,6,121,0,8,56,0,54,0,2,44,6,34,0,4,35,0,33,0,2,51,4,42,2,3,22,2,18,1,1,23,1,19,1,2,6,1,5,0,0,215,8,197,1,9,159,7,145,0,7,56,1,52,1,2,81,13,56,2,10,32,2,23,1,6,0,0,0,0,0,10,0,10,0,0,39,11,23,1,4
95GG41S1,789,64,685,4,36,193,8,172,2,11,119,1,116,1,1,74,7,56,1,10,575,50,499,1,25,120,2,115,0,3,392,36,336,1,19,136,8,123,0,5,179,22,146,1,10,77,6,67,0,4,26,11,14,0,1,16,6,10,0,0,8,5,2,0,1,2,0,2,0,0,37,1,34,0,2,19,0,18,0,1,18,1,16,0,1,21,6,14,1,0,2,0,1,1,0,0,0,0,0,0,3,0,3,0,0,16,6,10,0,0
95GG41S2,596,68,498,5,25,155,15,135,1,4,105,7,97,0,1,50,8,38,1,3,419,49,347,4,19,90,3,86,0,1,286,38,228,3,17,79,7,66,1,5,140,21,109,1,9,67,10,53,1,3,14,3,10,0,1,6,0,6,0,0,8,3,4,0,1,0,0,0,0,0,29,5,23,1,0,15,4,10,1,0,14,1,13,0,0,22,4,16,0,2,7,0,7,0,0,1,0,0,0,1,0,0,0,0,0,14,4,9,0,1
95GG41S3,788,125,595,11,57,257,21,211,3,22,99,4,92,0,3,158,17,119,3,19,487,96,355,7,29,63,5,55,2,1,306,57,225,5,19,89,10,70,1,8,171,39,119,2,11,46,8,36,2,0,50,21,22,0,7,30,9,17,0,4,20,12,5,0,3,0,0,0,0,0,68,13,53,0,2,32,6,25,0,1,36,7,28,0,1,44,8,29,1,6,10,2,7,0,1,1,1,0,0,0,4,0,4,0,0,29,5,18,1,5
95GG42S1,689,294,330,20,45,163,61,91,4,7,83,14,66,2,1,80,47,25,2,6,470,208,216,12,34,83,16,65,2,0,311,158,116,7,30,82,24,46,3,9,170,99,47,4,20,59,35,23,0,1,31,13,14,1,3,22,8,12,1,1,7,4,1,0,2,2,1,1,0,0,45,21,21,2,1,22,13,7,1,1,23,8,14,1,0,56,25,23,4,4,14,6,6,1,1,0,0,0,0,0,4,1,3,0,0,38,18,14,3,3
95GG42S2,209,99,85,8,17,72,37,30,2,3,37,19,16,1,1,35,18,14,1,2,103,47,41,6,9,20,8,12,0,0,70,32,26,5,7,23,9,10,2,2,34,16,12,3,3,13,7,4,0,2,8,3,2,1,2,2,1,0,0,1,6,2,2,1,1,0,0,0,0,0,5,4,1,0,0,1,1,0,0,0,4,3,1,0,0,34,15,14,0,5,6,4,1,0,1,15,5,9,0,1,0,0,0,0,0,13,6,4,0,3
95GG42S3,740,352,291,18,79,197,88,83,7,19,41,14,25,1,1,156,74,58,6,18,256,125,100,6,25,31,9,22,0,0,155,77,60,4,14,50,22,21,2,5,88,45,32,2,9,17,10,7,0,0,42,22,10,1,9,34,20,6,0,8,8,2,4,1,1,0,0,0,0,0,28,17,8,1,2,12,8,3,0,1,16,9,5,1,1,287,139,108,5,35,2,1,1,0,0,156,73,60,1,22,4,1,3,0,0,125,64,44,4,13
95GG42S4,968,429,433,33,73,309,122,155,8,24,96,13,82,0,1,213,109,73,8,23,504,221,222,24,37,67,11,54,1,1,293,144,113,15,21,92,41,46,2,3,161,91,47,10,13,40,12,20,3,5,84,47,23,3,11,66,35,20,3,8,17,11,3,0,3,1,1,0,0,0,60,19,32,5,4,36,12,16,4,4,24,7,16,1,0,155,86,56,1,12,17,11,3,0,3,10,1,7,0,2,7,2,4,1,0,121,72,42,0,7
95GG43S1,720,61,587,14,58,312,29,257,5,21,107,1,102,3,1,205,28,155,2,20,362,26,297,7,32,41,0,39,0,2,164,12,139,4,9,80,2,71,3,4,57,8,46,1,2,27,2,22,0,3,54,6,37,0,11,29,2,22,0,5,20,4,10,0,6,5,0,5,0,0,103,8,82,3,10,67,5,51,3,8,36,3,31,0,2,46,6,33,2,5,12,5,6,0,1,2,0,2,0,0,2,0,1,0,1,30,1,24,2,3
95GG43S2,734,57,607,8,62,224,18,189,0,17,72,2,69,0,1,152,16,120,0,16,471,32,391,7,41,55,1,53,1,0,263,19,215,4,25,96,6,80,0,10,112,12,87,3,10,55,1,48,1,5,58,9,40,0,9,43,7,29,0,7,14,2,10,0,2,1,0,1,0,0,95,3,83,2,7,53,3,42,1,7,42,0,41,1,0,39,7,27,1,4,10,0,8,0,2,2,0,1,0,1,1,0,1,0,0,26,7,17,1,1
95GG43S3,862,75,698,13,76,353,21,304,4,24,126,3,119,1,3,227,18,185,3,21,457,44,359,9,45,38,0,36,2,0,200,20,160,4,16,75,6,61,0,8,90,12,69,2,7,35,2,30,2,1,85,12,56,3,14,66,8,46,1,11,15,3,8,2,2,4,1,2,0,1,134,12,107,0,15,88,11,65,0,12,46,1,42,0,3,52,10,35,0,7,16,3,11,0,2,0,0,0,0,0,1,0,1,0,0,35,7,23,0,5
95GG44S1,1390,190,1015,24,161,584,42,470,14,58,118,1,112,0,5,466,41,358,14,53,631,97,447,7,80,35,1,32,0,2,187,28,138,5,16,65,9,53,1,2,77,15,47,3,12,45,4,38,1,2,144,39,74,0,31,95,30,47,0,18,43,9,23,0,11,6,0,4,0,2,265,29,203,2,31,196,20,150,1,25,69,9,53,1,6,175,51,98,3,23,52,8,34,0,10,2,0,1,0,1,3,0,3,0,0,118,43,60,3,12
95GG44S2,1315,179,981,18,137,567,49,454,9,55,142,2,136,2,2,425,47,318,7,53,618,97,452,8,61,52,0,52,0,0,194,40,141,3,10,85,19,61,3,2,88,19,61,0,8,21,2,19,0,0,122,27,64,3,28,64,13,32,2,17,54,14,28,1,11,4,0,4,0,0,250,30,195,2,23,173,24,129,2,18,77,6,66,0,5,130,33,75,1,21,30,7,16,1,6,6,1,5,0,0,5,0,5,0,0,89,25,49,0,15
95GG45S1,694,287,361,19,27,176,59,105,5,7,93,28,61,3,1,83,31,44,2,6,478,215,237,11,15,139,42,93,2,2,255,131,108,8,8,84,37,40,3,4,119,63,48,5,3,52,31,20,0,1,28,16,7,0,5,18,11,3,0,4,9,5,3,0,1,1,0,1,0,0,56,26,29,1,0,37,17,20,0,0,19,9,9,1,0,40,13,19,3,5,13,3,5,2,3,1,0,1,0,0,4,1,3,0,0,22,9,10,1,2
95GG45S2,686,67,574,6,39,244,18,209,3,14,103,5,96,1,1,141,13,113,2,13,379,42,313,3,21,25,1,23,0,1,158,17,133,3,5,54,4,45,1,4,59,8,49,1,1,45,5,39,1,0,36,7,28,0,1,12,4,8,0,0,21,3,17,0,1,3,0,3,0,0,160,17,129,0,14,113,12,89,0,12,47,5,40,0,2,63,7,52,0,4,23,4,17,0,2,3,1,2,0,0,3,0,3,0,0,34,2,30,0,2
95GG45S3,749,224,458,16,51,292,95,181,3,13,110,16,92,0,2,182,79,89,3,11,409,111,253,13,32,68,6,61,1,0,195,74,100,6,15,49,18,26,1,4,113,50,52,3,8,33,6,22,2,3,50,20,21,1,8,33,14,14,0,5,16,6,6,1,3,1,0,1,0,0,96,11,71,5,9,56,7,38,4,7,40,4,33,1,2,48,18,24,0,6,11,3,7,0,1,2,1,1,0,0,5,0,4,0,1,30,14,12,0,4
95GG46S1,663,625,28,0,10,176,161,9,0,6,49,45,3,0,1,127,116,6,0,5,397,382,14,0,1,27,27,0,0,0,139,131,7,0,1,22,20,2,0,0,64,60,3,0,1,53,51,2,0,0,26,26,0,0,0,7,7,0,0,0,17,17,0,0,0,2,2,0,0,0,205,198,7,0,0,126,119,7,0,0,79,79,0,0,0,90,82,5,0,3,45,40,3,0,2,0,0,0,0,0,2,2,0,0,0,43,40,2,0,1
95GG46S2,646,607,30,2,7,127,118,8,1,0,45,41,4,0,0,82,77,4,1,0,439,416,17,1,5,29,29,0,0,0,142,133,6,1,2,29,27,1,0,1,63,57,4,1,1,50,49,1,0,0,25,21,3,0,1,4,4,0,0,0,19,15,3,0,1,2,2,0,0,0,243,233,8,0,2,170,161,7,0,2,73,72,1,0,0,80,73,5,0,2,44,41,2,0,1,0,0,0,0,0,3,2,1,0,0,33,30,2,0,1
95GG46S3,623,588,22,2,11,182,173,5,1,3,61,59,2,0,0,121,114,3,1,3,352,335,11,0,6,27,27,0,0,0,110,104,3,0,3,22,21,1,0,0,49,44,2,0,3,39,39,0,0,0,19,15,2,0,2,4,3,1,0,0,13,10,1,0,2,2,2,0,0,0,196,189,6,0,1,102,98,3,0,1,94,91,3,0,0,89,80,6,1,2,46,40,4,0,2,1,0,1,0,0,2,2,0,0,0,40,38,1,1,0
95GG47S1,1025,892,85,13,35,466,407,38,4,17,86,80,5,0,1,380,327,33,4,16,437,391,31,4,11,17,17,0,0,0,138,120,11,3,4,37,31,4,1,1,68,58,6,2,2,33,31,1,0,1,59,51,5,1,2,37,33,2,1,1,18,14,3,0,1,4,4,0,0,0,223,203,15,0,5,162,148,11,0,3,61,55,4,0,2,122,94,16,5,7,41,34,4,2,1,4,1,1,0,2,3,2,1,0,0,74,57,10,3,4
95GG47S2,801,729,49,6,17,349,321,20,3,5,120,111,9,0,0,229,210,11,3,5,360,327,21,2,10,26,22,4,0,0,124,111,7,1,5,38,33,2,0,3,53,46,4,1,2,33,32,1,0,0,26,19,4,0,3,9,7,2,0,0,17,12,2,0,3,0,0,0,0,0,184,175,6,1,2,135,128,4,1,2,49,47,2,0,0,92,81,8,1,2,38,35,2,0,1,0,0,0,0,0,6,6,0,0,0,48,40,6,1,1
95GG47S3,815,711,60,7,37,344,311,22,3,8,110,105,5,0,0,234,206,17,3,8,359,314,28,1,16,18,16,2,0,0,135,119,9,1,6,39,34,3,0,2,64,56,3,1,4,32,29,3,0,0,50,43,4,0,3,25,20,2,0,3,24,22,2,0,0,1,1,0,0,0,156,136,13,0,7,109,96,10,0,3,47,40,3,0,4,112,86,10,3,13,38,32,3,2,1,1,1,0,0,0,5,5,0,0,0,68,48,7,1,12
95GG48S1,620,572,29,5,14,158,149,7,0,2,52,50,2,0,0,106,99,5,0,2,372,352,12,3,5,16,16,0,0,0,117,111,5,0,1,23,22,1,0,0,58,54,3,0,1,36,35,1,0,0,31,28,1,1,1,12,12,0,0,0,17,15,0,1,1,2,1,1,0,0,208,197,6,2,3,136,127,4,2,3,72,70,2,0,0,90,71,10,2,7,39,34,5,0,0,0,0,0,0,0,2,2,0,0,0,49,35,5,2,7
95GG48S2,842,789,35,3,15,187,178,7,0,2,36,32,3,0,1,151,146,4,0,1,556,519,25,2,10,8,8,0,0,0,111,102,7,1,1,21,19,0,1,1,53,47,6,0,0,37,36,1,0,0,33,20,10,0,3,9,4,4,0,1,22,14,6,0,2,2,2,0,0,0,404,389,8,1,6,314,301,7,1,5,90,88,1,0,1,99,92,3,1,3,53,49,2,1,1,0,0,0,0,0,1,1,0,0,0,45,42,1,0,2
95GG48S3,589,552,29,1,7,133,127,2,0,4,26,26,0,0,0,107,101,2,0,4,357,337,19,1,0,10,10,0,0,0,109,99,9,1,0,22,22,0,0,0,46,39,6,1,0,41,38,3,0,0,21,19,2,0,0,9,9,0,0,0,9,7,2,0,0,3,3,0,0,0,217,209,8,0,0,142,136,6,0,0,75,73,2,0,0,99,88,8,0,3,62,58,3,0,1,0,0,0,0,0,2,2,0,0,0,35,28,5,0,2
95GG49S1,748,404,268,21,55,302,143,133,9,17,86,35,49,1,1,216,108,84,8,16,291,161,95,11,24,27,10,16,0,1,146,80,50,7,9,40,20,14,3,3,90,52,29,4,5,16,8,7,0,1,71,43,14,2,12,61,38,12,1,10,8,3,2,1,2,2,2,0,0,0,47,28,15,2,2,25,14,8,2,1,22,14,7,0,1,155,100,40,1,14,9,6,2,0,1,16,5,8,1,2,3,1,2,0,0,127,88,28,0,11
95GG49S2,948,408,364,51,125,299,119,131,14,35,75,27,45,0,3,224,92,86,14,32,264,106,106,22,30,22,4,18,0,0,119,41,48,17,13,44,11,20,5,8,62,23,23,12,4,13,7,5,0,1,88,46,27,3,12,80,44,25,0,11,7,2,2,3,0,1,0,0,0,1,35,15,13,2,5,23,11,6,2,4,12,4,7,0,1,385,183,127,15,60,7,3,3,1,0,161,61,68,9,23,3,2,1,0,0,214,117,55,5,37
95GG49S3,821,295,379,56,91,259,87,135,10,27,51,8,42,0,1,208,79,93,10,26,212,86,69,26,31,6,2,4,0,0,80,26,24,22,8,27,9,10,5,3,50,17,11,17,5,3,0,3,0,0,76,35,24,1,16,60,29,18,1,12,15,6,5,0,4,1,0,1,0,0,50,23,17,3,7,30,18,7,2,3,20,5,10,1,4,350,122,175,20,33,11,3,6,2,0,136,28,86,12,10,2,1,1,0,0,201,90,82,6,23
95GG49S4,834,363,341,32,98,274,115,127,8,24,66,15,47,0,4,208,100,80,8,20,189,75,82,9,23,16,3,13,0,0,82,31,32,6,13,39,15,19,2,3,29,10,6,4,9,14,6,7,0,1,47,20,20,0,7,36,19,13,0,4,11,1,7,0,3,0,0,0,0,0,44,21,17,3,3,20,11,5,2,2,24,10,12,1,1,371,173,132,15,51,15,3,8,2,2,170,82,70,6,12,4,1,3,0,0,182,87,51,7,37
95GG50S1,764,137,526,16,85,325,52,241,6,26,71,1,69,0,1,254,51,172,6,25,337,53,236,9,39,15,0,15,0,0,143,29,99,4,11,62,12,43,1,6,54,15,33,2,4,27,2,23,1,1,64,11,38,1,14,46,10,24,1,11,17,1,13,0,3,1,0,1,0,0,115,13,84,4,14,71,9,45,4,13,44,4,39,0,1,102,32,49,1,20,16,3,9,1,3,0,0,0,0,0,2,0,2,0,0,84,29,38,0,17
95GG50S2,972,154,699,26,93,384,48,304,8,24,122,5,115,1,1,262,43,189,7,23,471,73,330,15,53,23,2,20,0,1,145,25,95,11,14,50,8,35,3,4,71,13,42,7,9,24,4,18,1,1,103,28,55,3,17,53,14,29,1,9,48,14,25,1,8,2,0,1,1,0,200,18,160,1,21,151,13,119,1,18,49,5,41,0,3,117,33,65,3,16,28,7,14,1,6,1,0,1,0,0,7,1,6,0,0,81,25,44,2,10
95GG50S3,917,178,602,26,111,381,62,277,7,35,123,2,111,2,8,258,60,166,5,27,430,76,279,11,64,35,0,33,0,2,151,34,90,6,21,47,12,26,2,7,65,17,32,4,12,39,5,32,0,2,90,28,39,2,21,62,21,23,1,17,25,7,13,1,4,3,0,3,0,0,154,14,117,3,20,114,10,84,3,17,40,4,33,0,3,106,40,46,8,12,16,5,8,0,3,2,0,2,0,0,2,0,2,0,0,86,35,34,8,9
95GG51S1,683,52,583,6,42,291,20,254,3,14,98,3,92,1,2,193,17,162,2,12,356,29,303,2,22,48,2,45,0,1,126,10,107,1,8,56,3,50,0,3,40,6,29,1,4,30,1,28,0,1,38,6,27,0,5,21,4,15,0,2,17,2,12,0,3,0,0,0,0,0,144,11,124,1,8,113,10,95,0,8,31,1,29,1,0,36,3,26,1,6,15,3,8,0,4,0,0,0,0,0,3,0,3,0,0,18,0,15,1,2
95GG51S2,710,28,652,5,25,324,7,302,3,12,128,1,125,1,1,196,6,177,2,11,331,19,302,0,10,45,0,45,0,0,118,6,109,0,3,39,4,33,0,2,51,2,48,0,1,28,0,28,0,0,37,6,30,0,1,15,3,12,0,0,21,3,17,0,1,1,0,1,0,0,131,7,118,0,6,91,5,80,0,6,40,2,38,0,0,55,2,48,2,3,24,1,22,1,0,0,0,0,0,0,5,0,5,0,0,26,1,21,1,3
95GG51S3,688,25,640,0,23,328,6,311,0,11,117,2,115,0,0,211,4,196,0,11,312,14,287,0,11,34,1,33,0,0,100,5,92,0,3,40,2,37,0,1,41,3,36,0,2,19,0,19,0,0,48,5,38,0,5,20,2,17,0,1,24,3,17,0,4,4,0,4,0,0,130,3,124,0,3,103,3,97,0,3,27,0,27,0,0,48,5,42,0,1,12,1,10,0,1,0,0,0,0,0,6,0,6,0,0,30,4,26,0,0
95HH01W1,890,138,681,10,61,292,43,222,5,22,129,18,104,1,6,163,25,118,4,16,569,92,436,5,36,93,10,80,2,1,308,51,238,1,18,97,12,81,0,4,151,29,110,1,11,60,10,47,0,3,68,11,51,0,6,45,8,34,0,3,20,2,15,0,3,3,1,2,0,0,100,20,67,2,11,63,13,40,1,9,37,7,27,1,2,29,3,23,0,3,10,2,8,0,0,0,0,0,0,0,2,0,2,0,0,17,1,13,0,3
95HH02S1,522,41,444,5,32,110,6,98,3,3,57,4,52,1,0,53,2,46,2,3,387,34,323,2,28,59,0,53,2,4,252,26,212,0,14,72,8,59,0,5,129,14,108,0,7,51,4,45,0,2,28,4,22,0,2,14,0,14,0,0,12,2,8,0,2,2,2,0,0,0,48,4,36,0,8,39,4,28,0,7,9,0,8,0,1,25,1,23,0,1,8,0,8,0,0,0,0,0,0,0,2,0,2,0,0,15,1,13,0,1
95HH02S2,541,32,471,6,32,62,3,55,3,1,14,0,13,1,0,48,3,42,2,1,462,27,401,3,31,22,0,21,0,1,362,20,316,3,23,87,1,77,1,8,218,17,186,1,14,57,2,53,1,1,23,3,19,0,1,14,1,12,0,1,8,2,6,0,0,1,0,1,0,0,55,4,45,0,6,41,2,33,0,6,14,2,12,0,0,17,2,15,0,0,9,1,8,0,0,0,0,0,0,0,0,0,0,0,0,8,1,7,0,0
95HH03W1,726,69,620,4,33,207,18,175,3,11,123,8,114,1,0,84,10,61,2,11,493,51,421,1,20,107,3,99,0,5,313,39,262,0,12,126,17,107,0,2,108,12,87,0,9,79,10,68,0,1,18,4,13,0,1,12,2,9,0,1,6,2,4,0,0,0,0,0,0,0,55,5,47,1,2,37,3,32,0,2,18,2,15,1,0,26,0,24,0,2,11,0,10,0,1,0,0,0,0,0,1,0,1,0,0,14,0,13,0,1
95HH04S1,645,49,545,10,41,124,10,102,3,9,48,3,44,1,0,76,7,58,2,9,492,38,419,6,29,52,3,48,1,0,341,19,299,4,19,100,4,90,1,5,165,11,142,3,9,76,4,67,0,5,30,5,20,0,5,15,3,9,0,3,13,2,9,0,2,2,0,2,0,0,69,11,52,1,5,47,8,34,1,4,22,3,18,0,1,29,1,24,1,3,9,1,7,0,1,0,0,0,0,0,1,0,1,0,0,19,0,16,1,2
95HH04S2,515,24,466,4,21,90,2,82,2,4,54,0,52,2,0,36,2,30,0,4,409,21,370,2,16,53,0,53,0,0,295,17,263,2,13,97,8,84,0,5,129,4,120,0,5,69,5,59,2,3,20,3,16,0,1,5,1,4,0,0,12,2,9,0,1,3,0,3,0,0,41,1,38,0,2,28,1,26,0,1,13,0,12,0,1,16,1,14,0,1,5,1,4,0,0,0,0,0,0,0,1,0,1,0,0,10,0,9,0,1
95HH05W1,908,55,779,3,71,254,11,220,1,22,88,3,83,0,2,166,8,137,1,20,614,38,529,2,45,49,4,44,0,1,270,20,230,0,20,76,6,66,0,4,141,12,117,0,12,53,2,47,0,4,66,4,55,0,7,32,3,26,0,3,28,0,25,0,3,6,1,4,0,1,229,10,200,2,17,175,7,153,1,14,54,3,47,1,3,40,6,30,0,4,10,2,7,0,1,0,0,0,0,0,0,0,0,0,0,30,4,23,0,3
95HH06S1,762,51,665,5,41,133,8,116,1,8,38,2,35,0,1,95,6,81,1,7,603,41,527,4,31,28,0,28,0,0,470,33,411,3,23,109,6,92,2,9,281,21,248,0,12,80,6,71,1,2,36,2,27,0,7,18,2,11,0,5,17,0,15,0,2,1,0,1,0,0,69,6,61,1,1,50,5,43,1,1,19,1,18,0,0,26,2,22,0,2,10,1,8,0,1,0,0,0,0,0,1,0,1,0,0,15,1,13,0,1
95HH06S2,920,70,781,8,61,169,13,143,0,13,59,2,56,0,1,110,11,87,0,12,704,50,605,6,43,66,2,64,0,0,454,31,393,6,24,122,7,107,0,8,268,22,226,6,14,64,2,60,0,2,58,8,42,0,8,26,4,18,0,4,28,4,20,0,4,4,0,4,0,0,126,9,106,0,11,86,6,71,0,9,40,3,35,0,2,47,7,33,2,5,24,3,19,1,1,1,0,1,0,0,2,0,2,0,0,20,4,11,1,4
95HH07W1,733,57,609,8,59,313,19,264,4,26,104,6,95,1,2,209,13,169,3,24,385,36,318,3,28,42,5,35,0,2,170,11,147,2,10,55,2,49,0,4,69,8,57,2,2,46,1,41,0,4,39,6,28,0,5,24,3,18,0,3,13,3,8,0,2,2,0,2,0,0,134,14,108,1,11,87,5,72,0,10,47,9,36,1,1,35,2,27,1,5,14,1,12,0,1,0,0,0,0,0,1,0,1,0,0,20,1,14,1,4
95HH08W1,1083,150,851,13,69,310,29,255,5,21,103,6,91,1,5,207,23,164,4,16,711,106,554,8,43,109,8,97,0,4,427,60,331,6,30,130,15,107,0,8,207,29,157,6,15,90,16,67,0,7,72,22,44,2,4,45,13,29,1,2,22,6,13,1,2,5,3,2,0,0,103,16,82,0,5,67,12,50,0,5,36,4,32,0,0,62,15,42,0,5,18,4,12,0,2,5,2,2,0,1,6,1,5,0,0,33,8,23,0,2
95HH09W1,1423,202,1072,25,124,731,95,576,14,46,292,26,258,4,4,439,69,318,10,42,615,86,450,10,69,82,8,71,1,2,285,42,203,6,34,139,10,106,4,19,103,27,63,2,11,43,5,34,0,4,97,11,65,2,19,63,8,42,0,13,32,3,21,2,6,2,0,2,0,0,151,25,111,1,14,102,18,72,1,11,49,7,39,0,3,77,21,46,1,9,17,3,12,0,2,0,0,0,0,0,3,1,1,1,0,57,17,33,0,7
