GeographyCode,DC2418NI0001,DC2418NI0002,DC2418NI0003,DC2418NI0004,DC2418NI0005,DC2418NI0006,DC2418NI0007,DC2418NI0008,DC2418NI0009,DC2418NI0010,DC2418NI0011,DC2418NI0012,DC2418NI0013,DC2418NI0014,DC2418NI0015,DC2418NI0016,DC2418NI0017,DC2418NI0018,DC2418NI0019,DC2418NI0020,DC2418NI0021,DC2418NI0022,DC2418NI0023,DC2418NI0024,DC2418NI0025,DC2418NI0026,DC2418NI0027,DC2418NI0028,DC2418NI0029,DC2418NI0030,DC2418NI0031,DC2418NI0032,DC2418NI0033,DC2418NI0034,DC2418NI0035,DC2418NI0036,DC2418NI0037,DC2418NI0038,DC2418NI0039,DC2418NI0040,DC2418NI0041,DC2418NI0042,DC2418NI0043,DC2418NI0044,DC2418NI0045,DC2418NI0046,DC2418NI0047,DC2418NI0048,DC2418NI0049,DC2418NI0050,DC2418NI0051,DC2418NI0052,DC2418NI0053,DC2418NI0054,DC2418NI0055,DC2418NI0056,DC2418NI0057,DC2418NI0058,DC2418NI0059,DC2418NI0060,DC2418NI0061,DC2418NI0062,DC2418NI0063,DC2418NI0064,DC2418NI0065,DC2418NI0066,DC2418NI0067,DC2418NI0068,DC2418NI0069,DC2418NI0070,DC2418NI0071,DC2418NI0072,DC2418NI0073,DC2418NI0074,DC2418NI0075,DC2418NI0076,DC2418NI0077,DC2418NI0078,DC2418NI0079,DC2418NI0080,DC2418NI0081,DC2418NI0082,DC2418NI0083,DC2418NI0084,DC2418NI0085,DC2418NI0086,DC2418NI0087,DC2418NI0088,DC2418NI0089,DC2418NI0090,DC2418NI0091,DC2418NI0092,DC2418NI0093,DC2418NI0094,DC2418NI0095,DC2418NI0096,DC2418NI0097,DC2418NI0098,DC2418NI0099,DC2418NI0100,DC2418NI0101,DC2418NI0102,DC2418NI0103,DC2418NI0104,DC2418NI0105,DC2418NI0106,DC2418NI0107,DC2418NI0108,DC2418NI0109,DC2418NI0110,DC2418NI0111,DC2418NI0112,DC2418NI0113,DC2418NI0114,DC2418NI0115,DC2418NI0116,DC2418NI0117,DC2418NI0118,DC2418NI0119,DC2418NI0120,DC2418NI0121,DC2418NI0122,DC2418NI0123,DC2418NI0124,DC2418NI0125,DC2418NI0126,DC2418NI0127,DC2418NI0128,DC2418NI0129,DC2418NI0130,DC2418NI0131,DC2418NI0132,DC2418NI0133,DC2418NI0134,DC2418NI0135,DC2418NI0136,DC2418NI0137,DC2418NI0138,DC2418NI0139,DC2418NI0140
95GG39S3,1042,81,622,204,262,98,58,33,148,158,218,7,148,50,58,23,17,4,27,32,100,1,75,33,26,10,6,2,9,13,118,6,73,17,32,13,11,2,18,19,1,1,0,0,0,0,0,0,0,0,477,25,337,104,157,60,16,5,46,64,416,5,313,96,152,56,9,3,37,58,61,20,24,8,5,4,7,2,9,6,279,45,99,38,31,7,23,23,71,41,259,43,86,31,26,7,22,23,67,40,1,0,0,0,0,0,0,0,1,0,19,2,13,7,5,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,67,3,38,12,16,8,2,1,4,21
95GG40S1,802,29,626,264,263,60,39,3,51,93,199,8,150,53,65,19,13,1,12,28,40,2,31,13,13,3,2,0,3,4,159,6,119,40,52,16,11,1,9,24,3,0,3,2,0,1,0,0,0,0,448,18,358,156,152,33,17,1,22,49,331,6,268,112,117,27,12,1,18,38,117,12,90,44,35,6,5,0,4,11,97,1,71,37,22,5,7,1,15,9,88,1,65,35,20,5,5,1,15,6,0,0,0,0,0,0,0,0,0,0,5,0,3,1,0,0,2,0,0,2,4,0,3,1,2,0,0,0,0,1,55,2,44,16,24,2,2,0,2,7
95GG40S2,1059,25,776,314,362,41,59,6,96,156,190,5,137,46,72,6,13,0,25,23,79,0,66,19,38,4,5,0,5,8,111,5,71,27,34,2,8,0,20,15,3,0,0,0,0,0,0,0,3,0,717,6,551,229,254,30,38,3,50,107,606,4,479,201,218,26,34,3,38,82,111,2,72,28,36,4,4,0,12,25,69,12,32,16,12,0,4,3,12,10,61,12,28,12,12,0,4,2,11,8,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,1,1,1,4,0,3,3,0,0,0,0,0,1,80,2,56,23,24,5,4,0,6,16
95GG41S1,789,46,573,287,162,51,73,4,126,40,722,42,531,272,149,51,59,2,109,38,434,16,338,167,105,32,34,0,57,23,288,26,193,105,44,19,25,2,52,15,3,1,1,1,0,0,0,0,1,0,6,0,3,0,0,0,3,0,2,1,4,0,2,0,0,0,2,0,1,1,2,0,1,0,0,0,1,0,1,0,48,2,29,11,10,0,8,2,14,1,43,2,24,8,8,0,8,2,14,1,0,0,0,0,0,0,0,0,0,0,3,0,3,2,1,0,0,0,0,0,2,0,2,1,1,0,0,0,0,0,10,1,9,3,3,0,3,0,0,0
95GG41S2,596,47,392,199,114,35,44,3,109,45,512,39,343,180,99,27,37,2,92,36,308,10,224,113,69,21,21,1,45,28,204,29,119,67,30,6,16,1,47,8,0,0,0,0,0,0,0,0,0,0,39,4,26,12,7,4,3,0,4,5,9,3,3,2,0,0,1,0,0,3,30,1,23,10,7,4,2,0,4,2,33,2,15,3,6,2,4,1,11,4,27,2,11,1,5,1,4,1,9,4,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,1,0,0,1,0,3,0,2,1,1,0,0,0,1,0,12,2,8,4,2,2,0,0,2,0
95GG41S3,788,85,482,224,153,46,59,8,173,40,617,71,387,186,121,40,40,5,127,27,311,25,217,101,78,21,17,3,49,17,306,46,170,85,43,19,23,2,78,10,2,0,0,0,0,0,0,0,2,0,53,2,39,15,14,1,9,0,7,5,49,1,37,14,13,1,9,0,7,4,4,1,2,1,1,0,0,0,0,1,103,11,48,20,16,3,9,3,35,6,95,8,44,17,15,3,9,2,35,6,0,0,0,0,0,0,0,0,0,0,7,3,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,13,1,8,3,2,2,1,0,2,2
95GG42S1,689,257,252,117,81,17,37,18,129,33,592,224,225,108,74,17,26,13,100,30,337,94,168,85,59,12,12,6,45,24,255,130,57,23,15,5,14,7,55,6,0,0,0,0,0,0,0,0,0,0,8,2,3,0,1,0,2,1,2,0,6,1,3,0,1,0,2,0,2,0,2,1,0,0,0,0,0,1,0,0,80,28,21,8,4,0,9,4,25,2,78,27,20,8,4,0,8,4,25,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,9,3,3,1,2,0,0,0,2,1
95GG42S2,209,89,63,29,20,4,10,8,37,12,141,70,38,15,14,2,7,3,21,9,96,41,31,14,11,1,5,3,15,6,45,29,7,1,3,1,2,0,6,3,0,0,0,0,0,0,0,0,0,0,9,0,3,2,1,0,0,2,3,1,7,0,2,1,1,0,0,2,2,1,2,0,1,1,0,0,0,0,1,0,56,18,20,12,5,0,3,3,13,2,54,17,20,12,5,0,3,3,13,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,2,0,0,0,0
95GG42S3,740,288,209,78,87,12,32,13,177,53,303,118,98,39,41,9,9,3,57,27,160,51,69,28,29,7,5,1,26,13,143,67,29,11,12,2,4,2,31,14,6,1,2,1,0,1,0,0,3,0,13,3,8,2,5,0,1,0,2,0,8,1,6,2,3,0,1,0,1,0,5,2,2,0,2,0,0,0,1,0,410,164,99,35,40,2,22,10,112,25,378,154,90,34,34,2,20,9,103,22,0,0,0,0,0,0,0,0,0,0,32,10,9,1,6,0,2,1,9,3,0,0,0,0,0,0,0,0,0,0,8,2,2,1,1,0,0,0,3,1
95GG42S4,968,333,315,137,117,20,41,30,221,69,634,230,237,101,100,16,20,11,106,50,349,92,173,79,71,10,13,7,47,30,285,138,64,22,29,6,7,4,59,20,3,0,3,3,0,0,0,0,0,0,22,7,5,2,1,1,1,3,6,1,11,2,3,1,1,1,0,2,3,1,11,5,2,1,0,0,1,1,3,0,298,92,64,27,15,3,19,16,108,18,286,88,63,26,15,3,19,16,105,14,0,0,0,0,0,0,0,0,0,0,10,4,1,1,0,0,0,0,2,3,2,0,0,0,0,0,0,0,1,1,11,4,6,4,1,0,1,0,1,0
95GG43S1,720,39,490,174,178,80,58,12,121,58,342,18,249,99,74,41,35,6,45,24,131,4,103,33,33,22,15,3,12,9,211,14,146,66,41,19,20,3,33,15,8,1,2,0,1,0,1,0,4,1,223,4,172,55,74,27,16,1,29,17,155,3,120,36,53,20,11,1,17,14,68,1,52,19,21,7,5,0,12,3,126,14,52,18,22,7,5,4,41,15,123,14,49,16,22,7,4,4,41,15,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,21,2,15,2,7,5,1,1,2,1
95GG43S2,734,36,495,178,161,99,57,8,152,43,547,18,401,139,133,87,42,3,99,26,243,6,203,68,62,53,20,2,23,9,304,12,198,71,71,34,22,1,76,17,6,0,0,0,0,0,0,0,6,0,30,2,25,10,8,2,5,0,2,1,27,1,23,9,7,2,5,0,2,1,3,1,2,1,1,0,0,0,0,0,145,16,66,27,19,10,10,5,45,13,132,16,60,25,17,9,9,5,39,12,0,0,0,0,0,0,0,0,0,0,13,0,6,2,2,1,1,0,6,1,0,0,0,0,0,0,0,0,0,0,6,0,3,2,1,0,0,0,0,3
95GG43S3,862,48,544,228,170,60,86,12,175,83,456,15,290,125,92,31,42,6,95,50,159,1,112,48,44,8,12,3,19,24,297,14,178,77,48,23,30,3,76,26,7,1,6,5,1,0,0,0,0,0,185,2,145,56,50,20,19,1,19,18,76,2,53,20,17,10,6,1,9,11,109,0,92,36,33,10,13,0,10,7,196,30,91,34,26,8,23,5,56,14,177,30,85,31,26,7,21,3,45,14,0,0,0,0,0,0,0,0,0,0,15,0,4,2,0,1,1,2,9,0,4,0,2,1,0,0,1,0,2,0,18,0,12,8,1,1,2,0,5,1
95GG44S1,1390,127,793,395,256,49,93,21,267,182,334,16,215,110,66,11,28,3,64,36,128,4,90,51,31,1,7,1,15,18,206,12,125,59,35,10,21,2,49,18,14,3,5,3,1,0,1,0,5,1,606,16,401,195,142,24,40,4,96,89,447,8,312,154,109,20,29,1,63,63,159,8,89,41,33,4,11,3,33,26,381,90,133,66,34,12,21,14,95,49,363,87,127,63,32,12,20,13,93,43,6,2,0,0,0,0,0,0,0,4,8,1,5,2,2,0,1,0,1,1,4,0,1,1,0,0,0,1,1,1,55,2,39,21,13,2,3,0,7,7
95GG44S2,1315,113,753,356,221,66,110,14,243,192,402,29,227,111,67,21,28,6,69,71,153,4,106,58,28,8,12,4,13,26,249,25,121,53,39,13,16,2,56,45,5,1,1,0,1,0,0,0,1,2,472,14,316,142,99,25,50,3,74,65,242,6,154,67,44,14,29,2,48,32,230,8,162,75,55,11,21,1,26,33,394,67,173,88,41,16,28,5,97,52,367,65,165,86,39,15,25,4,87,46,0,0,0,0,0,0,0,0,0,0,21,2,6,2,2,1,1,1,6,6,6,0,2,0,0,0,2,0,4,0,42,2,36,15,13,4,4,0,2,2
95GG45S1,694,250,298,166,91,20,21,18,86,42,603,227,262,147,79,18,18,14,64,36,381,127,190,113,54,12,11,8,38,18,222,100,72,34,25,6,7,6,26,18,1,0,1,0,0,1,0,0,0,0,30,3,20,12,8,0,0,1,2,4,28,2,20,12,8,0,0,1,2,3,2,1,0,0,0,0,0,0,0,1,55,20,11,4,3,1,3,3,20,1,51,18,10,3,3,1,3,3,19,1,0,0,0,0,0,0,0,0,0,0,4,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,1,0,0,0,0,1
95GG45S2,686,39,483,195,196,49,43,6,93,65,277,19,185,75,73,21,16,3,43,27,113,3,86,32,34,12,8,0,15,9,164,16,99,43,39,9,8,3,28,18,2,0,2,0,2,0,0,0,0,0,335,11,250,102,106,23,19,2,43,29,313,7,236,98,99,20,19,1,40,29,22,4,14,4,7,3,0,1,3,0,57,9,33,12,10,4,7,1,7,7,52,9,28,10,10,3,5,1,7,7,0,0,0,0,0,0,0,0,0,0,3,0,3,1,0,0,2,0,0,0,2,0,2,1,0,1,0,0,0,0,15,0,13,6,5,1,1,0,0,2
95GG45S3,749,186,385,164,134,45,42,15,112,51,486,132,245,107,79,31,28,10,68,31,231,42,145,68,41,16,20,5,25,14,255,90,100,39,38,15,8,5,43,17,4,0,3,0,2,1,0,0,1,0,124,9,91,41,33,9,8,2,15,7,113,4,87,40,30,9,8,2,13,7,11,5,4,1,3,0,0,0,2,0,113,45,31,11,13,1,6,3,25,9,103,42,24,9,10,1,4,3,25,9,0,0,0,0,0,0,0,0,0,0,9,3,6,1,3,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,22,0,15,5,7,3,0,0,3,4
95GG46S1,663,572,3,1,0,0,2,0,18,70,375,321,3,1,0,0,2,0,11,40,140,117,2,1,0,0,1,0,4,17,235,204,1,0,0,0,1,0,7,23,3,3,0,0,0,0,0,0,0,0,232,202,0,0,0,0,0,0,4,26,201,175,0,0,0,0,0,0,4,22,31,27,0,0,0,0,0,0,0,4,37,31,0,0,0,0,0,0,3,3,31,27,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,2,16,15,0,0,0,0,0,0,0,1
95GG46S2,646,563,15,5,4,2,4,2,15,51,314,275,3,1,0,0,2,0,9,27,122,109,0,0,0,0,0,0,0,13,192,166,3,1,0,0,2,0,9,14,8,7,0,0,0,0,0,0,0,1,284,246,12,4,4,2,2,1,5,20,246,222,4,2,0,1,1,1,3,16,38,24,8,2,4,1,1,0,2,4,23,20,0,0,0,0,0,1,1,1,21,18,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,17,15,0,0,0,0,0,0,0,2
95GG46S3,623,527,5,2,2,0,1,1,22,68,278,240,2,0,1,0,1,1,8,27,98,84,2,0,1,0,1,0,3,9,180,156,0,0,0,0,0,1,5,18,3,2,0,0,0,0,0,0,0,1,293,246,2,2,0,0,0,0,11,34,218,185,1,1,0,0,0,0,7,25,75,61,1,1,0,0,0,0,4,9,30,22,0,0,0,0,0,0,3,5,25,18,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,19,17,1,0,1,0,0,0,0,1
95GG47S1,1025,752,51,20,16,3,12,12,89,121,324,235,13,4,6,1,2,2,36,38,154,116,5,1,3,0,1,0,12,21,170,119,8,3,3,1,1,2,24,17,6,3,1,0,0,0,1,0,1,1,448,347,21,6,7,2,6,7,25,48,129,96,10,3,4,1,2,0,8,15,319,251,11,3,3,1,4,7,17,33,224,157,14,9,3,0,2,3,21,29,202,142,12,7,3,0,2,3,20,25,0,0,0,0,0,0,0,0,0,0,12,8,2,2,0,0,0,0,0,2,10,7,0,0,0,0,0,0,1,2,23,10,2,1,0,0,1,0,6,5
95GG47S2,801,654,31,14,8,1,8,6,57,53,298,255,11,3,4,1,3,2,14,16,124,105,7,2,3,0,2,0,5,7,174,150,4,1,1,1,1,2,9,9,6,5,0,0,0,0,0,0,1,0,336,273,9,6,1,0,2,3,24,27,157,134,1,0,0,0,1,3,5,14,179,139,8,6,1,0,1,0,19,13,132,100,9,3,3,0,3,1,14,8,122,92,8,3,3,0,2,1,14,7,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,6,4,1,0,0,0,1,0,0,1,29,21,2,2,0,0,0,0,4,2
95GG47S3,815,597,28,15,7,0,6,6,90,94,321,244,9,5,3,0,1,1,32,35,134,109,5,3,2,0,0,0,5,15,187,135,4,2,1,0,1,1,27,20,3,2,0,0,0,0,0,0,1,0,265,194,15,9,2,0,4,2,18,36,35,21,4,4,0,0,0,2,1,7,230,173,11,5,2,0,4,0,17,29,207,139,4,1,2,0,1,3,38,23,197,131,4,1,2,0,1,2,37,23,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,1,0,19,18,0,0,0,0,0,0,1,0
95GG48S1,620,526,9,3,2,0,4,3,20,62,350,307,2,1,1,0,0,1,7,33,119,102,1,1,0,0,0,0,1,15,231,205,1,0,1,0,0,1,6,18,5,5,0,0,0,0,0,0,0,0,145,126,2,1,0,0,1,0,3,14,130,113,2,1,0,0,1,0,2,13,15,13,0,0,0,0,0,0,1,1,100,73,5,1,1,0,3,2,7,13,96,71,5,1,1,0,3,2,7,11,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20,15,0,0,0,0,0,0,3,2
95GG48S2,842,720,13,5,5,1,2,3,17,89,199,166,4,1,2,1,0,2,6,21,49,42,0,0,0,0,0,0,0,7,150,124,4,1,2,1,0,2,6,14,2,0,0,0,0,0,0,0,1,1,543,473,6,2,2,0,2,1,8,55,300,266,1,0,1,0,0,0,2,31,243,207,5,2,1,0,2,1,6,24,59,46,3,2,1,0,0,0,2,8,49,38,3,2,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,1,0,5,4,0,0,0,0,0,0,1,0,39,35,0,0,0,0,0,0,0,4
95GG48S3,589,507,11,5,1,1,4,1,14,56,246,208,6,1,0,1,4,1,9,22,81,72,2,0,0,0,2,0,2,5,165,136,4,1,0,1,2,1,7,17,2,2,0,0,0,0,0,0,0,0,293,258,4,3,1,0,0,0,4,27,285,252,4,3,1,0,0,0,4,25,8,6,0,0,0,0,0,0,0,2,23,18,1,1,0,0,0,0,1,3,20,15,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,25,21,0,0,0,0,0,0,0,4
95GG49S1,748,315,187,69,71,16,31,17,160,69,342,151,104,43,44,7,10,3,51,33,189,70,74,32,30,5,7,1,24,20,153,81,30,11,14,2,3,2,27,13,2,0,1,1,0,0,0,0,0,1,47,13,19,4,7,5,3,1,8,6,42,12,17,3,7,5,2,1,7,5,5,1,2,1,0,0,1,0,1,1,339,145,57,19,19,2,17,13,99,25,327,140,55,17,19,2,17,11,97,24,0,0,0,0,0,0,0,0,0,0,9,4,2,2,0,0,0,1,2,0,3,1,0,0,0,0,0,1,0,1,18,6,6,2,1,2,1,0,2,4
95GG49S2,948,315,252,98,72,21,61,45,262,74,217,63,81,35,26,7,13,2,46,25,122,37,52,20,18,6,8,0,17,16,95,26,29,15,8,1,5,2,29,9,5,0,4,2,1,1,0,0,1,0,51,10,18,4,5,4,5,0,17,6,11,3,4,1,1,1,1,0,2,2,40,7,14,3,4,3,4,0,15,4,656,236,143,56,38,7,42,42,195,40,620,226,127,49,34,6,38,38,191,38,0,0,0,0,0,0,0,0,0,0,27,8,14,7,3,1,3,0,3,2,9,2,2,0,1,0,1,4,1,0,19,6,6,1,2,2,1,1,3,3
95GG49S3,821,210,288,132,69,24,63,51,166,106,158,36,64,32,20,4,8,5,27,26,74,10,40,24,10,4,2,0,10,14,84,26,24,8,10,0,6,5,17,12,9,1,4,2,0,0,2,1,2,1,91,15,47,19,15,6,7,5,11,13,52,8,26,10,11,2,3,5,4,9,39,7,21,9,4,4,4,0,7,4,552,155,170,77,33,14,46,39,123,65,519,150,151,64,30,13,44,37,121,60,1,0,0,0,0,0,0,1,0,0,30,5,18,13,3,0,2,0,2,5,2,0,1,0,0,1,0,1,0,0,11,3,3,2,1,0,0,1,3,1
95GG49S4,834,266,255,111,72,19,53,29,206,78,173,42,79,30,30,9,10,0,36,16,92,19,53,20,21,7,5,0,7,13,81,23,26,10,9,2,5,0,29,3,5,1,2,1,0,0,1,0,2,0,114,41,40,19,12,3,6,4,18,11,32,8,16,6,5,2,3,0,4,4,82,33,24,13,7,1,3,4,14,7,520,177,128,58,28,7,35,24,143,48,489,168,116,52,24,7,33,24,136,45,2,1,1,0,1,0,0,0,0,0,26,6,11,6,3,0,2,0,6,3,3,2,0,0,0,0,0,0,1,0,22,5,6,3,2,0,1,1,7,3
95GG50S1,764,99,415,190,133,48,44,14,168,68,346,39,197,85,61,27,24,5,77,28,117,4,86,39,24,14,9,2,16,9,229,35,111,46,37,13,15,3,61,19,4,1,2,0,2,0,0,0,1,0,146,10,97,51,34,7,5,1,21,17,119,9,80,41,31,5,3,1,16,13,27,1,17,10,3,2,2,0,5,4,254,49,109,48,33,14,14,6,68,22,237,46,98,47,27,11,13,6,66,21,1,0,1,0,0,1,0,0,0,0,12,3,8,0,5,2,1,0,0,1,4,0,2,1,1,0,0,0,2,0,14,0,10,6,3,0,1,2,1,1
95GG50S2,972,114,558,261,182,42,73,26,184,90,254,29,156,70,57,10,19,6,43,20,99,13,64,30,21,5,8,0,12,10,155,16,92,40,36,5,11,6,31,10,6,2,3,1,2,0,0,0,0,1,444,22,300,148,92,24,36,4,67,51,333,10,236,119,68,22,27,2,44,41,111,12,64,29,24,2,9,2,23,10,234,60,75,30,22,8,15,14,70,15,226,59,71,29,22,7,13,13,70,13,0,0,0,0,0,0,0,0,0,0,5,1,3,1,0,1,1,0,0,1,3,0,1,0,0,0,1,1,0,1,34,1,24,12,9,0,3,2,4,3
95GG50S3,917,132,484,214,163,39,68,22,185,94,291,38,167,75,58,10,24,3,52,31,136,1,93,38,34,7,14,1,25,16,155,37,74,37,24,3,10,2,27,15,3,0,0,0,0,0,0,0,3,0,331,25,213,101,66,19,27,4,51,38,101,15,64,33,19,5,7,1,12,9,230,10,149,68,47,14,20,3,39,29,264,68,81,31,29,7,14,14,78,23,246,64,73,29,27,6,11,13,75,21,0,0,0,0,0,0,0,0,0,0,9,3,1,0,0,0,1,1,2,2,9,1,7,2,2,1,2,0,1,0,28,1,23,7,10,3,3,1,1,2
95GG51S1,683,30,463,177,186,50,50,5,70,115,293,5,210,74,82,24,30,2,26,50,181,2,128,45,49,15,19,1,12,38,112,3,82,29,33,9,11,1,14,12,4,1,2,0,1,1,0,0,1,0,159,12,115,43,56,11,5,1,13,18,69,3,50,18,24,6,2,0,8,8,90,9,65,25,32,5,3,1,5,10,210,12,127,54,45,13,15,2,29,40,194,12,121,52,43,11,15,2,24,35,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,1,0,14,0,5,2,2,1,0,0,4,5,17,0,9,6,2,1,0,0,1,7
95GG51S2,710,19,556,208,230,60,58,4,45,86,242,4,199,75,81,21,22,2,14,23,142,0,126,50,51,12,13,2,4,10,100,4,73,25,30,9,9,0,10,13,0,0,0,0,0,0,0,0,0,0,277,3,214,77,84,24,29,1,18,41,120,1,97,43,33,9,12,0,9,13,157,2,117,34,51,15,17,1,9,28,159,12,115,46,51,11,7,1,12,19,152,11,110,43,49,11,7,1,12,18,0,0,0,0,0,0,0,0,0,0,3,0,3,1,2,0,0,0,0,0,4,1,2,2,0,0,0,0,0,1,32,0,28,10,14,4,0,0,1,3
95GG51S3,688,13,548,225,250,37,36,0,55,72,160,2,138,47,67,12,12,0,9,11,84,0,76,23,38,7,8,0,2,6,76,2,62,24,29,5,4,0,7,5,2,1,0,0,0,0,0,0,0,1,427,5,344,150,156,20,18,0,32,46,215,3,164,74,71,7,12,0,16,32,212,2,180,76,85,13,6,0,16,14,62,4,41,19,16,1,5,0,9,8,57,3,38,17,15,1,5,0,9,7,0,0,0,0,0,0,0,0,0,0,4,1,2,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,37,1,25,9,11,4,1,0,5,6
95HH01W1,890,102,524,247,150,54,73,8,172,84,613,72,369,173,104,41,51,4,126,42,294,30,196,98,59,22,17,2,41,25,319,42,173,75,45,19,34,2,85,17,9,2,4,1,1,0,2,0,1,2,128,16,76,39,21,8,8,4,16,16,124,15,73,37,21,7,8,4,16,16,4,1,3,2,0,1,0,0,0,0,127,10,70,31,24,4,11,0,26,21,110,8,62,29,20,4,9,0,24,16,2,0,2,0,0,0,2,0,0,0,9,1,5,2,3,0,0,0,2,1,6,1,1,0,1,0,0,0,0,4,13,2,5,3,0,1,1,0,3,3
95HH02S1,522,32,383,181,100,44,58,3,83,21,473,27,352,164,94,41,53,3,70,21,222,13,177,94,39,18,26,2,19,11,251,14,175,70,55,23,27,1,51,10,3,1,1,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31,1,20,11,3,2,4,0,10,0,28,1,18,10,3,1,4,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,2,10,6,2,1,1,0,1,0
95HH02S2,541,25,394,169,106,53,66,4,100,18,504,20,371,160,99,48,64,2,95,16,126,2,96,44,28,14,10,0,26,2,378,18,275,116,71,34,54,2,69,14,2,1,0,0,0,0,0,0,1,0,5,0,3,2,0,1,0,0,0,2,3,0,1,1,0,0,0,0,0,2,2,0,2,1,0,1,0,0,0,0,25,4,15,3,7,4,1,2,4,0,21,4,11,2,6,3,0,2,4,0,0,0,0,0,0,0,0,0,0,0,4,0,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,0,0,1,0,0,0
95HH03W1,726,54,535,262,147,52,74,3,98,36,615,49,457,222,130,42,63,2,78,29,369,27,287,144,78,27,38,2,31,22,246,22,170,78,52,15,25,0,47,7,2,0,0,0,0,0,0,0,2,0,46,2,37,16,7,6,8,1,3,3,2,1,1,0,0,0,1,0,0,0,44,1,36,16,7,6,7,1,3,3,54,2,34,19,8,4,3,0,14,4,52,2,33,19,7,4,3,0,14,3,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,1,7,5,2,0,0,0,1,0
95HH04S1,645,39,456,197,138,69,52,10,116,24,582,35,411,179,126,62,44,8,107,21,191,13,139,61,36,27,15,1,33,5,391,22,272,118,90,35,29,7,74,16,13,1,10,5,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,28,12,7,4,5,1,7,1,35,3,23,10,6,4,3,1,7,1,0,0,0,0,0,0,0,0,0,0,5,0,5,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,1,2,1,3,1,0,2
95HH04S2,515,19,393,176,104,53,60,4,75,24,462,17,352,164,97,45,46,2,69,22,182,1,150,69,47,19,15,1,19,11,280,16,202,95,50,26,31,1,50,11,1,0,1,0,0,0,1,0,0,0,32,1,25,6,3,6,10,2,3,1,6,1,4,1,0,2,1,0,1,0,26,0,21,5,3,4,9,2,2,1,14,1,11,4,3,2,2,0,2,0,13,1,10,4,3,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,2,1,0,1,0,1,1
95HH05W1,908,44,636,279,204,85,68,3,145,80,490,20,355,153,118,49,35,3,78,34,157,7,119,54,34,19,12,1,18,12,333,13,236,99,84,30,23,2,60,22,17,0,12,8,2,1,1,0,5,0,224,6,168,71,56,22,19,0,26,24,219,5,165,71,55,22,17,0,26,23,5,1,3,0,1,0,2,0,0,1,155,18,87,43,22,11,11,0,33,17,150,18,84,41,22,10,11,0,33,15,0,0,0,0,0,0,0,0,0,0,5,0,3,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,22,0,14,4,6,2,2,0,3,5
